county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Benton,Precinct 15,Constable TOWNSHIP 5,,REP,Michael J Savage Jr,92,79,13,0,0,0
Benton,Precinct 15,Constable TOWNSHIP 5,,REP,Steven E. Walls,78,62,16,0,0,0
Benton,Precinct 15,County Judge,,REP,County Judge Bob Clinard,108,93,15,0,0,0
Benton,Precinct 15,County Judge,,REP,Justice of the Peace Barry J. Moeh,84,66,18,0,0,0
Benton,Precinct 15,County Sheriff,,REP,Paul Pillaro,56,42,14,0,0,0
Benton,Precinct 15,County Sheriff,,REP,Shawn Holloway,60,53,7,0,0,0
Benton,Precinct 15,County Sheriff,,REP,Sheriff Kelley Cradduck,47,37,10,0,0,0
Benton,Precinct 15,County Sheriff,,REP,Timothy Filbeck,35,33,2,0,0,0
Benton,Precinct 15,U.S. President - DEM,,DEM,Bernie Sanders,11,8,3,0,0,0
Benton,Precinct 15,U.S. President - DEM,,DEM,Hillary Clinton,16,16,0,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Ben Carson,17,15,2,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Donald J. Trump,42,29,13,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,John R. Kasich,7,6,1,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Marco Rubio,57,50,7,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Benton,Precinct 15,U.S. President - REP,,REP,Ted Cruz,80,70,9,1,0,0
Benton,Precinct 15,U.S. Senate - REP,,REP,Curtis Coleman,18,11,7,0,0,0
Benton,Precinct 15,U.S. Senate - REP,,REP,Senator John Boozman,181,154,26,1,0,0
Benton,Precinct 15,Unopposed Democratic Candidates,,DEM,For,17,16,1,0,0,0
Benton,Precinct 15,Unopposed Republican Candidates,,REP,For,162,136,25,1,0,0
Benton,Precinct 16,Constable TOWNSHIP 5,,REP,Michael J Savage Jr,88,47,40,1,0,0
Benton,Precinct 16,Constable TOWNSHIP 5,,REP,Steven E. Walls,107,55,52,0,0,0
Benton,Precinct 16,County Judge,,REP,County Judge Bob Clinard,115,60,55,0,0,0
Benton,Precinct 16,County Judge,,REP,Justice of the Peace Barry J. Moeh,112,54,56,2,0,0
Benton,Precinct 16,County Sheriff,,REP,Paul Pillaro,28,18,10,0,0,0
Benton,Precinct 16,County Sheriff,,REP,Shawn Holloway,89,40,48,1,0,0
Benton,Precinct 16,County Sheriff,,REP,Sheriff Kelley Cradduck,48,22,26,0,0,0
Benton,Precinct 16,County Sheriff,,REP,Timothy Filbeck,64,35,28,1,0,0
Benton,Precinct 16,U.S. President - DEM,,DEM,Bernie Sanders,15,10,4,1,0,0
Benton,Precinct 16,U.S. President - DEM,,DEM,Hillary Clinton,15,7,7,1,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Ben Carson,19,15,4,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Bobby Jindal,1,1,0,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Donald J. Trump,67,21,45,1,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Gov. Chris Christie,1,1,0,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,John R. Kasich,9,5,4,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Marco Rubio,65,31,34,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Mike Huckabee,2,1,1,0,0,0
Benton,Precinct 16,U.S. President - REP,,REP,Ted Cruz,84,50,33,1,0,0
Benton,Precinct 16,U.S. Senate - REP,,REP,Curtis Coleman,36,20,15,1,0,0
Benton,Precinct 16,U.S. Senate - REP,,REP,Senator John Boozman,207,102,104,1,0,0
Benton,Precinct 16,Unopposed Democratic Candidates,,DEM,For,26,14,10,2,0,0
Benton,Precinct 16,Unopposed Republican Candidates,,REP,For,185,98,86,1,0,0
Benton,Precinct 17,Constable TOWNSHIP 5,,REP,Michael J Savage Jr,77,57,19,1,0,0
Benton,Precinct 17,Constable TOWNSHIP 5,,REP,Steven E. Walls,77,58,18,1,0,0
Benton,Precinct 17,County Judge,,REP,County Judge Bob Clinard,83,57,26,0,0,0
Benton,Precinct 17,County Judge,,REP,Justice of the Peace Barry J. Moeh,91,66,23,2,0,0
Benton,Precinct 17,County Sheriff,,REP,Paul Pillaro,25,17,8,0,0,0
Benton,Precinct 17,County Sheriff,,REP,Shawn Holloway,64,44,20,0,0,0
Benton,Precinct 17,County Sheriff,,REP,Sheriff Kelley Cradduck,52,44,7,1,0,0
Benton,Precinct 17,County Sheriff,,REP,Timothy Filbeck,40,24,15,1,0,0
Benton,Precinct 17,U.S. President - DEM,,DEM,Bernie Sanders,9,6,3,0,0,0
Benton,Precinct 17,U.S. President - DEM,,DEM,Hillary Clinton,25,21,4,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Ben Carson,12,10,2,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Donald J. Trump,53,36,16,1,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Jeb Bush,1,0,1,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,John R. Kasich,6,4,2,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Marco Rubio,57,38,19,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Mike Huckabee,2,2,0,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Benton,Precinct 17,U.S. President - REP,,REP,Ted Cruz,68,54,13,1,0,0
Benton,Precinct 17,U.S. Senate - REP,,REP,Curtis Coleman,36,24,11,1,0,0
Benton,Precinct 17,U.S. Senate - REP,,REP,Senator John Boozman,153,114,38,1,0,0
Benton,Precinct 17,Unopposed Democratic Candidates,,DEM,For,22,19,3,0,0,0
Benton,Precinct 17,Unopposed Republican Candidates,,REP,For,146,107,37,2,0,0
Benton,Precinct 18,County Judge,,REP,County Judge Bob Clinard,188,111,76,1,0,0
Benton,Precinct 18,County Judge,,REP,Justice of the Peace Barry J. Moeh,278,163,108,7,0,0
Benton,Precinct 18,County Sheriff,,REP,Paul Pillaro,53,35,18,0,0,0
Benton,Precinct 18,County Sheriff,,REP,Shawn Holloway,305,173,129,3,0,0
Benton,Precinct 18,County Sheriff,,REP,Sheriff Kelley Cradduck,94,61,30,3,0,0
Benton,Precinct 18,County Sheriff,,REP,Timothy Filbeck,25,17,8,0,0,0
Benton,Precinct 18,U.S. President - DEM,,DEM,Bernie Sanders,38,26,12,0,0,0
Benton,Precinct 18,U.S. President - DEM,,DEM,Hillary Clinton,59,31,27,1,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Ben Carson,22,6,16,0,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Donald J. Trump,133,67,62,4,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Jeb Bush,2,0,2,0,0,0
Benton,Precinct 18,U.S. President - REP,,REP,John R. Kasich,23,16,7,0,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Marco Rubio,217,126,88,3,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Benton,Precinct 18,U.S. President - REP,,REP,Ted Cruz,132,104,27,1,0,0
Benton,Precinct 18,U.S. Senate - REP,,REP,Curtis Coleman,53,33,20,0,0,0
Benton,Precinct 18,U.S. Senate - REP,,REP,Senator John Boozman,451,268,177,6,0,0
Benton,Precinct 18,Unopposed Democratic Candidates,,DEM,For,62,38,23,1,0,0
Benton,Precinct 18,Unopposed Republican Candidates,,REP,For,439,265,166,8,0,0
Benton,Precinct 19,Constable TOWNSHIP 5,,REP,Michael J Savage Jr,119,83,34,2,0,0
Benton,Precinct 19,Constable TOWNSHIP 5,,REP,Steven E. Walls,77,54,23,0,0,0
Benton,Precinct 19,County Judge,,REP,County Judge Bob Clinard,90,65,25,0,0,0
Benton,Precinct 19,County Judge,,REP,Justice of the Peace Barry J. Moeh,128,84,42,2,0,0
Benton,Precinct 19,County Sheriff,,REP,Paul Pillaro,77,52,25,0,0,0
Benton,Precinct 19,County Sheriff,,REP,Shawn Holloway,79,55,22,2,0,0
Benton,Precinct 19,County Sheriff,,REP,Sheriff Kelley Cradduck,41,28,13,0,0,0
Benton,Precinct 19,County Sheriff,,REP,Timothy Filbeck,23,16,7,0,0,0
Benton,Precinct 19,State Representative District 90 - REP,,REP,Jana K. Starr,11,8,3,0,0,0
Benton,Precinct 19,State Representative District 90 - REP,,REP,Randy Alexander,11,7,4,0,0,0
Benton,Precinct 19,State Representative District 90 - REP,,REP,Representative Jana Della Rosa,38,22,16,0,0,0
Benton,Precinct 19,U.S. President - DEM,,DEM,Bernie Sanders,16,14,2,0,0,0
Benton,Precinct 19,U.S. President - DEM,,DEM,Hillary Clinton,21,17,2,2,0,0
Benton,Precinct 19,U.S. President - DEM,,DEM,Martin J. O'Malley,1,1,0,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Ben Carson,11,9,2,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Donald J. Trump,69,50,19,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Gov. Chris Christie,1,1,0,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Jeb Bush,4,2,2,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,John R. Kasich,2,2,0,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Marco Rubio,58,30,28,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Mike Huckabee,3,2,1,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Rand Paul,1,0,1,0,0,0
Benton,Precinct 19,U.S. President - REP,,REP,Ted Cruz,89,67,20,2,0,0
Benton,Precinct 19,U.S. Senate - REP,,REP,Curtis Coleman,35,30,5,0,0,0
Benton,Precinct 19,U.S. Senate - REP,,REP,Senator John Boozman,194,126,66,2,0,0
Benton,Precinct 19,Unopposed Democratic Candidates,,DEM,For,30,24,4,2,0,0
Benton,Precinct 19,Unopposed Republican Candidates,,REP,For,187,129,56,2,0,0
Benton,Precinct 2,County Judge,,REP,County Judge Bob Clinard,49,34,15,0,0,0
Benton,Precinct 2,County Judge,,REP,Justice of the Peace Barry J. Moeh,71,52,18,1,0,0
Benton,Precinct 2,County Sheriff,,REP,Paul Pillaro,48,36,12,0,0,0
Benton,Precinct 2,County Sheriff,,REP,Shawn Holloway,39,25,14,0,0,0
Benton,Precinct 2,County Sheriff,,REP,Sheriff Kelley Cradduck,27,19,7,1,0,0
Benton,Precinct 2,County Sheriff,,REP,Timothy Filbeck,10,8,2,0,0,0
Benton,Precinct 2,Justice of the Peace DISTRICT 11,,REP,Bob Bland,63,45,18,0,0,0
Benton,Precinct 2,Justice of the Peace DISTRICT 11,,REP,Will Hanna,56,41,14,1,0,0
Benton,Precinct 2,U.S. President - DEM,,DEM,Bernie Sanders,6,4,2,0,0,0
Benton,Precinct 2,U.S. President - DEM,,DEM,Hillary Clinton,11,11,0,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Ben Carson,12,8,4,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Carly Fiorina,2,1,1,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Donald J. Trump,57,38,18,1,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,John R. Kasich,2,1,1,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Marco Rubio,17,13,4,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Benton,Precinct 2,U.S. President - REP,,REP,Ted Cruz,41,32,9,0,0,0
Benton,Precinct 2,U.S. Senate - REP,,REP,Curtis Coleman,31,20,11,0,0,0
Benton,Precinct 2,U.S. Senate - REP,,REP,Senator John Boozman,95,71,23,1,0,0
Benton,Precinct 2,Unopposed Democratic Candidates,,DEM,For,12,10,2,0,0,0
Benton,Precinct 2,Unopposed Republican Candidates,,REP,For,100,72,27,1,0,0
Benton,Precinct 20,County Judge,,REP,County Judge Bob Clinard,246,159,86,1,0,0
Benton,Precinct 20,County Judge,,REP,Justice of the Peace Barry J. Moeh,298,197,101,0,0,0
Benton,Precinct 20,County Sheriff,,REP,Paul Pillaro,114,84,30,0,0,0
Benton,Precinct 20,County Sheriff,,REP,Shawn Holloway,302,190,111,1,0,0
Benton,Precinct 20,County Sheriff,,REP,Sheriff Kelley Cradduck,98,66,32,0,0,0
Benton,Precinct 20,County Sheriff,,REP,Timothy Filbeck,47,28,19,0,0,0
Benton,Precinct 20,Justice of the Peace DISTRICT 11,,REP,Bob Bland,68,45,23,0,0,0
Benton,Precinct 20,Justice of the Peace DISTRICT 11,,REP,Will Hanna,78,45,33,0,0,0
Benton,Precinct 20,U.S. President - DEM,,DEM,Bernie Sanders,80,68,12,0,0,0
Benton,Precinct 20,U.S. President - DEM,,DEM,Hillary Clinton,77,53,23,1,0,0
Benton,Precinct 20,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Benton,Precinct 20,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Benton,Precinct 20,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Ben Carson,30,26,4,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Donald J. Trump,162,84,78,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Jeb Bush,6,2,3,1,0,0
Benton,Precinct 20,U.S. President - REP,,REP,John R. Kasich,34,20,14,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Lindsey Graham,1,1,0,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Marco Rubio,176,126,50,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Mike Huckabee,6,5,1,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Rand Paul,1,1,0,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Rick Santorum,2,2,0,0,0,0
Benton,Precinct 20,U.S. President - REP,,REP,Ted Cruz,189,133,56,0,0,0
Benton,Precinct 20,U.S. Senate - REP,,REP,Curtis Coleman,101,73,28,0,0,0
Benton,Precinct 20,U.S. Senate - REP,,REP,Senator John Boozman,480,312,167,1,0,0
Benton,Precinct 20,Unopposed Democratic Candidates,,DEM,For,109,87,21,1,0,0
Benton,Precinct 20,Unopposed Republican Candidates,,REP,For,479,304,174,1,0,0
Benton,Precinct 21,County Judge,,REP,County Judge Bob Clinard,308,174,123,11,0,0
Benton,Precinct 21,County Judge,,REP,Justice of the Peace Barry J. Moeh,322,166,151,5,0,0
Benton,Precinct 21,County Sheriff,,REP,Paul Pillaro,86,58,28,0,0,0
Benton,Precinct 21,County Sheriff,,REP,Shawn Holloway,371,175,186,10,0,0
Benton,Precinct 21,County Sheriff,,REP,Sheriff Kelley Cradduck,130,83,43,4,0,0
Benton,Precinct 21,County Sheriff,,REP,Timothy Filbeck,55,30,25,0,0,0
Benton,Precinct 21,U.S. President - DEM,,DEM,Bernie Sanders,63,45,17,1,0,0
Benton,Precinct 21,U.S. President - DEM,,DEM,Hillary Clinton,112,65,47,0,0,0
Benton,Precinct 21,U.S. President - DEM,,DEM,James Valentine,1,0,1,0,0,0
Benton,Precinct 21,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Ben Carson,37,27,10,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Carly Fiorina,5,1,4,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Donald J. Trump,209,126,79,4,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Jeb Bush,4,0,4,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,John R. Kasich,56,25,30,1,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Marco Rubio,209,106,95,8,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Mike Huckabee,6,3,1,2,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Rand Paul,6,3,3,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Rick Santorum,3,1,2,0,0,0
Benton,Precinct 21,U.S. President - REP,,REP,Ted Cruz,150,79,69,2,0,0
Benton,Precinct 21,U.S. Senate - REP,,REP,Curtis Coleman,107,54,51,2,0,0
Benton,Precinct 21,U.S. Senate - REP,,REP,Senator John Boozman,550,300,235,15,0,0
Benton,Precinct 21,Unopposed Democratic Candidates,,DEM,For,97,59,38,0,0,0
Benton,Precinct 21,Unopposed Republican Candidates,,REP,For,482,270,199,13,0,0
Benton,Precinct 22,County Judge,,REP,County Judge Bob Clinard,229,152,73,4,0,0
Benton,Precinct 22,County Judge,,REP,Justice of the Peace Barry J. Moeh,247,151,96,0,0,0
Benton,Precinct 22,County Sheriff,,REP,Paul Pillaro,126,78,48,0,0,0
Benton,Precinct 22,County Sheriff,,REP,Shawn Holloway,229,138,90,1,0,0
Benton,Precinct 22,County Sheriff,,REP,Sheriff Kelley Cradduck,91,65,25,1,0,0
Benton,Precinct 22,County Sheriff,,REP,Timothy Filbeck,34,24,9,1,0,0
Benton,Precinct 22,Justice of the Peace DISTRICT 11,,REP,Bob Bland,3,2,1,0,0,0
Benton,Precinct 22,Justice of the Peace DISTRICT 11,,REP,Will Hanna,7,6,1,0,0,0
Benton,Precinct 22,U.S. President - DEM,,DEM,Bernie Sanders,66,50,16,0,0,0
Benton,Precinct 22,U.S. President - DEM,,DEM,Hillary Clinton,55,35,20,0,0,0
Benton,Precinct 22,U.S. President - DEM,,DEM,James Valentine,1,0,0,1,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Ben Carson,32,26,6,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Donald J. Trump,143,86,57,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Jeb Bush,6,3,3,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,John R. Kasich,25,15,10,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Marco Rubio,160,108,50,2,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Mike Huckabee,7,3,4,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Rand Paul,4,4,0,0,0,0
Benton,Precinct 22,U.S. President - REP,,REP,Ted Cruz,142,87,54,1,0,0
Benton,Precinct 22,U.S. Senate - REP,,REP,Curtis Coleman,71,52,19,0,0,0
Benton,Precinct 22,U.S. Senate - REP,,REP,Senator John Boozman,419,259,156,4,0,0
Benton,Precinct 22,Unopposed Democratic Candidates,,DEM,For,74,56,17,1,0,0
Benton,Precinct 22,Unopposed Republican Candidates,,REP,For,428,266,159,3,0,0
Benton,Precinct 23,County Judge,,REP,County Judge Bob Clinard,147,91,56,0,0,0
Benton,Precinct 23,County Judge,,REP,Justice of the Peace Barry J. Moeh,125,84,40,1,0,0
Benton,Precinct 23,County Sheriff,,REP,Paul Pillaro,96,73,23,0,0,0
Benton,Precinct 23,County Sheriff,,REP,Shawn Holloway,124,69,54,1,0,0
Benton,Precinct 23,County Sheriff,,REP,Sheriff Kelley Cradduck,47,28,19,0,0,0
Benton,Precinct 23,County Sheriff,,REP,Timothy Filbeck,11,8,3,0,0,0
Benton,Precinct 23,Justice of the Peace DISTRICT 11,,REP,Bob Bland,142,89,53,0,0,0
Benton,Precinct 23,Justice of the Peace DISTRICT 11,,REP,Will Hanna,84,54,30,0,0,0
Benton,Precinct 23,U.S. President - DEM,,DEM,Bernie Sanders,26,18,8,0,0,0
Benton,Precinct 23,U.S. President - DEM,,DEM,Hillary Clinton,27,12,15,0,0,0
Benton,Precinct 23,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Benton,Precinct 23,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Ben Carson,24,17,7,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Donald J. Trump,72,46,26,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,John R. Kasich,5,3,2,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Marco Rubio,87,51,36,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Benton,Precinct 23,U.S. President - REP,,REP,Ted Cruz,94,64,29,1,0,0
Benton,Precinct 23,U.S. Senate - REP,,REP,Curtis Coleman,54,35,19,0,0,0
Benton,Precinct 23,U.S. Senate - REP,,REP,Senator John Boozman,224,144,79,1,0,0
Benton,Precinct 23,Unopposed Democratic Candidates,,DEM,For,31,18,13,0,0,0
Benton,Precinct 23,Unopposed Republican Candidates,,REP,For,227,147,79,1,0,0
Benton,Precinct 24,County Judge,,REP,County Judge Bob Clinard,474,290,175,9,0,0
Benton,Precinct 24,County Judge,,REP,Justice of the Peace Barry J. Moeh,387,238,144,5,0,0
Benton,Precinct 24,County Sheriff,,REP,Paul Pillaro,115,72,43,0,0,0
Benton,Precinct 24,County Sheriff,,REP,Shawn Holloway,522,319,198,5,0,0
Benton,Precinct 24,County Sheriff,,REP,Sheriff Kelley Cradduck,169,104,56,9,0,0
Benton,Precinct 24,County Sheriff,,REP,Timothy Filbeck,65,42,23,0,0,0
Benton,Precinct 24,U.S. President - DEM,,DEM,Bernie Sanders,50,34,13,3,0,0
Benton,Precinct 24,U.S. President - DEM,,DEM,Hillary Clinton,152,87,64,1,0,0
Benton,Precinct 24,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Benton,Precinct 24,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Ben Carson,41,25,14,2,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Carly Fiorina,2,1,1,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Donald J. Trump,304,206,89,9,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Gov. Chris Christie,1,0,1,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Jeb Bush,9,3,6,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,John R. Kasich,87,51,36,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Lindsey Graham,1,0,1,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Marco Rubio,295,160,130,5,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Mike Huckabee,3,2,1,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Rand Paul,3,2,1,0,0,0
Benton,Precinct 24,U.S. President - REP,,REP,Ted Cruz,204,141,61,2,0,0
Benton,Precinct 24,U.S. Senate - REP,,REP,Curtis Coleman,200,130,64,6,0,0
Benton,Precinct 24,U.S. Senate - REP,,REP,Senator John Boozman,712,432,267,13,0,0
Benton,Precinct 24,Unopposed Democratic Candidates,,DEM,For,123,76,43,4,0,0
Benton,Precinct 24,Unopposed Republican Candidates,,REP,For,674,420,240,14,0,0
Benton,Precinct 25,County Judge,,REP,County Judge Bob Clinard,268,159,107,2,0,0
Benton,Precinct 25,County Judge,,REP,Justice of the Peace Barry J. Moeh,284,173,106,5,0,0
Benton,Precinct 25,County Sheriff,,REP,Paul Pillaro,96,62,33,1,0,0
Benton,Precinct 25,County Sheriff,,REP,Shawn Holloway,329,192,135,2,0,0
Benton,Precinct 25,County Sheriff,,REP,Sheriff Kelley Cradduck,101,65,32,4,0,0
Benton,Precinct 25,County Sheriff,,REP,Timothy Filbeck,33,16,17,0,0,0
Benton,Precinct 25,U.S. President - DEM,,DEM,Bernie Sanders,42,24,17,1,0,0
Benton,Precinct 25,U.S. President - DEM,,DEM,Hillary Clinton,79,46,33,0,0,0
Benton,Precinct 25,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Ben Carson,29,20,7,2,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Donald J. Trump,183,98,83,2,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Gov. Chris Christie,1,0,1,0,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Jeb Bush,5,3,2,0,0,0
Benton,Precinct 25,U.S. President - REP,,REP,John R. Kasich,49,24,25,0,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Marco Rubio,200,112,87,1,0,0
Benton,Precinct 25,U.S. President - REP,,REP,Ted Cruz,147,116,29,2,0,0
Benton,Precinct 25,U.S. Senate - REP,,REP,Curtis Coleman,98,58,40,0,0,0
Benton,Precinct 25,U.S. Senate - REP,,REP,Senator John Boozman,495,306,182,7,0,0
Benton,Precinct 25,Unopposed Democratic Candidates,,DEM,For,47,28,18,1,0,0
Benton,Precinct 25,Unopposed Republican Candidates,,REP,For,438,269,164,5,0,0
Benton,Precinct 26,County Judge,,REP,County Judge Bob Clinard,284,185,99,0,0,0
Benton,Precinct 26,County Judge,,REP,Justice of the Peace Barry J. Moeh,254,171,81,2,0,0
Benton,Precinct 26,County Sheriff,,REP,Paul Pillaro,69,49,20,0,0,0
Benton,Precinct 26,County Sheriff,,REP,Shawn Holloway,307,194,111,2,0,0
Benton,Precinct 26,County Sheriff,,REP,Sheriff Kelley Cradduck,117,83,34,0,0,0
Benton,Precinct 26,County Sheriff,,REP,Timothy Filbeck,44,29,15,0,0,0
Benton,Precinct 26,U.S. President - DEM,,DEM,Bernie Sanders,76,57,19,0,0,0
Benton,Precinct 26,U.S. President - DEM,,DEM,Hillary Clinton,113,76,35,2,0,0
Benton,Precinct 26,U.S. President - DEM,,DEM,John Wolfe,1,0,1,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Ben Carson,31,20,11,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Bobby Jindal,1,1,0,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Carly Fiorina,1,1,0,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Donald J. Trump,200,134,66,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Gov. Chris Christie,1,0,1,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Jeb Bush,3,1,2,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,John R. Kasich,32,16,16,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Marco Rubio,158,94,62,2,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Mike Huckabee,7,6,1,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Rand Paul,7,5,2,0,0,0
Benton,Precinct 26,U.S. President - REP,,REP,Ted Cruz,136,110,26,0,0,0
Benton,Precinct 26,U.S. Senate - REP,,REP,Curtis Coleman,117,85,32,0,0,0
Benton,Precinct 26,U.S. Senate - REP,,REP,Senator John Boozman,436,282,152,2,0,0
Benton,Precinct 26,Unopposed Democratic Candidates,,DEM,For,110,77,31,2,0,0
Benton,Precinct 26,Unopposed Republican Candidates,,REP,For,398,263,133,2,0,0
Benton,Precinct 27,County Judge,,REP,County Judge Bob Clinard,225,112,112,1,0,0
Benton,Precinct 27,County Judge,,REP,Justice of the Peace Barry J. Moeh,185,100,81,4,0,0
Benton,Precinct 27,County Sheriff,,REP,Paul Pillaro,38,23,15,0,0,0
Benton,Precinct 27,County Sheriff,,REP,Shawn Holloway,261,134,123,4,0,0
