county,precinct,office,district,party,candidate,votes,early_vote,provisional_vote,absentee,election_day
Crawford,# 11,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,680,421,0,12,247
Crawford,# 12,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,627,273,0,9,345
Crawford,# 13,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,FOR,603,236,2,10,355
Crawford,# 1,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,1634,1075,0,12,547
Crawford,# 2,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,804,380,0,27,397
Crawford,# 3,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,513,269,0,12,232
Crawford,# 4,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,737,367,0,13,357
Crawford,# 5 no school VB city,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,695,386,0,21,288
Crawford,# 6 no school VB city,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,356,193,0,7,156
Crawford,# 7,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,408,201,0,2,205
Crawford,# 8,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,637,369,0,14,254
Crawford,# 9,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,610,311,0,8,291
Crawford,# 10,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,948,549,0,7,392
Crawford,# 11,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,791,518,0,11,262
Crawford,# 12,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,724,364,0,6,354
Crawford,# 13,Issue No. 2: A Constitutional Amendment to Reform Certain Measures Presented to Voters, to be Known as the 'Constitutional Amendment and Ballot Initiative Reform Amendment',NON,AGAINST,855,340,0,11,504
Crawford,# 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,1431,961,0,10,460
Crawford,# 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,784,347,0,20,417
Crawford,# 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,583,300,0,17,266
Crawford,# 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,672,311,0,11,350
Crawford,# 5 no school VB city,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,611,323,0,11,277
Crawford,# 6 no school VB city,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,336,163,0,10,163
Crawford,# 7,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,431,162,0,6,263
Crawford,# 8,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,618,353,0,11,254
Crawford,# 9,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,526,276,0,3,247
Crawford,# 10,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,889,527,0,8,354
Crawford,# 11,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,794,506,0,12,276
Crawford,# 12,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,739,345,0,10,384
Crawford,# 13,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,FOR,714,280,2,13,419
Crawford,# 1,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,1385,849,0,9,527
Crawford,# 2,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,736,335,0,23,378
Crawford,# 3,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,426,220,0,9,197
Crawford,# 4,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,658,342,0,11,305
Crawford,# 5 no school VB city,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,587,318,0,25,244
Crawford,# 6 no school VB city,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,284,165,0,8,111
Crawford,# 7,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,335,163,0,3,169
Crawford,# 8,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,537,299,0,9,229
Crawford,# 9,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,550,276,0,11,263
Crawford,# 10,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,845,482,0,6,357
Crawford,# 11,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,697,448,0,11,238
Crawford,# 12,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,639,307,0,6,326
Crawford,# 13,Issue No. 3: A Constitutional Amendment to Create the 'Arkansas Religious Freedom Amendment',,NON,AGAINST,756,303,0,8,445
Crawford,# 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,1044,665,0,7,372
Crawford,# 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,599,240,0,16,343
Crawford,# 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,418,200,0,6,212
Crawford,# 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,528,236,0,4,288
Crawford,# 5 no school VB city,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,506,257,0,7,242
Crawford,# 6 no school VB city,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,316,149,0,8,159
Crawford,# 7,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,356,145,0,7,204
Crawford,# 8,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,505,265,0,7,233
Crawford,# 9,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,460,230,0,9,221
Crawford,# 10,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,560,318,0,4,238
Crawford,# 11,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,535,314,0,11,210
Crawford,# 12,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,517,209,0,5,303
Crawford,# 13,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,FOR,632,228,0,10,394
Crawford,# 1,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,1780,1150,0,12,618
Crawford,# 2,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,938,455,0,30,453
Crawford,# 3,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,597,323,0,20,254
Crawford,# 4,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,813,423,0,19,371
Crawford,# 5 no school VB city,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,696,378,0,28,290
Crawford,# 6 no school VB city,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,304,180,0,11,113
Crawford,# 7,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,412,180,0,3,229
Crawford,# 8,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,670,395,0,13,262
Crawford,# 9,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,614,325,0,5,284
Crawford,# 10,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,1187,704,0,9,474
Crawford,# 11,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,960,633,0,12,315
Crawford,# 12,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,871,446,0,12,413
Crawford,# 13,Issue No. 4: An Amendment to Authorize the Possession, Personal Use,NON,AGAINST,846,368,2,14,462
