county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Miller,College Hill,State Treasurer,,REP,State Representative Mark Lowery,318,2,159,1,156
Miller,Doddridge,State Treasurer,,REP,State Representative Mark Lowery,254,0,51,0,203
Miller,Fouke,State Treasurer,,REP,State Representative Mark Lowery,929,3,239,4,683
Miller,Garland,State Treasurer,,REP,State Representative Mark Lowery,30,0,7,0,23
Miller,Genoa,State Treasurer,,REP,State Representative Mark Lowery,636,1,221,3,411
Miller,Greenwich Village,State Treasurer,,REP,State Representative Mark Lowery,735,1,354,4,376
Miller,Hickory Street,State Treasurer,,REP,State Representative Mark Lowery,379,1,170,2,206
Miller,Hickory Street South,State Treasurer,,REP,State Representative Mark Lowery,329,1,165,1,162
Miller,Mandeville,State Treasurer,,REP,State Representative Mark Lowery,226,0,102,3,121
Miller,North Heights,State Treasurer,,REP,State Representative Mark Lowery,587,3,295,2,287
Miller,Ozan,State Treasurer,,REP,State Representative Mark Lowery,226,0,137,2,87
Miller,Rondo,State Treasurer,,REP,State Representative Mark Lowery,533,0,249,4,280
Miller,Sandflat,State Treasurer,,REP,State Representative Mark Lowery,93,1,50,1,41
Miller,Sugar Hill,State Treasurer,,REP,State Representative Mark Lowery,995,1,484,10,500
Miller,Trice,State Treasurer,,REP,State Representative Mark Lowery,437,1,237,6,193
Miller,Union,State Treasurer,,REP,State Representative Mark Lowery,1187,1,560,9,617
Miller,Washington,State Treasurer,,REP,State Representative Mark Lowery,31,0,19,0,12
Miller,Bright Star,Auditor of State,,LIB,Simeon Snow,7,0,2,0,5
Miller,Central,Auditor of State,,LIB,Simeon Snow,12,0,3,0,9
Miller,College Hill,Auditor of State,,LIB,Simeon Snow,14,0,6,0,8
Miller,Doddridge,Auditor of State,,LIB,Simeon Snow,6,0,0,0,6
Miller,Fouke,Auditor of State,,LIB,Simeon Snow,15,0,6,0,9
Miller,Garland,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Miller,Genoa,Auditor of State,,LIB,Simeon Snow,15,0,1,0,14
Miller,Greenwich Village,Auditor of State,,LIB,Simeon Snow,18,0,8,0,10
Miller,Hickory Street,Auditor of State,,LIB,Simeon Snow,12,1,3,0,8
Miller,Hickory Street South,Auditor of State,,LIB,Simeon Snow,25,0,13,0,12
Miller,Mandeville,Auditor of State,,LIB,Simeon Snow,9,0,6,0,3
Miller,North Heights,Auditor of State,,LIB,Simeon Snow,20,0,8,0,12
Miller,Ozan,Auditor of State,,LIB,Simeon Snow,7,0,4,0,3
Miller,Rondo,Auditor of State,,LIB,Simeon Snow,19,0,6,0,13
Miller,Sandflat,Auditor of State,,LIB,Simeon Snow,10,0,6,0,4
Miller,Sugar Hill,Auditor of State,,LIB,Simeon Snow,26,0,9,0,17
Miller,Trice,Auditor of State,,LIB,Simeon Snow,14,0,3,0,11
Miller,Union,Auditor of State,,LIB,Simeon Snow,31,0,16,0,15
Miller,Washington,Auditor of State,,LIB,Simeon Snow,4,0,3,0,1
Miller,Bright Star,Auditor of State,,DEM,Diamond Arnold-Johnson,20,0,13,1,6
Miller,Central,Auditor of State,,DEM,Diamond Arnold-Johnson,29,0,13,0,16
Miller,College Hill,Auditor of State,,DEM,Diamond Arnold-Johnson,207,1,102,4,100
Miller,Doddridge,Auditor of State,,DEM,Diamond Arnold-Johnson,50,0,10,1,39
Miller,Fouke,Auditor of State,,DEM,Diamond Arnold-Johnson,55,0,6,1,48
Miller,Garland,Auditor of State,,DEM,Diamond Arnold-Johnson,40,0,6,0,34
Miller,Genoa,Auditor of State,,DEM,Diamond Arnold-Johnson,50,0,22,0,28
Miller,Greenwich Village,Auditor of State,,DEM,Diamond Arnold-Johnson,77,0,45,4,28
Miller,Hickory Street,Auditor of State,,DEM,Diamond Arnold-Johnson,199,1,85,4,109
Miller,Hickory Street South,Auditor of State,,DEM,Diamond Arnold-Johnson,171,0,102,2,67
Miller,Mandeville,Auditor of State,,DEM,Diamond Arnold-Johnson,77,2,45,1,29
Miller,North Heights,Auditor of State,,DEM,Diamond Arnold-Johnson,301,0,162,4,135
Miller,Ozan,Auditor of State,,DEM,Diamond Arnold-Johnson,175,1,63,2,109
Miller,Rondo,Auditor of State,,DEM,Diamond Arnold-Johnson,47,0,23,1,23
Miller,Sandflat,Auditor of State,,DEM,Diamond Arnold-Johnson,111,0,42,1,68
Miller,Sugar Hill,Auditor of State,,DEM,Diamond Arnold-Johnson,300,0,189,6,105
Miller,Trice,Auditor of State,,DEM,Diamond Arnold-Johnson,194,2,114,4,74
Miller,Union,Auditor of State,,DEM,Diamond Arnold-Johnson,100,0,51,2,47
Miller,Washington,Auditor of State,,DEM,Diamond Arnold-Johnson,174,0,88,1,85
Miller,Bright Star,Auditor of State,,REP,Treasurer of State Dennis Milligan,229,0,68,0,161
Miller,Central,Auditor of State,,REP,Treasurer of State Dennis Milligan,456,2,167,2,285
Miller,College Hill,Auditor of State,,REP,Treasurer of State Dennis Milligan,321,2,170,2,147
Miller,Doddridge,Auditor of State,,REP,Treasurer of State Dennis Milligan,252,0,51,0,201
Miller,Fouke,Auditor of State,,REP,Treasurer of State Dennis Milligan,917,3,233,4,677
Miller,Garland,Auditor of State,,REP,Treasurer of State Dennis Milligan,32,0,7,0,25
Miller,Genoa,Auditor of State,,REP,Treasurer of State Dennis Milligan,632,1,223,3,405
Miller,Greenwich Village,Auditor of State,,REP,Treasurer of State Dennis Milligan,725,1,354,4,366
Miller,Hickory Street,Auditor of State,,REP,Treasurer of State Dennis Milligan,378,0,173,2,203
Miller,Hickory Street South,Auditor of State,,REP,Treasurer of State Dennis Milligan,324,1,161,3,159
Miller,Mandeville,Auditor of State,,REP,Treasurer of State Dennis Milligan,227,0,102,3,122
Miller,North Heights,Auditor of State,,REP,Treasurer of State Dennis Milligan,590,3,301,2,284
Miller,Ozan,Auditor of State,,REP,Treasurer of State Dennis Milligan,233,0,140,3,90
Miller,Rondo,Auditor of State,,REP,Treasurer of State Dennis Milligan,523,0,243,4,276
Miller,Sandflat,Auditor of State,,REP,Treasurer of State Dennis Milligan,91,1,49,1,40
Miller,Sugar Hill,Auditor of State,,REP,Treasurer of State Dennis Milligan,1007,1,488,11,507
Miller,Trice,Auditor of State,,REP,Treasurer of State Dennis Milligan,439,1,239,6,193
Miller,Union,Auditor of State,,REP,Treasurer of State Dennis Milligan,1162,1,549,9,603
Miller,Washington,Auditor of State,,REP,Treasurer of State Dennis Milligan,27,0,16,0,11
Miller,Bright Star,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,235,0,72,0,163
Miller,Central,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,471,2,174,2,293
Miller,College Hill,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,332,1,171,2,158
Miller,Doddridge,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,254,0,51,0,203
Miller,Fouke,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,928,3,237,4,684
Miller,Garland,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,31,0,7,0,24
Miller,Genoa,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,640,1,221,3,415
Miller,Greenwich Village,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,735,1,358,4,372
Miller,Hickory Street,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,387,1,175,2,209
Miller,Hickory Street South,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,339,1,169,2,167
Miller,Mandeville,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,232,0,107,3,122
Miller,North Heights,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,610,3,311,2,294
Miller,Ozan,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,234,0,140,3,91
Miller,Rondo,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,541,0,247,4,290
Miller,Sandflat,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,95,1,51,1,42
Miller,Sugar Hill,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1019,1,499,10,509
Miller,Trice,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,449,1,243,7,198
Miller,Union,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1186,1,563,9,613
Miller,Washington,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,35,0,22,0,13
Miller,Bright Star,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,20,0,12,1,7
Miller,Central,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,25,0,9,0,16
Miller,College Hill,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,210,2,106,4,98
Miller,Doddridge,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,52,0,10,1,41
Miller,Fouke,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,54,0,6,1,47
Miller,Garland,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,42,0,6,0,36
Miller,Genoa,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,52,0,23,0,29
Miller,Greenwich Village,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,80,0,45,4,31
Miller,Hickory Street,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,204,1,85,4,114
Miller,Hickory Street South,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,184,0,108,3,73
Miller,Mandeville,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,79,2,44,1,32
Miller,North Heights,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,303,0,162,4,137
Miller,Ozan,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,183,1,66,2,114
Miller,Rondo,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,46,0,24,1,21
Miller,Sandflat,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,117,0,46,1,70
Miller,Sugar Hill,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,313,0,186,7,120
Miller,Trice,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,198,2,113,3,80
Miller,Union,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,106,0,53,2,51
Miller,Washington,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,176,0,89,1,86
Miller,Bright Star,State Senate,04,REP,"Senator Jimmy Hickey, JR.",226,0,66,0,160
Miller,Central,State Senate,04,REP,"Senator Jimmy Hickey, JR.",443,2,166,1,274
Miller,College Hill,State Senate,04,REP,"Senator Jimmy Hickey, JR.",341,1,178,2,160
Miller,Doddridge,State Senate,04,REP,"Senator Jimmy Hickey, JR.",246,0,50,0,196
Miller,Fouke,State Senate,04,REP,"Senator Jimmy Hickey, JR.",835,2,209,3,621
Miller,Garland,State Senate,04,REP,"Senator Jimmy Hickey, JR.",30,0,6,0,24
Miller,Genoa,State Senate,04,REP,"Senator Jimmy Hickey, JR.",600,1,207,3,389
Miller,Greenwich Village,State Senate,04,REP,"Senator Jimmy Hickey, JR.",731,0,357,4,370
Miller,Hickory Street,State Senate,04,REP,"Senator Jimmy Hickey, JR.",409,0,191,1,217
Miller,Hickory Street South,State Senate,04,REP,"Senator Jimmy Hickey, JR.",362,1,185,3,173
Miller,Mandeville,State Senate,04,REP,"Senator Jimmy Hickey, JR.",231,0,103,4,124
Miller,North Heights,State Senate,04,REP,"Senator Jimmy Hickey, JR.",647,3,341,2,301
Miller,Ozan,State Senate,04,REP,"Senator Jimmy Hickey, JR.",261,0,154,3,104
Miller,Rondo,State Senate,04,REP,"Senator Jimmy Hickey, JR.",527,0,244,4,279
Miller,Sandflat,State Senate,04,REP,"Senator Jimmy Hickey, JR.",104,1,51,1,51
Miller,Sugar Hill,State Senate,04,REP,"Senator Jimmy Hickey, JR.",1064,1,523,11,529
Miller,Trice,State Senate,04,REP,"Senator Jimmy Hickey, JR.",465,1,247,9,208
Miller,Union,State Senate,04,REP,"Senator Jimmy Hickey, JR.",1153,1,546,8,598
Miller,Washington,State Senate,04,REP,"Senator Jimmy Hickey, JR.",55,0,35,0,20
Miller,Bright Star,State Senate,04,IND,Lonny M. Goodwin,30,0,18,1,11
Miller,Central,State Senate,04,IND,Lonny M. Goodwin,51,0,15,1,35
Miller,College Hill,State Senate,04,IND,Lonny M. Goodwin,186,2,94,2,88
Miller,Doddridge,State Senate,04,IND,Lonny M. Goodwin,51,0,11,1,39
Miller,Fouke,State Senate,04,IND,Lonny M. Goodwin,147,1,36,2,108
Miller,Garland,State Senate,04,IND,Lonny M. Goodwin,33,0,4,0,29
Miller,Genoa,State Senate,04,IND,Lonny M. Goodwin,88,0,34,0,54
Miller,Greenwich Village,State Senate,04,IND,Lonny M. Goodwin,84,1,47,4,32
Miller,Hickory Street,State Senate,04,IND,Lonny M. Goodwin,173,2,67,5,99
Miller,Hickory Street South,State Senate,04,IND,Lonny M. Goodwin,152,0,87,1,64
Miller,Mandeville,State Senate,04,IND,Lonny M. Goodwin,70,1,38,0,31
Miller,North Heights,State Senate,04,IND,Lonny M. Goodwin,250,0,125,3,122
Miller,Ozan,State Senate,04,IND,Lonny M. Goodwin,131,1,47,2,81
Miller,Rondo,State Senate,04,IND,Lonny M. Goodwin,58,0,25,1,32
Miller,Sandflat,State Senate,04,IND,Lonny M. Goodwin,96,0,41,1,54
Miller,Sugar Hill,State Senate,04,IND,Lonny M. Goodwin,254,0,151,5,98
Miller,Trice,State Senate,04,IND,Lonny M. Goodwin,166,2,97,0,67
Miller,Union,State Senate,04,IND,Lonny M. Goodwin,125,0,62,3,60
Miller,Washington,State Senate,04,IND,Lonny M. Goodwin,130,0,62,1,67
Miller,Mandeville,State House,88,REP,State Representative Danny Watson,264,0,124,4,136
Miller,Rondo,State House,88,REP,State Representative Danny Watson,19,0,10,0,9
Miller,Sugar Hill,State House,88,REP,State Representative Danny Watson,2,0,0,0,2
Miller,Trice,State House,88,REP,State Representative Danny Watson,15,0,12,0,3
Miller,Bright Star,State House,99,LIB,Paul E. Green,28,0,14,1,13
Miller,Central,State House,99,LIB,Paul E. Green,35,0,11,0,24
Miller,Doddridge,State House,99,LIB,Paul E. Green,47,0,10,1,36
Miller,Fouke,State House,99,LIB,Paul E. Green,75,0,18,1,56
Miller,Garland,State House,99,LIB,Paul E. Green,34,0,4,0,30
Miller,Genoa,State House,99,LIB,Paul E. Green,62,0,20,0,42
Miller,Mandeville,State House,99,LIB,Paul E. Green,0,0,0,0,0
Miller,Rondo,State House,99,LIB,Paul E. Green,50,0,23,1,26
Miller,Union,State House,99,LIB,Paul E. Green,32,0,17,1,14
Miller,Bright Star,State House,99,REP,Representative Lane Jean,227,0,69,0,158
Miller,Central,State House,99,REP,Representative Lane Jean,458,2,170,2,284
Miller,Doddridge,State House,99,REP,Representative Lane Jean,250,0,50,0,200
Miller,Fouke,State House,99,REP,Representative Lane Jean,905,3,226,4,672
Miller,Garland,State House,99,REP,Representative Lane Jean,33,0,8,0,25
Miller,Genoa,State House,99,REP,Representative Lane Jean,624,1,220,3,400
Miller,Mandeville,State House,99,REP,Representative Lane Jean,0,0,0,0,0
Miller,Rondo,State House,99,REP,Representative Lane Jean,494,0,222,4,268
Miller,Union,State House,99,REP,Representative Lane Jean,349,1,148,1,199
Miller,College Hill,State House,100,LIB,Luke Robertson,164,1,81,2,80
Miller,Greenwich Village,State House,100,LIB,Luke Robertson,71,0,41,4,26
Miller,Hickory Street,State House,100,LIB,Luke Robertson,154,1,61,3,89
Miller,Hickory Street South,State House,100,LIB,Luke Robertson,136,0,75,1,60
Miller,Mandeville,State House,100,LIB,Luke Robertson,0,0,0,0,0
Miller,North Heights,State House,100,LIB,Luke Robertson,219,0,104,3,112
Miller,Ozan,State House,100,LIB,Luke Robertson,126,1,47,0,78
Miller,Rondo,State House,100,LIB,Luke Robertson,2,0,0,0,2
Miller,Sandflat,State House,100,LIB,Luke Robertson,87,0,35,1,51
Miller,Sugar Hill,State House,100,LIB,Luke Robertson,232,0,138,6,88
Miller,Trice,State House,100,LIB,Luke Robertson,147,2,80,1,64
Miller,Union,State House,100,LIB,Luke Robertson,66,0,32,1,33
Miller,Washington,State House,100,LIB,Luke Robertson,128,0,60,1,67
Miller,College Hill,State House,100,REP,State Representative Carol Dalby,359,2,188,2,167
Miller,Greenwich Village,State House,100,REP,State Representative Carol Dalby,744,1,362,4,377
Miller,Hickory Street,State House,100,REP,State Representative Carol Dalby,419,1,193,2,223
Miller,Hickory Street South,State House,100,REP,State Representative Carol Dalby,376,1,198,3,174
Miller,Mandeville,State House,100,REP,State Representative Carol Dalby,4,0,0,0,4
Miller,North Heights,State House,100,REP,State Representative Carol Dalby,673,3,358,2,310
Miller,Ozan,State House,100,REP,State Representative Carol Dalby,261,0,152,3,106
Miller,Rondo,State House,100,REP,State Representative Carol Dalby,16,0,10,0,6
Miller,Sandflat,State House,100,REP,State Representative Carol Dalby,111,1,56,1,53
Miller,Sugar Hill,State House,100,REP,State Representative Carol Dalby,1080,1,536,10,533
Miller,Trice,State House,100,REP,State Representative Carol Dalby,454,1,243,7,203
Miller,Union,State House,100,REP,State Representative Carol Dalby,834,0,409,8,417
Miller,Washington,State House,100,REP,State Representative Carol Dalby,57,0,37,0,20
Miller,Bright Star,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,98,0,32,0,66
Miller,Central,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,221,1,76,0,144
Miller,College Hill,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,223,1,112,0,110
Miller,Doddridge,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,119,0,26,0,93
Miller,Fouke,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,413,0,113,3,297
Miller,Garland,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,34,0,5,0,29
Miller,Genoa,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,305,0,96,0,209
Miller,Greenwich Village,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,323,1,148,5,169
Miller,Hickory Street,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,237,0,115,0,122
Miller,Hickory Street South,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,204,1,112,2,89
Miller,Mandeville,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,125,0,61,2,62
Miller,North Heights,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,352,2,177,2,171
Miller,Ozan,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,152,0,71,2,79
Miller,Rondo,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,220,0,90,4,126
Miller,Sandflat,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,82,0,32,1,49
Miller,Sugar Hill,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,522,0,256,11,255
Miller,Trice,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,248,1,143,1,103
Miller,Union,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,543,0,268,3,272
Miller,Washington,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,84,0,45,0,39
Miller,Bright Star,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,135,0,45,1,89
Miller,Central,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,211,0,82,2,127
Miller,College Hill,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,256,2,130,3,121
Miller,Doddridge,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,156,0,31,0,125
Miller,Fouke,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,451,3,101,2,345
Miller,Garland,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,26,0,4,0,22
Miller,Genoa,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,308,0,115,1,192
Miller,Greenwich Village,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,394,0,202,2,190
Miller,Hickory Street,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,294,2,123,3,166
Miller,Hickory Street South,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,265,0,137,2,126
Miller,Mandeville,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,137,1,63,2,71
Miller,North Heights,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,470,1,250,3,216
Miller,Ozan,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,203,1,109,1,92
Miller,Rondo,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,297,0,141,0,156
Miller,Sandflat,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,103,1,53,1,48
Miller,Sugar Hill,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,677,1,362,5,309
Miller,Trice,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,331,2,176,7,146
Miller,Union,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,602,1,278,6,317
Miller,Washington,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,88,0,45,1,42
Miller,Bright Star,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,248,0,77,1,170
Miller,Central,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,477,2,172,2,301
Miller,College Hill,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,429,3,224,2,200
Miller,Doddridge,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,276,0,54,0,222
Miller,Fouke,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,947,3,239,4,701
Miller,Garland,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,60,0,10,0,50
Miller,Genoa,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,672,1,232,3,436
Miller,Greenwich Village,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,784,1,386,8,389
Miller,Hickory Street,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,519,2,229,3,285
Miller,Hickory Street South,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,456,1,238,4,213
Miller,Mandeville,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,266,1,119,4,142
Miller,North Heights,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,802,3,415,2,382
Miller,Ozan,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,332,0,180,3,149
Miller,Rondo,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,563,0,257,5,301
Miller,Sandflat,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,164,1,80,2,81
Miller,Sugar Hill,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,1215,1,609,12,593
Miller,Trice,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,569,3,312,9,245
Miller,Union,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,1243,1,589,10,643
Miller,Washington,MILLER COUNTY CIRCUIT CLERK,,REP,REP Penny Kilcrease,125,0,67,0,58
Miller,College Hill,JUSTICE OF THE PEACE DISTRICT 01,,IND,IND Eric Darden,234,1,111,4,118
Miller,Union,JUSTICE OF THE PEACE DISTRICT 01,,IND,IND Eric Darden,3,0,3,0,0
Miller,College Hill,JUSTICE OF THE PEACE DISTRICT 01,,REP,REP Judy Wilson,298,2,161,2,133
Miller,Union,JUSTICE OF THE PEACE DISTRICT 01,,REP,REP Judy Wilson,30,0,16,0,14
Miller,Hickory Street South,JUSTICE OF THE PEACE DISTRICT 03,,DEM,DEM Richard Hall,218,0,126,5,87
Miller,Ozan,JUSTICE OF THE PEACE DISTRICT 03,,DEM,DEM Richard Hall,128,1,39,2,86
Miller,Sandflat,JUSTICE OF THE PEACE DISTRICT 03,,DEM,DEM Richard Hall,90,0,39,1,50
Miller,Hickory Street South,JUSTICE OF THE PEACE DISTRICT 03,,REP,REP Ethan Eppinette,301,1,150,0,150
Miller,Ozan,JUSTICE OF THE PEACE DISTRICT 03,,REP,REP Ethan Eppinette,8,0,4,0,4
Miller,Sandflat,JUSTICE OF THE PEACE DISTRICT 03,,REP,REP Ethan Eppinette,67,1,40,1,25
Miller,College Hill,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,350,2,187,1,160
Miller,Genoa,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,21,0,8,0,13
Miller,Greenwich Village,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,532,0,277,6,249
Miller,Hickory Street,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,407,0,182,3,222
Miller,Hickory Street South,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,381,0,214,2,165
Miller,Mandeville,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,107,0,60,2,45
Miller,North Heights,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,681,2,372,2,305
Miller,Ozan,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,269,0,149,5,115
Miller,Rondo,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,180,0,81,0,99
Miller,Sandflat,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,113,1,63,1,48
Miller,Sugar Hill,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,1064,1,545,11,507
Miller,Trice,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,467,2,266,8,191
Miller,Union,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,416,0,202,7,207
Miller,Washington,MAYOR CITY OF TEXARKANA,,NON,Allen L. Brown,83,0,51,0,32
Miller,College Hill,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,160,1,72,4,83
Miller,Genoa,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,2,0,2,0,0
Miller,Greenwich Village,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,69,1,30,0,38
Miller,Hickory Street,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,156,2,67,3,84
Miller,Hickory Street South,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,126,1,58,2,65
Miller,Mandeville,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,7,0,4,1,2
Miller,North Heights,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,208,1,90,3,114
Miller,Ozan,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,130,1,52,0,77
Miller,Rondo,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,16,0,5,1,10
Miller,Sandflat,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,86,0,30,1,55
Miller,Sugar Hill,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,219,0,119,3,97
Miller,Trice,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,148,1,73,2,72
Miller,Union,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,61,0,39,0,22
Miller,Washington,MAYOR CITY OF TEXARKANA,,NON,Tederal Jefferson,121,0,55,0,66
