county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Sharp,Hardy,Auditor of State,,REP,Treasurer of State Dennis Milligan,325,0,203,10,112
Sharp,Highland,Auditor of State,,REP,Treasurer of State Dennis Milligan,403,0,200,8,195
Sharp,Jackson,Auditor of State,,REP,Treasurer of State Dennis Milligan,81,0,33,4,44
Sharp,Lave Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,111,0,75,1,35
Sharp,Lower North,Auditor of State,,REP,Treasurer of State Dennis Milligan,171,0,78,8,85
Sharp,Morgan,Auditor of State,,REP,Treasurer of State Dennis Milligan,64,0,41,3,20
Sharp,North Big Rock,Auditor of State,,REP,Treasurer of State Dennis Milligan,49,0,23,0,26
Sharp,North Lebanon,Auditor of State,,REP,Treasurer of State Dennis Milligan,18,0,10,1,7
Sharp,North Union,Auditor of State,,REP,Treasurer of State Dennis Milligan,33,0,17,2,14
Sharp,Ozark,Auditor of State,,REP,Treasurer of State Dennis Milligan,161,0,75,0,86
Sharp,Piney Fork,Auditor of State,,REP,Treasurer of State Dennis Milligan,316,0,106,4,206
Sharp,Richwood,Auditor of State,,REP,Treasurer of State Dennis Milligan,506,0,355,10,141
Sharp,Scott,Auditor of State,,REP,Treasurer of State Dennis Milligan,133,0,90,1,42
Sharp,South Big Rock,Auditor of State,,REP,Treasurer of State Dennis Milligan,59,0,35,0,24
Sharp,South Lebanon,Auditor of State,,REP,Treasurer of State Dennis Milligan,42,0,18,1,23
Sharp,South Union,Auditor of State,,REP,Treasurer of State Dennis Milligan,95,0,50,0,45
Sharp,Strawberry,Auditor of State,,REP,Treasurer of State Dennis Milligan,45,0,7,0,38
Sharp,Upper North,Auditor of State,,REP,Treasurer of State Dennis Milligan,63,0,9,1,53
Sharp,Washington,Auditor of State,,REP,Treasurer of State Dennis Milligan,72,0,45,0,27
Sharp,West Sullivan,Auditor of State,,REP,Treasurer of State Dennis Milligan,128,0,72,0,56
Sharp,Big Creek,Auditor of State,,LIB,Simeon Snow,3,0,1,0,2
Sharp,Cave,Auditor of State,,LIB,Simeon Snow,26,0,10,1,15
Sharp,Cherokee,Auditor of State,,LIB,Simeon Snow,45,0,20,1,24
Sharp,Davidson,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Sharp,East Sullivan,Auditor of State,,LIB,Simeon Snow,3,0,1,0,2
Sharp,Hardy,Auditor of State,,LIB,Simeon Snow,21,0,13,1,7
Sharp,Highland,Auditor of State,,LIB,Simeon Snow,16,0,9,0,7
Sharp,Jackson,Auditor of State,,LIB,Simeon Snow,4,0,1,0,3
Sharp,Lave Creek,Auditor of State,,LIB,Simeon Snow,6,0,3,0,3
Sharp,Lower North,Auditor of State,,LIB,Simeon Snow,9,0,5,0,4
Sharp,Morgan,Auditor of State,,LIB,Simeon Snow,2,0,2,0,0
Sharp,North Big Rock,Auditor of State,,LIB,Simeon Snow,1,0,0,0,1
Sharp,North Lebanon,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Sharp,North Union,Auditor of State,,LIB,Simeon Snow,2,0,1,0,1
Sharp,Ozark,Auditor of State,,LIB,Simeon Snow,14,0,6,0,8
Sharp,Piney Fork,Auditor of State,,LIB,Simeon Snow,10,0,4,0,6
Sharp,Richwood,Auditor of State,,LIB,Simeon Snow,20,0,12,1,7
Sharp,Scott,Auditor of State,,LIB,Simeon Snow,2,0,0,0,2
Sharp,South Big Rock,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Sharp,South Lebanon,Auditor of State,,LIB,Simeon Snow,0,0,0,0,0
Sharp,South Union,Auditor of State,,LIB,Simeon Snow,3,0,1,1,1
Sharp,Strawberry,Auditor of State,,LIB,Simeon Snow,1,0,1,0,0
Sharp,Upper North,Auditor of State,,LIB,Simeon Snow,6,0,0,0,6
Sharp,Washington,Auditor of State,,LIB,Simeon Snow,3,0,0,0,3
Sharp,West Sullivan,Auditor of State,,LIB,Simeon Snow,4,0,2,0,2
Sharp,Big Creek,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,105,0,55,0,50
Sharp,Cave,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,630,0,388,6,236
Sharp,Cherokee,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1154,0,657,34,463
Sharp,Davidson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,64,0,44,3,17
Sharp,East Sullivan,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,130,0,89,4,37
Sharp,Hardy,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,338,0,211,10,117
Sharp,Highland,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,413,0,204,8,201
Sharp,Jackson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,85,0,34,4,47
Sharp,Lave Creek,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,116,0,77,1,38
Sharp,Lower North,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,178,0,80,8,90
Sharp,Morgan,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,64,0,42,2,20
Sharp,North Big Rock,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,51,0,23,0,28
Sharp,North Lebanon,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,18,0,10,1,7
Sharp,North Union,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,34,0,18,2,14
Sharp,Ozark,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,171,0,81,0,90
Sharp,Piney Fork,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,320,0,107,4,209
Sharp,Richwood,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,508,0,353,11,144
Sharp,Scott,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,134,0,90,1,43
Sharp,South Big Rock,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,56,0,33,0,23
Sharp,South Lebanon,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,41,0,18,1,22
Sharp,South Union,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,97,0,50,0,47
Sharp,Strawberry,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,45,0,7,0,38
Sharp,Upper North,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,67,0,9,1,57
Sharp,Washington,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,77,0,45,0,32
Sharp,West Sullivan,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,134,0,75,0,59
Sharp,Big Creek,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,0,3,0,5
Sharp,Cave,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,84,0,54,1,29
Sharp,Cherokee,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,307,0,201,13,93
Sharp,Davidson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,9,0,5,0,4
Sharp,East Sullivan,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,0,11,0,0
Sharp,Hardy,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,103,0,74,5,24
Sharp,Highland,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,59,0,26,1,32
Sharp,Jackson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,26,0,12,0,14
Sharp,Lave Creek,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,22,0,14,0,8
Sharp,Lower North,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,24,0,15,0,9
Sharp,Morgan,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,0,10,1,0
Sharp,North Big Rock,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,0,2,0,3
Sharp,North Lebanon,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,1,0,0,1,0
Sharp,North Union,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,4,0,2,0,2
Sharp,Ozark,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,38,0,23,0,15
Sharp,Piney Fork,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,42,0,19,0,23
Sharp,Richwood,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,104,0,77,4,23
Sharp,Scott,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,19,0,12,0,7
Sharp,South Big Rock,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,10,0,4,0,6
Sharp,South Lebanon,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,7,0,6,0,1
Sharp,South Union,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,20,0,9,3,8
Sharp,Strawberry,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,0,1,0,10
Sharp,Upper North,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,14,0,4,0,10
Sharp,Washington,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,0,3,0,2
Sharp,West Sullivan,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,17,0,10,0,7
Sharp,Big Creek,Governor,,LIB,"Ricky Dale Harrington, Jr.",4,0,3,0,1
Sharp,Cave,Governor,,LIB,"Ricky Dale Harrington, Jr.",20,0,11,0,9
Sharp,Cherokee,Governor,,LIB,"Ricky Dale Harrington, Jr.",42,0,15,0,27
Sharp,Davidson,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,3,0,0
Sharp,East Sullivan,Governor,,LIB,"Ricky Dale Harrington, Jr.",3,0,2,0,1
Sharp,Hardy,Governor,,LIB,"Ricky Dale Harrington, Jr.",18,0,11,0,7
Sharp,Highland,Governor,,LIB,"Ricky Dale Harrington, Jr.",13,0,6,0,7
