county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Pulaski,Precinct 104,Auditor of State,,LIB,Simeon Snow,44,0,19,0,25
Pulaski,Precinct 105,Auditor of State,,LIB,Simeon Snow,58,0,32,0,26
Pulaski,Precinct 106,Auditor of State,,LIB,Simeon Snow,62,0,44,0,18
Pulaski,Precinct 107,Auditor of State,,LIB,Simeon Snow,26,0,7,0,19
Pulaski,Precinct 108,Auditor of State,,LIB,Simeon Snow,26,0,12,1,13
Pulaski,Precinct 109,Auditor of State,,LIB,Simeon Snow,40,1,18,0,21
Pulaski,Precinct 110,Auditor of State,,LIB,Simeon Snow,58,1,26,0,31
Pulaski,Precinct 111,Auditor of State,,LIB,Simeon Snow,31,0,15,1,15
Pulaski,Precinct 112,Auditor of State,,LIB,Simeon Snow,30,1,20,0,9
Pulaski,Precinct 113,Auditor of State,,LIB,Simeon Snow,19,1,7,0,11
Pulaski,Precinct 114,Auditor of State,,LIB,Simeon Snow,25,0,15,1,9
Pulaski,Precinct 115,Auditor of State,,LIB,Simeon Snow,30,0,13,0,17
Pulaski,Precinct 116,Auditor of State,,LIB,Simeon Snow,26,0,13,0,13
Pulaski,Precinct 117,Auditor of State,,LIB,Simeon Snow,35,0,16,0,19
Pulaski,Precinct 118,Auditor of State,,LIB,Simeon Snow,18,0,4,0,14
Pulaski,Precinct 119,Auditor of State,,LIB,Simeon Snow,24,0,14,0,10
Pulaski,Precinct 120,Auditor of State,,LIB,Simeon Snow,38,0,23,0,15
Pulaski,Precinct 121,Auditor of State,,LIB,Simeon Snow,74,0,39,4,31
Pulaski,Precinct 122,Auditor of State,,LIB,Simeon Snow,57,0,37,0,20
Pulaski,Precinct 123,Auditor of State,,LIB,Simeon Snow,19,0,10,0,9
Pulaski,Precinct 124,Auditor of State,,LIB,Simeon Snow,69,1,19,1,48
Pulaski,Precinct 125,Auditor of State,,LIB,Simeon Snow,17,0,9,0,8
Pulaski,Precinct 126,Auditor of State,,LIB,Simeon Snow,6,0,2,0,4
Pulaski,Precinct 127,Auditor of State,,LIB,Simeon Snow,9,0,2,0,7
Pulaski,Precinct 128,Auditor of State,,LIB,Simeon Snow,15,0,2,0,13
Pulaski,Precinct 129,Auditor of State,,LIB,Simeon Snow,12,0,6,1,5
Pulaski,Precinct 130,Auditor of State,,LIB,Simeon Snow,19,0,9,0,10
Pulaski,Precinct 131,Auditor of State,,LIB,Simeon Snow,8,0,2,0,6
Pulaski,Precinct 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,702,2,452,5,243
Pulaski,Precinct 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,429,0,283,2,144
Pulaski,Precinct 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,342,1,243,1,97
Pulaski,Precinct 4,Auditor of State,,REP,Treasurer of State Dennis Milligan,924,0,638,14,272
Pulaski,Precinct 5,Auditor of State,,REP,Treasurer of State Dennis Milligan,1025,2,750,5,268
Pulaski,Precinct 6,Auditor of State,,REP,Treasurer of State Dennis Milligan,868,0,683,6,179
Pulaski,Precinct 7,Auditor of State,,REP,Treasurer of State Dennis Milligan,561,0,211,4,346
Pulaski,Precinct 8,Auditor of State,,REP,Treasurer of State Dennis Milligan,374,1,262,0,111
Pulaski,Precinct 9,Auditor of State,,REP,Treasurer of State Dennis Milligan,169,0,103,0,66
Pulaski,Precinct 10,Auditor of State,,REP,Treasurer of State Dennis Milligan,199,0,116,0,83
Pulaski,Precinct 11,Auditor of State,,REP,Treasurer of State Dennis Milligan,488,1,135,4,348
Pulaski,Precinct 12,Auditor of State,,REP,Treasurer of State Dennis Milligan,292,0,154,3,135
Pulaski,Precinct 13,Auditor of State,,REP,Treasurer of State Dennis Milligan,942,0,522,19,401
Pulaski,Precinct 14,Auditor of State,,REP,Treasurer of State Dennis Milligan,355,0,172,8,175
Pulaski,Precinct 15,Auditor of State,,REP,Treasurer of State Dennis Milligan,223,2,127,8,86
Pulaski,Precinct 16,Auditor of State,,REP,Treasurer of State Dennis Milligan,168,0,81,2,85
Pulaski,Precinct 17,Auditor of State,,REP,Treasurer of State Dennis Milligan,496,3,197,7,289
Pulaski,Precinct 18,Auditor of State,,REP,Treasurer of State Dennis Milligan,252,0,117,5,130
Pulaski,Precinct 19,Auditor of State,,REP,Treasurer of State Dennis Milligan,615,2,290,13,310
Pulaski,Precinct 20,Auditor of State,,REP,Treasurer of State Dennis Milligan,294,0,110,1,183
Pulaski,Precinct 21,Auditor of State,,REP,Treasurer of State Dennis Milligan,809,1,371,10,427
Pulaski,Precinct 22,Auditor of State,,REP,Treasurer of State Dennis Milligan,463,1,193,6,263
Pulaski,Precinct 23,Auditor of State,,REP,Treasurer of State Dennis Milligan,385,0,187,14,184
Pulaski,Precinct 24,Auditor of State,,REP,Treasurer of State Dennis Milligan,273,0,114,5,154
Pulaski,Precinct 25,Auditor of State,,REP,Treasurer of State Dennis Milligan,160,0,68,3,89
Pulaski,Precinct 26,Auditor of State,,REP,Treasurer of State Dennis Milligan,340,0,180,4,156
Pulaski,Precinct 27,Auditor of State,,REP,Treasurer of State Dennis Milligan,933,2,385,26,520
Pulaski,Precinct 28,Auditor of State,,REP,Treasurer of State Dennis Milligan,944,5,461,17,461
Pulaski,Precinct 29,Auditor of State,,REP,Treasurer of State Dennis Milligan,682,3,376,17,286
Pulaski,Precinct 30,Auditor of State,,REP,Treasurer of State Dennis Milligan,525,5,312,4,204
Pulaski,Precinct 31,Auditor of State,,REP,Treasurer of State Dennis Milligan,728,3,566,10,149
Pulaski,Precinct 32,Auditor of State,,REP,Treasurer of State Dennis Milligan,873,5,534,14,320
Pulaski,Precinct 33,Auditor of State,,REP,Treasurer of State Dennis Milligan,905,2,602,15,286
Pulaski,Precinct 34,Auditor of State,,REP,Treasurer of State Dennis Milligan,869,1,373,7,488
Pulaski,Precinct 35,Auditor of State,,REP,Treasurer of State Dennis Milligan,938,0,275,12,651
Pulaski,Precinct 36,Auditor of State,,REP,Treasurer of State Dennis Milligan,845,6,556,16,267
Pulaski,Precinct 37,Auditor of State,,REP,Treasurer of State Dennis Milligan,637,1,319,3,314
Pulaski,Precinct 38,Auditor of State,,REP,Treasurer of State Dennis Milligan,431,1,276,3,151
Pulaski,Precinct 39,Auditor of State,,REP,Treasurer of State Dennis Milligan,271,1,120,5,145
Pulaski,Precinct 40,Auditor of State,,REP,Treasurer of State Dennis Milligan,97,0,51,2,44
Pulaski,Precinct 41,Auditor of State,,REP,Treasurer of State Dennis Milligan,1111,3,505,8,595
Pulaski,Precinct 42,Auditor of State,,REP,Treasurer of State Dennis Milligan,460,1,184,3,272
Pulaski,Precinct 43,Auditor of State,,REP,Treasurer of State Dennis Milligan,219,0,112,1,106
Pulaski,Precinct 44,Auditor of State,,REP,Treasurer of State Dennis Milligan,378,0,168,12,198
Pulaski,Precinct 45,Auditor of State,,REP,Treasurer of State Dennis Milligan,123,0,61,1,61
Pulaski,Precinct 46,Auditor of State,,REP,Treasurer of State Dennis Milligan,171,0,87,2,82
Pulaski,Precinct 47,Auditor of State,,REP,Treasurer of State Dennis Milligan,239,0,100,1,138
Pulaski,Precinct 48,Auditor of State,,REP,Treasurer of State Dennis Milligan,162,0,77,2,83
Pulaski,Precinct 49,Auditor of State,,REP,Treasurer of State Dennis Milligan,138,0,78,13,47
Pulaski,Precinct 50,Auditor of State,,REP,Treasurer of State Dennis Milligan,165,1,65,1,98
Pulaski,Precinct 51,Auditor of State,,REP,Treasurer of State Dennis Milligan,639,0,161,9,469
Pulaski,Precinct 52,Auditor of State,,REP,Treasurer of State Dennis Milligan,476,0,190,3,283
Pulaski,Precinct 53,Auditor of State,,REP,Treasurer of State Dennis Milligan,506,0,75,3,428
Pulaski,Precinct 54,Auditor of State,,REP,Treasurer of State Dennis Milligan,612,1,178,4,429
Pulaski,Precinct 55,Auditor of State,,REP,Treasurer of State Dennis Milligan,735,0,460,19,256
Pulaski,Precinct 56,Auditor of State,,REP,Treasurer of State Dennis Milligan,803,1,459,18,325
Pulaski,Precinct 57,Auditor of State,,REP,Treasurer of State Dennis Milligan,422,0,221,7,194
Pulaski,Precinct 58,Auditor of State,,REP,Treasurer of State Dennis Milligan,957,3,383,7,564
Pulaski,Precinct 59,Auditor of State,,REP,Treasurer of State Dennis Milligan,411,2,63,3,343
Pulaski,Precinct 60,Auditor of State,,REP,Treasurer of State Dennis Milligan,640,1,257,5,377
Pulaski,Precinct 61,Auditor of State,,REP,Treasurer of State Dennis Milligan,989,5,643,27,314
Pulaski,Precinct 62,Auditor of State,,REP,Treasurer of State Dennis Milligan,978,3,669,25,281
Pulaski,Precinct 63,Auditor of State,,REP,Treasurer of State Dennis Milligan,1065,2,695,18,350
Pulaski,Precinct 64,Auditor of State,,REP,Treasurer of State Dennis Milligan,980,3,563,26,388
Pulaski,Precinct 65,Auditor of State,,REP,Treasurer of State Dennis Milligan,645,1,335,8,301
Pulaski,Precinct 66,Auditor of State,,REP,Treasurer of State Dennis Milligan,418,1,186,4,227
Pulaski,Precinct 67,Auditor of State,,REP,Treasurer of State Dennis Milligan,855,0,522,20,313
Pulaski,Precinct 68,Auditor of State,,REP,Treasurer of State Dennis Milligan,997,4,671,17,305
Pulaski,Precinct 69,Auditor of State,,REP,Treasurer of State Dennis Milligan,657,3,394,18,242
Pulaski,Precinct 70,Auditor of State,,REP,Treasurer of State Dennis Milligan,315,0,180,9,126
Pulaski,Precinct 71,Auditor of State,,REP,Treasurer of State Dennis Milligan,397,1,173,3,220
Pulaski,Precinct 72,Auditor of State,,REP,Treasurer of State Dennis Milligan,777,2,499,15,261
Pulaski,Precinct 73,Auditor of State,,REP,Treasurer of State Dennis Milligan,566,1,344,11,210
Pulaski,Precinct 74,Auditor of State,,REP,Treasurer of State Dennis Milligan,312,0,153,3,156
Pulaski,Precinct 75,Auditor of State,,REP,Treasurer of State Dennis Milligan,325,0,163,1,161
Pulaski,Precinct 76,Auditor of State,,REP,Treasurer of State Dennis Milligan,365,2,186,7,170
Pulaski,Precinct 77,Auditor of State,,REP,Treasurer of State Dennis Milligan,272,2,141,8,121
Pulaski,Precinct 78,Auditor of State,,REP,Treasurer of State Dennis Milligan,253,2,139,6,106
Pulaski,Precinct 79,Auditor of State,,REP,Treasurer of State Dennis Milligan,538,2,300,3,233
Pulaski,Precinct 80,Auditor of State,,REP,Treasurer of State Dennis Milligan,580,1,272,10,297
Pulaski,Precinct 81,Auditor of State,,REP,Treasurer of State Dennis Milligan,575,0,247,15,313
Pulaski,Precinct 82,Auditor of State,,REP,Treasurer of State Dennis Milligan,311,1,134,5,171
Pulaski,Precinct 83,Auditor of State,,REP,Treasurer of State Dennis Milligan,327,0,120,13,194
Pulaski,Precinct 84,Auditor of State,,REP,Treasurer of State Dennis Milligan,405,3,189,11,202
Pulaski,Precinct 85,Auditor of State,,REP,Treasurer of State Dennis Milligan,505,1,241,23,240
Pulaski,Precinct 86,Auditor of State,,REP,Treasurer of State Dennis Milligan,246,0,102,7,137
Pulaski,Precinct 87,Auditor of State,,REP,Treasurer of State Dennis Milligan,257,0,111,7,139
Pulaski,Precinct 88,Auditor of State,,REP,Treasurer of State Dennis Milligan,329,1,162,10,156
Pulaski,Precinct 89,Auditor of State,,REP,Treasurer of State Dennis Milligan,375,0,172,4,199
Pulaski,Precinct 90,Auditor of State,,REP,Treasurer of State Dennis Milligan,512,1,183,17,311
Pulaski,Precinct 91,Auditor of State,,REP,Treasurer of State Dennis Milligan,540,1,347,12,180
Pulaski,Precinct 92,Auditor of State,,REP,Treasurer of State Dennis Milligan,514,2,277,5,230
Pulaski,Precinct 93,Auditor of State,,REP,Treasurer of State Dennis Milligan,459,0,260,5,194
Pulaski,Precinct 94,Auditor of State,,REP,Treasurer of State Dennis Milligan,447,0,256,8,183
Pulaski,Precinct 95,Auditor of State,,REP,Treasurer of State Dennis Milligan,122,0,68,2,52
Pulaski,Precinct 96,Auditor of State,,REP,Treasurer of State Dennis Milligan,520,0,309,12,199
Pulaski,Precinct 97,Auditor of State,,REP,Treasurer of State Dennis Milligan,191,1,122,3,65
Pulaski,Precinct 98,Auditor of State,,REP,Treasurer of State Dennis Milligan,156,1,68,2,85
Pulaski,Precinct 99,Auditor of State,,REP,Treasurer of State Dennis Milligan,236,0,140,5,91
Pulaski,Precinct 100,Auditor of State,,REP,Treasurer of State Dennis Milligan,92,0,38,11,43
Pulaski,Precinct 101,Auditor of State,,REP,Treasurer of State Dennis Milligan,146,0,75,24,47
Pulaski,Precinct 102,Auditor of State,,REP,Treasurer of State Dennis Milligan,91,2,59,1,29
Pulaski,Precinct 103,Auditor of State,,REP,Treasurer of State Dennis Milligan,112,1,61,0,50
Pulaski,Precinct 104,Auditor of State,,REP,Treasurer of State Dennis Milligan,170,0,65,8,97
Pulaski,Precinct 105,Auditor of State,,REP,Treasurer of State Dennis Milligan,120,3,53,3,61
Pulaski,Precinct 106,Auditor of State,,REP,Treasurer of State Dennis Milligan,174,1,97,6,70
Pulaski,Precinct 107,Auditor of State,,REP,Treasurer of State Dennis Milligan,117,0,49,2,66
Pulaski,Precinct 108,Auditor of State,,REP,Treasurer of State Dennis Milligan,170,0,88,4,78
Pulaski,Precinct 109,Auditor of State,,REP,Treasurer of State Dennis Milligan,165,0,89,2,74
Pulaski,Precinct 110,Auditor of State,,REP,Treasurer of State Dennis Milligan,164,2,86,2,74
Pulaski,Precinct 111,Auditor of State,,REP,Treasurer of State Dennis Milligan,68,0,38,2,28
Pulaski,Precinct 112,Auditor of State,,REP,Treasurer of State Dennis Milligan,103,1,58,1,43
Pulaski,Precinct 113,Auditor of State,,REP,Treasurer of State Dennis Milligan,56,0,35,1,20
Pulaski,Precinct 114,Auditor of State,,REP,Treasurer of State Dennis Milligan,16,0,6,0,10
Pulaski,Precinct 115,Auditor of State,,REP,Treasurer of State Dennis Milligan,107,1,30,5,71
Pulaski,Precinct 116,Auditor of State,,REP,Treasurer of State Dennis Milligan,51,0,27,0,24
Pulaski,Precinct 117,Auditor of State,,REP,Treasurer of State Dennis Milligan,69,0,39,0,30
Pulaski,Precinct 118,Auditor of State,,REP,Treasurer of State Dennis Milligan,22,0,12,0,10
Pulaski,Precinct 119,Auditor of State,,REP,Treasurer of State Dennis Milligan,31,0,15,1,15
Pulaski,Precinct 120,Auditor of State,,REP,Treasurer of State Dennis Milligan,39,0,22,1,16
Pulaski,Precinct 121,Auditor of State,,REP,Treasurer of State Dennis Milligan,107,0,67,2,38
Pulaski,Precinct 122,Auditor of State,,REP,Treasurer of State Dennis Milligan,63,0,38,0,25
Pulaski,Precinct 123,Auditor of State,,REP,Treasurer of State Dennis Milligan,201,0,123,7,71
Pulaski,Precinct 124,Auditor of State,,REP,Treasurer of State Dennis Milligan,934,4,220,10,700
Pulaski,Precinct 125,Auditor of State,,REP,Treasurer of State Dennis Milligan,35,0,24,0,11
Pulaski,Precinct 126,Auditor of State,,REP,Treasurer of State Dennis Milligan,12,0,1,0,11
Pulaski,Precinct 127,Auditor of State,,REP,Treasurer of State Dennis Milligan,8,0,0,0,8
Pulaski,Precinct 128,Auditor of State,,REP,Treasurer of State Dennis Milligan,105,0,15,0,90
Pulaski,Precinct 129,Auditor of State,,REP,Treasurer of State Dennis Milligan,59,0,17,4,38
Pulaski,Precinct 130,Auditor of State,,REP,Treasurer of State Dennis Milligan,115,1,37,0,77
Pulaski,Precinct 131,Auditor of State,,REP,Treasurer of State Dennis Milligan,44,0,7,1,36
Pulaski,Precinct 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,726,0,459,5,262
Pulaski,Precinct 2,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,449,0,295,1,153
Pulaski,Precinct 3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,354,1,250,1,102
Pulaski,Precinct 4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,948,0,652,13,283
Pulaski,Precinct 5,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1042,2,764,4,272
Pulaski,Precinct 6,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,899,0,704,6,189
Pulaski,Precinct 7,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,583,0,210,4,369
Pulaski,Precinct 8,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,394,1,272,0,121
Pulaski,Precinct 9,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,172,0,101,0,71
Pulaski,Precinct 10,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,202,0,121,0,81
Pulaski,Precinct 11,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,501,1,139,3,358
Pulaski,Precinct 12,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,299,0,155,2,142
Pulaski,Precinct 13,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,972,1,532,18,421
Pulaski,Precinct 14,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,367,1,167,7,192
Pulaski,Precinct 15,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,233,2,133,7,91
Pulaski,Precinct 16,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,178,0,80,2,96
Pulaski,Precinct 17,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,509,3,197,7,302
Pulaski,Precinct 18,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,265,0,120,5,140
Pulaski,Precinct 19,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,631,2,297,11,321
Pulaski,Precinct 20,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,303,0,117,1,185
Pulaski,Precinct 21,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,853,1,395,13,444
Pulaski,Precinct 22,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,470,1,194,5,270
Pulaski,Precinct 23,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,396,0,192,14,190
Pulaski,Precinct 24,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,274,0,114,4,156
Pulaski,Precinct 25,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,167,0,67,3,97
Pulaski,Precinct 26,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,362,0,190,4,168
Pulaski,Precinct 27,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,961,2,391,26,542
Pulaski,Precinct 28,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,979,5,475,18,481
Pulaski,Precinct 29,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,699,3,386,18,292
Pulaski,Precinct 30,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,541,4,317,3,217
Pulaski,Precinct 31,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,748,3,585,10,150
Pulaski,Precinct 32,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,895,6,547,13,329
Pulaski,Precinct 33,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,923,2,617,15,289
Pulaski,Precinct 34,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,910,1,390,7,512
Pulaski,Precinct 35,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,978,1,289,12,676
Pulaski,Precinct 36,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,866,6,560,19,281
Pulaski,Precinct 37,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,658,1,325,4,328
Pulaski,Precinct 38,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,443,1,279,2,161
Pulaski,Precinct 39,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,283,1,124,5,153
Pulaski,Precinct 40,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,105,0,53,3,49
Pulaski,Precinct 41,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1143,4,520,8,611
Pulaski,Precinct 42,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,480,0,192,3,285
Pulaski,Precinct 43,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,221,0,102,2,117
Pulaski,Precinct 44,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,396,0,180,12,204
Pulaski,Precinct 45,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,133,0,63,1,69
Pulaski,Precinct 46,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,168,0,83,2,83
Pulaski,Precinct 47,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,248,0,107,1,140
Pulaski,Precinct 48,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,176,0,87,0,89
Pulaski,Precinct 49,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,136,0,75,12,49
Pulaski,Precinct 50,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,169,1,60,1,107
Pulaski,Precinct 51,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,653,0,170,9,474
Pulaski,Precinct 52,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,488,0,196,1,291
Pulaski,Precinct 53,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,529,0,76,3,450
Pulaski,Precinct 54,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,630,1,180,4,445
Pulaski,Precinct 55,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,758,0,469,18,271
Pulaski,Precinct 56,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,829,2,461,17,349
Pulaski,Precinct 57,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,428,0,218,7,203
Pulaski,Precinct 58,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,974,3,380,7,584
Pulaski,Precinct 59,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,421,2,63,2,354
Pulaski,Precinct 60,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,662,1,256,6,399
Pulaski,Precinct 61,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1025,4,664,27,330
Pulaski,Precinct 62,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,990,3,674,24,289
Pulaski,Precinct 63,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1083,3,702,18,360
Pulaski,Precinct 64,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,990,3,566,25,396
Pulaski,Precinct 65,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,638,0,324,9,305
Pulaski,Precinct 66,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,435,1,189,5,240
Pulaski,Precinct 67,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,858,0,520,20,318
Pulaski,Precinct 68,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,1036,4,697,18,317
Pulaski,Precinct 69,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,672,4,402,15,251
Pulaski,Precinct 70,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,324,0,187,9,128
Pulaski,Precinct 71,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,425,1,187,3,234
Pulaski,Precinct 72,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,781,2,494,15,270
Pulaski,Precinct 73,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,583,1,360,9,213
Pulaski,Precinct 74,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,312,0,151,4,157
Pulaski,Precinct 75,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,333,0,160,2,171
Pulaski,Precinct 76,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,377,3,179,8,187
Pulaski,Precinct 77,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,279,2,142,8,127
Pulaski,Precinct 78,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,257,2,138,5,112
Pulaski,Precinct 79,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,555,2,303,4,246
Pulaski,Precinct 80,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,608,1,281,9,317
Pulaski,Precinct 81,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,607,0,254,15,338
Pulaski,Precinct 82,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,313,1,130,3,179
Pulaski,Precinct 83,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,343,0,131,13,199
Pulaski,Precinct 84,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,429,3,198,12,216
Pulaski,Precinct 85,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,528,1,243,23,261
Pulaski,Precinct 86,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,236,0,93,8,135
Pulaski,Precinct 87,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,257,0,107,7,143
Pulaski,Precinct 88,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,336,1,160,8,167
Pulaski,Precinct 89,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,406,0,181,4,221
Pulaski,Precinct 90,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,548,1,201,17,329
Pulaski,Precinct 91,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,561,1,358,13,189
Pulaski,Precinct 92,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,552,2,286,5,259
Pulaski,Precinct 93,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,467,0,259,4,204
Pulaski,Precinct 94,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,484,0,276,8,200
Pulaski,Precinct 95,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,134,0,74,2,58
Pulaski,Precinct 96,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,536,1,306,14,215
Pulaski,Precinct 97,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,196,1,123,1,71
Pulaski,Precinct 98,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,163,1,66,1,95
Pulaski,Precinct 99,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,250,0,151,4,95
Pulaski,Precinct 100,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,88,0,30,8,50
Pulaski,Precinct 101,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,152,0,80,24,48
Pulaski,Precinct 102,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,91,1,59,1,30
Pulaski,Precinct 103,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,126,1,68,1,56
Pulaski,Precinct 104,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,184,0,69,9,106
Pulaski,Precinct 105,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,137,2,62,1,72
Pulaski,Precinct 106,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,171,1,90,7,73
Pulaski,Precinct 107,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,117,0,49,1,67
Pulaski,Precinct 108,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,166,0,80,4,82
Pulaski,Precinct 109,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,171,0,91,2,78
Pulaski,Precinct 110,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,169,3,88,3,75
Pulaski,Precinct 111,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,83,0,47,2,34
Pulaski,Precinct 112,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,114,2,65,1,46
