county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Jefferson,106,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,5,0,4,0,1
Jefferson,107,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,26,0,14,1,11
Jefferson,108,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Jefferson,111,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,15,0,8,1,6
Jefferson,112,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,10,0,4,0,6
Jefferson,113,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,34,0,19,2,13
Jefferson,114,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,23,0,13,1,9
Jefferson,115,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,0,0,2
Jefferson,116,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,9,0,8,0,1
Jefferson,117,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,6,0,2,1,3
Jefferson,119,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,0,0,2
Jefferson,120,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,4,0,3
Jefferson,121,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,3,0,1,0,2
Jefferson,122,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,3,0,4
Jefferson,123,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,124,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,3,0,0,0,3
Jefferson,125,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,3,0,1,0,2
Jefferson,126,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,15,0,1,0,14
Jefferson,128,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Jefferson,130,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,34,0,9,1,24
Jefferson,150,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,30,0,16,0,14
Jefferson,201,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,3,0,4
Jefferson,202,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,5,0,2,0,3
Jefferson,203,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,8,0,6,1,1
Jefferson,204,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,205,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,8,0,5,0,3
Jefferson,206,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,10,0,5,0,5
Jefferson,207,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,4,0,2,0,2
Jefferson,208,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,1,0,1
Jefferson,209,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,210,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,211,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,19,0,4,0,15
Jefferson,212,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,4,0,0,0,4
Jefferson,213,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,1,0,6
Jefferson,214,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,30,0,13,1,16
Jefferson,215,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,141,1,56,3,81
Jefferson,216,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,66,0,32,1,33
Jefferson,217,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,13,0,7,0,6
Jefferson,218,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,56,0,25,2,29
Jefferson,219,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,65,0,31,0,34
Jefferson,221,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,222,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,110,0,35,5,70
Jefferson,223,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,224,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,28,0,13,0,15
Jefferson,306,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Jefferson,307,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,308,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,3,0,1,0,2
Jefferson,309,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,34,1,21,1,11
Jefferson,310,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,10,0,5,0,5
Jefferson,311,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Jefferson,312,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,4,0,3
Jefferson,314,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,35,0,14,0,21
Jefferson,315,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,16,0,6,0,10
Jefferson,316,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,21,0,9,0,12
Jefferson,317,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,13,0,4,0,9
Jefferson,318,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,319,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,13,0,5,0,8
Jefferson,320,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,4,0,0,0,4
Jefferson,322,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,323,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,324,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,152,0,40,3,109
Jefferson,325,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,6,0,2,0,4
Jefferson,326,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,34,0,15,0,19
Jefferson,327,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,41,0,18,1,22
Jefferson,328,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,25,0,4,0,21
Jefferson,330,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,109,0,39,9,61
Jefferson,331,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,47,0,18,0,29
Jefferson,332,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,4,0,4,0,0
Jefferson,403,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,36,0,11,0,25
Jefferson,404,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,15,0,3,0,12
Jefferson,405,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,11,0,4,0,7
Jefferson,406,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,181,0,52,0,129
Jefferson,407,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,45,0,29,0,16
Jefferson,408,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,36,2,22,0,12
Jefferson,409,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,6,0,0,0,6
Jefferson,410,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,2,0,0
Jefferson,412,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,414,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,415,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,9,0,3,0,6
Jefferson,416,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,9,0,4,0,5
Jefferson,417,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,419,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,2,0,0
Jefferson,420,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,421,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,422,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,4,0,1,0,3
Jefferson,423,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,7,0,3,0,4
Jefferson,425,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,5,0,1,0,4
Jefferson,426,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,450,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,8,0,4,0,4
Jefferson,451,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,452,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,0,0,0,0,0
Jefferson,453,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,6,0,2,0,4
Jefferson,454,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,0,0,1
Jefferson,455,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,10,0,4,0,6
Jefferson,610,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,1,0,1,0,0
Jefferson,620,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,112,0,13,0,99
Jefferson,711,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,186,0,64,1,121
Jefferson,712,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,132,0,38,3,91
Jefferson,713,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,188,0,57,0,131
Jefferson,714,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,2,0,0,0,2
Jefferson,721,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,351,0,115,4,232
Jefferson,731,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,189,1,63,1,124
Jefferson,732,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,212,0,86,2,124
Jefferson,733,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,86,0,31,0,55
Jefferson,810,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,78,0,13,2,63
Jefferson,820,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,75,1,11,2,61
Jefferson,830,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,178,0,13,0,165
Jefferson,950,U.S. Congress District 04,,REP,U.S. Representative Bruce Westerman,8,0,0,0,8
Jefferson,01,Attorney General,,REP,Lieutenant Governor Tim Griffin,54,0,10,1,43
Jefferson,02,Attorney General,,REP,Lieutenant Governor Tim Griffin,11,0,2,0,9
Jefferson,03,Attorney General,,REP,Lieutenant Governor Tim Griffin,11,0,0,0,11
Jefferson,04,Attorney General,,REP,Lieutenant Governor Tim Griffin,24,0,7,0,17
Jefferson,05,Attorney General,,REP,Lieutenant Governor Tim Griffin,47,0,31,0,16
Jefferson,07,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,0,0,8
Jefferson,08,Attorney General,,REP,Lieutenant Governor Tim Griffin,9,0,0,0,9
Jefferson,09,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,0,0,10
Jefferson,010,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,3,1,10
Jefferson,011,Attorney General,,REP,Lieutenant Governor Tim Griffin,20,0,1,0,19
Jefferson,026,Attorney General,,REP,Lieutenant Governor Tim Griffin,35,0,4,1,30
Jefferson,027,Attorney General,,REP,Lieutenant Governor Tim Griffin,29,0,3,0,26
Jefferson,028,Attorney General,,REP,Lieutenant Governor Tim Griffin,59,0,17,0,42
Jefferson,029,Attorney General,,REP,Lieutenant Governor Tim Griffin,31,0,9,0,22
Jefferson,030,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,031,Attorney General,,REP,Lieutenant Governor Tim Griffin,23,0,3,0,20
Jefferson,032,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,0,0,3
Jefferson,033,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,1,0,5
Jefferson,034,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,036,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,1,0,13
Jefferson,045,Attorney General,,REP,Lieutenant Governor Tim Griffin,26,0,18,0,8
Jefferson,050,Attorney General,,REP,Lieutenant Governor Tim Griffin,331,0,112,3,216
Jefferson,051,Attorney General,,REP,Lieutenant Governor Tim Griffin,237,0,43,0,194
Jefferson,053,Attorney General,,REP,Lieutenant Governor Tim Griffin,28,0,7,0,21
Jefferson,054,Attorney General,,REP,Lieutenant Governor Tim Griffin,473,2,151,7,313
Jefferson,055,Attorney General,,REP,Lieutenant Governor Tim Griffin,98,0,40,1,57
Jefferson,056,Attorney General,,REP,Lieutenant Governor Tim Griffin,52,0,12,0,40
Jefferson,057,Attorney General,,REP,Lieutenant Governor Tim Griffin,58,0,18,0,40
Jefferson,058,Attorney General,,REP,Lieutenant Governor Tim Griffin,220,0,90,1,129
Jefferson,059,Attorney General,,REP,Lieutenant Governor Tim Griffin,102,0,39,0,63
Jefferson,060,Attorney General,,REP,Lieutenant Governor Tim Griffin,12,0,6,0,6
Jefferson,061,Attorney General,,REP,Lieutenant Governor Tim Griffin,47,1,17,0,29
Jefferson,062,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,064,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,0,0,3
Jefferson,066,Attorney General,,REP,Lieutenant Governor Tim Griffin,31,0,20,0,11
Jefferson,067,Attorney General,,REP,Lieutenant Governor Tim Griffin,12,0,3,0,9
Jefferson,073,Attorney General,,REP,Lieutenant Governor Tim Griffin,65,0,27,0,38
Jefferson,074,Attorney General,,REP,Lieutenant Governor Tim Griffin,50,0,26,0,24
Jefferson,075,Attorney General,,REP,Lieutenant Governor Tim Griffin,200,2,43,2,153
Jefferson,076,Attorney General,,REP,Lieutenant Governor Tim Griffin,60,0,26,0,34
Jefferson,077,Attorney General,,REP,Lieutenant Governor Tim Griffin,80,0,22,0,58
Jefferson,078,Attorney General,,REP,Lieutenant Governor Tim Griffin,110,1,38,3,68
Jefferson,079,Attorney General,,REP,Lieutenant Governor Tim Griffin,19,0,7,0,12
Jefferson,080,Attorney General,,REP,Lieutenant Governor Tim Griffin,51,0,18,0,33
Jefferson,081,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,0,0,8
Jefferson,082,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,083,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,5,0,5
Jefferson,084,Attorney General,,REP,Lieutenant Governor Tim Griffin,32,0,3,1,28
Jefferson,085,Attorney General,,REP,Lieutenant Governor Tim Griffin,44,0,8,0,36
Jefferson,086,Attorney General,,REP,Lieutenant Governor Tim Griffin,522,1,132,11,378
Jefferson,087,Attorney General,,REP,Lieutenant Governor Tim Griffin,282,0,49,3,230
Jefferson,089,Attorney General,,REP,Lieutenant Governor Tim Griffin,98,0,21,1,76
Jefferson,090,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,4,0,4
Jefferson,092,Attorney General,,REP,Lieutenant Governor Tim Griffin,20,0,6,0,14
Jefferson,093,Attorney General,,REP,Lieutenant Governor Tim Griffin,35,0,11,0,24
Jefferson,094,Attorney General,,REP,Lieutenant Governor Tim Griffin,24,1,2,0,21
Jefferson,101,Attorney General,,REP,Lieutenant Governor Tim Griffin,34,0,23,0,11
Jefferson,104,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,0,11,0,5
Jefferson,105,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,1,0,2
Jefferson,106,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,7,0,1
Jefferson,107,Attorney General,,REP,Lieutenant Governor Tim Griffin,30,0,14,1,15
Jefferson,108,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,111,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,0,9,0,7
Jefferson,112,Attorney General,,REP,Lieutenant Governor Tim Griffin,12,0,5,0,7
Jefferson,113,Attorney General,,REP,Lieutenant Governor Tim Griffin,36,0,20,2,14
Jefferson,114,Attorney General,,REP,Lieutenant Governor Tim Griffin,30,0,16,1,13
Jefferson,115,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,0,0,6
Jefferson,116,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,10,0,0
Jefferson,117,Attorney General,,REP,Lieutenant Governor Tim Griffin,11,0,5,0,6
Jefferson,119,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,120,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,4,0,2
Jefferson,121,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,122,Attorney General,,REP,Lieutenant Governor Tim Griffin,13,0,8,0,5
Jefferson,123,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,124,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,0,0,4
Jefferson,125,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,2,0,2
Jefferson,126,Attorney General,,REP,Lieutenant Governor Tim Griffin,17,0,2,0,15
Jefferson,128,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,130,Attorney General,,REP,Lieutenant Governor Tim Griffin,36,0,8,1,27
Jefferson,150,Attorney General,,REP,Lieutenant Governor Tim Griffin,28,0,14,0,14
Jefferson,201,Attorney General,,REP,Lieutenant Governor Tim Griffin,5,0,1,0,4
Jefferson,202,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,3,0,1
Jefferson,203,Attorney General,,REP,Lieutenant Governor Tim Griffin,13,0,8,1,4
Jefferson,204,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,205,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,4,0,6
Jefferson,206,Attorney General,,REP,Lieutenant Governor Tim Griffin,9,0,4,0,5
Jefferson,207,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,2,0,2
Jefferson,208,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,2,0,1
Jefferson,209,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,1,0,0
Jefferson,210,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,1,0,0
Jefferson,211,Attorney General,,REP,Lieutenant Governor Tim Griffin,23,0,6,0,17
Jefferson,212,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,1,0,5
Jefferson,213,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,1,0,3
Jefferson,214,Attorney General,,REP,Lieutenant Governor Tim Griffin,47,0,23,1,23
Jefferson,215,Attorney General,,REP,Lieutenant Governor Tim Griffin,135,1,58,3,73
Jefferson,216,Attorney General,,REP,Lieutenant Governor Tim Griffin,68,1,35,1,31
Jefferson,217,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,7,0,7
Jefferson,218,Attorney General,,REP,Lieutenant Governor Tim Griffin,62,0,30,2,30
Jefferson,219,Attorney General,,REP,Lieutenant Governor Tim Griffin,64,0,31,0,33
Jefferson,221,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,222,Attorney General,,REP,Lieutenant Governor Tim Griffin,123,0,45,4,74
Jefferson,223,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,1,0,0
Jefferson,224,Attorney General,,REP,Lieutenant Governor Tim Griffin,27,0,14,0,13
Jefferson,306,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,307,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,308,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,2,0,2
Jefferson,309,Attorney General,,REP,Lieutenant Governor Tim Griffin,36,1,21,1,13
Jefferson,310,Attorney General,,REP,Lieutenant Governor Tim Griffin,15,0,8,1,6
Jefferson,311,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,0,0,1
Jefferson,312,Attorney General,,REP,Lieutenant Governor Tim Griffin,11,0,5,0,6
Jefferson,314,Attorney General,,REP,Lieutenant Governor Tim Griffin,36,0,13,0,23
Jefferson,315,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,6,0,8
Jefferson,316,Attorney General,,REP,Lieutenant Governor Tim Griffin,25,0,13,0,12
Jefferson,317,Attorney General,,REP,Lieutenant Governor Tim Griffin,15,0,4,0,11
Jefferson,318,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,319,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,2,0,8
Jefferson,320,Attorney General,,REP,Lieutenant Governor Tim Griffin,4,0,0,0,4
Jefferson,322,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,1,0,0
Jefferson,323,Attorney General,,REP,Lieutenant Governor Tim Griffin,1,0,1,0,0
Jefferson,324,Attorney General,,REP,Lieutenant Governor Tim Griffin,159,0,46,3,110
Jefferson,325,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,2,0,4
Jefferson,326,Attorney General,,REP,Lieutenant Governor Tim Griffin,36,0,15,0,21
Jefferson,327,Attorney General,,REP,Lieutenant Governor Tim Griffin,40,0,15,1,24
Jefferson,328,Attorney General,,REP,Lieutenant Governor Tim Griffin,28,0,6,1,21
Jefferson,330,Attorney General,,REP,Lieutenant Governor Tim Griffin,117,0,44,10,63
Jefferson,331,Attorney General,,REP,Lieutenant Governor Tim Griffin,52,0,23,0,29
Jefferson,332,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,2,0,0
Jefferson,403,Attorney General,,REP,Lieutenant Governor Tim Griffin,39,0,13,0,26
Jefferson,404,Attorney General,,REP,Lieutenant Governor Tim Griffin,16,0,3,0,13
Jefferson,405,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,5,0,9
Jefferson,406,Attorney General,,REP,Lieutenant Governor Tim Griffin,188,0,53,0,135
Jefferson,407,Attorney General,,REP,Lieutenant Governor Tim Griffin,47,0,30,0,17
Jefferson,408,Attorney General,,REP,Lieutenant Governor Tim Griffin,34,2,22,0,10
Jefferson,409,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,1,0,7
Jefferson,410,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,2,0,0
Jefferson,412,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,414,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,415,Attorney General,,REP,Lieutenant Governor Tim Griffin,12,0,3,0,9
Jefferson,416,Attorney General,,REP,Lieutenant Governor Tim Griffin,10,0,4,0,6
Jefferson,417,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,419,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,2,0,1
Jefferson,420,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,1,0,1
Jefferson,421,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,422,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,1,0,2
Jefferson,423,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,3,0,5
Jefferson,425,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,1,0,5
Jefferson,426,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,450,Attorney General,,REP,Lieutenant Governor Tim Griffin,14,0,6,0,8
Jefferson,451,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,452,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,1,0,1
Jefferson,453,Attorney General,,REP,Lieutenant Governor Tim Griffin,7,0,3,0,4
Jefferson,454,Attorney General,,REP,Lieutenant Governor Tim Griffin,2,0,1,0,1
Jefferson,455,Attorney General,,REP,Lieutenant Governor Tim Griffin,6,0,2,0,4
Jefferson,510,Attorney General,,REP,Lieutenant Governor Tim Griffin,22,0,4,0,18
Jefferson,530,Attorney General,,REP,Lieutenant Governor Tim Griffin,17,0,0,0,17
Jefferson,610,Attorney General,,REP,Lieutenant Governor Tim Griffin,0,0,0,0,0
Jefferson,620,Attorney General,,REP,Lieutenant Governor Tim Griffin,25,0,14,0,11
Jefferson,711,Attorney General,,REP,Lieutenant Governor Tim Griffin,195,0,68,1,126
Jefferson,712,Attorney General,,REP,Lieutenant Governor Tim Griffin,136,0,37,3,96
Jefferson,713,Attorney General,,REP,Lieutenant Governor Tim Griffin,186,0,56,0,130
Jefferson,714,Attorney General,,REP,Lieutenant Governor Tim Griffin,3,0,0,0,3
Jefferson,721,Attorney General,,REP,Lieutenant Governor Tim Griffin,358,0,120,4,234
Jefferson,731,Attorney General,,REP,Lieutenant Governor Tim Griffin,193,1,64,0,128
Jefferson,732,Attorney General,,REP,Lieutenant Governor Tim Griffin,211,0,85,2,124
Jefferson,733,Attorney General,,REP,Lieutenant Governor Tim Griffin,88,0,33,0,55
Jefferson,810,Attorney General,,REP,Lieutenant Governor Tim Griffin,82,0,15,2,65
Jefferson,820,Attorney General,,REP,Lieutenant Governor Tim Griffin,75,1,11,2,61
Jefferson,830,Attorney General,,REP,Lieutenant Governor Tim Griffin,187,0,14,0,173
Jefferson,900,Attorney General,,REP,Lieutenant Governor Tim Griffin,25,0,2,2,21
Jefferson,950,Attorney General,,REP,Lieutenant Governor Tim Griffin,8,0,0,0,8
Jefferson,01,Attorney General,,DEM,Jesse Gibson,13,1,1,0,11
Jefferson,02,Attorney General,,DEM,Jesse Gibson,51,0,8,0,43
Jefferson,03,Attorney General,,DEM,Jesse Gibson,1,0,0,0,1
Jefferson,04,Attorney General,,DEM,Jesse Gibson,26,0,11,0,15
Jefferson,05,Attorney General,,DEM,Jesse Gibson,8,0,6,0,2
Jefferson,07,Attorney General,,DEM,Jesse Gibson,12,0,6,0,6
Jefferson,08,Attorney General,,DEM,Jesse Gibson,3,0,0,0,3
Jefferson,09,Attorney General,,DEM,Jesse Gibson,1,0,0,0,1
Jefferson,010,Attorney General,,DEM,Jesse Gibson,3,0,0,0,3
Jefferson,011,Attorney General,,DEM,Jesse Gibson,14,0,10,0,4
Jefferson,026,Attorney General,,DEM,Jesse Gibson,42,0,12,0,30
Jefferson,027,Attorney General,,DEM,Jesse Gibson,7,0,3,0,4
Jefferson,028,Attorney General,,DEM,Jesse Gibson,101,1,48,0,52
Jefferson,029,Attorney General,,DEM,Jesse Gibson,28,0,15,0,13
Jefferson,030,Attorney General,,DEM,Jesse Gibson,7,0,5,0,2
Jefferson,031,Attorney General,,DEM,Jesse Gibson,32,0,19,0,13
Jefferson,032,Attorney General,,DEM,Jesse Gibson,0,0,0,0,0
Jefferson,033,Attorney General,,DEM,Jesse Gibson,6,0,1,0,5
Jefferson,034,Attorney General,,DEM,Jesse Gibson,0,0,0,0,0
Jefferson,036,Attorney General,,DEM,Jesse Gibson,2,0,0,0,2
Jefferson,045,Attorney General,,DEM,Jesse Gibson,8,0,5,0,3
Jefferson,050,Attorney General,,DEM,Jesse Gibson,247,1,166,2,78
Jefferson,051,Attorney General,,DEM,Jesse Gibson,83,0,32,1,50
Jefferson,053,Attorney General,,DEM,Jesse Gibson,7,0,4,0,3
Jefferson,054,Attorney General,,DEM,Jesse Gibson,132,1,72,5,54
Jefferson,055,Attorney General,,DEM,Jesse Gibson,20,0,8,0,12
