county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Logan,Clark City,Auditor of State,,LIB,Simeon Snow,9,0,7,2
Logan,Clark Rural,Auditor of State,,LIB,Simeon Snow,1,0,1,0
Logan,Delaware,Auditor of State,,LIB,Simeon Snow,5,0,3,2
Logan,Driggs,Auditor of State,,LIB,Simeon Snow,2,0,0,2
Logan,Ellsworth,Auditor of State,,LIB,Simeon Snow,8,0,4,4
Logan,Johnson,Auditor of State,,LIB,Simeon Snow,3,0,0,3
Logan,Logan,Auditor of State,,LIB,Simeon Snow,7,0,4,3
Logan,Mountain,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Logan,River City,Auditor of State,,LIB,Simeon Snow,3,0,2,1
Logan,River Rural,Auditor of State,,LIB,Simeon Snow,5,0,5,0
Logan,Shoal Creek,Auditor of State,,LIB,Simeon Snow,10,0,4,6
Logan,Short Mtn Ward 1,Auditor of State,,LIB,Simeon Snow,19,0,6,13
Logan,Short Mtn Ward 2,Auditor of State,,LIB,Simeon Snow,10,0,4,6
Logan,Short Mtn Ward 3,Auditor of State,,LIB,Simeon Snow,12,0,6,6
Logan,Short Mtn Ward 4,Auditor of State,,LIB,Simeon Snow,24,0,8,16
Logan,Caulksville City,Auditor of State,,LIB,Simeon Snow,3,0,2,1
Logan,Caulksville Rural,Auditor of State,,LIB,Simeon Snow,9,0,3,6
Logan,Ratcliff City,Auditor of State,,LIB,Simeon Snow,3,0,3,0
Logan,Ratcliff Rural,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Logan,Morrison Bluff,Auditor of State,,LIB,Simeon Snow,2,0,2,0
Logan,Blue Mtn City,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Logan,Blue Mtn Rural,Auditor of State,,LIB,Simeon Snow,1,0,0,1
Logan,Boone Ward 1,Auditor of State,,LIB,Simeon Snow,10,0,4,6
Logan,Boone Ward 2,Auditor of State,,LIB,Simeon Snow,13,2,4,7
Logan,Boone Ward 3,Auditor of State,,LIB,Simeon Snow,23,0,9,14
Logan,Boone Ward 4,Auditor of State,,LIB,Simeon Snow,24,0,3,21
Logan,Cauthron,Auditor of State,,LIB,Simeon Snow,0,0,0,0
Logan,Petit Jean,Auditor of State,,LIB,Simeon Snow,2,0,0,2
Logan,Reveille City,Auditor of State,,LIB,Simeon Snow,11,0,9,2
Logan,Reveille Rural,Auditor of State,,LIB,Simeon Snow,10,0,4,6
Logan,Sugar Creek,Auditor of State,,LIB,Simeon Snow,7,0,4,3
Logan,Washburn,Auditor of State,,LIB,Simeon Snow,4,0,2,2
Logan,Barber,Auditor of State,,LIB,Simeon Snow,11,0,5,6
Logan,Tomlinson,Auditor of State,,LIB,Simeon Snow,2,0,1,1
Logan,Cane Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,136,2,97,37
Logan,Clark Crossroads,Auditor of State,,REP,Treasurer of State Dennis Milligan,106,0,66,40
Logan,Clark City,Auditor of State,,REP,Treasurer of State Dennis Milligan,114,0,85,29
Logan,Clark Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,88,0,47,41
Logan,Delaware,Auditor of State,,REP,Treasurer of State Dennis Milligan,169,5,104,60
Logan,Driggs,Auditor of State,,REP,Treasurer of State Dennis Milligan,140,0,54,86
Logan,Ellsworth,Auditor of State,,REP,Treasurer of State Dennis Milligan,216,0,113,103
Logan,Johnson,Auditor of State,,REP,Treasurer of State Dennis Milligan,81,0,39,42
Logan,Logan,Auditor of State,,REP,Treasurer of State Dennis Milligan,115,0,86,29
Logan,Mountain,Auditor of State,,REP,Treasurer of State Dennis Milligan,35,0,12,23
Logan,River City,Auditor of State,,REP,Treasurer of State Dennis Milligan,51,0,43,8
Logan,River Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,78,0,63,15
Logan,Shoal Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,207,2,139,66
Logan,Short Mtn Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,293,2,109,182
Logan,Short Mtn Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,208,5,93,110
Logan,Short Mtn Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,155,3,63,89
Logan,Short Mtn Ward 4,Auditor of State,,REP,Treasurer of State Dennis Milligan,353,1,121,231
Logan,Caulksville City,Auditor of State,,REP,Treasurer of State Dennis Milligan,64,0,43,21
Logan,Caulksville Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,110,0,70,40
Logan,Ratcliff City,Auditor of State,,REP,Treasurer of State Dennis Milligan,44,0,24,20
Logan,Ratcliff Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,35,2,21,12
Logan,Morrison Bluff,Auditor of State,,REP,Treasurer of State Dennis Milligan,30,0,26,4
Logan,Blue Mtn City,Auditor of State,,REP,Treasurer of State Dennis Milligan,22,0,7,15
Logan,Blue Mtn Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,26,0,15,11
Logan,Boone Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,214,4,69,141
Logan,Boone Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,244,5,64,175
Logan,Boone Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,232,1,78,153
Logan,Boone Ward 4,Auditor of State,,REP,Treasurer of State Dennis Milligan,399,4,126,269
Logan,Cauthron,Auditor of State,,REP,Treasurer of State Dennis Milligan,83,1,16,66
Logan,Petit Jean,Auditor of State,,REP,Treasurer of State Dennis Milligan,83,0,29,54
Logan,Reveille City,Auditor of State,,REP,Treasurer of State Dennis Milligan,144,0,104,40
Logan,Reveille Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,160,1,104,55
Logan,Sugar Creek,Auditor of State,,REP,Treasurer of State Dennis Milligan,110,1,32,77
Logan,Washburn,Auditor of State,,REP,Treasurer of State Dennis Milligan,214,2,57,155
Logan,Barber,Auditor of State,,REP,Treasurer of State Dennis Milligan,90,2,23,65
Logan,Tomlinson,Auditor of State,,REP,Treasurer of State Dennis Milligan,83,1,64,18
Logan,Cane Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,32,0,20,12
Logan,Clark Crossroads,Auditor of State,,DEM,Diamond Arnold-Johnson,20,0,10,10
Logan,Clark City,Auditor of State,,DEM,Diamond Arnold-Johnson,19,0,13,6
Logan,Clark Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,22,1,8,13
Logan,Delaware,Auditor of State,,DEM,Diamond Arnold-Johnson,33,1,14,18
Logan,Driggs,Auditor of State,,DEM,Diamond Arnold-Johnson,12,2,4,6
Logan,Ellsworth,Auditor of State,,DEM,Diamond Arnold-Johnson,22,0,9,13
Logan,Johnson,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,2,10
Logan,Logan,Auditor of State,,DEM,Diamond Arnold-Johnson,23,2,15,6
Logan,Mountain,Auditor of State,,DEM,Diamond Arnold-Johnson,10,0,6,4
Logan,River City,Auditor of State,,DEM,Diamond Arnold-Johnson,13,0,9,4
Logan,River Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,36,0,27,9
Logan,Shoal Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,43,3,20,20
Logan,Short Mtn Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,85,1,27,57
Logan,Short Mtn Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,46,4,5,37
Logan,Short Mtn Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,39,1,18,20
Logan,Short Mtn Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,85,6,27,52
Logan,Caulksville City,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,8,4
Logan,Caulksville Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,30,0,16,14
Logan,Ratcliff City,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,6,0
Logan,Ratcliff Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,22,0,17,5
Logan,Morrison Bluff,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,5,1
Logan,Blue Mtn City,Auditor of State,,DEM,Diamond Arnold-Johnson,2,0,2,0
Logan,Blue Mtn Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,1,3
Logan,Boone Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,40,1,10,29
Logan,Boone Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,51,0,14,37
Logan,Boone Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,76,3,21,52
Logan,Boone Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,54,3,16,35
Logan,Cauthron,Auditor of State,,DEM,Diamond Arnold-Johnson,17,0,3,14
Logan,Petit Jean,Auditor of State,,DEM,Diamond Arnold-Johnson,10,0,1,9
Logan,Reveille City,Auditor of State,,DEM,Diamond Arnold-Johnson,23,0,17,6
Logan,Reveille Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,28,1,15,12
Logan,Sugar Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,21,0,5,16
Logan,Washburn,Auditor of State,,DEM,Diamond Arnold-Johnson,34,0,11,23
Logan,Barber,Auditor of State,,DEM,Diamond Arnold-Johnson,13,0,3,10
Logan,Tomlinson,Auditor of State,,DEM,Diamond Arnold-Johnson,21,0,12,9
Logan,Cane Creek,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,31,0,20,11
Logan,Clark Crossroads,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,24,0,12,12
Logan,Clark City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,22,0,16,6
Logan,Clark Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,22,1,9,12
Logan,Delaware,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,36,1,14,21
Logan,Driggs,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,13,2,4,7
Logan,Ellsworth,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,26,0,12,14
Logan,Johnson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,11,0,0,11
Logan,Logan,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,26,2,17,7
Logan,Mountain,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,0,4,4
Logan,River City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,14,0,10,4
Logan,River Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,34,0,24,10
Logan,Shoal Creek,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,52,3,21,28
Logan,Short Mtn Ward 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,105,1,34,70
Logan,Short Mtn Ward 2,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,54,4,10,40
Logan,Short Mtn Ward 3,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,41,1,19,21
Logan,Short Mtn Ward 4,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,105,6,32,67
Logan,Caulksville City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,12,0,8,4
Logan,Caulksville Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,33,0,16,17
Logan,Ratcliff City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,7,0,7,0
Logan,Ratcliff Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,21,0,16,5
Logan,Morrison Bluff,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,8,0,7,1
Logan,Blue Mtn City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,2,0,2,0
Logan,Blue Mtn Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,5,0,1,4
Logan,Boone Ward 1,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,41,0,12,29
Logan,Boone Ward 2,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,52,0,16,36
Logan,Boone Ward 3,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,81,3,25,53
Logan,Boone Ward 4,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,66,3,16,47
Logan,Cauthron,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,19,0,2,17
Logan,Petit Jean,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,13,0,0,13
Logan,Reveille City,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,28,0,20,8
Logan,Reveille Rural,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,35,0,20,15
Logan,Sugar Creek,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,22,0,5,17
Logan,Washburn,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,36,0,14,22
Logan,Barber,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,15,0,3,12
Logan,Tomlinson,Commissioner of State Lands,,DEM,Darlene Goldi Gaines,23,0,13,10
Logan,Cane Creek,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,147,2,104,41
Logan,Clark Crossroads,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,111,0,68,43
Logan,Clark City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,118,0,87,31
Logan,Clark Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,89,0,47,42
Logan,Delaware,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,170,5,107,58
Logan,Driggs,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,139,0,54,85
Logan,Ellsworth,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,219,0,112,107
Logan,Johnson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,85,0,40,45
Logan,Logan,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,119,0,87,32
Logan,Mountain,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,36,0,13,23
Logan,River City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,51,0,42,9
Logan,River Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,84,0,70,14
Logan,Shoal Creek,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,210,2,144,64
Logan,Short Mtn Ward 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,288,2,107,179
Logan,Short Mtn Ward 2,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,213,5,93,115
Logan,Short Mtn Ward 3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,161,3,64,94
Logan,Short Mtn Ward 4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,358,2,124,232
Logan,Caulksville City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,67,0,45,22
Logan,Caulksville Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,116,0,73,43
Logan,Ratcliff City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,46,0,26,20
Logan,Ratcliff Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,37,2,22,13
Logan,Morrison Bluff,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,31,0,26,5
Logan,Blue Mtn City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,23,0,7,16
Logan,Blue Mtn Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,26,0,15,11
Logan,Boone Ward 1,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,221,5,71,145
Logan,Boone Ward 2,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,252,6,65,181
Logan,Boone Ward 3,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,247,1,82,164
Logan,Boone Ward 4,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,407,4,127,276
Logan,Cauthron,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,80,1,17,62
Logan,Petit Jean,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,79,0,28,51
Logan,Reveille City,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,152,0,112,40
Logan,Reveille Rural,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,164,1,106,57
Logan,Sugar Creek,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,115,1,36,78
Logan,Washburn,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,214,2,56,156
Logan,Barber,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,100,2,29,69
Logan,Tomlinson,Commissioner of State Lands,,REP,Tommy Land Commissioner of State Lands,83,1,64,18
Logan,Cauthron,State Senate,05,REP,Senator Terry Rice,90,1,17,72
Logan,Petit Jean,State Senate,05,REP,Senator Terry Rice,84,0,28,56
Logan,Sugar Creek,State Senate,05,REP,Senator Terry Rice,127,1,38,88
Logan,Tomlinson,State Senate,05,REP,Senator Terry Rice,93,1,69,23
Logan,Cane Creek,State Senate,26,REP,Senator Gary Stubblefield,152,2,105,45
Logan,Clark Crossroads,State Senate,26,REP,Senator Gary Stubblefield,119,0,71,48
Logan,Clark City,State Senate,26,REP,Senator Gary Stubblefield,132,0,95,37
Logan,Clark Rural,State Senate,26,REP,Senator Gary Stubblefield,96,1,50,45
Logan,Delaware,State Senate,26,REP,Senator Gary Stubblefield,181,6,111,64
Logan,Driggs,State Senate,26,REP,Senator Gary Stubblefield,145,0,55,90
Logan,Ellsworth,State Senate,26,REP,Senator Gary Stubblefield,225,0,117,108
Logan,Johnson,State Senate,26,REP,Senator Gary Stubblefield,87,0,40,47
Logan,Logan,State Senate,26,REP,Senator Gary Stubblefield,122,0,91,31
Logan,Mountain,State Senate,26,REP,Senator Gary Stubblefield,39,0,15,24
Logan,River City,State Senate,26,REP,Senator Gary Stubblefield,58,0,48,10
Logan,River Rural,State Senate,26,REP,Senator Gary Stubblefield,93,0,74,19
Logan,Shoal Creek,State Senate,26,REP,Senator Gary Stubblefield,214,2,143,69
Logan,Short Mtn Ward 1,State Senate,26,REP,Senator Gary Stubblefield,308,3,113,192
Logan,Short Mtn Ward 2,State Senate,26,REP,Senator Gary Stubblefield,227,7,92,128
Logan,Short Mtn Ward 3,State Senate,26,REP,Senator Gary Stubblefield,168,3,67,98
Logan,Short Mtn Ward 4,State Senate,26,REP,Senator Gary Stubblefield,391,2,135,254
Logan,Caulksville City,State Senate,26,REP,Senator Gary Stubblefield,71,0,46,25
Logan,Caulksville Rural,State Senate,26,REP,Senator Gary Stubblefield,122,0,74,48
Logan,Ratcliff City,State Senate,26,REP,Senator Gary Stubblefield,48,0,28,20
Logan,Ratcliff Rural,State Senate,26,REP,Senator Gary Stubblefield,45,2,28,15
Logan,Morrison Bluff,State Senate,26,REP,Senator Gary Stubblefield,33,0,28,5
Logan,Blue Mtn City,State Senate,26,REP,Senator Gary Stubblefield,23,0,7,16
Logan,Blue Mtn Rural,State Senate,26,REP,Senator Gary Stubblefield,27,0,15,12
Logan,Boone Ward 1,State Senate,26,REP,Senator Gary Stubblefield,229,5,70,154
Logan,Boone Ward 2,State Senate,26,REP,Senator Gary Stubblefield,262,6,70,186
Logan,Boone Ward 3,State Senate,26,REP,Senator Gary Stubblefield,260,2,86,172
Logan,Boone Ward 4,State Senate,26,REP,Senator Gary Stubblefield,418,4,125,289
Logan,Reveille City,State Senate,26,REP,Senator Gary Stubblefield,157,0,114,43
Logan,Reveille Rural,State Senate,26,REP,Senator Gary Stubblefield,172,1,113,58
Logan,Washburn,State Senate,26,REP,Senator Gary Stubblefield,218,2,56,160
Logan,Barber,State Senate,26,REP,Senator Gary Stubblefield,101,2,25,74
Logan,Cane Creek,State Senate,26,LIB,Gabriel Andreuccetti,20,0,14,6
Logan,Clark Crossroads,State Senate,26,LIB,Gabriel Andreuccetti,15,0,9,6
Logan,Clark City,State Senate,26,LIB,Gabriel Andreuccetti,12,0,11,1
Logan,Clark Rural,State Senate,26,LIB,Gabriel Andreuccetti,15,0,6,9
Logan,Delaware,State Senate,26,LIB,Gabriel Andreuccetti,24,0,9,15
Logan,Driggs,State Senate,26,LIB,Gabriel Andreuccetti,8,2,2,4
Logan,Ellsworth,State Senate,26,LIB,Gabriel Andreuccetti,18,0,8,10
Logan,Johnson,State Senate,26,LIB,Gabriel Andreuccetti,7,0,0,7
Logan,Logan,State Senate,26,LIB,Gabriel Andreuccetti,19,0,12,7
Logan,Mountain,State Senate,26,LIB,Gabriel Andreuccetti,7,0,3,4
Logan,River City,State Senate,26,LIB,Gabriel Andreuccetti,9,0,6,3
Logan,River Rural,State Senate,26,LIB,Gabriel Andreuccetti,23,0,18,5
Logan,Shoal Creek,State Senate,26,LIB,Gabriel Andreuccetti,41,1,19,21
Logan,Short Mtn Ward 1,State Senate,26,LIB,Gabriel Andreuccetti,72,0,21,51
Logan,Short Mtn Ward 2,State Senate,26,LIB,Gabriel Andreuccetti,36,1,9,26
Logan,Short Mtn Ward 3,State Senate,26,LIB,Gabriel Andreuccetti,34,1,17,16
Logan,Short Mtn Ward 4,State Senate,26,LIB,Gabriel Andreuccetti,66,6,18,42
Logan,Caulksville City,State Senate,26,LIB,Gabriel Andreuccetti,6,0,5,1
Logan,Caulksville Rural,State Senate,26,LIB,Gabriel Andreuccetti,27,0,14,13
Logan,Ratcliff City,State Senate,26,LIB,Gabriel Andreuccetti,5,0,5,0
Logan,Ratcliff Rural,State Senate,26,LIB,Gabriel Andreuccetti,12,0,9,3
Logan,Morrison Bluff,State Senate,26,LIB,Gabriel Andreuccetti,5,0,4,1
Logan,Blue Mtn City,State Senate,26,LIB,Gabriel Andreuccetti,2,0,2,0
Logan,Blue Mtn Rural,State Senate,26,LIB,Gabriel Andreuccetti,3,0,1,2
Logan,Boone Ward 1,State Senate,26,LIB,Gabriel Andreuccetti,34,0,14,20
Logan,Boone Ward 2,State Senate,26,LIB,Gabriel Andreuccetti,40,1,10,29
Logan,Boone Ward 3,State Senate,26,LIB,Gabriel Andreuccetti,62,2,21,39
Logan,Boone Ward 4,State Senate,26,LIB,Gabriel Andreuccetti,49,3,16,30
Logan,Reveille City,State Senate,26,LIB,Gabriel Andreuccetti,22,0,17,5
Logan,Reveille Rural,State Senate,26,LIB,Gabriel Andreuccetti,25,0,12,13
Logan,Washburn,State Senate,26,LIB,Gabriel Andreuccetti,33,0,12,21
Logan,Barber,State Senate,26,LIB,Gabriel Andreuccetti,12,0,6,6
Logan,Cane Creek,State House,46,REP,State Representative Jon S. Eubanks,162,1,114,47
Logan,Clark Crossroads,State House,46,REP,State Representative Jon S. Eubanks,126,0,75,51
Logan,Clark City,State House,46,REP,State Representative Jon S. Eubanks,136,0,99,37
Logan,Clark Rural,State House,46,REP,State Representative Jon S. Eubanks,102,1,52,49
Logan,Delaware,State House,46,REP,State Representative Jon S. Eubanks,195,6,116,73
Logan,Driggs,State House,46,REP,State Representative Jon S. Eubanks,149,0,58,91
Logan,Ellsworth,State House,46,REP,State Representative Jon S. Eubanks,228,0,117,111
Logan,Johnson,State House,46,REP,State Representative Jon S. Eubanks,88,0,39,49
Logan,Logan,State House,46,REP,State Representative Jon S. Eubanks,134,0,99,35
Logan,Mountain,State House,46,REP,State Representative Jon S. Eubanks,44,0,17,27
Logan,River City,State House,46,REP,State Representative Jon S. Eubanks,62,0,50,12
Logan,River Rural,State House,46,REP,State Representative Jon S. Eubanks,109,0,88,21
Logan,Shoal Creek,State House,46,REP,State Representative Jon S. Eubanks,223,3,144,76
Logan,Short Mtn Ward 1,State House,46,REP,State Representative Jon S. Eubanks,354,2,129,223
Logan,Short Mtn Ward 2,State House,46,REP,State Representative Jon S. Eubanks,237,5,99,133
Logan,Short Mtn Ward 3,State House,46,REP,State Representative Jon S. Eubanks,190,3,78,109
Logan,Short Mtn Ward 4,State House,46,REP,State Representative Jon S. Eubanks,419,6,137,276
Logan,Caulksville City,State House,46,REP,State Representative Jon S. Eubanks,71,0,46,25
Logan,Caulksville Rural,State House,46,REP,State Representative Jon S. Eubanks,139,0,83,56
Logan,Ratcliff City,State House,46,REP,State Representative Jon S. Eubanks,49,0,30,19
Logan,Ratcliff Rural,State House,46,REP,State Representative Jon S. Eubanks,50,2,34,14
Logan,Morrison Bluff,State House,46,REP,State Representative Jon S. Eubanks,34,0,30,4
Logan,Blue Mtn City,State House,46,REP,State Representative Jon S. Eubanks,25,0,9,16
Logan,Blue Mtn Rural,State House,46,REP,State Representative Jon S. Eubanks,29,0,15,14
Logan,Boone Ward 1,State House,46,REP,State Representative Jon S. Eubanks,248,5,80,163
Logan,Boone Ward 2,State House,46,REP,State Representative Jon S. Eubanks,286,7,75,204
Logan,Boone Ward 3,State House,46,REP,State Representative Jon S. Eubanks,299,1,104,194
Logan,Boone Ward 4,State House,46,REP,State Representative Jon S. Eubanks,445,5,139,301
Logan,Cauthron,State House,46,REP,State Representative Jon S. Eubanks,90,1,19,70
Logan,Petit Jean,State House,46,REP,State Representative Jon S. Eubanks,86,0,28,58
Logan,Reveille City,State House,46,REP,State Representative Jon S. Eubanks,169,0,124,45
Logan,Reveille Rural,State House,46,REP,State Representative Jon S. Eubanks,190,1,124,65
Logan,Sugar Creek,State House,46,REP,State Representative Jon S. Eubanks,128,1,38,89
Logan,Washburn,State House,46,REP,State Representative Jon S. Eubanks,238,2,64,172
Logan,Barber,State House,46,REP,State Representative Jon S. Eubanks,108,2,30,76
Logan,Tomlinson,State House,46,REP,State Representative Jon S. Eubanks,94,1,70,23
Logan,Cane Creek,Circuit Clerk,,DEM,DEM Carrie Stanford,58,0,41,17
Logan,Clark Crossroads,Circuit Clerk,,DEM,DEM Carrie Stanford,42,0,25,17
Logan,Clark City,Circuit Clerk,,DEM,DEM Carrie Stanford,54,0,46,8
Logan,Clark Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,45,1,20,24
Logan,Delaware,Circuit Clerk,,DEM,DEM Carrie Stanford,44,1,21,22
Logan,Driggs,Circuit Clerk,,DEM,DEM Carrie Stanford,24,2,9,13
Logan,Ellsworth,Circuit Clerk,,DEM,DEM Carrie Stanford,66,0,32,34
Logan,Johnson,Circuit Clerk,,DEM,DEM Carrie Stanford,24,0,9,15
Logan,Logan,Circuit Clerk,,DEM,DEM Carrie Stanford,44,2,31,11
Logan,Mountain,Circuit Clerk,,DEM,DEM Carrie Stanford,15,0,8,7
Logan,River City,Circuit Clerk,,DEM,DEM Carrie Stanford,25,0,21,4
Logan,River Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,55,0,39,16
Logan,Shoal Creek,Circuit Clerk,,DEM,DEM Carrie Stanford,67,4,33,30
Logan,Short Mtn Ward 1,Circuit Clerk,,DEM,DEM Carrie Stanford,180,2,64,114
Logan,Short Mtn Ward 2,Circuit Clerk,,DEM,DEM Carrie Stanford,110,5,34,71
Logan,Short Mtn Ward 3,Circuit Clerk,,DEM,DEM Carrie Stanford,72,1,34,37
Logan,Short Mtn Ward 4,Circuit Clerk,,DEM,DEM Carrie Stanford,165,6,53,106
Logan,Caulksville City,Circuit Clerk,,DEM,DEM Carrie Stanford,13,0,9,4
Logan,Caulksville Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,41,0,23,18
Logan,Ratcliff City,Circuit Clerk,,DEM,DEM Carrie Stanford,15,0,12,3
Logan,Ratcliff Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,24,0,19,5
Logan,Morrison Bluff,Circuit Clerk,,DEM,DEM Carrie Stanford,15,0,13,2
Logan,Blue Mtn City,Circuit Clerk,,DEM,DEM Carrie Stanford,3,0,3,0
Logan,Blue Mtn Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,6,0,2,4
Logan,Boone Ward 1,Circuit Clerk,,DEM,DEM Carrie Stanford,59,1,15,43
Logan,Boone Ward 2,Circuit Clerk,,DEM,DEM Carrie Stanford,63,0,17,46
Logan,Boone Ward 3,Circuit Clerk,,DEM,DEM Carrie Stanford,110,3,36,71
