county,precinct,office,district,party,candidate,votes,provisional,early_vote,absentee,election_day
Izard,Claiborne,Secretary of State,,DEM,Anna Beth Gorman,11,0,5,0,6
Izard,Dolph,Secretary of State,,DEM,Anna Beth Gorman,11,0,9,0,2
Izard,Franklin City,Secretary of State,,DEM,Anna Beth Gorman,9,0,2,0,7
Izard,Franklin Rural,Secretary of State,,DEM,Anna Beth Gorman,20,0,9,0,11
Izard,Gid,Secretary of State,,DEM,Anna Beth Gorman,6,0,1,0,5
Izard,Guion City,Secretary of State,,DEM,Anna Beth Gorman,2,0,2,0,0
Izard,Guion Rural,Secretary of State,,DEM,Anna Beth Gorman,4,0,0,0,4
Izard,Horseshoe Bend Rural,Secretary of State,,DEM,Anna Beth Gorman,5,1,3,0,1
Izard,Horseshoe Bend _ Ward 1,Secretary of State,,DEM,Anna Beth Gorman,31,0,26,0,5
Izard,Horseshoe Bend _ Ward 2,Secretary of State,,DEM,Anna Beth Gorman,55,0,43,4,8
Izard,Horseshoe Bend _ Ward 3,Secretary of State,,DEM,Anna Beth Gorman,43,1,37,2,3
Izard,Horseshoe Bend _ Ward 4,Secretary of State,,DEM,Anna Beth Gorman,56,0,46,4,6
Izard,Knob Creek,Secretary of State,,DEM,Anna Beth Gorman,5,0,2,0,3
Izard,Lacrosse,Secretary of State,,DEM,Anna Beth Gorman,17,0,11,0,6
Izard,Lafferty,Secretary of State,,DEM,Anna Beth Gorman,1,0,0,0,1
Izard,Larkin,Secretary of State,,DEM,Anna Beth Gorman,5,0,5,0,0
Izard,Melbourne Rural,Secretary of State,,DEM,Anna Beth Gorman,28,0,15,2,11
Izard,Melbourne _ Ward 1,Secretary of State,,DEM,Anna Beth Gorman,38,0,28,1,9
Izard,Melbourne _ Ward 2,Secretary of State,,DEM,Anna Beth Gorman,22,0,15,0,7
Izard,Melbourne _ Ward 3,Secretary of State,,DEM,Anna Beth Gorman,16,1,8,2,5
Izard,Melbourne _ Ward 4,Secretary of State,,DEM,Anna Beth Gorman,38,0,24,1,13
Izard,Mount Pleasant City,Secretary of State,,DEM,Anna Beth Gorman,24,0,11,2,11
Izard,Mount Pleasant Rural,Secretary of State,,DEM,Anna Beth Gorman,18,0,3,0,15
Izard,Myron,Secretary of State,,DEM,Anna Beth Gorman,5,0,2,0,3
Izard,Newburg,Secretary of State,,DEM,Anna Beth Gorman,7,0,1,0,6
Izard,Oxford City,Secretary of State,,DEM,Anna Beth Gorman,26,0,13,1,12
Izard,Oxford Rural,Secretary of State,,DEM,Anna Beth Gorman,9,0,4,0,5
Izard,Pineville City,Secretary of State,,DEM,Anna Beth Gorman,15,0,9,3,3
Izard,Pineville Rural,Secretary of State,,DEM,Anna Beth Gorman,13,0,8,1,4
Izard,Sage,Secretary of State,,DEM,Anna Beth Gorman,20,0,17,0,3
Izard,Strawberry,Secretary of State,,DEM,Anna Beth Gorman,13,0,9,0,4
Izard,Sylamore,Secretary of State,,DEM,Anna Beth Gorman,16,0,9,4,3
Izard,Twin Creek,Secretary of State,,DEM,Anna Beth Gorman,11,1,4,0,6
Izard,Violet Hill,Secretary of State,,DEM,Anna Beth Gorman,14,0,8,0,6
Izard,Wideman,Secretary of State,,DEM,Anna Beth Gorman,3,0,3,0,0
Izard,Wiseman,Secretary of State,,DEM,Anna Beth Gorman,9,0,3,1,5
Izard,Zion,Secretary of State,,DEM,Anna Beth Gorman,27,0,8,0,19
Izard,Big Spring,State Treasurer,,REP,State Representative Mark Lowery,56,0,21,0,35
Izard,Boswell,State Treasurer,,REP,State Representative Mark Lowery,77,2,28,0,47
Izard,Brockwell,State Treasurer,,REP,State Representative Mark Lowery,113,0,46,1,66
Izard,Calico Rock Rural,State Treasurer,,REP,State Representative Mark Lowery,146,0,82,1,63
Izard,Calico Rock _ Ward 1,State Treasurer,,REP,State Representative Mark Lowery,27,0,15,0,12
Izard,Calico Rock _ Ward 2,State Treasurer,,REP,State Representative Mark Lowery,67,0,37,0,30
Izard,Calico Rock _ Ward 3,State Treasurer,,REP,State Representative Mark Lowery,63,0,44,2,17
Izard,Calico Rock _ Ward 4,State Treasurer,,REP,State Representative Mark Lowery,59,0,34,0,25
Izard,Claiborne,State Treasurer,,REP,State Representative Mark Lowery,51,0,29,2,20
Izard,Dolph,State Treasurer,,REP,State Representative Mark Lowery,83,0,38,0,45
Izard,Franklin City,State Treasurer,,REP,State Representative Mark Lowery,66,1,10,0,55
Izard,Franklin Rural,State Treasurer,,REP,State Representative Mark Lowery,50,0,26,0,24
Izard,Gid,State Treasurer,,REP,State Representative Mark Lowery,90,0,42,4,44
Izard,Guion City,State Treasurer,,REP,State Representative Mark Lowery,21,0,5,0,16
Izard,Guion Rural,State Treasurer,,REP,State Representative Mark Lowery,13,0,4,0,9
Izard,Horseshoe Bend Rural,State Treasurer,,REP,State Representative Mark Lowery,14,0,8,0,6
Izard,Horseshoe Bend _ Ward 1,State Treasurer,,REP,State Representative Mark Lowery,85,0,56,0,29
Izard,Horseshoe Bend _ Ward 2,State Treasurer,,REP,State Representative Mark Lowery,245,1,165,7,72
Izard,Horseshoe Bend _ Ward 3,State Treasurer,,REP,State Representative Mark Lowery,149,2,123,2,22
Izard,Horseshoe Bend _ Ward 4,State Treasurer,,REP,State Representative Mark Lowery,263,1,208,6,48
Izard,Knob Creek,State Treasurer,,REP,State Representative Mark Lowery,16,0,8,2,6
Izard,Lacrosse,State Treasurer,,REP,State Representative Mark Lowery,58,0,38,0,20
Izard,Lafferty,State Treasurer,,REP,State Representative Mark Lowery,25,1,13,0,11
Izard,Larkin,State Treasurer,,REP,State Representative Mark Lowery,44,0,27,0,17
Izard,Melbourne Rural,State Treasurer,,REP,State Representative Mark Lowery,139,0,76,6,57
Izard,Melbourne _ Ward 1,State Treasurer,,REP,State Representative Mark Lowery,131,1,90,4,36
Izard,Melbourne _ Ward 2,State Treasurer,,REP,State Representative Mark Lowery,90,0,54,1,35
Izard,Melbourne _ Ward 3,State Treasurer,,REP,State Representative Mark Lowery,58,0,31,2,25
Izard,Melbourne _ Ward 4,State Treasurer,,REP,State Representative Mark Lowery,174,2,105,4,63
Izard,Mount Pleasant City,State Treasurer,,REP,State Representative Mark Lowery,113,0,39,0,74
Izard,Mount Pleasant Rural,State Treasurer,,REP,State Representative Mark Lowery,127,0,45,0,82
Izard,Myron,State Treasurer,,REP,State Representative Mark Lowery,32,0,10,2,20
Izard,Newburg,State Treasurer,,REP,State Representative Mark Lowery,54,0,32,1,21
Izard,Oxford City,State Treasurer,,REP,State Representative Mark Lowery,151,0,42,1,108
Izard,Oxford Rural,State Treasurer,,REP,State Representative Mark Lowery,54,0,16,1,37
Izard,Pineville City,State Treasurer,,REP,State Representative Mark Lowery,43,0,23,0,20
Izard,Pineville Rural,State Treasurer,,REP,State Representative Mark Lowery,88,1,55,3,29
Izard,Sage,State Treasurer,,REP,State Representative Mark Lowery,109,0,70,0,39
Izard,Strawberry,State Treasurer,,REP,State Representative Mark Lowery,47,0,14,0,33
Izard,Sylamore,State Treasurer,,REP,State Representative Mark Lowery,97,0,53,2,42
Izard,Twin Creek,State Treasurer,,REP,State Representative Mark Lowery,33,0,11,0,22
Izard,Violet Hill,State Treasurer,,REP,State Representative Mark Lowery,123,0,63,2,58
Izard,Wideman,State Treasurer,,REP,State Representative Mark Lowery,31,0,16,1,14
Izard,Wiseman,State Treasurer,,REP,State Representative Mark Lowery,38,0,11,1,26
Izard,Zion,State Treasurer,,REP,State Representative Mark Lowery,124,0,37,3,84
Izard,Big Spring,State Treasurer,,DEM,Pam Whitaker,18,0,9,0,9
Izard,Boswell,State Treasurer,,DEM,Pam Whitaker,17,0,2,0,15
Izard,Brockwell,State Treasurer,,DEM,Pam Whitaker,25,0,18,0,7
Izard,Calico Rock Rural,State Treasurer,,DEM,Pam Whitaker,25,0,15,2,8
Izard,Calico Rock _ Ward 1,State Treasurer,,DEM,Pam Whitaker,8,0,3,0,5
Izard,Calico Rock _ Ward 2,State Treasurer,,DEM,Pam Whitaker,19,0,10,0,9
Izard,Calico Rock _ Ward 3,State Treasurer,,DEM,Pam Whitaker,11,0,7,1,3
Izard,Calico Rock _ Ward 4,State Treasurer,,DEM,Pam Whitaker,20,0,14,1,5
Izard,Claiborne,State Treasurer,,DEM,Pam Whitaker,12,0,6,0,6
Izard,Dolph,State Treasurer,,DEM,Pam Whitaker,11,0,9,0,2
Izard,Franklin City,State Treasurer,,DEM,Pam Whitaker,9,0,2,0,7
Izard,Franklin Rural,State Treasurer,,DEM,Pam Whitaker,21,0,9,0,12
Izard,Gid,State Treasurer,,DEM,Pam Whitaker,6,0,2,0,4
Izard,Guion City,State Treasurer,,DEM,Pam Whitaker,3,0,2,0,1
Izard,Guion Rural,State Treasurer,,DEM,Pam Whitaker,4,0,0,0,4
Izard,Horseshoe Bend Rural,State Treasurer,,DEM,Pam Whitaker,5,1,3,0,1
Izard,Horseshoe Bend _ Ward 1,State Treasurer,,DEM,Pam Whitaker,29,0,25,0,4
Izard,Horseshoe Bend _ Ward 2,State Treasurer,,DEM,Pam Whitaker,55,0,44,4,7
Izard,Horseshoe Bend _ Ward 3,State Treasurer,,DEM,Pam Whitaker,45,1,39,2,3
Izard,Horseshoe Bend _ Ward 4,State Treasurer,,DEM,Pam Whitaker,59,0,48,5,6
Izard,Knob Creek,State Treasurer,,DEM,Pam Whitaker,5,0,2,0,3
Izard,Lacrosse,State Treasurer,,DEM,Pam Whitaker,20,0,14,0,6
Izard,Lafferty,State Treasurer,,DEM,Pam Whitaker,0,0,0,0,0
Izard,Larkin,State Treasurer,,DEM,Pam Whitaker,5,0,5,0,0
Izard,Melbourne Rural,State Treasurer,,DEM,Pam Whitaker,29,0,16,2,11
Izard,Melbourne _ Ward 1,State Treasurer,,DEM,Pam Whitaker,39,0,28,1,10
Izard,Melbourne _ Ward 2,State Treasurer,,DEM,Pam Whitaker,23,0,16,0,7
Izard,Melbourne _ Ward 3,State Treasurer,,DEM,Pam Whitaker,17,1,9,2,5
Izard,Melbourne _ Ward 4,State Treasurer,,DEM,Pam Whitaker,38,0,25,1,12
Izard,Mount Pleasant City,State Treasurer,,DEM,Pam Whitaker,26,0,12,2,12
Izard,Mount Pleasant Rural,State Treasurer,,DEM,Pam Whitaker,19,0,4,0,15
Izard,Myron,State Treasurer,,DEM,Pam Whitaker,5,0,3,0,2
Izard,Newburg,State Treasurer,,DEM,Pam Whitaker,5,0,1,0,4
Izard,Oxford City,State Treasurer,,DEM,Pam Whitaker,26,0,14,1,11
Izard,Oxford Rural,State Treasurer,,DEM,Pam Whitaker,9,0,4,0,5
Izard,Pineville City,State Treasurer,,DEM,Pam Whitaker,14,0,8,3,3
Izard,Pineville Rural,State Treasurer,,DEM,Pam Whitaker,14,0,8,1,5
Izard,Sage,State Treasurer,,DEM,Pam Whitaker,21,0,16,0,5
Izard,Strawberry,State Treasurer,,DEM,Pam Whitaker,13,0,9,0,4
Izard,Sylamore,State Treasurer,,DEM,Pam Whitaker,15,0,9,4,2
Izard,Twin Creek,State Treasurer,,DEM,Pam Whitaker,14,1,7,0,6
Izard,Violet Hill,State Treasurer,,DEM,Pam Whitaker,18,0,11,2,5
Izard,Wideman,State Treasurer,,DEM,Pam Whitaker,3,0,3,0,0
Izard,Wiseman,State Treasurer,,DEM,Pam Whitaker,8,0,3,1,4
Izard,Zion,State Treasurer,,DEM,Pam Whitaker,25,0,6,0,19
Izard,Big Spring,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,28,0,14,0,14
Izard,Boswell,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,43,1,13,0,29
Izard,Brockwell,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,61,0,23,0,38
Izard,Calico Rock Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,80,0,41,2,37
Izard,Calico Rock _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,16,0,10,0,6
Izard,Calico Rock _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,46,0,26,0,20
Izard,Calico Rock _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,32,0,22,0,10
Izard,Calico Rock _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,36,0,24,0,12
Izard,Claiborne,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,23,0,7,2,14
Izard,Dolph,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,44,0,21,0,23
Izard,Franklin City,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,31,1,4,0,26
Izard,Franklin Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,35,0,18,0,17
Izard,Gid,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,43,0,20,1,22
Izard,Guion City,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,9,0,5,0,4
Izard,Guion Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,7,0,2,0,5
Izard,Horseshoe Bend Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,12,1,7,0,4
Izard,Horseshoe Bend _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,48,0,34,0,14
Izard,Horseshoe Bend _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,152,1,106,7,38
Izard,Horseshoe Bend _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,107,1,95,1,10
Izard,Horseshoe Bend _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,157,1,118,7,31
Izard,Knob Creek,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,12,0,5,0,7
Izard,Lacrosse,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,37,0,21,0,16
Izard,Lafferty,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,14,1,7,0,6
Izard,Larkin,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,25,0,15,0,10
Izard,Melbourne Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,57,0,35,2,20
Izard,Melbourne _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,58,0,43,0,15
Izard,Melbourne _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,55,0,32,0,23
Izard,Melbourne _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,32,1,17,0,14
Izard,Melbourne _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,78,2,45,1,30
Izard,Mount Pleasant City,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,51,0,22,0,29
Izard,Mount Pleasant Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,63,0,21,0,42
Izard,Myron,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,19,0,6,2,11
Izard,Newburg,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,27,0,17,1,9
Izard,Oxford City,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,76,0,23,1,52
Izard,Oxford Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,28,0,13,0,15
Izard,Pineville City,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,19,0,11,0,8
Izard,Pineville Rural,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,52,1,32,2,17
Izard,Sage,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,52,0,33,0,19
Izard,Strawberry,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,25,0,14,0,11
Izard,Sylamore,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,37,0,23,0,14
Izard,Twin Creek,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,11,0,0,0,11
Izard,Violet Hill,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,75,0,36,2,37
Izard,Wideman,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,18,0,9,1,8
Izard,Wiseman,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,27,0,10,1,16
Izard,Zion,State Supreme Court Associate Justice Position 2,,NPJ,Judge Chris Carnahan,66,0,16,0,50
Izard,Big Spring,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,33,0,14,0,19
Izard,Boswell,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,40,1,12,0,27
Izard,Brockwell,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,66,0,36,0,30
Izard,Calico Rock Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,72,0,46,1,25
Izard,Calico Rock _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,14,0,7,0,7
Izard,Calico Rock _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,31,0,16,0,15
Izard,Calico Rock _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,30,0,21,1,8
Izard,Calico Rock _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,37,0,21,0,16
Izard,Claiborne,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,29,0,20,0,9
Izard,Dolph,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,31,0,18,0,13
Izard,Franklin City,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,38,0,7,0,31
Izard,Franklin Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,30,0,14,0,16
Izard,Gid,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,40,0,20,1,19
Izard,Guion City,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,14,0,2,0,12
Izard,Guion Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,10,0,2,0,8
Izard,Horseshoe Bend Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,5,0,3,0,2
Izard,Horseshoe Bend _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,56,0,38,0,18
Izard,Horseshoe Bend _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,120,0,87,4,29
Izard,Horseshoe Bend _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,72,2,55,2,13
Izard,Horseshoe Bend _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,143,0,120,5,18
Izard,Knob Creek,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,8,0,4,2,2
Izard,Lacrosse,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,36,0,27,0,9
Izard,Lafferty,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,9,0,6,0,3
Izard,Larkin,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,20,0,15,0,5
Izard,Melbourne Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,96,0,53,5,38
Izard,Melbourne _ Ward 1,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,89,0,58,4,27
Izard,Melbourne _ Ward 2,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,46,0,30,1,15
Izard,Melbourne _ Ward 3,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,37,0,19,4,14
Izard,Melbourne _ Ward 4,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,107,0,70,3,34
Izard,Mount Pleasant City,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,59,0,20,2,37
Izard,Mount Pleasant Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,49,0,15,0,34
Izard,Myron,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,16,0,7,0,9
Izard,Newburg,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,26,0,12,0,14
Izard,Oxford City,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,81,0,25,1,55
Izard,Oxford Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,33,0,7,1,25
Izard,Pineville City,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,26,0,10,3,13
Izard,Pineville Rural,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,33,0,20,1,12
Izard,Sage,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,55,0,40,0,15
Izard,Strawberry,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,19,0,7,0,12
Izard,Sylamore,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,46,0,22,6,18
Izard,Twin Creek,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,29,1,15,0,13
Izard,Violet Hill,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,63,0,37,2,24
Izard,Wideman,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,12,0,6,0,6
Izard,Wiseman,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,15,0,4,1,10
Izard,Zion,State Supreme Court Associate Justice Position 2,,NPJ,Supreme Court Associate Justice Robin Wynne,63,0,20,3,40
Izard,Big Spring,Auditor of State,,DEM,Diamond Arnold-Johnson,17,0,9,0,8
Izard,Boswell,Auditor of State,,DEM,Diamond Arnold-Johnson,16,0,3,0,13
Izard,Brockwell,Auditor of State,,DEM,Diamond Arnold-Johnson,23,0,16,0,7
Izard,Calico Rock Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,21,0,11,0,10
Izard,Calico Rock _ Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,1,0,5
Izard,Calico Rock _ Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,9,0,5
Izard,Calico Rock _ Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,10,0,6,1,3
Izard,Calico Rock _ Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,15,0,10,1,4
Izard,Claiborne,Auditor of State,,DEM,Diamond Arnold-Johnson,12,0,7,0,5
Izard,Dolph,Auditor of State,,DEM,Diamond Arnold-Johnson,13,0,10,0,3
Izard,Franklin City,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,2,0,4
Izard,Franklin Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,20,0,9,0,11
Izard,Gid,Auditor of State,,DEM,Diamond Arnold-Johnson,3,0,1,0,2
Izard,Guion City,Auditor of State,,DEM,Diamond Arnold-Johnson,2,0,0,0,2
Izard,Guion Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,0,0,4
Izard,Horseshoe Bend Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,5,1,3,0,1
Izard,Horseshoe Bend _ Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,29,0,25,0,4
Izard,Horseshoe Bend _ Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,46,0,38,2,6
Izard,Horseshoe Bend _ Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,42,1,36,2,3
Izard,Horseshoe Bend _ Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,48,0,41,4,3
Izard,Knob Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,2,0,2
Izard,Lacrosse,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,8,0,3
Izard,Lafferty,Auditor of State,,DEM,Diamond Arnold-Johnson,0,0,0,0,0
Izard,Larkin,Auditor of State,,DEM,Diamond Arnold-Johnson,4,0,4,0,0
Izard,Melbourne Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,23,0,11,2,10
Izard,Melbourne _ Ward 1,Auditor of State,,DEM,Diamond Arnold-Johnson,31,0,20,2,9
Izard,Melbourne _ Ward 2,Auditor of State,,DEM,Diamond Arnold-Johnson,18,0,12,0,6
Izard,Melbourne _ Ward 3,Auditor of State,,DEM,Diamond Arnold-Johnson,16,0,8,2,6
Izard,Melbourne _ Ward 4,Auditor of State,,DEM,Diamond Arnold-Johnson,31,0,22,0,9
Izard,Mount Pleasant City,Auditor of State,,DEM,Diamond Arnold-Johnson,25,0,10,2,13
Izard,Mount Pleasant Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,2,0,12
Izard,Myron,Auditor of State,,DEM,Diamond Arnold-Johnson,7,0,2,0,5
Izard,Newburg,Auditor of State,,DEM,Diamond Arnold-Johnson,6,0,1,0,5
Izard,Oxford City,Auditor of State,,DEM,Diamond Arnold-Johnson,19,0,11,0,8
Izard,Oxford Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,9,0,4,0,5
Izard,Pineville City,Auditor of State,,DEM,Diamond Arnold-Johnson,15,0,9,3,3
Izard,Pineville Rural,Auditor of State,,DEM,Diamond Arnold-Johnson,11,0,7,1,3
Izard,Sage,Auditor of State,,DEM,Diamond Arnold-Johnson,15,0,12,0,3
Izard,Strawberry,Auditor of State,,DEM,Diamond Arnold-Johnson,13,0,8,0,5
Izard,Sylamore,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,8,4,2
Izard,Twin Creek,Auditor of State,,DEM,Diamond Arnold-Johnson,10,1,3,0,6
Izard,Violet Hill,Auditor of State,,DEM,Diamond Arnold-Johnson,14,0,9,0,5
Izard,Wideman,Auditor of State,,DEM,Diamond Arnold-Johnson,3,0,3,0,0
Izard,Wiseman,Auditor of State,,DEM,Diamond Arnold-Johnson,9,0,3,1,5
Izard,Zion,Auditor of State,,DEM,Diamond Arnold-Johnson,25,0,7,0,18
Izard,Big Spring,Auditor of State,,REP,Treasurer of State Dennis Milligan,54,0,19,0,35
Izard,Boswell,Auditor of State,,REP,Treasurer of State Dennis Milligan,76,2,27,0,47
Izard,Brockwell,Auditor of State,,REP,Treasurer of State Dennis Milligan,113,0,48,1,64
Izard,Calico Rock Rural,Auditor of State,,REP,Treasurer of State Dennis Milligan,146,0,83,3,60
Izard,Calico Rock _ Ward 1,Auditor of State,,REP,Treasurer of State Dennis Milligan,29,0,17,0,12
Izard,Calico Rock _ Ward 2,Auditor of State,,REP,Treasurer of State Dennis Milligan,68,0,37,0,31
Izard,Calico Rock _ Ward 3,Auditor of State,,REP,Treasurer of State Dennis Milligan,62,0,45,2,15
