county,precinct,office,district,party,candidate,votes,election_day_paper,absentee,election_day,early_vote,early_vote_paper
Scott,LEWIS WARD 2,U.S. President,,DEM,Michael R. Bloomberg,4,0,2,1,1,0
Scott,MILL CREEK,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,1,0,0
Scott,MOUNTAIN,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Michael R. Bloomberg,7,3,0,3,1,0
Scott,PARKS,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,1,0,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,1,0,0
Scott,BLACKFORK,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,DENTON,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HICKMAN WARD 2,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HICKMAN WARD 3,U.S. President,,DEM,Julian Castro,1,0,0,1,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HON,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,HUNT,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,JAMES,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,LAMB,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,LAFAVE,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,MILL CREEK,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,MOUNTAIN,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,PARKS,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Julian Castro,0,0,0,0,0,0
Scott,BLACKFORK,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,DENTON,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HICKMAN WARD 2,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HICKMAN WARD 3,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Mosie Boyd,1,0,0,1,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HON,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,HUNT,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,JAMES,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,LAMB,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,LAFAVE,U.S. President,,DEM,Mosie Boyd,1,0,0,0,1,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,MILL CREEK,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,MOUNTAIN,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,PARKS,U.S. President,,DEM,Mosie Boyd,0,0,0,0,0,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Mosie Boyd,1,0,0,1,0,0
Scott,BLACKFORK,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,DENTON,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Michael Bennet,1,0,0,1,0,0
Scott,HICKMAN WARD 2,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,HICKMAN WARD 3,U.S. President,,DEM,Michael Bennet,2,0,1,1,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,HON,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,HUNT,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,JAMES,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,LAMB,U.S. President,,DEM,Michael Bennet,1,0,0,1,0,0
Scott,LAFAVE,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Michael Bennet,1,0,0,1,0,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,MILL CREEK,U.S. President,,DEM,Michael Bennet,1,0,0,1,0,0
Scott,MOUNTAIN,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,PARKS,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Michael Bennet,0,0,0,0,0,0
Scott,BLACKFORK,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,CEDAR CREEK,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,DENTON,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,HICKMAN WARD 2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,HICKMAN WARD 3,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Pete Buttigieg,2,0,0,2,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,HON,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,HUNT,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,JAMES,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,LAMB,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,LAFAVE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Pete Buttigieg,1,0,0,1,0,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,MILL CREEK,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,MOUNTAIN,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,PARKS,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,1,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0
Scott,BLACKFORK,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Joseph R. Biden,2,0,0,2,0,0
Scott,BRAWLEY,U.S. President,,DEM,Joseph R. Biden,2,0,0,2,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Joseph R. Biden,3,0,0,1,2,0
Scott,CEDAR CREEK,U.S. President,,DEM,Joseph R. Biden,4,0,0,3,0,1
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Joseph R. Biden,6,0,0,6,0,0
Scott,DENTON,U.S. President,,DEM,Joseph R. Biden,2,0,0,0,2,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Joseph R. Biden,19,0,0,8,7,4
Scott,HICKMAN WARD 2,U.S. President,,DEM,Joseph R. Biden,9,2,0,4,2,1
Scott,HICKMAN WARD 3,U.S. President,,DEM,Joseph R. Biden,19,2,1,11,3,2
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Joseph R. Biden,9,1,0,2,4,2
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Joseph R. Biden,7,2,0,3,2,0
Scott,HON,U.S. President,,DEM,Joseph R. Biden,4,2,0,2,0,0
Scott,HUNT,U.S. President,,DEM,Joseph R. Biden,2,0,0,2,0,0
Scott,JAMES,U.S. President,,DEM,Joseph R. Biden,3,3,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Joseph R. Biden,6,2,0,0,1,3
Scott,LAMB,U.S. President,,DEM,Joseph R. Biden,6,0,0,5,0,1
Scott,LAFAVE,U.S. President,,DEM,Joseph R. Biden,4,2,0,2,0,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Joseph R. Biden,13,0,0,11,2,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Joseph R. Biden,8,0,0,7,1,0
Scott,MILL CREEK,U.S. President,,DEM,Joseph R. Biden,8,0,0,7,1,0
Scott,MOUNTAIN,U.S. President,,DEM,Joseph R. Biden,4,0,0,0,2,2
Scott,MOUNT PLEASANT,U.S. President,,DEM,Joseph R. Biden,5,0,0,5,0,0
Scott,PARKS,U.S. President,,DEM,Joseph R. Biden,3,0,0,0,2,1
Scott,TOMLINSON/TATE,U.S. President,,DEM,Joseph R. Biden,11,6,0,3,2,0
Scott,BLACKFORK,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,DENTON,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HICKMAN WARD 1,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HICKMAN WARD 2,U.S. President,,DEM,Cory Booker,2,0,0,1,1,0
Scott,HICKMAN WARD 3,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HON,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,HUNT,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,JAMES,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,KEENER,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,LAMB,U.S. President,,DEM,Cory Booker,1,0,0,1,0,0
Scott,LAFAVE,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,LEWIS WARD 2,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,MILL CREEK,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,MOUNTAIN,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,PARKS,U.S. President,,DEM,Cory Booker,0,0,0,0,0,0
Scott,TOMLINSON/TATE,U.S. President,,DEM,Cory Booker,2,2,0,0,0,0
Scott,BLACKFORK,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,BLANSETT,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,BRAWLEY,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,DENTON,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,HICKMAN WARD 1,U.S. President,,REP,Bill Weld,4,0,0,4,0,0
Scott,HICKMAN WARD 2,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,HICKMAN WARD 3,U.S. President,,REP,Bill Weld,2,0,1,1,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,REP,Bill Weld,2,0,0,1,0,1
Scott,HON,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,HUNT,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,JAMES,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,KEENER,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,LAMB,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,LAFAVE,U.S. President,,REP,Bill Weld,1,1,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,LEWIS WARD 2,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,MILL CREEK,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,MOUNTAIN,U.S. President,,REP,Bill Weld,1,1,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,PARKS,U.S. President,,REP,Bill Weld,1,0,0,1,0,0
Scott,TOMLINSON/TATE,U.S. President,,REP,Bill Weld,0,0,0,0,0,0
Scott,BLACKFORK,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,BLANSETT,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,BRAWLEY,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,CAUTHRON/OLIVER,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,CEDAR CREEK,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,COAL/LAFAYETTE,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,DENTON,U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,0,2,0,0
Scott,HICKMAN WARD 1,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0,0
Scott,HICKMAN WARD 2,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,HICKMAN WARD 3,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0,0
Scott,HICKMAN RURAL EAST,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0,0
Scott,HICKMAN RURAL WEST,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,HON,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,HUNT,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,JAMES,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,JONES/LITTLE TEXAS,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,KEENER,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,LAMB,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,LAFAVE,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,LEWIS WARD 1,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,LEWIS WARD 2,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0,0
Scott,MILL CREEK,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,MOUNTAIN,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,MOUNT PLEASANT,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,1,0,0
Scott,PARKS,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,TOMLINSON/TATE,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0,0
Scott,BLACKFORK,U.S. President,,REP,Donald J. Trump,14,0,0,14,0,0
Scott,BLANSETT,U.S. President,,REP,Donald J. Trump,21,0,0,18,3,0
Scott,BRAWLEY,U.S. President,,REP,Donald J. Trump,12,0,0,8,4,0
Scott,CAUTHRON/OLIVER,U.S. President,,REP,Donald J. Trump,15,0,0,12,3,0
Scott,CEDAR CREEK,U.S. President,,REP,Donald J. Trump,16,0,2,10,4,0
Scott,COAL/LAFAYETTE,U.S. President,,REP,Donald J. Trump,35,0,1,33,1,0
Scott,DENTON,U.S. President,,REP,Donald J. Trump,48,2,0,38,6,2
Scott,HICKMAN WARD 1,U.S. President,,REP,Donald J. Trump,96,21,2,30,28,15
Scott,HICKMAN WARD 2,U.S. President,,REP,Donald J. Trump,77,12,3,35,20,7
Scott,HICKMAN WARD 3,U.S. President,,REP,Donald J. Trump,83,14,3,26,21,19
Scott,HICKMAN RURAL EAST,U.S. President,,REP,Donald J. Trump,110,27,2,49,27,5
Scott,HICKMAN RURAL WEST,U.S. President,,REP,Donald J. Trump,59,9,0,29,13,8
Scott,HON,U.S. President,,REP,Donald J. Trump,49,8,4,27,7,3
Scott,HUNT,U.S. President,,REP,Donald J. Trump,39,20,0,15,3,1
Scott,JAMES,U.S. President,,REP,Donald J. Trump,24,14,0,9,1,0
Scott,JONES/LITTLE TEXAS,U.S. President,,REP,Donald J. Trump,28,0,0,26,1,1
Scott,KEENER,U.S. President,,REP,Donald J. Trump,11,0,0,9,2,0
Scott,LAMB,U.S. President,,REP,Donald J. Trump,50,0,0,34,16,0
Scott,LAFAVE,U.S. President,,REP,Donald J. Trump,18,10,0,3,3,2
Scott,LEWIS WARD 1,U.S. President,,REP,Donald J. Trump,96,5,1,74,11,5
Scott,LEWIS WARD 2,U.S. President,,REP,Donald J. Trump,53,0,1,47,5,0
Scott,MILL CREEK,U.S. President,,REP,Donald J. Trump,64,0,0,50,12,2
Scott,MOUNTAIN,U.S. President,,REP,Donald J. Trump,52,10,0,25,15,2
Scott,MOUNT PLEASANT,U.S. President,,REP,Donald J. Trump,59,6,0,39,13,1
Scott,PARKS,U.S. President,,REP,Donald J. Trump,15,0,2,13,0,0
Scott,TOMLINSON/TATE,U.S. President,,REP,Donald J. Trump,45,13,0,19,8,5
Scott,BLACKFORK,State House District 21,,REP,Jim Reynolds,12,0,0,12,0,0
Scott,BLANSETT,State House District 21,,REP,Jim Reynolds,8,0,0,7,1,0
Scott,BRAWLEY,State House District 21,,REP,Jim Reynolds,2,0,0,2,0,0
Scott,CAUTHRON/OLIVER,State House District 21,,REP,Jim Reynolds,6,0,0,4,2,0
Scott,CEDAR CREEK,State House District 21,,REP,Jim Reynolds,4,0,0,2,2,0
Scott,COAL/LAFAYETTE,State House District 21,,REP,Jim Reynolds,9,0,0,8,1,0
Scott,DENTON,State House District 21,,REP,Jim Reynolds,9,0,0,9,0,0
Scott,HICKMAN WARD 1,State House District 21,,REP,Jim Reynolds,25,8,0,8,4,5
Scott,HICKMAN WARD 2,State House District 21,,REP,Jim Reynolds,13,0,1,8,1,3
Scott,HICKMAN WARD 3,State House District 21,,REP,Jim Reynolds,19,3,1,13,1,1
Scott,HICKMAN RURAL EAST,State House District 21,,REP,Jim Reynolds,22,4,2,10,6,0
Scott,HICKMAN RURAL WEST,State House District 21,,REP,Jim Reynolds,11,1,0,7,0,3
Scott,HON,State House District 21,,REP,Jim Reynolds,15,5,0,8,1,1
Scott,JAMES,State House District 21,,REP,Jim Reynolds,8,5,0,2,1,0
Scott,JONES/LITTLE TEXAS,State House District 21,,REP,Jim Reynolds,3,0,0,3,0,0
Scott,KEENER,State House District 21,,REP,Jim Reynolds,1,0,0,1,0,0
Scott,LAMB,State House District 21,,REP,Jim Reynolds,16,0,0,13,3,0
Scott,LAFAVE,State House District 21,,REP,Jim Reynolds,0,0,0,0,0,0
Scott,MILL CREEK,State House District 21,,REP,Jim Reynolds,19,0,0,13,6,0
Scott,MOUNTAIN,State House District 21,,REP,Jim Reynolds,15,4,0,4,5,2
Scott,MOUNT PLEASANT,State House District 21,,REP,Jim Reynolds,10,0,0,8,2,0
Scott,PARKS,State House District 21,,REP,Jim Reynolds,4,0,2,2,0,0
Scott,BLACKFORK,State House District 21,,REP,Representative Marcus Richmond,6,0,0,6,0,0
Scott,BLANSETT,State House District 21,,REP,Representative Marcus Richmond,13,0,0,11,2,0
Scott,BRAWLEY,State House District 21,,REP,Representative Marcus Richmond,10,0,0,6,4,0
Scott,CAUTHRON/OLIVER,State House District 21,,REP,Representative Marcus Richmond,9,0,0,8,1,0
Scott,CEDAR CREEK,State House District 21,,REP,Representative Marcus Richmond,12,0,2,8,2,0
Scott,COAL/LAFAYETTE,State House District 21,,REP,Representative Marcus Richmond,26,0,1,25,0,0
Scott,DENTON,State House District 21,,REP,Representative Marcus Richmond,42,2,0,32,6,2
Scott,HICKMAN WARD 1,State House District 21,,REP,Representative Marcus Richmond,78,14,2,27,24,11
Scott,HICKMAN WARD 2,State House District 21,,REP,Representative Marcus Richmond,62,11,1,27,19,4
Scott,HICKMAN WARD 3,State House District 21,,REP,Representative Marcus Richmond,69,11,3,16,21,18
Scott,HICKMAN RURAL EAST,State House District 21,,REP,Representative Marcus Richmond,87,22,0,38,22,5
Scott,HICKMAN RURAL WEST,State House District 21,,REP,Representative Marcus Richmond,51,7,0,23,15,6
Scott,HON,State House District 21,,REP,Representative Marcus Richmond,35,3,4,20,6,2
Scott,JAMES,State House District 21,,REP,Representative Marcus Richmond,16,9,0,7,0,0
Scott,JONES/LITTLE TEXAS,State House District 21,,REP,Representative Marcus Richmond,26,0,0,24,1,1
Scott,KEENER,State House District 21,,REP,Representative Marcus Richmond,10,0,0,8,2,0
Scott,LAMB,State House District 21,,REP,Representative Marcus Richmond,37,0,0,24,13,0
Scott,LAFAVE,State House District 21,,REP,Representative Marcus Richmond,21,13,0,3,3,2
Scott,MILL CREEK,State House District 21,,REP,Representative Marcus Richmond,46,0,0,38,6,2
Scott,MOUNTAIN,State House District 21,,REP,Representative Marcus Richmond,38,7,0,21,10,0
Scott,MOUNT PLEASANT,State House District 21,,REP,Representative Marcus Richmond,51,6,0,33,11,1
Scott,PARKS,State House District 21,,REP,Representative Marcus Richmond,12,0,0,12,0,0
Scott,HUNT,State House District 74,,REP,Shawn Bates,4,2,0,2,0,0
Scott,LEWIS WARD 1,State House District 74,,REP,Shawn Bates,13,0,1,10,2,0
Scott,LEWIS WARD 2,State House District 74,,REP,Shawn Bates,7,0,0,7,0,0
Scott,TOMLINSON/TATE,State House District 74,,REP,Shawn Bates,2,2,0,0,0,0
Scott,HUNT,State House District 74,,REP,Curtis J. Varnell,8,2,0,5,0,1
Scott,LEWIS WARD 1,State House District 74,,REP,Curtis J. Varnell,7,0,0,4,2,1
Scott,LEWIS WARD 2,State House District 74,,REP,Curtis J. Varnell,9,0,1,8,0,0
Scott,TOMLINSON/TATE,State House District 74,,REP,Curtis J. Varnell,7,3,0,3,0,1
Scott,HUNT,State House District 74,,REP,Representative Jon S. Eubanks,26,15,0,8,3,0
Scott,LEWIS WARD 1,State House District 74,,REP,Representative Jon S. Eubanks,74,4,0,59,7,4
Scott,LEWIS WARD 2,State House District 74,,REP,Representative Jon S. Eubanks,35,0,1,31,3,0
Scott,TOMLINSON/TATE,State House District 74,,REP,Representative Jon S. Eubanks,36,8,0,16,8,4
Scott,BLACKFORK,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,11,0,0,11,0,0
Scott,BLANSETT,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,13,0,0,10,3,0
Scott,BRAWLEY,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,10,0,0,9,0,1
Scott,CAUTHRON/OLIVER,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,11,0,0,7,4,0
Scott,CEDAR CREEK,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,15,0,2,7,5,1
Scott,COAL/LAFAYETTE,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,22,0,0,21,1,0
Scott,DENTON,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,27,1,0,21,4,1
Scott,HICKMAN WARD 1,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,91,16,1,34,26,14
