county,precinct,office,district,party,candidate,votes,election_day_paper,absentee,election_day_ivo,early_vote,provisional
Pulaski,78,State House District 34,,DEM,Joy C. Springer,143,77,0,1,64,1
Pulaski,86,State House District 34,,DEM,Joy C. Springer,256,147,19,0,88,2
Pulaski,99,State House District 34,,DEM,Joy C. Springer,222,168,5,0,47,2
Pulaski,115,State House District 34,,DEM,Joy C. Springer,265,172,6,0,86,1
Pulaski,116,State House District 34,,DEM,Joy C. Springer,148,104,1,2,41,0
Pulaski,117,State House District 34,,DEM,Joy C. Springer,90,45,0,0,44,1
Pulaski,119,State House District 34,,DEM,Joy C. Springer,349,241,12,0,95,1
Pulaski,120,State House District 34,,DEM,Joy C. Springer,315,214,6,0,93,2
Pulaski,121,State House District 34,,DEM,Joy C. Springer,120,88,0,0,31,1
Pulaski,75,State House District 34,,DEM,Lee D. Miller,43,25,2,0,16,0
Pulaski,76,State House District 34,,DEM,Lee D. Miller,58,32,0,0,26,0
Pulaski,78,State House District 34,,DEM,Lee D. Miller,29,19,0,0,10,0
Pulaski,86,State House District 34,,DEM,Lee D. Miller,30,20,3,0,7,0
Pulaski,99,State House District 34,,DEM,Lee D. Miller,32,24,0,0,8,0
Pulaski,115,State House District 34,,DEM,Lee D. Miller,16,9,0,0,7,0
Pulaski,116,State House District 34,,DEM,Lee D. Miller,11,9,0,0,2,0
Pulaski,117,State House District 34,,DEM,Lee D. Miller,10,6,0,0,4,0
Pulaski,119,State House District 34,,DEM,Lee D. Miller,19,8,1,0,10,0
Pulaski,120,State House District 34,,DEM,Lee D. Miller,17,9,0,0,8,0
Pulaski,121,State House District 34,,DEM,Lee D. Miller,17,14,1,0,2,0
Pulaski,75,State House District 34,,DEM,Ryan D. Davis,104,60,1,0,43,0
Pulaski,76,State House District 34,,DEM,Ryan D. Davis,121,66,2,0,52,1
Pulaski,78,State House District 34,,DEM,Ryan D. Davis,62,34,1,0,27,0
Pulaski,86,State House District 34,,DEM,Ryan D. Davis,97,62,1,0,33,1
Pulaski,99,State House District 34,,DEM,Ryan D. Davis,97,64,2,0,31,0
Pulaski,115,State House District 34,,DEM,Ryan D. Davis,165,91,2,0,71,1
Pulaski,116,State House District 34,,DEM,Ryan D. Davis,51,31,0,1,19,0
Pulaski,117,State House District 34,,DEM,Ryan D. Davis,49,23,0,0,25,1
Pulaski,119,State House District 34,,DEM,Ryan D. Davis,161,86,5,0,69,1
Pulaski,120,State House District 34,,DEM,Ryan D. Davis,82,48,1,0,32,1
Pulaski,121,State House District 34,,DEM,Ryan D. Davis,48,38,1,0,8,1
Pulaski,105,State House District 36,,DEM,Russell Williams III,117,89,0,0,28,0
Pulaski,118,State House District 36,,DEM,Russell Williams III,192,123,0,0,67,2
Pulaski,122,State House District 36,,DEM,Russell Williams III,90,53,5,0,32,0
Pulaski,123,State House District 36,,DEM,Russell Williams III,0,0,0,0,0,0
Pulaski,124,State House District 36,,DEM,Russell Williams III,6,3,0,0,2,1
Pulaski,125,State House District 36,,DEM,Russell Williams III,96,65,1,0,30,0
Pulaski,126,State House District 36,,DEM,Russell Williams III,3,0,0,0,3,0
Pulaski,127,State House District 36,,DEM,Russell Williams III,67,55,0,0,12,0
Pulaski,128,State House District 36,,DEM,Russell Williams III,171,113,3,0,55,0
Pulaski,129,State House District 36,,DEM,Russell Williams III,61,57,0,0,4,0
Pulaski,130,State House District 36,,DEM,Russell Williams III,40,36,1,0,3,0
Pulaski,131,State House District 36,,DEM,Russell Williams III,75,58,0,0,17,0
Pulaski,132,State House District 36,,DEM,Russell Williams III,73,68,0,0,5,0
Pulaski,133,State House District 36,,DEM,Russell Williams III,64,58,1,0,5,0
Pulaski,134,State House District 36,,DEM,Russell Williams III,58,46,0,0,12,0
Pulaski,135,State House District 36,,DEM,Russell Williams III,44,40,1,0,3,0
Pulaski,105,State House District 36,,DEM,State Representative Denise Ennett,167,115,0,0,50,2
Pulaski,118,State House District 36,,DEM,State Representative Denise Ennett,465,249,12,1,202,1
Pulaski,122,State House District 36,,DEM,State Representative Denise Ennett,203,123,7,0,72,1
Pulaski,123,State House District 36,,DEM,State Representative Denise Ennett,0,0,0,0,0,0
Pulaski,124,State House District 36,,DEM,State Representative Denise Ennett,11,6,0,0,5,0
Pulaski,125,State House District 36,,DEM,State Representative Denise Ennett,211,141,5,0,65,0
Pulaski,126,State House District 36,,DEM,State Representative Denise Ennett,5,0,1,0,4,0
Pulaski,127,State House District 36,,DEM,State Representative Denise Ennett,126,93,5,0,28,0
Pulaski,128,State House District 36,,DEM,State Representative Denise Ennett,495,293,7,0,191,4
Pulaski,129,State House District 36,,DEM,State Representative Denise Ennett,111,94,1,0,16,0
Pulaski,130,State House District 36,,DEM,State Representative Denise Ennett,172,156,0,0,16,0
Pulaski,131,State House District 36,,DEM,State Representative Denise Ennett,180,128,1,0,51,0
Pulaski,132,State House District 36,,DEM,State Representative Denise Ennett,115,99,0,0,16,0
Pulaski,133,State House District 36,,DEM,State Representative Denise Ennett,123,109,0,0,14,0
Pulaski,134,State House District 36,,DEM,State Representative Denise Ennett,158,88,1,0,68,1
Pulaski,135,State House District 36,,DEM,State Representative Denise Ennett,114,99,2,0,13,0
Pulaski,13,State House District 41,,DEM,Jannie M. Cotton,5,4,0,0,1,0
Pulaski,25,State House District 41,,DEM,Jannie M. Cotton,102,77,1,0,24,0
Pulaski,28,State House District 41,,DEM,Jannie M. Cotton,3,3,0,0,0,0
Pulaski,31,State House District 41,,DEM,Jannie M. Cotton,212,140,0,0,72,0
Pulaski,32,State House District 41,,DEM,Jannie M. Cotton,285,197,3,0,85,0
Pulaski,39,State House District 41,,DEM,Jannie M. Cotton,448,298,3,0,146,1
Pulaski,40,State House District 41,,DEM,Jannie M. Cotton,176,124,0,0,51,1
Pulaski,41,State House District 41,,DEM,Jannie M. Cotton,223,120,3,0,100,0
Pulaski,42,State House District 41,,DEM,Jannie M. Cotton,171,97,1,0,73,0
Pulaski,43,State House District 41,,DEM,Jannie M. Cotton,202,130,3,0,69,0
Pulaski,44,State House District 41,,DEM,Jannie M. Cotton,349,237,2,0,110,0
Pulaski,13,State House District 41,,DEM,Zach Randall,1,1,0,0,0,0
Pulaski,25,State House District 41,,DEM,Zach Randall,70,54,0,0,16,0
Pulaski,28,State House District 41,,DEM,Zach Randall,1,0,0,0,1,0
Pulaski,31,State House District 41,,DEM,Zach Randall,106,70,0,0,35,1
Pulaski,32,State House District 41,,DEM,Zach Randall,171,122,3,0,46,0
Pulaski,39,State House District 41,,DEM,Zach Randall,148,91,0,0,57,0
Pulaski,40,State House District 41,,DEM,Zach Randall,122,87,1,0,34,0
Pulaski,41,State House District 41,,DEM,Zach Randall,129,70,1,0,58,0
Pulaski,42,State House District 41,,DEM,Zach Randall,128,83,1,0,43,1
Pulaski,43,State House District 41,,DEM,Zach Randall,140,102,1,0,37,0
Pulaski,44,State House District 41,,DEM,Zach Randall,162,116,1,0,45,0
Pulaski,93,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,127,90,0,0,37,0
Pulaski,94,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,87,61,0,0,26,0
Pulaski,95,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,133,92,3,0,36,2
Pulaski,96,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,64,49,0,0,15,0
Pulaski,97,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,119,86,2,0,31,0
Pulaski,109,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,207,132,9,0,64,2
Pulaski,111,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,198,123,4,0,71,0
Pulaski,112,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,88,51,1,0,34,2
Pulaski,113,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,196,138,2,0,54,2
Pulaski,114,JUSTICE OF THE PEACE DISTRICT 4,,DEM,VICKI HATTER,159,80,4,0,75,0
Pulaski,93,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,329,221,5,0,101,2
Pulaski,94,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,344,233,4,0,107,0
Pulaski,95,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,401,242,14,0,145,0
Pulaski,96,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,234,146,2,0,85,1
Pulaski,97,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,282,189,3,0,88,2
Pulaski,109,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,910,549,11,0,347,3
Pulaski,111,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,554,318,10,0,224,2
Pulaski,112,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,249,142,2,0,104,1
Pulaski,113,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,376,258,4,0,111,3
Pulaski,114,JUSTICE OF THE PEACE DISTRICT 4,,DEM,JUSTICE OF THE PEACE JULIE BLACKWO,330,140,10,0,179,1
Pulaski,115,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,325,199,7,0,117,2
Pulaski,116,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,213,148,1,0,64,0
Pulaski,117,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,263,171,1,0,89,2
Pulaski,118,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,434,244,8,1,180,1
Pulaski,119,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,385,225,13,0,146,1
Pulaski,120,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,278,189,4,0,84,1
Pulaski,121,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,209,174,2,0,32,1
Pulaski,128,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,180,85,3,0,91,1
Pulaski,134,JUSTICE OF THE PEACE DISTRICT 6,,DEM,JUSTICE OF THE PEACE DONNA MASSEY,112,71,1,0,40,0
Pulaski,115,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,87,51,0,0,36,0
Pulaski,116,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,82,61,0,3,18,0
Pulaski,117,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,118,72,0,0,46,0
Pulaski,118,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,171,93,2,0,74,2
Pulaski,119,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,124,95,3,0,26,0
Pulaski,120,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,127,80,2,0,43,2
Pulaski,121,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,104,78,0,0,25,1
Pulaski,128,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,82,46,0,0,36,0
Pulaski,134,JUSTICE OF THE PEACE DISTRICT 6,,DEM,PAMELA WHITAKER,67,49,0,0,17,1
Pulaski,16,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,97,70,0,0,27,0
Pulaski,17,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,92,56,1,0,35,0
Pulaski,38,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,75,64,0,0,11,0
Pulaski,45,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,140,97,0,0,43,0
Pulaski,46,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,66,43,1,0,22,0
Pulaski,47,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,27,23,0,0,4,0
Pulaski,48,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,227,157,4,0,66,0
Pulaski,52,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,111,88,0,0,23,0
Pulaski,53,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,103,84,0,0,19,0
Pulaski,54,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,0,0,0,0,0,0
Pulaski,55,JUSTICE OF THE PEACE DISTRICT 10,,DEM,JUSTICE OF THE PEACE BARRY JEFFERS,2,1,0,0,1,0
Pulaski,16,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",124,79,3,0,41,1
Pulaski,17,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",129,94,1,0,33,1
Pulaski,38,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",49,40,1,0,8,0
Pulaski,45,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",97,68,2,0,27,0
Pulaski,46,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",75,66,3,0,6,0
Pulaski,47,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",26,21,0,0,5,0
Pulaski,48,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",326,251,5,0,70,0
Pulaski,52,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",182,142,2,0,36,2
Pulaski,53,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",192,144,2,0,45,1
Pulaski,54,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",2,2,0,0,0,0
Pulaski,55,JUSTICE OF THE PEACE DISTRICT 10,,DEM,"KRISTINA ""KG"" GULLEY",0,0,0,0,0,0
Pulaski,17,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,40,27,0,0,12,1
Pulaski,18,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,171,116,1,0,54,0
Pulaski,19,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,93,70,1,0,22,0
Pulaski,20,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,129,89,2,0,38,0
Pulaski,21,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,69,52,0,0,17,0
Pulaski,22,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,203,154,0,0,49,0
Pulaski,23,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,166,113,0,0,52,1
Pulaski,24,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,107,71,3,0,33,0
Pulaski,25,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,51,42,0,0,9,0
Pulaski,50,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,116,87,3,1,25,0
Pulaski,51,JUSTICE OF THE PEACE DISTRICT 15,,DEM,SHAY TIDWELL,72,48,0,0,24,0
Pulaski,17,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,65,44,0,0,21,0
Pulaski,18,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,298,216,4,0,78,0
Pulaski,19,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,72,50,1,0,21,0
Pulaski,20,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,360,229,4,0,125,2
Pulaski,21,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,154,111,0,0,43,0
Pulaski,22,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,243,179,1,0,61,2
Pulaski,23,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,370,250,4,0,114,2
Pulaski,24,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,208,141,3,0,64,0
Pulaski,25,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,105,78,1,0,26,0
Pulaski,50,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,246,171,8,3,63,1
Pulaski,51,JUSTICE OF THE PEACE DISTRICT 15,,DEM,JUSTICE OF THE PEACE STACI MEDLOCK,128,85,1,0,41,1
Pulaski,1,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,244,142,5,0,96,1
Pulaski,2,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,222,131,2,0,88,1
Pulaski,3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,96,54,2,0,40,0
Pulaski,4,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,439,211,5,0,223,0
Pulaski,5,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,396,183,5,0,208,0
Pulaski,6,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,80,59,0,0,21,0
Pulaski,7,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,114,87,1,0,26,0
Pulaski,8,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,210,133,1,0,76,0
Pulaski,9,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,225,132,5,0,88,0
Pulaski,10,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,176,117,6,0,53,0
Pulaski,11,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,54,43,1,0,10,0
Pulaski,12,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,104,90,1,0,13,0
Pulaski,13,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,197,138,2,0,57,0
Pulaski,14,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,230,148,3,0,79,0
Pulaski,15,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,193,114,4,0,73,2
Pulaski,16,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,151,97,1,0,51,2
Pulaski,17,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,163,99,2,0,62,0
Pulaski,18,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,343,243,2,0,98,0
Pulaski,19,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,207,137,3,0,65,2
Pulaski,20,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,525,336,8,0,178,3
Pulaski,21,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,206,152,0,0,54,0
Pulaski,22,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,324,242,3,0,78,1
Pulaski,23,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,579,394,4,0,180,1
Pulaski,24,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,316,222,8,0,86,0
Pulaski,25,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,146,115,0,0,31,0
Pulaski,26,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,261,203,1,0,57,0
Pulaski,27,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,330,217,2,0,111,0
Pulaski,28,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,325,228,3,0,94,0
Pulaski,29,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,8,6,0,0,2,0
Pulaski,30,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,26,16,1,0,9,0
Pulaski,31,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,291,191,4,0,96,0
Pulaski,32,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,319,221,3,0,95,0
Pulaski,33,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,163,101,4,0,58,0
Pulaski,34,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,107,74,2,0,30,1
Pulaski,35,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,176,131,2,0,43,0
Pulaski,36,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,112,73,3,0,36,0
Pulaski,37,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,207,154,5,0,46,2
Pulaski,38,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,68,57,0,0,11,0
Pulaski,39,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,424,270,6,0,146,2
Pulaski,40,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,287,198,1,0,88,0
Pulaski,41,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,336,175,7,0,154,0
Pulaski,42,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,311,194,6,0,111,0
Pulaski,43,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,237,144,4,0,89,0
Pulaski,44,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,407,270,5,0,129,3
Pulaski,45,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,126,79,0,0,47,0
Pulaski,46,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,79,56,0,0,22,1
Pulaski,47,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,22,13,0,0,9,0
Pulaski,48,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,211,139,7,0,65,0
Pulaski,49,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,417,294,8,0,115,0
Pulaski,50,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,420,296,15,3,106,0
Pulaski,51,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,202,134,3,0,65,0
Pulaski,52,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,126,91,2,0,32,1
Pulaski,53,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,108,83,3,0,19,3
Pulaski,54,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,122,108,1,0,13,0
Pulaski,55,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,360,269,4,0,86,1
Pulaski,56,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,165,120,1,0,44,0
Pulaski,57,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,183,154,0,0,29,0
Pulaski,58,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,404,249,6,0,147,2
Pulaski,59,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,186,144,3,0,39,0
Pulaski,60,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,534,261,15,16,241,1
Pulaski,61,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,291,208,6,0,76,1
Pulaski,62,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,165,148,0,0,17,0
Pulaski,63,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,172,126,2,0,43,1
Pulaski,64,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,481,249,14,0,217,1
Pulaski,65,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,230,144,5,0,81,0
Pulaski,66,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,382,229,9,0,144,0
Pulaski,67,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,374,273,7,0,94,0
Pulaski,68,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,490,289,13,0,187,1
Pulaski,69,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,438,282,6,0,146,4
Pulaski,70,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,322,224,2,0,96,0
Pulaski,71,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,575,356,14,0,204,1
Pulaski,72,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,176,120,4,0,52,0
Pulaski,73,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,377,212,12,0,153,0
Pulaski,74,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,206,113,8,0,83,2
Pulaski,75,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,279,169,4,0,106,0
Pulaski,76,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,268,178,2,0,87,1
Pulaski,77,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,476,248,15,0,212,1
Pulaski,78,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,333,162,11,1,158,1
Pulaski,79,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,246,185,0,0,61,0
Pulaski,80,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,382,251,2,0,129,0
Pulaski,81,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,211,141,4,0,66,0
Pulaski,82,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,118,79,3,0,36,0
Pulaski,83,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,265,159,3,0,103,0
Pulaski,84,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,287,153,10,0,123,1
Pulaski,85,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,250,125,24,0,99,2
Pulaski,86,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,174,90,19,0,63,2
Pulaski,87,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,274,198,8,0,65,3
Pulaski,88,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,461,321,8,0,130,2
