county,precinct,office,district,party,candidate,votes,absentee,early_vote,election_day
St Francis,Widener,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,28,2,26,0
St Francis,Madison,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,45,14,28,3
St Francis,Bonair,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,68,25,43,0
St Francis,Newcastle/Parrott,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,227,74,153,0
St Francis,Colt,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,70,10,60,0
St Francis,Caldwell,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,59,17,41,1
St Francis,Forrest City Country West,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,27,12,12,3
St Francis,Palestine,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,96,21,75,0
St Francis,Wheatley,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,37,4,33,0
St Francis,FC Ward 1,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,70,28,35,7
St Francis,FC Ward 2,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,114,68,37,9
St Francis,FC Ward 3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,175,83,86,6
St Francis,FC Ward 4,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,159,83,73,3
St Francis,Newcastle/Parrott,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,216,70,146,0
St Francis,Colt,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,117,17,100,0
St Francis,Caldwell,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,53,13,40,0
St Francis,Palestine,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,98,14,83,1
St Francis,Wheatley,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,48,6,42,0
St Francis,FC Ward 2,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,111,54,57,0
St Francis,FC Ward 3,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,188,74,112,2
St Francis,FC Ward 4,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Gary J. Mitchusson,121,48,73,0
St Francis,Newcastle/Parrott,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,201,74,126,1
St Francis,Colt,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,102,34,66,2
St Francis,Caldwell,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,71,18,52,1
St Francis,Palestine,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,133,30,97,6
St Francis,Wheatley,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,26,3,23,0
St Francis,FC Ward 2,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,108,57,39,12
St Francis,FC Ward 3,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,252,127,110,15
St Francis,FC Ward 4,Circuit Judge,"1, Division 3, Subdistrict 1.2",,Judge Christopher Morledge,161,93,60,8
St Francis,Hughes,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,32,4,27,1
St Francis,Heth/Blackfish,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,19,1,18,0
St Francis,Widener,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,20,2,18,0
St Francis,Madison,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,79,15,61,3
St Francis,Bonair,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,18,10,8,0
St Francis,Newcastle/Parrott,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,33,18,15,0
St Francis,Colt,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,46,13,33,0
St Francis,Caldwell,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,15,2,13,0
St Francis,Forrest City Country West,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,29,15,10,4
St Francis,Palestine,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,54,10,43,1
St Francis,Wheatley,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,20,3,17,0
St Francis,FC Ward 1,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,169,88,76,5
St Francis,FC Ward 2,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,166,81,79,6
St Francis,FC Ward 3,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,112,55,56,1
St Francis,FC Ward 4,Circuit Judge,"1, Division 5, At Large",,Andrew Coleman,87,31,56,0
St Francis,Hughes,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,47,6,41,0
St Francis,Heth/Blackfish,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,24,2,22,0
St Francis,Widener,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,12,1,11,0
St Francis,Madison,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,13,3,10,0
St Francis,Bonair,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,18,5,11,2
St Francis,Newcastle/Parrott,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,68,24,43,1
St Francis,Colt,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,29,3,26,0
St Francis,Caldwell,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,21,6,14,1
St Francis,Forrest City Country West,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,9,3,6,0
St Francis,Palestine,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,38,5,31,2
St Francis,Wheatley,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,19,1,18,0
St Francis,FC Ward 1,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,29,9,20,0
St Francis,FC Ward 2,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,38,20,17,1
St Francis,FC Ward 3,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,53,21,31,1
St Francis,FC Ward 4,Circuit Judge,"1, Division 5, At Large",,Judge David Carruth,48,27,21,0
St Francis,Hughes,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,38,4,34,0
St Francis,Heth/Blackfish,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,36,6,30,0
St Francis,Widener,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,46,6,40,0
St Francis,Madison,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,43,10,33,0
St Francis,Bonair,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,127,43,84,0
St Francis,Newcastle/Parrott,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,359,127,232,0
St Francis,Colt,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,156,36,118,2
St Francis,Caldwell,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,92,25,67,0
St Francis,Forrest City Country West,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,24,14,10,0
St Francis,Palestine,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,147,32,111,4
St Francis,Wheatley,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,36,5,31,0
St Francis,FC Ward 1,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,106,49,40,17
St Francis,FC Ward 2,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,171,75,65,31
St Francis,FC Ward 3,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,277,128,134,15
St Francis,FC Ward 4,Circuit Judge,"1, Division 5, At Large",,Kathie Hess,239,134,94,11
