county,precinct,office,district,party,candidate,votes,absentee,election_day,hand_count,early_vote
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Tulsi Gabbard,1,0,0,0,1
Boone,DISTRICT 6.5,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Boone,DISTRICT 8.3,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Tulsi Gabbard,1,0,1,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Tulsi Gabbard,3,0,2,0,1
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 11.3,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,DEM,Tulsi Gabbard,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,DEM,Joseph R. Biden,54,0,23,0,31
Boone,DISTRICT 2,U.S. President,,DEM,Joseph R. Biden,116,2,53,0,61
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,Joseph R. Biden,27,1,12,0,14
Boone,DISTRICT 3.3,U.S. President,,DEM,Joseph R. Biden,4,0,1,0,3
Boone,DISTRICT 4,U.S. President,,DEM,Joseph R. Biden,57,3,21,0,33
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,Joseph R. Biden,38,1,30,0,7
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Joseph R. Biden,21,0,14,0,7
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Joseph R. Biden,9,0,3,0,6
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Joseph R. Biden,35,0,22,0,13
Boone,DISTRICT 6.5,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Joseph R. Biden,48,0,29,0,19
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Joseph R. Biden,7,2,1,0,4
Boone,DISTRICT 7.7,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Joseph R. Biden,100,0,64,0,36
Boone,DISTRICT 8.3,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Joseph R. Biden,32,0,22,0,10
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Joseph R. Biden,31,0,14,0,17
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Joseph R. Biden,37,0,34,0,3
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Joseph R. Biden,22,0,16,0,6
Boone,DISTRICT 10.5,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Joseph R. Biden,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Joseph R. Biden,23,2,19,0,2
Boone,DISTRICT 11.3,U.S. President,,DEM,Joseph R. Biden,1,0,0,0,1
Boone,DISTRICT 12,U.S. President,,DEM,Joseph R. Biden,14,0,12,0,2
Boone,DISTRICT 1,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 3.3,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 6.5,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Kamala Harris,1,0,0,0,1
Boone,DISTRICT 8.3,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Kamala Harris,1,0,1,0,0
Boone,DISTRICT 11.3,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,DEM,Kamala Harris,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 3.3,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Boone,DISTRICT 6.5,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Boone,DISTRICT 8.3,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,John K. Delaney,1,0,1,0,0
Boone,DISTRICT 11.3,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,DEM,John K. Delaney,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,DEM,Elizabeth Warren,16,0,9,0,7
Boone,DISTRICT 2,U.S. President,,DEM,Elizabeth Warren,28,2,14,0,12
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,Elizabeth Warren,12,0,5,0,7
Boone,DISTRICT 3.3,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,DEM,Elizabeth Warren,13,1,4,0,8
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Elizabeth Warren,9,0,2,0,7
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Elizabeth Warren,3,0,1,0,2
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Boone,DISTRICT 6.5,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Elizabeth Warren,7,0,6,0,1
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Elizabeth Warren,4,0,3,0,1
Boone,DISTRICT 7.7,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Elizabeth Warren,23,0,9,0,14
Boone,DISTRICT 8.3,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Elizabeth Warren,3,0,2,0,1
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Elizabeth Warren,5,0,2,0,3
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Elizabeth Warren,3,0,3,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,Elizabeth Warren,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Elizabeth Warren,1,0,1,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Elizabeth Warren,9,0,6,0,3
Boone,DISTRICT 11.3,U.S. President,,DEM,Elizabeth Warren,3,0,1,0,2
Boone,DISTRICT 12,U.S. President,,DEM,Elizabeth Warren,6,0,6,0,0
Boone,DISTRICT 1,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 3.3,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 6.5,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 8.3,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Cory Booker,1,0,1,0,0
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 11.3,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,DEM,Cory Booker,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 3.1,3.2",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 3.3,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 6.5,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,DEM,Julian Castro,1,0,1,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 8.3,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 11.3,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,DEM,Julian Castro,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,REP,Bill Weld,5,0,1,0,4
Boone,"DISTRICT 3.1,3.2",U.S. President,,REP,Bill Weld,2,0,0,0,2
Boone,DISTRICT 3.3,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,REP,Bill Weld,2,0,1,0,1
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,REP,Bill Weld,2,0,2,0,0
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,REP,Bill Weld,1,0,0,0,1
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,REP,Bill Weld,1,0,1,0,0
Boone,DISTRICT 6.5,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,REP,Bill Weld,4,0,2,0,2
Boone,"DISTRICT 7.5,7.8",U.S. President,,REP,Bill Weld,1,0,1,0,0
Boone,DISTRICT 7.7,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,REP,Bill Weld,4,1,1,0,2
Boone,DISTRICT 8.3,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,REP,Bill Weld,3,0,2,0,1
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,REP,Bill Weld,1,0,0,0,1
Boone,"DISTRICT 10.4,10.7",U.S. President,,REP,Bill Weld,2,0,2,0,0
Boone,DISTRICT 10.5,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,REP,Bill Weld,1,0,1,0,0
Boone,DISTRICT 11.3,U.S. President,,REP,Bill Weld,1,0,0,0,1
Boone,DISTRICT 12,U.S. President,,REP,Bill Weld,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 2,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,1,0,0
Boone,"DISTRICT 3.1,3.2",U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,0,1
Boone,DISTRICT 3.3,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 4,U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,0,1
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,0,1
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 5.6,5.7",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 6.5,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 6.7,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 7.5,7.8",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 7.7,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,REP,Roque 'Rocky' De La Fuente,1,0,0,0,1
Boone,DISTRICT 8.3,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,REP,Roque 'Rocky' De La Fuente,2,0,1,0,1
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 10.4,10.7",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 10.5,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 11.3,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 12,U.S. President,,REP,Roque 'Rocky' De La Fuente,0,0,0,0,0
Boone,DISTRICT 1,U.S. President,,REP,Donald J. Trump,210,3,123,1,83
Boone,DISTRICT 2,U.S. President,,REP,Donald J. Trump,289,4,128,0,157
Boone,"DISTRICT 3.1,3.2",U.S. President,,REP,Donald J. Trump,134,0,67,0,67
Boone,DISTRICT 3.3,U.S. President,,REP,Donald J. Trump,17,0,7,0,10
Boone,DISTRICT 4,U.S. President,,REP,Donald J. Trump,241,4,116,0,121
Boone,"DISTRICT 5.1,5.2,5.4,5.5",U.S. President,,REP,Donald J. Trump,197,0,140,0,57
Boone,"DISTRICT 5.3,5.8,5.9",U.S. President,,REP,Donald J. Trump,73,0,45,0,28
Boone,"DISTRICT 5.6,5.7",U.S. President,,REP,Donald J. Trump,25,0,16,0,9
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",U.S. President,,REP,Donald J. Trump,232,0,182,0,50
Boone,DISTRICT 6.5,U.S. President,,REP,Donald J. Trump,7,0,6,0,1
Boone,DISTRICT 6.7,U.S. President,,REP,Donald J. Trump,9,0,2,0,7
Boone,"DISTRICT 7.1 to 7.4, 7.6",U.S. President,,REP,Donald J. Trump,214,2,165,0,47
Boone,"DISTRICT 7.5,7.8",U.S. President,,REP,Donald J. Trump,58,0,36,0,22
Boone,DISTRICT 7.7,U.S. President,,REP,Donald J. Trump,16,0,7,0,9
Boone,"DISTRICT 8.1,8.2,8.4,8.5",U.S. President,,REP,Donald J. Trump,259,1,151,0,107
Boone,DISTRICT 8.3,U.S. President,,REP,Donald J. Trump,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",U.S. President,,REP,Donald J. Trump,233,0,147,0,86
Boone,"DISTRICT 9.3,9.4,9.5",U.S. President,,REP,Donald J. Trump,158,0,95,0,63
Boone,"DISTRICT 10.1,10.2,10.3",U.S. President,,REP,Donald J. Trump,237,4,203,0,30
Boone,"DISTRICT 10.4,10.7",U.S. President,,REP,Donald J. Trump,50,2,31,0,17
Boone,DISTRICT 10.5,U.S. President,,REP,Donald J. Trump,0,0,0,0,0
Boone,DISTRICT 10.6,U.S. President,,REP,Donald J. Trump,6,1,1,0,4
Boone,"DISTRICT 11.1,11.2,11.4",U.S. President,,REP,Donald J. Trump,136,2,123,1,10
Boone,DISTRICT 11.3,U.S. President,,REP,Donald J. Trump,64,0,51,0,13
Boone,DISTRICT 12,U.S. President,,REP,Donald J. Trump,60,0,50,0,10
Boone,DISTRICT 1,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,237,3,132,0,102
Boone,DISTRICT 2,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,311,3,150,0,158
Boone,"DISTRICT 3.1,3.2",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,153,0,76,0,77
Boone,DISTRICT 3.3,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,19,0,6,0,13
Boone,DISTRICT 4,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,244,5,116,0,123
Boone,"DISTRICT 5.1,5.2,5.4,5.5",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,190,1,137,0,52
Boone,"DISTRICT 5.3,5.8,5.9",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,77,0,46,0,31
Boone,"DISTRICT 5.6,5.7",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,27,0,14,0,13
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,221,0,165,0,56
Boone,DISTRICT 6.5,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,6,0,6,0,0
Boone,DISTRICT 6.7,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,5,0,0,0,5
Boone,"DISTRICT 7.1 to 7.4, 7.6",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,199,1,146,0,52
Boone,"DISTRICT 7.5,7.8",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,56,1,29,0,26
Boone,DISTRICT 7.7,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,14,0,5,0,9
Boone,"DISTRICT 8.1,8.2,8.4,8.5",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,284,0,171,0,113
Boone,DISTRICT 8.3,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,206,0,136,0,70
Boone,"DISTRICT 9.3,9.4,9.5",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,167,0,95,0,72
Boone,"DISTRICT 10.1,10.2,10.3",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,203,2,174,0,27
Boone,"DISTRICT 10.4,10.7",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,55,0,40,0,15
Boone,DISTRICT 10.5,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,0,0,0,0,0
Boone,DISTRICT 10.6,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,7,1,2,0,4
Boone,"DISTRICT 11.1,11.2,11.4",State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,124,5,104,0,15
Boone,DISTRICT 11.3,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,53,0,42,0,11
Boone,DISTRICT 12,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,51,0,43,0,8
Boone,DISTRICT 1,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,120,1,48,1,70
Boone,DISTRICT 2,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,231,7,89,0,135
Boone,"DISTRICT 3.1,3.2",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,81,2,37,0,42
Boone,DISTRICT 3.3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,2,0,1,0,1
Boone,DISTRICT 4,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,148,4,59,0,85
