county,precinct,office,district,party,candidate,votes,absentee,tuckerman,swifton,newport,grubbs,pg,early_vote,php,pv,crossroads,tupelo,beedeville
Jackson,DENMARK,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Amy Klobuchar,4,0,0,0,0,0,0,4,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GREENHAW,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,HICKORY GROVE,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HORSESHOE,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,INGLESIDE,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ISLAND,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,JACKSONPORT,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,LIBERTY,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MACKS,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEW GLAISE,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,1,0,0,0,0,0,0
Jackson,NEWPORT 2-A,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,NEWPORT 1-B,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,NEWPORT 1-A,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-A,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 3-B,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-C,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,NEWPORT 2-C,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 2-B,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 4-A,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,2,0,0,0,0,0,0,0,0
Jackson,NEWPORT 4-B,U.S. President,,DEM,Amy Klobuchar,4,0,0,0,0,0,0,4,0,0,0,0,0
Jackson,OLD GLAISE,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLYPHANT,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,PENNINGTON BALCH,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,REMMEL,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SHOFFNER,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SWIFTON,U.S. President,,DEM,Amy Klobuchar,2,0,0,2,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W1,U.S. President,,DEM,Amy Klobuchar,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,TUCKERMAN W2,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W3,U.S. President,,DEM,Amy Klobuchar,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,TUCKERMAN OUT,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUPELO,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WATERS STORE,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WELDON,U.S. President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AIRBASE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALCORN,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALGOA,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AMAGON,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AUVERGNE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BEEDEVILLE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BLACKVILLE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CAMPBELL STATION,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CROSSROADS-37,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DENMARK,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GREENHAW,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HICKORY GROVE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HORSESHOE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,INGLESIDE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ISLAND,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,JACKSONPORT,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,LIBERTY,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MACKS,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEW GLAISE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-A,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 1-B,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 1-A,U.S. President,,DEM,Steve Bullock,2,0,0,0,1,0,0,1,0,0,0,0,0
Jackson,NEWPORT 3-A,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-B,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-C,U.S. President,,DEM,Steve Bullock,1,1,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-C,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-B,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 4-A,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 4-B,U.S. President,,DEM,Steve Bullock,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,OLD GLAISE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLYPHANT,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,PENNINGTON BALCH,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,REMMEL,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SHOFFNER,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SWIFTON,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W1,U.S. President,,DEM,Steve Bullock,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,TUCKERMAN W2,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W3,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN OUT,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUPELO,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WATERS STORE,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WELDON,U.S. President,,DEM,Steve Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AIRBASE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALCORN,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALGOA,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AMAGON,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AUVERGNE,U.S. President,,DEM,Kamala Harris,1,0,0,0,1,0,0,0,0,0,0,0,0
Jackson,BEEDEVILLE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BLACKVILLE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CAMPBELL STATION,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CROSSROADS-37,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DENMARK,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Kamala Harris,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GREENHAW,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HICKORY GROVE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HORSESHOE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,INGLESIDE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ISLAND,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,JACKSONPORT,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,LIBERTY,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MACKS,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEW GLAISE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-A,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 1-B,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 1-A,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-A,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-B,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-C,U.S. President,,DEM,Kamala Harris,1,0,0,0,1,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-C,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-B,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 4-A,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 4-B,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLD GLAISE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLYPHANT,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,PENNINGTON BALCH,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,REMMEL,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SHOFFNER,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SWIFTON,U.S. President,,DEM,Kamala Harris,1,0,0,1,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W1,U.S. President,,DEM,Kamala Harris,1,0,1,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W2,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W3,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN OUT,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUPELO,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WATERS STORE,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WELDON,U.S. President,,DEM,Kamala Harris,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AIRBASE,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALCORN,U.S. President,,DEM,Michael R. Bloomberg,6,1,0,0,2,0,0,3,0,0,0,0,0
Jackson,ALGOA,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,0,0,0,0,0,1,0,0,0,0
Jackson,AMAGON,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,0,0,0,0,0,1,0,0,0,0
Jackson,AUVERGNE,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,BEEDEVILLE,U.S. President,,DEM,Michael R. Bloomberg,4,0,0,0,0,0,0,1,0,0,0,0,3
Jackson,BLACKVILLE,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CAMPBELL STATION,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,CROSSROADS-37,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DENMARK,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Michael R. Bloomberg,16,0,0,0,7,0,0,9,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,0,0,0,0,0,0,0,0,0,2
Jackson,GREENHAW,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HICKORY GROVE,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,HORSESHOE,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,INGLESIDE,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ISLAND,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,JACKSONPORT,U.S. President,,DEM,Michael R. Bloomberg,3,0,0,0,3,0,0,0,0,0,0,0,0
Jackson,LIBERTY,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MACKS,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEW GLAISE,U.S. President,,DEM,Michael R. Bloomberg,7,1,0,0,0,0,4,2,0,0,0,0,0
Jackson,NEWPORT 2-A,U.S. President,,DEM,Michael R. Bloomberg,12,0,0,0,3,0,0,9,0,0,0,0,0
Jackson,NEWPORT 1-B,U.S. President,,DEM,Michael R. Bloomberg,9,0,0,0,1,0,0,8,0,0,0,0,0
Jackson,NEWPORT 1-A,U.S. President,,DEM,Michael R. Bloomberg,6,0,0,0,2,0,0,4,0,0,0,0,0
Jackson,NEWPORT 3-A,U.S. President,,DEM,Michael R. Bloomberg,3,0,0,0,0,0,0,3,0,0,0,0,0
Jackson,NEWPORT 3-B,U.S. President,,DEM,Michael R. Bloomberg,5,0,0,0,2,0,0,3,0,0,0,0,0
Jackson,NEWPORT 3-C,U.S. President,,DEM,Michael R. Bloomberg,5,1,0,0,2,0,0,2,0,0,0,0,0
Jackson,NEWPORT 2-C,U.S. President,,DEM,Michael R. Bloomberg,11,0,0,0,3,0,0,8,0,0,0,0,0
Jackson,NEWPORT 2-B,U.S. President,,DEM,Michael R. Bloomberg,22,0,0,0,5,0,0,17,0,0,0,0,0
Jackson,NEWPORT 4-A,U.S. President,,DEM,Michael R. Bloomberg,17,0,0,0,5,0,0,12,0,0,0,0,0
Jackson,NEWPORT 4-B,U.S. President,,DEM,Michael R. Bloomberg,13,0,0,0,2,0,0,11,0,0,0,0,0
Jackson,OLD GLAISE,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLYPHANT,U.S. President,,DEM,Michael R. Bloomberg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,PENNINGTON BALCH,U.S. President,,DEM,Michael R. Bloomberg,3,1,0,0,0,0,0,1,1,0,0,0,0
Jackson,REMMEL,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SHOFFNER,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SWIFTON,U.S. President,,DEM,Michael R. Bloomberg,12,0,0,12,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W1,U.S. President,,DEM,Michael R. Bloomberg,5,0,3,0,0,0,0,2,0,0,0,0,0
Jackson,TUCKERMAN W2,U.S. President,,DEM,Michael R. Bloomberg,6,0,5,0,0,0,0,1,0,0,0,0,0
Jackson,TUCKERMAN W3,U.S. President,,DEM,Michael R. Bloomberg,9,0,3,0,0,0,0,6,0,0,0,0,0
Jackson,TUCKERMAN OUT,U.S. President,,DEM,Michael R. Bloomberg,3,1,1,0,0,0,0,1,0,0,0,0,0
Jackson,TUPELO,U.S. President,,DEM,Michael R. Bloomberg,2,0,0,0,0,0,0,0,0,0,0,2,0
Jackson,WATERS STORE,U.S. President,,DEM,Michael R. Bloomberg,1,1,0,0,0,0,0,0,0,0,0,0,0
Jackson,WELDON,U.S. President,,DEM,Michael R. Bloomberg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AIRBASE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALCORN,U.S. President,,DEM,Pete Buttigieg,2,2,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALGOA,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AMAGON,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AUVERGNE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BEEDEVILLE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BLACKVILLE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CAMPBELL STATION,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CROSSROADS-37,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DENMARK,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,GREENHAW,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,1,0,0,0,0,0,0,0
Jackson,HICKORY GROVE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,HORSESHOE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,INGLESIDE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ISLAND,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,JACKSONPORT,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,LIBERTY,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MACKS,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEW GLAISE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-A,U.S. President,,DEM,Pete Buttigieg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 1-B,U.S. President,,DEM,Pete Buttigieg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 1-A,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,NEWPORT 3-A,U.S. President,,DEM,Pete Buttigieg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 3-B,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 3-C,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,NEWPORT 2-C,U.S. President,,DEM,Pete Buttigieg,2,0,0,0,0,0,0,2,0,0,0,0,0
Jackson,NEWPORT 2-B,U.S. President,,DEM,Pete Buttigieg,10,0,0,0,0,0,0,10,0,0,0,0,0
Jackson,NEWPORT 4-A,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,NEWPORT 4-B,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,OLD GLAISE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OLYPHANT,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,PENNINGTON BALCH,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,REMMEL,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SHOFFNER,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,SWIFTON,U.S. President,,DEM,Pete Buttigieg,4,0,0,2,0,0,0,2,0,0,0,0,0
Jackson,TUCKERMAN W1,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W2,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN W3,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,TUCKERMAN OUT,U.S. President,,DEM,Pete Buttigieg,1,0,0,0,0,0,0,1,0,0,0,0,0
Jackson,TUPELO,U.S. President,,DEM,Pete Buttigieg,2,0,0,0,0,0,0,0,0,0,0,2,0
Jackson,WATERS STORE,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WELDON,U.S. President,,DEM,Pete Buttigieg,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AIRBASE,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALCORN,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,ALGOA,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AMAGON,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AUVERGNE,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BEEDEVILLE,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,BLACKVILLE,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CAMPBELL STATION,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,CROSSROADS-37,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DENMARK,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,DIAZ,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GOURDNECK-CITIZENSHIP,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GREENHAW,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,GRUBBS,U.S. President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0,0,0,0,0,0
