county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,John K. Delaney,1,0,1,0,0
Lawrence,Richwoods,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,John K. Delaney,1,0,0,0,1
Lawrence,Thacker,U.S. President,,Dem,John K. Delaney,0,0,0,0,0
Lawrence,Annieville,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Black River,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Black Rock,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Boas 1,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Boas 2,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Boas 3,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Cache,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Campbell 2,U.S. President,,Dem,Marianne Williamson,2,0,0,0,2
Lawrence,Campbell 3,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Campbell 4,U.S. President,,Dem,Marianne Williamson,1,0,0,0,1
Lawrence,Dent,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Dowell,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Duty,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Eaton,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Jesup,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Marion,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Thacker,U.S. President,,Dem,Marianne Williamson,0,0,0,0,0
Lawrence,Annieville,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Black River,U.S. President,,Dem,Andrew Yang,1,0,0,0,1
Lawrence,Black Rock,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Boas 1,U.S. President,,Dem,Andrew Yang,2,0,0,0,2
Lawrence,Boas 2,U.S. President,,Dem,Andrew Yang,1,0,0,0,1
Lawrence,Boas 3,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Cache,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Campbell 2,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Campbell 3,U.S. President,,Dem,Andrew Yang,2,0,1,0,1
Lawrence,Campbell 4,U.S. President,,Dem,Andrew Yang,1,0,0,0,1
Lawrence,Dent,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Dowell,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Duty,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Eaton,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Jesup,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Marion,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Andrew Yang,0,0,0,0,0
Lawrence,Thacker,U.S. President,,Dem,Andrew Yang,1,0,1,0,0
Lawrence,Annieville,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Black River,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Black Rock,U.S. President,,Dem,Michael Bennet,1,0,1,0,0
Lawrence,Boas 1,U.S. President,,Dem,Michael Bennet,1,0,1,0,0
Lawrence,Boas 2,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Boas 3,U.S. President,,Dem,Michael Bennet,1,0,1,0,0
Lawrence,Cache,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Campbell 2,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Campbell 3,U.S. President,,Dem,Michael Bennet,1,0,0,0,1
Lawrence,Campbell 4,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Dent,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Dowell,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Duty,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Eaton,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Jesup,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Marion,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Thacker,U.S. President,,Dem,Michael Bennet,0,0,0,0,0
Lawrence,Annieville,U.S. President,,Dem,Michael R. Bloomberg,1,0,0,0,1
Lawrence,Ashland,U.S. President,,Dem,Michael R. Bloomberg,3,0,3,0,0
Lawrence,Black River,U.S. President,,Dem,Michael R. Bloomberg,11,0,4,0,7
Lawrence,Black Rock,U.S. President,,Dem,Michael R. Bloomberg,12,0,6,0,6
Lawrence,Boas 1,U.S. President,,Dem,Michael R. Bloomberg,12,0,8,0,4
Lawrence,Boas 2,U.S. President,,Dem,Michael R. Bloomberg,6,0,4,0,2
Lawrence,Boas 3,U.S. President,,Dem,Michael R. Bloomberg,7,0,5,0,2
Lawrence,Cache,U.S. President,,Dem,Michael R. Bloomberg,3,0,2,0,1
Lawrence,Campbell 1,U.S. President,,Dem,Michael R. Bloomberg,22,0,11,0,11
Lawrence,Campbell 2,U.S. President,,Dem,Michael R. Bloomberg,24,1,2,0,21
Lawrence,Campbell 3,U.S. President,,Dem,Michael R. Bloomberg,25,0,6,0,19
Lawrence,Campbell 4,U.S. President,,Dem,Michael R. Bloomberg,26,0,9,0,17
Lawrence,Dent,U.S. President,,Dem,Michael R. Bloomberg,10,0,8,0,2
Lawrence,Dowell,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,0,1
Lawrence,Duty,U.S. President,,Dem,Michael R. Bloomberg,13,0,9,2,2
Lawrence,Eaton,U.S. President,,Dem,Michael R. Bloomberg,2,0,1,0,1
Lawrence,Flat Creek,U.S. President,,Dem,Michael R. Bloomberg,2,0,2,0,0
Lawrence,Jesup,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Lawrence,Lawrence,U.S. President,,Dem,Michael R. Bloomberg,3,0,1,0,2
Lawrence,Marion,U.S. President,,Dem,Michael R. Bloomberg,3,0,1,0,2
Lawrence,Morgan,U.S. President,,Dem,Michael R. Bloomberg,4,0,4,0,0
Lawrence,Promised Land,U.S. President,,Dem,Michael R. Bloomberg,3,0,1,0,2
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Michael R. Bloomberg,1,0,1,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Michael R. Bloomberg,6,0,5,0,1
Lawrence,Richwoods,U.S. President,,Dem,Michael R. Bloomberg,1,0,0,0,1
Lawrence,Spring River,U.S. President,,Dem,Michael R. Bloomberg,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Michael R. Bloomberg,4,0,4,0,0
Lawrence,Thacker,U.S. President,,Dem,Michael R. Bloomberg,4,0,3,0,1
Lawrence,Annieville,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Black River,U.S. President,,Dem,Kamala Harris,1,0,0,0,1
Lawrence,Black Rock,U.S. President,,Dem,Kamala Harris,1,0,1,0,0
Lawrence,Boas 1,U.S. President,,Dem,Kamala Harris,1,0,0,0,1
Lawrence,Boas 2,U.S. President,,Dem,Kamala Harris,1,0,1,0,0
Lawrence,Boas 3,U.S. President,,Dem,Kamala Harris,1,0,0,0,1
Lawrence,Cache,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Campbell 2,U.S. President,,Dem,Kamala Harris,1,0,0,0,1
Lawrence,Campbell 3,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Campbell 4,U.S. President,,Dem,Kamala Harris,1,0,0,0,1
Lawrence,Dent,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Dowell,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Duty,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Eaton,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Jesup,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Marion,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Kamala Harris,1,0,1,0,0
Lawrence,Thacker,U.S. President,,Dem,Kamala Harris,0,0,0,0,0
Lawrence,Annieville,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Black River,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Black Rock,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Boas 1,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Boas 2,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Boas 3,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Cache,U.S. President,,Dem,Julian Castro,1,0,1,0,0
Lawrence,Campbell 1,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Campbell 2,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Campbell 3,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Campbell 4,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Dent,U.S. President,,Dem,Julian Castro,1,0,1,0,0
Lawrence,Dowell,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Duty,U.S. President,,Dem,Julian Castro,1,0,0,0,1
Lawrence,Eaton,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Jesup,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Marion,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Thacker,U.S. President,,Dem,Julian Castro,0,0,0,0,0
Lawrence,Ashland,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,1,0,1,0,0
Lawrence,Black River,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,11,1,7,0,3
Lawrence,Campbell 4,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,0,0,0,0,0
Lawrence,Duty,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,10,0,7,1,2
Lawrence,Lawrence,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,5,0,2,0,3
Lawrence,Marion,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,3,1,2,0,0
Lawrence,Morgan,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,1,0,0,0,1
Lawrence,Richwoods,Justice Of The Peace DISTRICT 9,,Dem,Hunter Davis,6,0,2,0,4
Lawrence,Ashland,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,5,0,3,0,2
Lawrence,Black River,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,24,0,8,0,16
Lawrence,Campbell 4,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,1,0,0,0,1
Lawrence,Duty,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,32,0,26,1,5
Lawrence,Lawrence,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,6,0,4,0,2
Lawrence,Marion,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,4,0,3,0,1
Lawrence,Morgan,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,0,0,0,0,0
Lawrence,Richwoods,Justice Of The Peace DISTRICT 9,,Dem,Alex A. Latham,2,0,1,0,1
Lawrence,Annieville,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Ashland,U.S. President,,Rep,Bill Weld,1,0,0,0,1
Lawrence,Black River,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Black Rock,U.S. President,,Rep,Bill Weld,1,0,1,0,0
Lawrence,Boas 1,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Boas 2,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Boas 3,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Cache,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Rep,Bill Weld,1,0,0,0,1
Lawrence,Campbell 2,U.S. President,,Rep,Bill Weld,1,0,1,0,0
Lawrence,Campbell 3,U.S. President,,Rep,Bill Weld,2,0,1,0,1
Lawrence,Campbell 4,U.S. President,,Rep,Bill Weld,1,0,0,0,1
Lawrence,Dent,U.S. President,,Rep,Bill Weld,2,0,2,0,0
Lawrence,Dowell,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Duty,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Eaton,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Rep,Bill Weld,1,0,1,0,0
Lawrence,Jesup,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Marion,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Morgan,U.S. President,,Rep,Bill Weld,1,0,1,0,0
Lawrence,Promised Land,U.S. President,,Rep,Bill Weld,2,1,0,0,1
Lawrence,Reed's Creek Saffell,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Spring River,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Thacker,U.S. President,,Rep,Bill Weld,0,0,0,0,0
Lawrence,Annieville,U.S. President,,Rep,Donald J. Trump,27,0,19,0,8
Lawrence,Ashland,U.S. President,,Rep,Donald J. Trump,21,0,15,0,6
Lawrence,Black River,U.S. President,,Rep,Donald J. Trump,66,0,38,0,28
Lawrence,Black Rock,U.S. President,,Rep,Donald J. Trump,139,0,97,0,42
Lawrence,Boas 1,U.S. President,,Rep,Donald J. Trump,82,0,42,0,40
Lawrence,Boas 2,U.S. President,,Rep,Donald J. Trump,68,0,41,1,26
Lawrence,Boas 3,U.S. President,,Rep,Donald J. Trump,70,0,31,0,39
Lawrence,Cache,U.S. President,,Rep,Donald J. Trump,22,0,8,0,14
Lawrence,Campbell 1,U.S. President,,Rep,Donald J. Trump,138,0,54,0,84
Lawrence,Campbell 2,U.S. President,,Rep,Donald J. Trump,166,2,57,0,107
Lawrence,Campbell 3,U.S. President,,Rep,Donald J. Trump,83,0,36,0,47
Lawrence,Campbell 4,U.S. President,,Rep,Donald J. Trump,170,0,74,0,96
Lawrence,Dent,U.S. President,,Rep,Donald J. Trump,118,1,80,0,37
Lawrence,Dowell,U.S. President,,Rep,Donald J. Trump,10,0,4,0,6
Lawrence,Duty,U.S. President,,Rep,Donald J. Trump,43,0,34,0,9
Lawrence,Eaton,U.S. President,,Rep,Donald J. Trump,27,0,20,0,7
Lawrence,Flat Creek,U.S. President,,Rep,Donald J. Trump,12,0,9,0,3
Lawrence,Jesup,U.S. President,,Rep,Donald J. Trump,10,0,6,0,4
Lawrence,Lawrence,U.S. President,,Rep,Donald J. Trump,20,0,14,0,6
Lawrence,Marion,U.S. President,,Rep,Donald J. Trump,17,0,10,0,7
Lawrence,Morgan,U.S. President,,Rep,Donald J. Trump,66,0,53,0,13
Lawrence,Promised Land,U.S. President,,Rep,Donald J. Trump,52,0,7,0,45
Lawrence,Reed's Creek Saffell,U.S. President,,Rep,Donald J. Trump,44,3,39,0,2
Lawrence,Reed's Creek Strawberry,U.S. President,,Rep,Donald J. Trump,45,1,40,0,4
Lawrence,Richwoods,U.S. President,,Rep,Donald J. Trump,13,0,7,0,6
Lawrence,Spring River,U.S. President,,Rep,Donald J. Trump,41,0,33,0,8
Lawrence,Strawberry,U.S. President,,Rep,Donald J. Trump,40,0,36,0,4
Lawrence,Thacker,U.S. President,,Rep,Donald J. Trump,54,0,48,0,6
Lawrence,Annieville,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Ashland,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Black River,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Black Rock,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Boas 1,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Boas 2,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Boas 3,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Cache,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Campbell 1,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",2,0,1,0,1
Lawrence,Campbell 2,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",1,0,0,0,1
Lawrence,Campbell 3,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Campbell 4,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",3,0,1,0,2
Lawrence,Dent,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Dowell,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Duty,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Eaton,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Flat Creek,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Jesup,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Lawrence,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Marion,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Morgan,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Promised Land,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Reed's Creek Saffell,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Reed's Creek Strawberry,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Richwoods,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Spring River,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Strawberry,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Thacker,U.S. President,,Rep,"Roque ""Rocky"" De La Fuente",0,0,0,0,0
Lawrence,Annieville,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,25,0,16,0,9
Lawrence,Ashland,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,34,0,26,0,8
Lawrence,Black River,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,59,1,31,0,27
Lawrence,Black Rock,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,110,2,70,0,38
Lawrence,Boas 1,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,84,1,48,0,35
Lawrence,Boas 2,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,71,0,39,1,31
Lawrence,Boas 3,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,68,0,33,0,35
Lawrence,Cache,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,22,0,8,0,14
Lawrence,Campbell 1,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,154,2,55,0,97
Lawrence,Campbell 2,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,171,2,62,0,107
Lawrence,Campbell 3,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,109,0,45,0,64
Lawrence,Campbell 4,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,161,0,57,0,104
Lawrence,Dent,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,97,0,74,0,23
Lawrence,Dowell,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,11,0,7,0,4
Lawrence,Duty,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,49,0,42,0,7
Lawrence,Eaton,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,30,0,21,0,9
Lawrence,Flat Creek,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,12,0,8,0,4
Lawrence,Jesup,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,10,0,6,0,4
Lawrence,Lawrence,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,18,0,12,0,6
Lawrence,Marion,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,18,1,9,0,8
Lawrence,Morgan,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,63,0,54,0,9
Lawrence,Promised Land,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,45,0,4,0,41
Lawrence,Reed's Creek Saffell,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,38,0,35,0,3
Lawrence,Reed's Creek Strawberry,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,49,0,45,0,4
Lawrence,Richwoods,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,18,0,8,0,10
Lawrence,Spring River,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,35,0,29,0,6
Lawrence,Strawberry,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,42,0,35,2,5
Lawrence,Thacker,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,43,0,37,0,6
Lawrence,Annieville,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,15,0,11,0,4
Lawrence,Ashland,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,14,0,7,0,7
Lawrence,Black River,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,42,0,21,0,21
Lawrence,Black Rock,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,90,0,63,0,27
Lawrence,Boas 1,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,69,0,29,0,40
Lawrence,Boas 2,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,56,1,32,0,23
Lawrence,Boas 3,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,39,0,20,0,19
Lawrence,Cache,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,7,0,4,0,3
