county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,FAY 35,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,62,29,6,5,16,6
Washington,FAY 36,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,32,16,0,6,6,4
Washington,FAY 37,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,FAY 38,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,4,1,0,1,1,1
Washington,FAY 39,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,16,4,0,1,11,0
Washington,FAY 40,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,47,13,0,7,24,3
Washington,FAY 41,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,1,0,0,0,1,0
Washington,FAY 42,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,37,14,0,7,8,8
Washington,FAY 43,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,4,2,0,0,1,1
Washington,FAY 44,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,19,8,0,4,3,4
Washington,FAY 45,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,FAY 46,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,35,21,0,4,6,4
Washington,FAY 47,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,FAY 48,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,GOSHEN CITY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,59,37,1,4,16,1
Washington,GOSHEN TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,52,33,0,5,12,2
Washington,GREENLAND CITY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,39,31,1,0,7,0
Washington,GREENLAND TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,32,25,0,3,2,2
Washington,HARMON,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,34,13,0,6,15,0
Washington,HARMON S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,1,0,0,0,1,0
Washington,ILLINOIS,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,25,19,0,0,6,0
Washington,JOHNSON CITY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,76,31,0,7,33,5
Washington,JOHNSON CITY S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,JOHNSON TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,12,6,0,1,3,2
Washington,JOHNSON TWP H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,LEES CREEK,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,35,17,1,0,16,1
Washington,LINCOLN,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,70,35,2,0,31,2
Washington,LITTERAL,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,49,37,0,0,9,3
Washington,MARRS HILL,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,38,31,0,3,4,0
Washington,MORROW,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,20,16,0,0,4,0
Washington,PRAIRIE GROVE CITY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,133,98,2,3,28,2
Washington,PRAIRIE GROVE CITY H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,12,9,0,0,3,0
Washington,PRAIRIE GROVE CITY S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,PRAIRIE GROVE TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,18,15,2,0,1,0
Washington,PRAIRIE GROVE TWP S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,14,10,1,0,3,0
Washington,PRAIRIE TWP 1,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,164,81,0,15,60,8
Washington,PRAIRIE TWP 2,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,41,24,0,2,9,6
Washington,PRAIRIE TWP 3,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,2,0,0,1,0
Washington,PRAIRIE TWP 4,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,9,7,0,1,1,0
Washington,PRAIRIE TWP 5,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,47,32,1,0,10,4
Washington,REED,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,17,15,0,0,1,1
Washington,RHEAS MILL,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,33,26,0,1,6,0
Washington,RICHLAND,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,5,4,0,0,1,0
Washington,RICHLAND S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,47,17,2,4,23,1
Washington,SPR 01,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,28,21,1,0,6,0
Washington,SPR 02,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,44,36,0,0,8,0
Washington,SPR 03,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,91,34,2,10,40,5
Washington,SPR 04,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,95,59,0,1,32,3
Washington,SPR 05,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,121,72,0,0,44,5
Washington,SPR 06,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,53,36,1,0,16,0
Washington,SPR 07,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,53,32,0,1,19,1
Washington,SPR 08,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,56,28,0,1,24,3
Washington,SPR 09,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,27,17,0,2,7,1
Washington,SPR 10,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,46,25,1,3,14,3
Washington,SPR 11,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,94,33,0,8,48,5
Washington,SPR 12,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,122,78,2,0,40,2
Washington,SPR 13,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,8,3,1,0,4,0
Washington,SPR 14,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,106,78,1,3,24,0
Washington,SPR 15,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,54,25,1,1,27,0
Washington,SPR 16,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,47,33,1,1,12,0
Washington,SPR 17,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,138,75,1,8,51,3
Washington,SPR 18,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,89,50,0,2,34,3
Washington,SPR 19,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,45,22,1,1,20,1
Washington,SPR 20,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,1,0,0,2,0
Washington,SPR 21,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,11,5,0,0,6,0
Washington,SPR 22,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,2,0,0,0,2,0
Washington,SPR 23,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,22,13,0,1,8,0
Washington,SPR 24,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,4,1,0,0,3,0
Washington,SPR 25,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,2,1,0,0,1,0
Washington,SPR 26,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,1,0,0,2,0
Washington,SPRINGDALE TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,108,65,0,1,41,1
Washington,STARR HILL,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,36,9,0,1,26,0
Washington,TONTITOWN CTY 1,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,51,24,0,0,25,2
Washington,TONTITOWN CTY 2,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,36,20,0,1,12,3
Washington,TONTITOWN CTY 3,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,1,1,0,0,0,0
Washington,TONTITOWN CTY 4,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,TONTITOWN TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,1,0,0,0,1,0
Washington,VALLEY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,27,15,0,0,6,6
Washington,VALLEY H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,16,13,0,0,0,3
Washington,VALLEY S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,2,0,0,0,2,0
Washington,VINEYARD,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,20,17,0,0,3,0
Washington,WAR EAGLE,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,0,0,0,3,0
Washington,WEDINGTON,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,15,11,0,0,4,0
Washington,WEST FORK CTY 1,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,85,58,0,1,24,2
Washington,WEST FORK CTY 2,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,13,8,0,0,5,0
Washington,WEST FORK CTY 3,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,1,0,0,2,0
Washington,WEST FORK TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,27,19,0,3,3,2
Washington,WEST FORK TWP H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,23,12,0,1,9,1
Washington,WHEELER,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,37,22,0,3,10,2
Washington,WHEELER H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,17,13,0,1,2,1
Washington,WHEELER S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,0,0,0,0,0,0
Washington,WHITE RIVER,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,18,9,0,3,5,1
Washington,WHITE RIVER H,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,3,1,0,0,0,2
Washington,WHITE RIVER S,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,4,3,0,0,1,0
Washington,WINSLOW CITY,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,21,7,0,0,14,0
Washington,WINSLOW TWP,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,35,20,0,2,13,0
Washington,WYMAN,State Supreme Court Associate Justice Position 4,,,Raymond Abramson,20,14,0,0,4,2
Washington,BOSTON,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,24,21,0,0,3,0
Washington,BRUSH CREEK,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,159,88,1,4,62,4
Washington,CANE HILL,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,78,55,0,6,14,3
Washington,CENTER,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,80,44,1,11,22,2
Washington,CENTER 2,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,5,2,0,1,2,0
Washington,CENTER H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,5,2,1,0,2,0
Washington,COVE CREEK,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,51,31,0,0,17,3
Washington,COVE CREEK S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,CRAWFORD,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,60,33,1,2,20,4
Washington,DURHAM,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,68,54,0,1,10,3
Washington,DUTCH MILLS,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,13,6,0,1,6,0
Washington,ELKINS,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,158,97,3,7,45,6
Washington,ELKINS H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,19,13,0,0,5,1
Washington,ELM SPRGS CTY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,121,67,1,2,47,4
Washington,ELM SPRINGS TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,50,30,0,3,16,1
Washington,FARMINGTON,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,340,197,4,22,94,23
Washington,FARMINGTON S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,21,17,0,2,2,0
Washington,FAY 01,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,26,19,0,0,6,1
Washington,FAY 02,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,61,23,2,9,18,9
Washington,FAY 03,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,143,88,0,5,40,10
Washington,FAY 04,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,48,24,0,8,15,1
Washington,FAY 05,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,126,58,5,15,35,13
Washington,FAY 06,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,288,113,3,23,122,27
Washington,FAY 07,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,180,83,4,13,41,39
Washington,FAY 08,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,183,73,2,15,64,29
Washington,FAY 09,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,152,95,2,9,26,20
Washington,FAY 10,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,94,61,0,3,20,10
Washington,FAY 11,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,147,91,0,12,35,9
Washington,FAY 12,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,269,120,3,29,93,24
Washington,FAY 13,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,60,22,0,5,30,3
Washington,FAY 14,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,38,18,0,1,15,4
Washington,FAY 15,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,25,13,0,3,6,3
Washington,FAY 16,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,18,6,2,4,2,4
Washington,FAY 17,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,207,84,0,17,81,25
Washington,FAY 18,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,177,80,1,8,65,23
Washington,FAY 19,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,239,108,1,23,78,29
Washington,FAY 20,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,78,29,2,5,40,2
Washington,FAY 21,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,81,37,0,8,26,10
Washington,FAY 22,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,118,33,2,21,36,26
Washington,FAY 23,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,100,40,2,11,39,8
Washington,FAY 24,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,41,21,0,3,8,9
Washington,FAY 25,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,137,53,1,14,34,35
Washington,FAY 26,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,72,41,0,7,20,4
Washington,FAY 27,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,133,35,0,20,68,10
Washington,FAY 28,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,176,45,2,24,86,19
Washington,FAY 29,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,136,50,0,22,51,13
Washington,FAY 30,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,92,21,3,14,44,10
Washington,FAY 31,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,155,68,0,11,67,9
Washington,FAY 32,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,64,36,2,6,19,1
Washington,FAY 33,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,1,0,0,0,1,0
Washington,FAY 34,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,37,10,1,6,18,2
Washington,FAY 35,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,137,52,26,11,28,20
Washington,FAY 36,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,42,17,1,7,8,9
Washington,FAY 37,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,FAY 38,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,8,2,1,2,2,1
Washington,FAY 39,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,30,5,0,5,17,3
Washington,FAY 40,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,100,18,1,11,64,6
Washington,FAY 41,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,8,2,0,2,1,3
Washington,FAY 42,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,94,49,3,2,22,18
Washington,FAY 43,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,16,4,1,2,5,4
Washington,FAY 44,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,51,23,0,7,16,5
Washington,FAY 45,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,FAY 46,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,52,29,0,1,17,5
Washington,FAY 47,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,FAY 48,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,GOSHEN CITY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,132,78,5,9,39,1
Washington,GOSHEN TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,82,57,0,1,18,6
Washington,GREENLAND CITY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,92,65,1,6,10,10
Washington,GREENLAND TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,89,64,0,3,13,9
Washington,HARMON,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,82,34,1,7,34,6
Washington,HARMON S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,4,0,0,0,2,2
Washington,ILLINOIS,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,41,24,0,1,15,1
Washington,JOHNSON CITY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,198,87,2,25,73,11
Washington,JOHNSON CITY S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,1,1,0,0,0,0
Washington,JOHNSON TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,19,12,0,2,4,1
Washington,JOHNSON TWP H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,1,1,0,0,0,0
Washington,LEES CREEK,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,44,26,1,4,12,1
Washington,LINCOLN,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,144,55,3,2,82,2
Washington,LITTERAL,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,123,86,0,10,24,3
Washington,MARRS HILL,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,72,43,1,5,20,3
Washington,MORROW,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,28,24,0,2,2,0
Washington,PRAIRIE GROVE CITY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,309,218,4,11,62,14
Washington,PRAIRIE GROVE CITY H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,19,10,0,3,4,2
Washington,PRAIRIE GROVE CITY S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,3,3,0,0,0,0
Washington,PRAIRIE GROVE TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,57,45,0,1,9,2
Washington,PRAIRIE GROVE TWP S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,23,14,2,3,2,2
Washington,PRAIRIE TWP 1,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,204,82,1,13,93,15
Washington,PRAIRIE TWP 2,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,75,51,0,5,10,9
Washington,PRAIRIE TWP 3,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,3,2,0,0,0,1
Washington,PRAIRIE TWP 4,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,21,10,0,0,10,1
Washington,PRAIRIE TWP 5,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,75,41,0,7,24,3
Washington,REED,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,25,20,0,0,4,1
Washington,RHEAS MILL,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,39,30,1,1,7,0
Washington,RICHLAND,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,14,9,0,2,3,0
Washington,RICHLAND S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,89,44,4,5,36,0
Washington,SPR 01,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,71,38,2,1,30,0
Washington,SPR 02,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,79,53,0,4,21,1
Washington,SPR 03,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,133,45,0,8,76,4
Washington,SPR 04,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,189,103,3,4,77,2
Washington,SPR 05,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,181,97,0,5,75,4
Washington,SPR 06,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,114,71,2,4,33,4
Washington,SPR 07,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,111,49,3,9,47,3
Washington,SPR 08,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,96,48,0,2,44,2
Washington,SPR 09,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,67,39,0,3,24,1
Washington,SPR 10,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,103,36,1,9,45,12
Washington,SPR 11,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,223,71,2,18,119,13
Washington,SPR 12,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,236,140,1,4,78,13
Washington,SPR 13,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,21,5,2,0,14,0
Washington,SPR 14,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,196,144,1,2,46,3
Washington,SPR 15,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,119,32,1,5,79,2
Washington,SPR 16,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,90,41,1,4,39,5
Washington,SPR 17,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,268,125,2,24,111,6
Washington,SPR 18,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,168,95,5,5,56,7
Washington,SPR 19,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,81,31,0,5,43,2
Washington,SPR 20,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,2,1,0,0,1,0
Washington,SPR 21,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,37,9,0,1,24,3
Washington,SPR 22,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,4,0,0,0,4,0
Washington,SPR 23,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,24,9,0,1,14,0
Washington,SPR 24,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,9,2,0,0,7,0
Washington,SPR 25,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,3,2,0,0,1,0
Washington,SPR 26,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,18,6,0,3,9,0
Washington,SPRINGDALE TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,225,126,3,7,86,3
Washington,STARR HILL,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,93,35,0,3,55,0
Washington,TONTITOWN CTY 1,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,90,44,0,1,44,1
Washington,TONTITOWN CTY 2,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,91,43,1,4,42,1
Washington,TONTITOWN CTY 3,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,9,5,0,0,4,0
Washington,TONTITOWN CTY 4,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,2,2,0,0,0,0
Washington,TONTITOWN CTY 5,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,TONTITOWN TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
Washington,VALLEY,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,54,36,0,4,11,3
Washington,VALLEY H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,18,11,0,1,3,3
Washington,VALLEY S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,1,0,0,0,1,0
Washington,VINEYARD,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,32,23,0,0,9,0
Washington,WAR EAGLE,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,17,7,0,2,8,0
Washington,WEDINGTON,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,20,10,0,2,7,1
Washington,WEST FORK CTY 1,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,181,110,1,5,62,3
Washington,WEST FORK CTY 2,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,34,20,0,1,12,1
Washington,WEST FORK CTY 3,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,6,3,0,0,3,0
Washington,WEST FORK TWP,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,64,40,2,3,15,4
Washington,WEST FORK TWP H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,35,21,1,1,11,1
Washington,WHEELER,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,76,42,0,4,24,6
Washington,WHEELER H,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,13,6,0,1,5,1
Washington,WHEELER S,State Supreme Court Associate Justice Position 4,,,Court of Appeals Judge Jo Hart,0,0,0,0,0,0
