county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Chicot,Bowie 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,112,6,0,15,91
Chicot,Bowie 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,138,9,0,25,104
Chicot,Bowie 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,136,10,0,20,106
Chicot,Bowie Rural,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,51,2,0,23,26
Chicot,Carlton 1 & 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,218,15,0,100,103
Chicot,Carlton 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,132,10,0,52,70
Chicot,Carlton Rural,State Supreme Court Associate Justice Position 3,,NON,David Sterling,241,8,0,148,85
Chicot,Planters 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,50,3,0,19,28
Chicot,Planters 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,73,3,0,16,54
Chicot,Planters 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,61,0,0,20,41
Chicot,Planters 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,71,4,0,24,43
Chicot,Planters Rural,State Supreme Court Associate Justice Position 3,,NON,David Sterling,96,4,0,41,51
Chicot,Bowie 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,66,0,0,15,51
Chicot,Bowie 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,120,8,0,23,89
Chicot,Bowie 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,96,6,0,13,77
Chicot,Bowie Rural,State Supreme Court Associate Justice Position 3,,NON,David Sterling,20,0,0,6,14
Chicot,Carlton 1 & 2,Sheriff,,Dem,Ronald Nichols,360,14,0,197,149
Chicot,Carlton 3,Sheriff,,Dem,Ronald Nichols,312,14,0,161,137
Chicot,Carlton Rural,Sheriff,,Dem,Ronald Nichols,742,35,0,446,261
Chicot,Planters 1,Sheriff,,Dem,Ronald Nichols,130,7,0,53,70
Chicot,Planters 2,Sheriff,,Dem,Ronald Nichols,163,7,0,44,112
Chicot,Planters 3,Sheriff,,Dem,Ronald Nichols,153,2,0,45,106
Chicot,Planters 4,Sheriff,,Dem,Ronald Nichols,152,5,0,44,103
Chicot,Planters Rural,Sheriff,,Dem,Ronald Nichols,304,14,0,143,147
Chicot,Bowie 1,Sheriff,,Dem,Ronald Nichols,145,4,0,22,119
Chicot,Bowie 2,Sheriff,,Dem,Ronald Nichols,206,13,0,35,158
Chicot,Bowie 3,Sheriff,,Dem,Ronald Nichols,184,12,0,28,144
Chicot,Bowie Rural,Sheriff,,Dem,Ronald Nichols,57,2,0,20,35
Chicot,Carlton 1 & 2,Sheriff,,Ind,Dwight W Bruce,169,15,0,84,70
Chicot,Carlton 3,Sheriff,,Ind,Dwight W Bruce,95,12,0,29,54
Chicot,Carlton Rural,Sheriff,,Ind,Dwight W Bruce,92,2,0,51,39
Chicot,Planters 1,Sheriff,,Ind,Dwight W Bruce,7,0,0,5,2
Chicot,Planters 2,Sheriff,,Ind,Dwight W Bruce,15,1,0,8,6
Chicot,Planters 3,Sheriff,,Ind,Dwight W Bruce,16,1,0,5,10
Chicot,Planters 4,Sheriff,,Ind,Dwight W Bruce,19,2,0,2,15
Chicot,Planters Rural,Sheriff,,Ind,Dwight W Bruce,19,1,0,8,10
Chicot,Bowie 1,Sheriff,,Ind,Dwight W Bruce,48,2,0,10,36
Chicot,Bowie 2,Sheriff,,Ind,Dwight W Bruce,61,4,0,12,45
Chicot,Bowie 3,Sheriff,,Ind,Dwight W Bruce,57,8,0,7,42
Chicot,Bowie Rural,Sheriff,,Ind,Dwight W Bruce,16,0,0,11,5
Chicot,Carlton 1 & 2,Mayor Lake Village Lake Village,,Ind,Beulah Jean Johnson,9,1,0,2,6
Chicot,Carlton 3,Mayor Lake Village Lake Village,,Ind,Beulah Jean Johnson,13,1,0,8,4
Chicot,Carlton 1 & 2,Mayor Lake Village Lake Village,,Ind,"Johnny F Redmon, Jr.",129,11,0,59,59
Chicot,Carlton 3,Mayor Lake Village Lake Village,,Ind,"Johnny F Redmon, Jr.",69,2,0,30,37
Chicot,Carlton 1 & 2,Mayor Lake Village Lake Village,,Ind,Joe Dan Yee,237,12,0,144,81
Chicot,Carlton 3,Mayor Lake Village Lake Village,,Ind,Joe Dan Yee,241,13,0,122,106
Chicot,Carlton 1 & 2,Mayor Lake Village Lake Village,,Ind,Marylan Colbert,101,4,0,52,45
Chicot,Carlton 3,Mayor Lake Village Lake Village,,Ind,Marylan Colbert,32,10,0,7,15
Chicot,Carlton 1 & 2,Mayor Lake Village Lake Village,,Ind,W. Stacey Gillison,54,1,0,27,26
Chicot,Carlton 3,Mayor Lake Village Lake Village,,Ind,W. Stacey Gillison,57,1,0,28,28
Chicot,Carlton 1 & 2,City Clerk Lake Village Lake Village,,Ind,Deborah Oswalt,317,17,0,160,140
Chicot,Carlton 3,City Clerk Lake Village Lake Village,,Ind,Deborah Oswalt,264,22,0,124,118
Chicot,Carlton 1 & 2,City Clerk Lake Village Lake Village,,Ind,Jordyn Williams,174,7,0,107,60
Chicot,Carlton 3,City Clerk Lake Village Lake Village,,Ind,Jordyn Williams,130,4,0,63,63
Chicot,Carlton 1 & 2,City Council/Alderman  Lake Village W1 P2 Lake Vi,,Ind,Antonio (Tony) Rucker,301,19,0,148,134
Chicot,Carlton 3,City Council/Alderman  Lake Village W1 P2 Lake Vi,,Ind,Antonio (Tony) Rucker,147,14,0,57,76
Chicot,Carlton 1 & 2,City Council/Alderman  Lake Village W1 P2 Lake Vi,,Ind,"Sam E ""Sammy"" Angel II",227,10,0,133,84
Chicot,Carlton 3,City Council/Alderman  Lake Village W1 P2 Lake Vi,,Ind,"Sam E ""Sammy"" Angel II",264,14,0,135,115
Chicot,Carlton 1 & 2,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Adrian Wilson-Clark,378,23,0,179,176
Chicot,Carlton 3,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Adrian Wilson-Clark,201,18,0,71,112
Chicot,Carlton 1 & 2,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Carli Edwards,132,2,0,93,37
Chicot,Carlton 3,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Carli Edwards,180,7,0,103,70
Chicot,Carlton 1 & 2,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Ruth O'Loughlin,20,4,0,10,6
Chicot,Carlton 3,City Council/Alderman Lake Village W3 P2 Lake Vil,,Ind,Ruth O'Loughlin,27,3,0,14,10
Chicot,Bowie 1,Mayor Dermott Dermott,,Ind,Clinton Hampton,30,2,0,2,26
Chicot,Bowie 2,Mayor Dermott Dermott,,Ind,Clinton Hampton,34,2,0,4,28
Chicot,Bowie 3,Mayor Dermott Dermott,,Ind,Clinton Hampton,28,8,0,0,20
Chicot,Bowie 1,Mayor Dermott Dermott,,Ind,Walter Donald,106,4,0,23,79
Chicot,Bowie 2,Mayor Dermott Dermott,,Ind,Walter Donald,160,13,0,38,109
Chicot,Bowie 3,Mayor Dermott Dermott,,Ind,Walter Donald,150,8,0,25,117
Chicot,Bowie 1,Mayor Dermott Dermott,,Ind,Edmond Lee Shelton,59,0,0,9,50
Chicot,Bowie 2,Mayor Dermott Dermott,,Ind,Edmond Lee Shelton,80,3,0,8,69
Chicot,Bowie 3,Mayor Dermott Dermott,,Ind,Edmond Lee Shelton,64,3,0,9,52
Chicot,Bowie 1,City Clerk Dermott Dermott,,Ind,"Kristen ""Janae"" Bailey",110,3,0,18,89
Chicot,Bowie 2,City Clerk Dermott Dermott,,Ind,"Kristen ""Janae"" Bailey",138,6,0,26,106
Chicot,Bowie 3,City Clerk Dermott Dermott,,Ind,"Kristen ""Janae"" Bailey",127,13,0,13,101
Chicot,Bowie 1,City Clerk Dermott Dermott,,Ind,Evelyn Wimbley,84,3,0,15,66
Chicot,Bowie 2,City Clerk Dermott Dermott,,Ind,Evelyn Wimbley,127,11,0,22,94
Chicot,Bowie 3,City Clerk Dermott Dermott,,Ind,Evelyn Wimbley,108,4,0,19,85
Chicot,Bowie 1,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Curtis Graham,78,5,0,11,62
Chicot,Bowie 2,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Curtis Graham,123,9,0,24,90
Chicot,Bowie 3,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Curtis Graham,108,14,0,13,81
Chicot,Bowie 1,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Anthony L. Scott,110,1,0,21,88
Chicot,Bowie 2,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Anthony L. Scott,143,8,0,26,109
Chicot,Bowie 3,City Council/Alderman Dermott W1 P2 Dermott,,Ind,Anthony L. Scott,131,5,0,20,106
Chicot,Bowie 1,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Helen King,118,3,0,19,96
Chicot,Bowie 2,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Helen King,166,14,0,27,125
Chicot,Bowie 3,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Helen King,160,17,0,24,119
Chicot,Bowie 1,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Pamela Esters,76,3,0,14,59
Chicot,Bowie 2,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Pamela Esters,104,4,0,22,78
Chicot,Bowie 3,City Council/Alderman Dermott W2 P1 Dermott,,Ind,Pamela Esters,83,3,0,8,72
Chicot,Bowie 1,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Robin Hawkins-Cook,113,5,0,23,85
Chicot,Bowie 2,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Robin Hawkins-Cook,139,6,0,29,104
Chicot,Bowie 3,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Robin Hawkins-Cook,135,11,0,15,109
Chicot,Bowie 1,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Julia Wimberly Harden,80,1,0,10,69
Chicot,Bowie 2,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Julia Wimberly Harden,131,11,0,20,100
Chicot,Bowie 3,City Council/Alderman Dermott W3 P2 Dermott,,Ind,Julia Wimberly Harden,104,8,0,15,81
Chicot,Planters 1,Mayor Eudora Eudora,,Ind,Johnathan Raphael Patrick,40,3,0,21,16
Chicot,Planters 2,Mayor Eudora Eudora,,Ind,Johnathan Raphael Patrick,52,7,0,16,29
Chicot,Planters 3,Mayor Eudora Eudora,,Ind,Johnathan Raphael Patrick,33,0,0,8,25
Chicot,Planters 4,Mayor Eudora Eudora,,Ind,Johnathan Raphael Patrick,35,4,0,16,15
Chicot,Planters 1,Mayor Eudora Eudora,,Ind,Travis L Collins,72,3,0,23,46
Chicot,Planters 2,Mayor Eudora Eudora,,Ind,Travis L Collins,102,1,0,27,74
Chicot,Planters 3,Mayor Eudora Eudora,,Ind,Travis L Collins,119,3,0,34,82
Chicot,Planters 4,Mayor Eudora Eudora,,Ind,Travis L Collins,123,4,0,23,96
Chicot,Planters 1,Mayor Eudora Eudora,,Ind,George E Kincade,7,0,0,3,4
Chicot,Planters 2,Mayor Eudora Eudora,,Ind,George E Kincade,8,0,0,1,7
Chicot,Planters 3,Mayor Eudora Eudora,,Ind,George E Kincade,9,0,0,5,4
Chicot,Planters 4,Mayor Eudora Eudora,,Ind,George E Kincade,8,0,0,3,5
Chicot,Planters 1,Mayor Eudora Eudora,,Ind,Frank Farris,3,0,0,1,2
Chicot,Planters 2,Mayor Eudora Eudora,,Ind,Frank Farris,6,0,0,3,3
Chicot,Planters 3,Mayor Eudora Eudora,,Ind,Frank Farris,1,0,0,1,0
Chicot,Planters 4,Mayor Eudora Eudora,,Ind,Frank Farris,1,0,0,0,1
Chicot,Planters 1,Mayor Eudora Eudora,,Ind,Kayla M Pitts,13,1,0,8,4
Chicot,Planters 2,Mayor Eudora Eudora,,Ind,Kayla M Pitts,12,0,0,5,7
Chicot,Planters 3,Mayor Eudora Eudora,,Ind,Kayla M Pitts,7,0,0,2,5
Chicot,Planters 4,Mayor Eudora Eudora,,Ind,Kayla M Pitts,6,0,0,3,3
Chicot,Carlton 1 & 2,Circuit Clerk,,Dem,Josephine Taylor-Griffin,486,22,0,260,204
Chicot,Carlton 3,Circuit Clerk,,Dem,Josephine Taylor-Griffin,383,27,0,180,176
Chicot,Carlton Rural,Circuit Clerk,,Dem,Josephine Taylor-Griffin,733,34,0,435,264
Chicot,Planters 1,Circuit Clerk,,Dem,Josephine Taylor-Griffin,123,7,0,51,65
Chicot,Planters 2,Circuit Clerk,,Dem,Josephine Taylor-Griffin,166,7,0,51,108
Chicot,Planters 3,Circuit Clerk,,Dem,Josephine Taylor-Griffin,153,2,0,42,109
Chicot,Planters 4,Circuit Clerk,,Dem,Josephine Taylor-Griffin,164,8,0,44,112
Chicot,Planters Rural,Circuit Clerk,,Dem,Josephine Taylor-Griffin,281,14,0,132,135
Chicot,Bowie 1,Circuit Clerk,,Dem,Josephine Taylor-Griffin,187,6,0,32,149
Chicot,Bowie 2,Circuit Clerk,,Dem,Josephine Taylor-Griffin,258,18,0,46,194
Chicot,Bowie 3,Circuit Clerk,,Dem,Josephine Taylor-Griffin,225,18,0,29,178
Chicot,Bowie Rural,Circuit Clerk,,Dem,Josephine Taylor-Griffin,65,2,0,25,38
Chicot,Carlton 1 & 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,356,14,0,203,139
Chicot,Carlton 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,320,23,0,143,154
Chicot,Carlton Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,742,31,0,446,265
Chicot,Planters 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,92,5,0,34,53
Chicot,Planters 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,126,4,0,32,90
Chicot,Planters 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,110,0,0,31,79
Chicot,Planters 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,117,3,0,31,83
Chicot,Planters Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,276,14,0,128,134
Chicot,Bowie 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,125,1,0,20,104
Chicot,Bowie 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,184,13,0,28,143
Chicot,Bowie 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,182,12,0,22,148
Chicot,Bowie Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,61,2,0,26,33
Chicot,Carlton 1 & 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,150,13,0,65,72
Chicot,Carlton 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,76,5,0,44,27
Chicot,Carlton Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,95,6,0,54,35
Chicot,Planters 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,41,2,0,20,19
Chicot,Planters 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,52,4,0,21,27
Chicot,Planters 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,50,3,0,16,31
Chicot,Planters 4,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,47,4,0,12,31
Chicot,Planters Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,45,1,0,20,24
Chicot,Bowie 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,59,4,0,12,43
Chicot,Bowie 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,77,4,0,20,53
Chicot,Bowie 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,57,8,0,13,36
Chicot,Bowie Rural,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,10,0,0,4,6
Chicot,Carlton 1 & 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,345,17,0,169,159
Chicot,Carlton 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,222,21,0,87,114
Chicot,Carlton Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,454,18,0,268,168
Chicot,Planters 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,102,2,0,41,59
Chicot,Planters 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,147,4,0,41,102
Chicot,Planters 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,128,0,0,35,93
Chicot,Planters 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,135,5,0,33,97
Chicot,Planters Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,167,6,0,72,89
Chicot,Bowie 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,126,5,0,20,101
Chicot,Bowie 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,158,8,0,25,125
Chicot,Bowie 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,174,12,0,24,138
Chicot,Bowie Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,FOR,27,2,0,10,15
Chicot,Carlton 1 & 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,161,10,0,97,54
Chicot,Carlton 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,168,6,0,96,66
Chicot,Carlton Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,371,18,0,227,126
Chicot,Planters 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,28,5,0,14,9
Chicot,Planters 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,25,4,0,9,12
Chicot,Planters 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,22,3,0,9,10
Chicot,Planters 4,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,23,2,0,9,12
Chicot,Planters Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,137,6,0,72,59
Chicot,Bowie 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,53,0,0,13,40
Chicot,Bowie 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,100,8,0,22,70
Chicot,Bowie 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,62,8,0,11,43
Chicot,Bowie Rural,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,47,0,0,21,26
Chicot,Carlton 1 & 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,428,25,0,215,188
Chicot,Carlton 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,309,24,0,129,156
Chicot,Carlton Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,541,24,0,318,199
Chicot,Planters 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,116,4,0,46,66
Chicot,Planters 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,165,6,0,46,113
Chicot,Planters 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,156,3,0,46,107
Chicot,Planters 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,162,6,0,41,115
Chicot,Planters Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,207,10,0,92,105
Chicot,Bowie 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,168,4,0,29,135
Chicot,Bowie 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,228,11,0,36,181
Chicot,Bowie 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,223,19,0,33,171
Chicot,Bowie Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,42,2,0,15,25
Chicot,Carlton 1 & 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,94,4,0,62,28
Chicot,Carlton 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,89,4,0,58,27
Chicot,Carlton Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,300,13,0,185,102
Chicot,Planters 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,3,0,9,7
Chicot,Planters 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,15,2,0,7,6
Chicot,Planters 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,9,0,0,3,6
Chicot,Planters 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,9,1,0,4,4
Chicot,Planters Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,111,5,0,56,50
Chicot,Bowie 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,17,1,0,4,12
Chicot,Bowie 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,38,6,0,12,20
Chicot,Bowie 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,2,0,2,15
Chicot,Bowie Rural,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,31,0,0,15,16
