county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Cleveland,Saline,Auditor of State,,Lib,David E. Dinwiddie,4,0,0,3,1
Cleveland,Smith,Auditor of State,,Lib,David E. Dinwiddie,13,0,0,4,9
Cleveland,Whiteoak,Auditor of State,,Lib,David E. Dinwiddie,22,0,0,17,5
Cleveland,Whiteville,Auditor of State,,Lib,David E. Dinwiddie,24,0,1,2,21
Cleveland,Rison Inside,Auditor of State,,Rep,Auditor Andrea Lea,224,0,2,148,74
Cleveland,Rison Outside,Auditor of State,,Rep,Auditor Andrea Lea,89,1,1,51,36
Cleveland,Kingsland Inside,Auditor of State,,Rep,Auditor Andrea Lea,96,2,1,29,64
Cleveland,Kingsland Outside,Auditor of State,,Rep,Auditor Andrea Lea,162,1,1,58,102
Cleveland,Bowman,Auditor of State,,Rep,Auditor Andrea Lea,79,0,1,27,51
Cleveland,Harper,Auditor of State,,Rep,Auditor Andrea Lea,124,3,3,27,91
Cleveland,Hudgin,Auditor of State,,Rep,Auditor Andrea Lea,85,0,1,21,63
Cleveland,Hurricane,Auditor of State,,Rep,Auditor Andrea Lea,141,0,3,17,121
Cleveland,Lee,Auditor of State,,Rep,Auditor Andrea Lea,88,2,2,15,69
Cleveland,Miller,Auditor of State,,Rep,Auditor Andrea Lea,190,0,0,31,159
Cleveland,Niven,Auditor of State,,Rep,Auditor Andrea Lea,87,3,1,31,52
Cleveland,Redland,Auditor of State,,Rep,Auditor Andrea Lea,173,2,2,38,131
Cleveland,Rowell,Auditor of State,,Rep,Auditor Andrea Lea,88,1,4,20,63
Cleveland,Saline,Auditor of State,,Rep,Auditor Andrea Lea,14,0,4,4,6
Cleveland,Smith,Auditor of State,,Rep,Auditor Andrea Lea,129,1,4,47,77
Cleveland,Whiteoak,Auditor of State,,Rep,Auditor Andrea Lea,188,0,0,111,77
Cleveland,Whiteville,Auditor of State,,Rep,Auditor Andrea Lea,199,2,3,11,183
Cleveland,Rison Inside,Commissioner of State Lands,,Rep,Tommy Land,174,0,1,116,57
Cleveland,Rison Outside,Commissioner of State Lands,,Rep,Tommy Land,80,1,1,50,28
Cleveland,Kingsland Inside,Commissioner of State Lands,,Rep,Tommy Land,80,2,0,27,51
Cleveland,Kingsland Outside,Commissioner of State Lands,,Rep,Tommy Land,151,1,1,54,95
Cleveland,Bowman,Commissioner of State Lands,,Rep,Tommy Land,70,0,1,23,46
Cleveland,Harper,Commissioner of State Lands,,Rep,Tommy Land,113,3,3,24,83
Cleveland,Hudgin,Commissioner of State Lands,,Rep,Tommy Land,72,0,1,19,52
Cleveland,Hurricane,Commissioner of State Lands,,Rep,Tommy Land,129,0,3,16,110
Cleveland,Lee,Commissioner of State Lands,,Rep,Tommy Land,80,0,2,14,64
Cleveland,Miller,Commissioner of State Lands,,Rep,Tommy Land,175,0,0,28,147
Cleveland,Niven,Commissioner of State Lands,,Rep,Tommy Land,75,2,1,28,44
Cleveland,Redland,Commissioner of State Lands,,Rep,Tommy Land,158,2,2,36,118
Cleveland,Rowell,Commissioner of State Lands,,Rep,Tommy Land,80,1,4,18,57
Cleveland,Saline,Commissioner of State Lands,,Rep,Tommy Land,14,0,4,4,6
Cleveland,Smith,Commissioner of State Lands,,Rep,Tommy Land,116,1,2,41,72
Cleveland,Whiteoak,Commissioner of State Lands,,Rep,Tommy Land,171,0,0,98,73
Cleveland,Whiteville,Commissioner of State Lands,,Rep,Tommy Land,174,0,3,11,160
Cleveland,Rison Inside,Commissioner of State Lands,,Lib,T.J. Campbell,4,0,0,4,0
Cleveland,Rison Outside,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Kingsland Inside,Commissioner of State Lands,,Lib,T.J. Campbell,5,0,1,1,3
Cleveland,Kingsland Outside,Commissioner of State Lands,,Lib,T.J. Campbell,4,0,0,2,2
Cleveland,Bowman,Commissioner of State Lands,,Lib,T.J. Campbell,2,0,0,0,2
Cleveland,Harper,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Hudgin,Commissioner of State Lands,,Lib,T.J. Campbell,3,0,0,2,1
Cleveland,Hurricane,Commissioner of State Lands,,Lib,T.J. Campbell,3,0,0,0,3
Cleveland,Lee,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Miller,Commissioner of State Lands,,Lib,T.J. Campbell,5,0,0,0,5
Cleveland,Niven,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,0,1
Cleveland,Redland,Commissioner of State Lands,,Lib,T.J. Campbell,6,0,0,0,6
Cleveland,Rowell,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Saline,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Smith,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,0,1,0
Cleveland,Whiteoak,Commissioner of State Lands,,Lib,T.J. Campbell,8,0,0,7,1
Cleveland,Whiteville,Commissioner of State Lands,,Lib,T.J. Campbell,7,0,0,1,6
Cleveland,Rison Inside,Commissioner of State Lands,,Dem,Larry Williams,135,1,2,75,57
Cleveland,Rison Outside,Commissioner of State Lands,,Dem,Larry Williams,28,0,0,14,14
Cleveland,Kingsland Inside,Commissioner of State Lands,,Dem,Larry Williams,44,0,0,15,29
Cleveland,Kingsland Outside,Commissioner of State Lands,,Dem,Larry Williams,24,0,0,10,14
Cleveland,Bowman,Commissioner of State Lands,,Dem,Larry Williams,54,0,0,22,32
Cleveland,Harper,Commissioner of State Lands,,Dem,Larry Williams,30,1,0,4,25
Cleveland,Hudgin,Commissioner of State Lands,,Dem,Larry Williams,19,0,0,0,19
Cleveland,Hurricane,Commissioner of State Lands,,Dem,Larry Williams,18,0,0,1,17
Cleveland,Lee,Commissioner of State Lands,,Dem,Larry Williams,28,2,0,3,23
Cleveland,Miller,Commissioner of State Lands,,Dem,Larry Williams,37,0,0,11,26
Cleveland,Niven,Commissioner of State Lands,,Dem,Larry Williams,32,1,0,20,11
Cleveland,Redland,Commissioner of State Lands,,Dem,Larry Williams,55,1,0,10,44
Cleveland,Rowell,Commissioner of State Lands,,Dem,Larry Williams,19,0,1,6,12
Cleveland,Saline,Commissioner of State Lands,,Dem,Larry Williams,3,0,0,2,1
Cleveland,Smith,Commissioner of State Lands,,Dem,Larry Williams,25,0,2,9,14
Cleveland,Whiteoak,Commissioner of State Lands,,Dem,Larry Williams,30,0,0,22,8
Cleveland,Whiteville,Commissioner of State Lands,,Dem,Larry Williams,41,2,1,1,37
Cleveland,Rison Inside,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,177,1,1,112,63
Cleveland,Rison Outside,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,50,0,1,29,20
Cleveland,Kingsland Inside,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,60,2,0,17,41
Cleveland,Kingsland Outside,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,96,1,1,36,58
Cleveland,Bowman,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,80,0,1,26,53
Cleveland,Harper,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,79,4,3,16,56
Cleveland,Hudgin,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,49,0,0,10,39
Cleveland,Hurricane,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,79,0,1,6,72
Cleveland,Lee,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,59,1,2,9,47
Cleveland,Miller,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,121,0,0,26,95
Cleveland,Niven,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,57,2,1,25,29
Cleveland,Redland,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,117,3,1,22,91
Cleveland,Rowell,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,49,0,1,12,36
Cleveland,Saline,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,9,0,1,4,4
Cleveland,Smith,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,73,0,2,25,46
Cleveland,Whiteoak,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,97,0,0,68,29
Cleveland,Whiteville,State Supreme Court Associate Justice Position 3,,Non,State Supreme Court Justice Courtney Goodson,106,2,1,6,97
Cleveland,Rison Inside,State Supreme Court Associate Justice Position 3,,Non,David Sterling,128,0,2,79,47
Cleveland,Rison Outside,State Supreme Court Associate Justice Position 3,,Non,David Sterling,57,1,0,36,20
Cleveland,Kingsland Inside,State Supreme Court Associate Justice Position 3,,Non,David Sterling,66,0,1,24,41
Cleveland,Kingsland Outside,State Supreme Court Associate Justice Position 3,,Non,David Sterling,78,0,0,25,53
Cleveland,Bowman,State Supreme Court Associate Justice Position 3,,Non,David Sterling,46,0,0,20,26
Cleveland,Harper,State Supreme Court Associate Justice Position 3,,Non,David Sterling,63,0,0,13,50
Cleveland,Hudgin,State Supreme Court Associate Justice Position 3,,Non,David Sterling,45,0,1,11,33
Cleveland,Hurricane,State Supreme Court Associate Justice Position 3,,Non,David Sterling,65,0,2,9,54
Cleveland,Lee,State Supreme Court Associate Justice Position 3,,Non,David Sterling,46,1,0,8,37
Cleveland,Miller,State Supreme Court Associate Justice Position 3,,Non,David Sterling,94,0,0,13,81
Cleveland,Niven,State Supreme Court Associate Justice Position 3,,Non,David Sterling,51,1,0,23,27
Cleveland,Redland,State Supreme Court Associate Justice Position 3,,Non,David Sterling,97,0,1,24,72
Cleveland,Rowell,State Supreme Court Associate Justice Position 3,,Non,David Sterling,49,0,4,12,33
Cleveland,Saline,State Supreme Court Associate Justice Position 3,,Non,David Sterling,9,0,3,3,3
Cleveland,Smith,State Supreme Court Associate Justice Position 3,,Non,David Sterling,69,1,2,26,40
Cleveland,Whiteoak,State Supreme Court Associate Justice Position 3,,Non,David Sterling,110,0,0,57,53
Cleveland,Whiteville,State Supreme Court Associate Justice Position 3,,Non,David Sterling,112,0,3,7,102
Cleveland,Rison Inside,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,296,0,3,186,107
Cleveland,Rison Outside,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,104,0,1,64,39
Cleveland,Kingsland Inside,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,121,0,1,40,80
Cleveland,Kingsland Outside,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,175,0,1,65,109
Cleveland,Bowman,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,117,0,1,39,77
Cleveland,Harper,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,137,0,3,28,106
Cleveland,Hudgin,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,94,0,1,21,72
Cleveland,Hurricane,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,150,0,3,17,130
Cleveland,Lee,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,106,0,2,18,86
Cleveland,Miller,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,212,0,0,39,173
Cleveland,Niven,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,101,0,1,44,56
Cleveland,Redland,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,196,1,2,40,153
Cleveland,Rowell,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,94,0,5,25,64
Cleveland,Saline,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,17,0,4,6,7
Cleveland,Smith,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,138,0,4,48,86
Cleveland,Whiteoak,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,205,0,0,124,81
Cleveland,Whiteville,Cleveland County Circuit & County Clerk,,Rep,JIMMY D CUMMINGS,218,0,4,13,201
Cleveland,Rison Inside,Justice of the Peace District 9 DISTRICT 9,,Dem,Judy King,94,1,1,55,37
Cleveland,Rison Outside,Justice of the Peace District 9 DISTRICT 9,,Dem,Judy King,38,0,0,21,17
Cleveland,Niven,Justice of the Peace District 9 DISTRICT 9,,Dem,Judy King,9,0,0,8,1
Cleveland,Smith,Justice of the Peace District 9 DISTRICT 9,,Dem,Judy King,9,0,0,6,3
Cleveland,Rison Inside,Justice of the Peace District 9 DISTRICT 9,,Rep,Charles Rodgers,81,0,1,59,21
Cleveland,Rison Outside,Justice of the Peace District 9 DISTRICT 9,,Rep,Charles Rodgers,61,0,0,42,19
Cleveland,Niven,Justice of the Peace District 9 DISTRICT 9,,Rep,Charles Rodgers,5,0,0,3,2
Cleveland,Smith,Justice of the Peace District 9 DISTRICT 9,,Rep,Charles Rodgers,13,0,1,11,1
Cleveland,Kingsland Inside,Mayor,City of Kingsland KINGSLAND,Rep,Tleatha Tootie Spencer,60,2,1,17,40
Cleveland,Kingsland Inside,Mayor,City of Kingsland KINGSLAND,Ind,Ron Workman,70,0,0,26,44
Cleveland,Kingsland Inside,Alderman,City of Kingsland Ward 2 Postion 1,Dem,Karen Wiscarver,31,0,0,12,19
Cleveland,Kingsland Inside,Alderman,City of Kingsland Ward 2 Postion 1,Rep,Luke Neal,33,0,0,7,26
Cleveland,Kingsland Inside,Aldernan,City of Kingsland Ward 2 Position 2,Rep,Keith Spencer,34,0,0,10,24
Cleveland,Kingsland Inside,Aldernan,City of Kingsland Ward 2 Position 2,Dem,Marvin Crain,30,0,0,9,21
Cleveland,Rison Inside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,248,0,3,155,90
Cleveland,Rison Outside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,98,1,1,58,38
Cleveland,Kingsland Inside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,122,2,1,41,78
Cleveland,Kingsland Outside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,168,1,1,61,105
Cleveland,Bowman,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,92,0,1,31,60
Cleveland,Harper,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,117,3,3,27,84
Cleveland,Hudgin,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,84,0,1,18,65
Cleveland,Hurricane,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,135,0,3,14,118
Cleveland,Lee,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,91,2,2,15,72
Cleveland,Miller,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,199,0,0,35,164
Cleveland,Niven,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,93,3,1,41,48
Cleveland,Redland,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,182,2,1,40,139
Cleveland,Rowell,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,88,1,5,21,61
Cleveland,Saline,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,14,0,4,4,6
Cleveland,Smith,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,128,1,4,46,77
Cleveland,Whiteoak,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,186,0,0,110,76
Cleveland,Whiteville,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,FOR,193,0,3,11,179
Cleveland,Rison Inside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,64,1,0,39,24
Cleveland,Rison Outside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,9,0,0,5,4
Cleveland,Kingsland Inside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,7,0,0,2,5
Cleveland,Kingsland Outside,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,13,0,0,6,7
Cleveland,Bowman,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,34,0,0,15,19
Cleveland,Harper,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,27,1,0,2,24
Cleveland,Hudgin,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,10,0,0,3,7
Cleveland,Hurricane,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,15,0,0,3,12
Cleveland,Lee,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,15,0,0,3,12
Cleveland,Miller,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,17,0,0,4,13
Cleveland,Niven,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,15,0,0,7,8
Cleveland,Redland,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,31,1,1,6,23
Cleveland,Rowell,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,11,0,0,4,7
Cleveland,Saline,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,4,0,0,3,1
Cleveland,Smith,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,14,0,0,5,9
Cleveland,Whiteoak,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,22,0,0,16,6
Cleveland,Whiteville,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,Non,AGAINST,29,2,1,2,24
Cleveland,Rison Inside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,167,0,3,100,64
Cleveland,Rison Outside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,51,0,1,31,19
Cleveland,Kingsland Inside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,79,0,1,26,52
Cleveland,Kingsland Outside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,88,1,1,31,55
Cleveland,Bowman,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,75,0,1,26,48
Cleveland,Harper,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,45,1,0,9,35
Cleveland,Hudgin,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,49,0,0,7,42
Cleveland,Hurricane,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,45,0,2,8,35
Cleveland,Lee,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,50,2,1,8,39
Cleveland,Miller,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,91,0,0,23,68
Cleveland,Niven,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,63,3,1,23,36
Cleveland,Redland,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,100,1,1,13,85
Cleveland,Rowell,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,47,1,1,10,35
Cleveland,Saline,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,5,0,1,2,2
Cleveland,Smith,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,67,1,2,29,35
Cleveland,Whiteoak,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,93,0,0,61,32
Cleveland,Whiteville,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,FOR,101,2,2,6,91
Cleveland,Rison Inside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,146,1,0,96,49
Cleveland,Rison Outside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,59,1,0,35,23
Cleveland,Kingsland Inside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,48,2,0,16,30
Cleveland,Kingsland Outside,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,92,0,0,36,56
Cleveland,Bowman,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,52,0,0,20,32
Cleveland,Harper,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,99,3,3,20,73
Cleveland,Hudgin,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,45,0,1,14,30
Cleveland,Hurricane,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,104,0,1,9,94
Cleveland,Lee,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,60,0,1,10,49
Cleveland,Miller,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,123,0,0,15,108
Cleveland,Niven,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,45,0,0,25,20
Cleveland,Redland,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,117,2,1,33,81
Cleveland,Rowell,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,53,0,4,15,34
Cleveland,Saline,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,13,0,3,5,5
Cleveland,Smith,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,75,0,2,22,51
Cleveland,Whiteoak,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,116,0,0,66,50
Cleveland,Whiteville,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos,One Each in Crittenden (to Southland Racing Corporation),Non,AGAINST,121,0,2,7,112
Cleveland,Rison Inside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,214,1,2,123,88
Cleveland,Rison Outside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,59,0,1,38,20
Cleveland,Kingsland Inside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,96,2,1,32,61
