county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early_vote
Newton,Van Buren,State Representative District 83,,NON,Timmy Reid,0,0,0,0,0
Newton,White,State Representative District 83,,NON,Timmy Reid,87,0,87,0,0
Newton,Big Creek,State Senate District 16,,NON,Luke Heffley,6,0,6,0,0
Newton,Boston,State Senate District 16,,NON,Luke Heffley,8,0,8,0,0
Newton,Dogpatch,State Senate District 16,,NON,Luke Heffley,12,0,12,0,0
Newton,Grove,State Senate District 16,,NON,Luke Heffley,18,0,18,0,0
Newton,Hasty,State Senate District 16,,NON,Luke Heffley,1,0,1,0,0
Newton,Hickory Grove,State Senate District 16,,NON,Luke Heffley,14,0,14,0,0
Newton,Hudson,State Senate District 16,,NON,Luke Heffley,17,0,17,0,0
Newton,Jackson,State Senate District 16,,NON,Luke Heffley,94,68,20,4,2
Newton,Jefferson,State Senate District 16,,NON,Luke Heffley,25,0,25,0,0
Newton,Low Gap,State Senate District 16,,NON,Luke Heffley,6,0,6,0,0
Newton,Mt. Sherman,State Senate District 16,,NON,Luke Heffley,7,0,7,0,0
Newton,Murray,State Senate District 16,,NON,Luke Heffley,2,0,2,0,0
Newton,Polk,State Senate District 16,,NON,Luke Heffley,13,0,13,0,0
Newton,Ponca,State Senate District 16,,NON,Luke Heffley,2,0,2,0,0
Newton,Pleasant Hill,State Senate District 16,,NON,Luke Heffley,37,0,37,0,0
Newton,Lincoln,State Senate District 16,,NON,Luke Heffley,17,0,17,0,0
Newton,Richland,State Senate District 16,,NON,Luke Heffley,40,0,40,0,0
Newton,Van Buren,State Senate District 16,,NON,Luke Heffley,0,0,0,0,0
Newton,White,State Senate District 16,,NON,Luke Heffley,11,0,11,0,0
Newton,Big Creek,State Senate District 16,,NON,Robert (Bob) Bailey,25,0,25,0,0
Newton,Boston,State Senate District 16,,NON,Robert (Bob) Bailey,0,0,0,0,0
Newton,Dogpatch,State Senate District 16,,NON,Robert (Bob) Bailey,13,0,13,0,0
Newton,Grove,State Senate District 16,,NON,Robert (Bob) Bailey,24,0,24,0,0
Newton,Hasty,State Senate District 16,,NON,Robert (Bob) Bailey,10,0,10,0,0
Newton,Hickory Grove,State Senate District 16,,NON,Robert (Bob) Bailey,0,0,0,0,0
Newton,Hudson,State Senate District 16,,NON,Robert (Bob) Bailey,9,0,9,0,0
Newton,Jackson,State Senate District 16,,NON,Robert (Bob) Bailey,45,34,9,0,2
Newton,Jefferson,State Senate District 16,,NON,Robert (Bob) Bailey,3,0,3,0,0
Newton,Low Gap,State Senate District 16,,NON,Robert (Bob) Bailey,4,0,4,0,0
Newton,Mt. Sherman,State Senate District 16,,NON,Robert (Bob) Bailey,4,0,4,0,0
Newton,Murray,State Senate District 16,,NON,Robert (Bob) Bailey,4,0,4,0,0
Newton,Polk,State Senate District 16,,NON,Robert (Bob) Bailey,10,0,10,0,0
Newton,Ponca,State Senate District 16,,NON,Robert (Bob) Bailey,3,0,3,0,0
Newton,Pleasant Hill,State Senate District 16,,NON,Robert (Bob) Bailey,10,0,10,0,0
Newton,Lincoln,State Senate District 16,,NON,Robert (Bob) Bailey,0,0,0,0,0
Newton,Richland,State Senate District 16,,NON,Robert (Bob) Bailey,1,0,1,0,0
Newton,Van Buren,State Senate District 16,,NON,Robert (Bob) Bailey,0,0,0,0,0
Newton,White,State Senate District 16,,NON,Robert (Bob) Bailey,72,0,72,0,0
Newton,Big Creek,State Senate District 16,,NON,Breanne Davis,2,0,2,0,0
Newton,Boston,State Senate District 16,,NON,Breanne Davis,5,0,5,0,0
Newton,Dogpatch,State Senate District 16,,NON,Breanne Davis,9,0,9,0,0
Newton,Grove,State Senate District 16,,NON,Breanne Davis,23,0,23,0,0
Newton,Hasty,State Senate District 16,,NON,Breanne Davis,12,0,12,0,0
Newton,Hickory Grove,State Senate District 16,,NON,Breanne Davis,3,0,3,0,0
Newton,Hudson,State Senate District 16,,NON,Breanne Davis,9,0,9,0,0
Newton,Jackson,State Senate District 16,,NON,Breanne Davis,74,60,12,0,2
Newton,Jefferson,State Senate District 16,,NON,Breanne Davis,8,0,8,0,0
Newton,Low Gap,State Senate District 16,,NON,Breanne Davis,13,0,13,0,0
Newton,Mt. Sherman,State Senate District 16,,NON,Breanne Davis,15,0,15,0,0
Newton,Murray,State Senate District 16,,NON,Breanne Davis,6,0,6,0,0
Newton,Polk,State Senate District 16,,NON,Breanne Davis,11,0,11,0,0
Newton,Ponca,State Senate District 16,,NON,Breanne Davis,13,0,13,0,0
Newton,Pleasant Hill,State Senate District 16,,NON,Breanne Davis,14,0,14,0,0
Newton,Lincoln,State Senate District 16,,NON,Breanne Davis,2,0,2,0,0
Newton,Richland,State Senate District 16,,NON,Breanne Davis,4,0,4,0,0
Newton,Van Buren,State Senate District 16,,NON,Breanne Davis,7,0,7,0,0
Newton,White,State Senate District 16,,NON,Breanne Davis,13,0,13,0,0
