county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Perry,16-Union Valley,Auditor of State,,LIB,David E. Dinwiddie,25,7,18,0,0
Perry,17-Wye,Auditor of State,,LIB,David E. Dinwiddie,107,80,23,4,0
Perry,1-Aplin,Commissioner of State Lands,,DEM,Larry Williams,26,13,12,1,0
Perry,2-Casa,Commissioner of State Lands,,DEM,Larry Williams,45,21,24,0,0
Perry,3-Cherry Hill,Commissioner of State Lands,,DEM,Larry Williams,27,7,20,0,0
Perry,4-Fourche,Commissioner of State Lands,,DEM,Larry Williams,191,58,130,2,1
Perry,5-Houston,Commissioner of State Lands,,DEM,Larry Williams,82,49,32,1,0
Perry,6-Kenney,Commissioner of State Lands,,DEM,Larry Williams,9,2,6,1,0
Perry,7-Lake,Commissioner of State Lands,,DEM,Larry Williams,46,15,30,1,0
Perry,8-Maumelle,Commissioner of State Lands,,DEM,Larry Williams,67,18,48,1,0
Perry,9-New Tennessee,Commissioner of State Lands,,DEM,Larry Williams,17,12,5,0,0
Perry,10-Perry,Commissioner of State Lands,,DEM,Larry Williams,90,62,23,5,0
Perry,11-Petit Jean,Commissioner of State Lands,,DEM,Larry Williams,35,21,14,0,0
Perry,12-Rankin,Commissioner of State Lands,,DEM,Larry Williams,143,42,101,0,0
Perry,13-Rose Creek,Commissioner of State Lands,,DEM,Larry Williams,22,18,4,0,0
Perry,14-Tyler,Commissioner of State Lands,,DEM,Larry Williams,27,25,2,0,0
Perry,15-Union,Commissioner of State Lands,,DEM,Larry Williams,110,74,31,5,0
Perry,16-Union Valley,Commissioner of State Lands,,DEM,Larry Williams,51,17,29,4,1
Perry,17-Wye,Commissioner of State Lands,,DEM,Larry Williams,118,82,32,4,0
Perry,1-Aplin,Commissioner of State Lands,,REP,Tommy Land,86,52,34,0,0
Perry,2-Casa,Commissioner of State Lands,,REP,Tommy Land,115,72,42,1,0
Perry,3-Cherry Hill,Commissioner of State Lands,,REP,Tommy Land,68,21,46,1,0
Perry,4-Fourche,Commissioner of State Lands,,REP,Tommy Land,363,100,261,2,0
Perry,5-Houston,Commissioner of State Lands,,REP,Tommy Land,194,95,99,0,0
Perry,6-Kenney,Commissioner of State Lands,,REP,Tommy Land,42,24,18,0,0
Perry,7-Lake,Commissioner of State Lands,,REP,Tommy Land,136,46,90,0,0
Perry,8-Maumelle,Commissioner of State Lands,,REP,Tommy Land,164,53,108,2,1
Perry,9-New Tennessee,Commissioner of State Lands,,REP,Tommy Land,56,35,20,1,0
Perry,10-Perry,Commissioner of State Lands,,REP,Tommy Land,228,154,72,2,0
Perry,11-Petit Jean,Commissioner of State Lands,,REP,Tommy Land,91,49,42,0,0
Perry,12-Rankin,Commissioner of State Lands,,REP,Tommy Land,254,88,166,0,0
Perry,13-Rose Creek,Commissioner of State Lands,,REP,Tommy Land,50,23,25,2,0
Perry,14-Tyler,Commissioner of State Lands,,REP,Tommy Land,56,52,4,0,0
Perry,15-Union,Commissioner of State Lands,,REP,Tommy Land,225,151,74,0,0
Perry,16-Union Valley,Commissioner of State Lands,,REP,Tommy Land,90,31,58,1,0
Perry,17-Wye,Commissioner of State Lands,,REP,Tommy Land,216,144,70,2,0
Perry,1-Aplin,Commissioner of State Lands,,LIB,T.J. Campbell,5,4,1,0,0
Perry,2-Casa,Commissioner of State Lands,,LIB,T.J. Campbell,8,7,1,0,0
Perry,3-Cherry Hill,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Perry,4-Fourche,Commissioner of State Lands,,LIB,T.J. Campbell,19,8,11,0,0
Perry,5-Houston,Commissioner of State Lands,,LIB,T.J. Campbell,5,2,3,0,0
Perry,6-Kenney,Commissioner of State Lands,,LIB,T.J. Campbell,3,2,1,0,0
Perry,7-Lake,Commissioner of State Lands,,LIB,T.J. Campbell,7,1,6,0,0
Perry,8-Maumelle,Commissioner of State Lands,,LIB,T.J. Campbell,6,0,6,0,0
Perry,9-New Tennessee,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Perry,10-Perry,Commissioner of State Lands,,LIB,T.J. Campbell,23,12,11,0,0
Perry,11-Petit Jean,Commissioner of State Lands,,LIB,T.J. Campbell,9,4,5,0,0
Perry,12-Rankin,Commissioner of State Lands,,LIB,T.J. Campbell,23,8,15,0,0
Perry,13-Rose Creek,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Perry,14-Tyler,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Perry,15-Union,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,4,0,0
Perry,16-Union Valley,Commissioner of State Lands,,LIB,T.J. Campbell,4,3,1,0,0
Perry,17-Wye,Commissioner of State Lands,,LIB,T.J. Campbell,15,15,0,0,0
Perry,15-Union,State Senate,35,DEM,Maureen Skinner,59,38,16,5,0
Perry,15-Union,State Senate,35,REP,Senator Jason Rapert,97,66,31,0,0
Perry,14-Tyler,State Representative,21,DEM,Stele Wayne James,25,23,2,0,0
Perry,14-Tyler,State Representative,21,REP,Representative Marcus E. Richmond,58,54,4,0,0
Perry,3-Cherry Hill,State Representative,65,REP,Representative Rick Beck,0,0,0,0,0
Perry,4-Fourche,State Representative,65,REP,Representative Rick Beck,390,104,283,2,1
Perry,5-Houston,State Representative,65,REP,Representative Rick Beck,212,106,106,0,0
Perry,6-Kenney,State Representative,65,REP,Representative Rick Beck,47,26,21,0,0
Perry,7-Lake,State Representative,65,REP,Representative Rick Beck,146,47,99,0,0
Perry,8-Maumelle,State Representative,65,REP,Representative Rick Beck,0,0,0,0,0
Perry,10-Perry,State Representative,65,REP,Representative Rick Beck,124,82,41,1,0
Perry,11-Petit Jean,State Representative,65,REP,Representative Rick Beck,108,56,52,0,0
Perry,12-Rankin,State Representative,65,REP,Representative Rick Beck,273,93,180,0,0
Perry,15-Union,State Representative,65,REP,Representative Rick Beck,181,126,55,0,0
Perry,16-Union Valley,State Representative,65,REP,Representative Rick Beck,98,34,61,2,1
Perry,17-Wye,State Representative,65,REP,Representative Rick Beck,234,163,69,2,0
Perry,3-Cherry Hill,State Representative,65,DEM,Michael J. Roetzel,0,0,0,0,0
Perry,4-Fourche,State Representative,65,DEM,Michael J. Roetzel,187,62,123,2,0
Perry,5-Houston,State Representative,65,DEM,Michael J. Roetzel,70,42,27,1,0
Perry,6-Kenney,State Representative,65,DEM,Michael J. Roetzel,8,3,4,1,0
Perry,7-Lake,State Representative,65,DEM,Michael J. Roetzel,45,15,29,1,0
Perry,8-Maumelle,State Representative,65,DEM,Michael J. Roetzel,0,0,0,0,0
Perry,10-Perry,State Representative,65,DEM,Michael J. Roetzel,62,47,13,2,0
Perry,11-Petit Jean,State Representative,65,DEM,Michael J. Roetzel,27,18,9,0,0
Perry,12-Rankin,State Representative,65,DEM,Michael J. Roetzel,149,45,104,0,0
Perry,15-Union,State Representative,65,DEM,Michael J. Roetzel,62,40,22,0,0
Perry,16-Union Valley,State Representative,65,DEM,Michael J. Roetzel,48,17,28,3,0
Perry,17-Wye,State Representative,65,DEM,Michael J. Roetzel,114,78,33,3,0
Perry,10-Perry,State Representative,70,REP,Justice of the Peace Spencer Hawks,116,76,39,1,0
Perry,15-Union,State Representative,70,REP,Justice of the Peace Spencer Hawks,49,26,23,0,0
Perry,17-Wye,State Representative,70,REP,Justice of the Peace Spencer Hawks,0,0,0,0,0
Perry,10-Perry,State Representative,70,DEM,Alderman Andy Hawkins,41,24,14,3,0
Perry,15-Union,State Representative,70,DEM,Alderman Andy Hawkins,53,36,12,5,0
Perry,17-Wye,State Representative,70,DEM,Alderman Andy Hawkins,1,0,0,1,0
Perry,1-Aplin,State Representative,73,DEM,Dana Bonham,31,15,15,1,0
Perry,2-Casa,State Representative,73,DEM,Dana Bonham,50,27,23,0,0
Perry,3-Cherry Hill,State Representative,73,DEM,Dana Bonham,27,9,18,0,0
Perry,8-Maumelle,State Representative,73,DEM,Dana Bonham,70,18,51,1,0
Perry,9-New Tennessee,State Representative,73,DEM,Dana Bonham,21,17,4,0,0
Perry,11-Petit Jean,State Representative,73,DEM,Dana Bonham,0,0,0,0,0
Perry,13-Rose Creek,State Representative,73,DEM,Dana Bonham,20,15,5,0,0
Perry,1-Aplin,State Representative,73,REP,State Representative Mary Bentley,88,56,32,0,0
Perry,2-Casa,State Representative,73,REP,State Representative Mary Bentley,118,73,44,1,0
Perry,3-Cherry Hill,State Representative,73,REP,State Representative Mary Bentley,70,20,49,1,0
Perry,8-Maumelle,State Representative,73,REP,State Representative Mary Bentley,165,54,108,2,1
Perry,9-New Tennessee,State Representative,73,REP,State Representative Mary Bentley,52,30,21,1,0
Perry,11-Petit Jean,State Representative,73,REP,State Representative Mary Bentley,0,0,0,0,0
Perry,13-Rose Creek,State Representative,73,REP,State Representative Mary Bentley,55,29,24,2,0
Perry,1-Aplin,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,54,29,25,0,0
Perry,2-Casa,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,101,53,48,0,0
Perry,3-Cherry Hill,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,47,13,34,0,0
Perry,4-Fourche,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,330,89,240,0,1
Perry,5-Houston,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,167,84,82,1,0
Perry,6-Kenney,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,24,9,15,0,0
Perry,7-Lake,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,116,33,82,1,0
Perry,8-Maumelle,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,108,29,77,2,0
Perry,9-New Tennessee,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,24,14,10,0,0
Perry,10-Perry,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,174,113,57,4,0
Perry,11-Petit Jean,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,67,32,35,0,0
Perry,12-Rankin,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,205,71,134,0,0
Perry,13-Rose Creek,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,41,23,16,2,0
Perry,14-Tyler,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,37,33,4,0,0
Perry,15-Union,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,174,114,57,3,0
Perry,16-Union Valley,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,79,27,50,2,0
Perry,17-Wye,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,181,116,62,3,0
Perry,1-Aplin,State Supreme Court Associate Justice Position 3,,NON,David Sterling,58,39,18,1,0
Perry,2-Casa,State Supreme Court Associate Justice Position 3,,NON,David Sterling,64,45,18,1,0
Perry,3-Cherry Hill,State Supreme Court Associate Justice Position 3,,NON,David Sterling,47,16,30,1,0
Perry,4-Fourche,State Supreme Court Associate Justice Position 3,,NON,David Sterling,220,68,148,4,0
Perry,5-Houston,State Supreme Court Associate Justice Position 3,,NON,David Sterling,99,56,43,0,0
Perry,6-Kenney,State Supreme Court Associate Justice Position 3,,NON,David Sterling,30,20,9,1,0
Perry,7-Lake,State Supreme Court Associate Justice Position 3,,NON,David Sterling,72,29,43,0,0
Perry,8-Maumelle,State Supreme Court Associate Justice Position 3,,NON,David Sterling,117,41,75,0,1
Perry,9-New Tennessee,State Supreme Court Associate Justice Position 3,,NON,David Sterling,42,27,14,1,0
Perry,10-Perry,State Supreme Court Associate Justice Position 3,,NON,David Sterling,163,113,47,3,0
Perry,11-Petit Jean,State Supreme Court Associate Justice Position 3,,NON,David Sterling,66,40,26,0,0
Perry,12-Rankin,State Supreme Court Associate Justice Position 3,,NON,David Sterling,205,63,142,0,0
Perry,13-Rose Creek,State Supreme Court Associate Justice Position 3,,NON,David Sterling,32,19,13,0,0
Perry,14-Tyler,State Supreme Court Associate Justice Position 3,,NON,David Sterling,45,43,2,0,0
Perry,15-Union,State Supreme Court Associate Justice Position 3,,NON,David Sterling,152,102,49,1,0
Perry,16-Union Valley,State Supreme Court Associate Justice Position 3,,NON,David Sterling,58,20,35,3,0
Perry,17-Wye,State Supreme Court Associate Justice Position 3,,NON,David Sterling,159,120,39,0,0
Perry,1-Aplin,County Judge,,DEM,Toby L. Davis,90,46,43,1,0
Perry,2-Casa,County Judge,,DEM,Toby L. Davis,93,47,44,2,0
Perry,3-Cherry Hill,County Judge,,DEM,Toby L. Davis,68,16,52,0,0
Perry,4-Fourche,County Judge,,DEM,Toby L. Davis,404,108,294,1,1
Perry,5-Houston,County Judge,,DEM,Toby L. Davis,238,124,112,2,0
Perry,6-Kenney,County Judge,,DEM,Toby L. Davis,27,15,11,1,0
Perry,7-Lake,County Judge,,DEM,Toby L. Davis,124,34,89,1,0
Perry,8-Maumelle,County Judge,,DEM,Toby L. Davis,137,36,101,0,0
Perry,9-New Tennessee,County Judge,,DEM,Toby L. Davis,50,34,16,0,0
Perry,10-Perry,County Judge,,DEM,Toby L. Davis,231,156,70,5,0
Perry,11-Petit Jean,County Judge,,DEM,Toby L. Davis,86,47,39,0,0
Perry,12-Rankin,County Judge,,DEM,Toby L. Davis,268,81,187,0,0
Perry,13-Rose Creek,County Judge,,DEM,Toby L. Davis,56,33,21,2,0
Perry,14-Tyler,County Judge,,DEM,Toby L. Davis,57,53,4,0,0
Perry,15-Union,County Judge,,DEM,Toby L. Davis,208,142,61,5,0
Perry,16-Union Valley,County Judge,,DEM,Toby L. Davis,88,27,55,5,1
Perry,17-Wye,County Judge,,DEM,Toby L. Davis,181,130,47,4,0
Perry,1-Aplin,County Judge,,IND,Sarah French,29,24,5,0,0
Perry,2-Casa,County Judge,,IND,Sarah French,73,51,22,0,0
Perry,3-Cherry Hill,County Judge,,IND,Sarah French,23,10,12,1,0
Perry,4-Fourche,County Judge,,IND,Sarah French,166,57,106,3,0
Perry,5-Houston,County Judge,,IND,Sarah French,50,25,25,0,0
Perry,6-Kenney,County Judge,,IND,Sarah French,25,13,12,0,0
Perry,7-Lake,County Judge,,IND,Sarah French,66,27,39,0,0
Perry,8-Maumelle,County Judge,,IND,Sarah French,97,35,58,3,1
Perry,9-New Tennessee,County Judge,,IND,Sarah French,22,12,9,1,0
Perry,10-Perry,County Judge,,IND,Sarah French,108,71,35,2,0
Perry,11-Petit Jean,County Judge,,IND,Sarah French,48,28,20,0,0
Perry,12-Rankin,County Judge,,IND,Sarah French,154,58,96,0,0
Perry,13-Rose Creek,County Judge,,IND,Sarah French,19,11,8,0,0
Perry,14-Tyler,County Judge,,IND,Sarah French,27,26,1,0,0
Perry,15-Union,County Judge,,IND,Sarah French,130,84,46,0,0
Perry,16-Union Valley,County Judge,,IND,Sarah French,55,21,34,0,0
Perry,17-Wye,County Judge,,IND,Sarah French,164,108,54,2,0
Perry,1-Aplin,County Sheriff & Collector,,REP,Ricky Don Jones,59,36,23,0,0
Perry,2-Casa,County Sheriff & Collector,,REP,Ricky Don Jones,80,48,31,1,0
Perry,3-Cherry Hill,County Sheriff & Collector,,REP,Ricky Don Jones,46,19,26,1,0
Perry,4-Fourche,County Sheriff & Collector,,REP,Ricky Don Jones,235,61,170,3,1
Perry,5-Houston,County Sheriff & Collector,,REP,Ricky Don Jones,90,41,49,0,0
Perry,6-Kenney,County Sheriff & Collector,,REP,Ricky Don Jones,36,19,17,0,0
Perry,7-Lake,County Sheriff & Collector,,REP,Ricky Don Jones,92,35,57,0,0
Perry,8-Maumelle,County Sheriff & Collector,,REP,Ricky Don Jones,102,39,63,0,0
Perry,9-New Tennessee,County Sheriff & Collector,,REP,Ricky Don Jones,32,18,13,1,0
Perry,10-Perry,County Sheriff & Collector,,REP,Ricky Don Jones,160,106,53,1,0
Perry,11-Petit Jean,County Sheriff & Collector,,REP,Ricky Don Jones,76,41,35,0,0
Perry,12-Rankin,County Sheriff & Collector,,REP,Ricky Don Jones,187,66,121,0,0
Perry,13-Rose Creek,County Sheriff & Collector,,REP,Ricky Don Jones,34,16,17,1,0
Perry,14-Tyler,County Sheriff & Collector,,REP,Ricky Don Jones,39,37,2,0,0
Perry,15-Union,County Sheriff & Collector,,REP,Ricky Don Jones,118,76,42,0,0
Perry,16-Union Valley,County Sheriff & Collector,,REP,Ricky Don Jones,69,25,42,1,1
Perry,17-Wye,County Sheriff & Collector,,REP,Ricky Don Jones,153,99,53,1,0
Perry,1-Aplin,County Sheriff & Collector,,DEM,Scott Montgomery,59,33,25,1,0
Perry,2-Casa,County Sheriff & Collector,,DEM,Scott Montgomery,91,53,36,2,0
Perry,3-Cherry Hill,County Sheriff & Collector,,DEM,Scott Montgomery,50,10,40,0,0
Perry,4-Fourche,County Sheriff & Collector,,DEM,Scott Montgomery,345,107,237,1,0
Perry,5-Houston,County Sheriff & Collector,,DEM,Scott Montgomery,196,107,87,2,0
Perry,6-Kenney,County Sheriff & Collector,,DEM,Scott Montgomery,19,10,8,1,0
Perry,7-Lake,County Sheriff & Collector,,DEM,Scott Montgomery,100,27,72,1,0
Perry,8-Maumelle,County Sheriff & Collector,,DEM,Scott Montgomery,133,32,97,3,1
Perry,9-New Tennessee,County Sheriff & Collector,,DEM,Scott Montgomery,41,29,12,0,0
Perry,10-Perry,County Sheriff & Collector,,DEM,Scott Montgomery,184,125,53,6,0
Perry,11-Petit Jean,County Sheriff & Collector,,DEM,Scott Montgomery,60,34,26,0,0
Perry,12-Rankin,County Sheriff & Collector,,DEM,Scott Montgomery,239,74,165,0,0
Perry,13-Rose Creek,County Sheriff & Collector,,DEM,Scott Montgomery,41,28,12,1,0
Perry,14-Tyler,County Sheriff & Collector,,DEM,Scott Montgomery,46,42,4,0,0
Perry,15-Union,County Sheriff & Collector,,DEM,Scott Montgomery,226,153,68,5,0
Perry,16-Union Valley,County Sheriff & Collector,,DEM,Scott Montgomery,76,25,47,4,0
Perry,17-Wye,County Sheriff & Collector,,DEM,Scott Montgomery,199,144,50,5,0
Perry,1-Aplin,County/Circuit Clerk,,DEM,Persundra Hood,115,68,46,1,0
Perry,2-Casa,County/Circuit Clerk,,DEM,Persundra Hood,152,89,62,1,0
Perry,3-Cherry Hill,County/Circuit Clerk,,DEM,Persundra Hood,92,27,64,1,0
Perry,4-Fourche,County/Circuit Clerk,,DEM,Persundra Hood,545,159,382,4,0
Perry,5-Houston,County/Circuit Clerk,,DEM,Persundra Hood,269,143,125,1,0
Perry,6-Kenney,County/Circuit Clerk,,DEM,Persundra Hood,50,27,22,1,0
Perry,7-Lake,County/Circuit Clerk,,DEM,Persundra Hood,183,60,122,1,0
Perry,8-Maumelle,County/Circuit Clerk,,DEM,Persundra Hood,216,65,148,3,0
Perry,9-New Tennessee,County/Circuit Clerk,,DEM,Persundra Hood,61,41,20,0,0
Perry,10-Perry,County/Circuit Clerk,,DEM,Persundra Hood,328,224,97,7,0
Perry,11-Petit Jean,County/Circuit Clerk,,DEM,Persundra Hood,128,72,56,0,0
Perry,12-Rankin,County/Circuit Clerk,,DEM,Persundra Hood,402,131,271,0,0
Perry,13-Rose Creek,County/Circuit Clerk,,DEM,Persundra Hood,69,39,28,2,0
Perry,14-Tyler,County/Circuit Clerk,,DEM,Persundra Hood,79,74,5,0,0
Perry,15-Union,County/Circuit Clerk,,DEM,Persundra Hood,311,210,96,5,0
Perry,16-Union Valley,County/Circuit Clerk,,DEM,Persundra Hood,132,44,82,5,1
Perry,17-Wye,County/Circuit Clerk,,DEM,Persundra Hood,308,221,82,5,0
Perry,6-Kenney,Justice of the Peace District 4 Dist 4,,REP,Larry Blackmon,12,3,9,0,0
Perry,8-Maumelle,Justice of the Peace District 4 Dist 4,,REP,Larry Blackmon,59,18,38,2,1
Perry,12-Rankin,Justice of the Peace District 4 Dist 4,,REP,Larry Blackmon,23,12,11,0,0
Perry,17-Wye,Justice of the Peace District 4 Dist 4,,REP,Larry Blackmon,154,101,53,0,0
Perry,6-Kenney,Justice of the Peace District 4 Dist 4,,DEM,"James ""Jay"" Langston",7,5,2,0,0
Perry,8-Maumelle,Justice of the Peace District 4 Dist 4,,DEM,"James ""Jay"" Langston",48,12,36,0,0
Perry,12-Rankin,Justice of the Peace District 4 Dist 4,,DEM,"James ""Jay"" Langston",30,12,18,0,0
Perry,17-Wye,Justice of the Peace District 4 Dist 4,,DEM,"James ""Jay"" Langston",98,70,25,3,0
Perry,2-Casa,Constable Casa Casa Twp,,IND,Kevin Dowell,103,58,42,3,0
Perry,2-Casa,Constable Casa Casa Twp,,IND,Gracie R. Holland,63,38,25,0,0
Perry,11-Petit Jean,Mayor of Adona Adona,,NON,Dean Mac McKendree,55,34,21,0,0
Perry,10-Perry,Mayor of Bigelow Bigelow,,NON,Brad Akridge,118,87,26,5,0
Perry,2-Casa,Mayor of Casa Casa,,NON,Betty H. Brixey,27,17,10,0,0
Perry,2-Casa,Mayor of Casa Casa,,NON,Gary L. Rainey,39,17,19,3,0
Perry,2-Casa,Casa Council Member Position 1 Casa,,NON,Franklin Harmon Sr.,33,14,18,1,0
Perry,2-Casa,Casa Council Member Position 1 Casa,,NON,Calvin Clinton Brixey,33,20,11,2,0
Perry,2-Casa,Casa Council Member,Position 2 Casa,NON,John T. Buford,32,15,16,1,0
Perry,2-Casa,Casa Council Member,Position 2 Casa,NON,Joeletta Porter,33,19,13,1,0
Perry,10-Perry,Mayor of Fourche Fourche,,NON,Rickey J. Egger,19,12,7,0,0
Perry,5-Houston,Mayor of Houston Houston,,NON,David H. Starkey,64,35,28,1,0
Perry,7-Lake,Mayor of Perry Perry,,NON,Britt Ryles,61,17,44,0,0
Perry,7-Lake,Perry Council Member,Pos 3 Perry,NON,James R. Palmer,44,11,33,0,0
Perry,7-Lake,Perry Council Member,Pos 3 Perry,NON,Marlene M. Gulledge,19,7,12,0,0
Perry,4-Fourche,Mayor of Perryville Perryville,,NON,John Roland,443,133,305,4,1
Perry,4-Fourche,Perryville Council Member Pos 2 Ward 3 Perryville,,NON,Robert Lee Brazil,261,81,175,4,1
Perry,4-Fourche,Perryville Council Member Pos 2 Ward 3 Perryville,,NON,William E. Jones III,178,48,130,0,0
Perry,1-Aplin,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,100,60,39,1,0
Perry,2-Casa,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,139,88,50,1,0
Perry,3-Cherry Hill,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,80,27,52,1,0
Perry,4-Fourche,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,485,137,343,4,1
Perry,5-Houston,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,233,124,108,1,0
Perry,6-Kenney,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,49,29,20,0,0
Perry,7-Lake,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,166,56,109,1,0
Perry,8-Maumelle,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,196,62,131,2,1
Perry,9-New Tennessee,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,61,38,22,1,0
Perry,10-Perry,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,290,198,87,5,0
Perry,11-Petit Jean,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,107,55,52,0,0
Perry,12-Rankin,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,334,117,217,0,0
Perry,13-Rose Creek,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,53,26,26,1,0
Perry,14-Tyler,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,71,65,6,0,0
Perry,15-Union,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,275,180,94,1,0
Perry,16-Union Valley,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,112,39,69,4,0
Perry,17-Wye,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,286,201,79,6,0
Perry,1-Aplin,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,19,11,8,0,0
Perry,2-Casa,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,29,13,16,0,0
Perry,3-Cherry Hill,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,16,2,14,0,0
Perry,4-Fourche,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,81,25,56,0,0
Perry,5-Houston,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,50,22,27,1,0
Perry,6-Kenney,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,6,0,5,1,0
Perry,7-Lake,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,23,5,18,0,0
Perry,8-Maumelle,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,35,8,26,1,0
