county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional
Little River,BURKE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,68,31,32,5,0
Little River,CANEY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,74,54,18,2,0
Little River,CLEVELAND,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,193,91,99,3,0
Little River,FOREMAN WARD 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,21,11,8,2,0
Little River,FOREMAN WARD 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,88,73,14,1,0
Little River,FOREMAN WARD 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,95,68,22,5,0
Little River,FRANKLIN,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,266,167,94,3,2
Little River,JACKSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,176,121,49,6,0
Little River,JEFFERSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,180,70,107,3,0
Little River,JEWELL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,59,51,8,0,0
Little River,JOHNSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,92,72,18,2,0
Little River,LICK CREEK,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,125,56,66,3,0
Little River,LITTLE RIVER,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,170,138,29,3,0
Little River,RED RIVER,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,160,67,92,1,0
Little River,WALLACE/RICHLAND,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,98,71,26,1,0
Little River,ARDEN,Lieutenant Governor,,DEM,Anthony Bland,28,14,14,0,0
Little River,ARKINDA,Lieutenant Governor,,DEM,Anthony Bland,11,9,2,0,0
Little River,ASHDOWN WARD 1,Lieutenant Governor,,DEM,Anthony Bland,128,57,58,13,0
Little River,ASHDOWN WARD 2,Lieutenant Governor,,DEM,Anthony Bland,206,95,108,3,0
Little River,ASHDOWN WARD 3,Lieutenant Governor,,DEM,Anthony Bland,135,62,73,0,0
Little River,BURKE,Lieutenant Governor,,DEM,Anthony Bland,20,10,8,2,0
Little River,CANEY,Lieutenant Governor,,DEM,Anthony Bland,11,11,0,0,0
Little River,CLEVELAND,Lieutenant Governor,,DEM,Anthony Bland,105,68,36,1,0
Little River,FOREMAN WARD 1,Lieutenant Governor,,DEM,Anthony Bland,32,22,10,0,0
Little River,FOREMAN WARD 2,Lieutenant Governor,,DEM,Anthony Bland,35,25,10,0,0
Little River,FOREMAN WARD 3,Lieutenant Governor,,DEM,Anthony Bland,39,28,11,0,0
Little River,FRANKLIN,Lieutenant Governor,,DEM,Anthony Bland,50,31,18,1,0
Little River,JACKSON,Lieutenant Governor,,DEM,Anthony Bland,24,18,6,0,0
Little River,JEFFERSON,Lieutenant Governor,,DEM,Anthony Bland,46,19,25,2,0
Little River,JEWELL,Lieutenant Governor,,DEM,Anthony Bland,8,5,3,0,0
Little River,JOHNSON,Lieutenant Governor,,DEM,Anthony Bland,99,72,26,1,0
Little River,LICK CREEK,Lieutenant Governor,,DEM,Anthony Bland,15,6,9,0,0
Little River,LITTLE RIVER,Lieutenant Governor,,DEM,Anthony Bland,18,12,5,1,0
Little River,RED RIVER,Lieutenant Governor,,DEM,Anthony Bland,30,8,22,0,0
Little River,WALLACE/RICHLAND,Lieutenant Governor,,DEM,Anthony Bland,57,42,12,3,0
Little River,ARDEN,Attorney General,,DEM,Mike Lee,31,15,16,0,0
Little River,ARKINDA,Attorney General,,DEM,Mike Lee,12,10,2,0,0
Little River,ASHDOWN WARD 1,Attorney General,,DEM,Mike Lee,150,65,72,13,0
Little River,ASHDOWN WARD 2,Attorney General,,DEM,Mike Lee,204,91,109,4,0
Little River,ASHDOWN WARD 3,Attorney General,,DEM,Mike Lee,147,66,81,0,0
Little River,BURKE,Attorney General,,DEM,Mike Lee,21,10,9,2,0
Little River,CANEY,Attorney General,,DEM,Mike Lee,13,12,1,0,0
Little River,CLEVELAND,Attorney General,,DEM,Mike Lee,106,68,36,2,0
Little River,FOREMAN WARD 1,Attorney General,,DEM,Mike Lee,31,22,8,1,0
Little River,FOREMAN WARD 2,Attorney General,,DEM,Mike Lee,39,30,9,0,0
Little River,FOREMAN WARD 3,Attorney General,,DEM,Mike Lee,44,32,12,0,0
Little River,FRANKLIN,Attorney General,,DEM,Mike Lee,54,32,21,1,0
Little River,JACKSON,Attorney General,,DEM,Mike Lee,24,18,6,0,0
Little River,JEFFERSON,Attorney General,,DEM,Mike Lee,50,24,24,2,0
Little River,JEWELL,Attorney General,,DEM,Mike Lee,12,9,3,0,0
Little River,JOHNSON,Attorney General,,DEM,Mike Lee,102,75,25,2,0
Little River,LICK CREEK,Attorney General,,DEM,Mike Lee,18,6,12,0,0
Little River,LITTLE RIVER,Attorney General,,DEM,Mike Lee,22,13,8,1,0
Little River,RED RIVER,Attorney General,,DEM,Mike Lee,38,10,28,0,0
Little River,WALLACE/RICHLAND,Attorney General,,DEM,Mike Lee,61,46,12,3,0
Little River,ARDEN,Attorney General,,REP,Attorney General Leslie Rutledge,91,26,63,2,0
Little River,ARKINDA,Attorney General,,REP,Attorney General Leslie Rutledge,6,3,3,0,0
Little River,ASHDOWN WARD 1,Attorney General,,REP,Attorney General Leslie Rutledge,430,173,245,12,0
Little River,ASHDOWN WARD 2,Attorney General,,REP,Attorney General Leslie Rutledge,141,62,76,3,0
Little River,ASHDOWN WARD 3,Attorney General,,REP,Attorney General Leslie Rutledge,173,77,93,3,0
Little River,BURKE,Attorney General,,REP,Attorney General Leslie Rutledge,66,30,31,5,0
Little River,CANEY,Attorney General,,REP,Attorney General Leslie Rutledge,71,52,17,2,0
Little River,CLEVELAND,Attorney General,,REP,Attorney General Leslie Rutledge,192,88,101,3,0
Little River,FOREMAN WARD 1,Attorney General,,REP,Attorney General Leslie Rutledge,22,11,10,1,0
Little River,FOREMAN WARD 2,Attorney General,,REP,Attorney General Leslie Rutledge,85,69,14,2,0
Little River,FOREMAN WARD 3,Attorney General,,REP,Attorney General Leslie Rutledge,89,63,21,5,0
Little River,FRANKLIN,Attorney General,,REP,Attorney General Leslie Rutledge,261,164,92,3,2
Little River,JACKSON,Attorney General,,REP,Attorney General Leslie Rutledge,174,119,49,6,0
Little River,JEFFERSON,Attorney General,,REP,Attorney General Leslie Rutledge,175,62,110,3,0
Little River,JEWELL,Attorney General,,REP,Attorney General Leslie Rutledge,59,50,9,0,0
Little River,JOHNSON,Attorney General,,REP,Attorney General Leslie Rutledge,85,67,17,1,0
Little River,LICK CREEK,Attorney General,,REP,Attorney General Leslie Rutledge,126,58,65,3,0
Little River,LITTLE RIVER,Attorney General,,REP,Attorney General Leslie Rutledge,169,139,27,3,0
Little River,RED RIVER,Attorney General,,REP,Attorney General Leslie Rutledge,153,62,90,1,0
Little River,WALLACE/RICHLAND,Attorney General,,REP,Attorney General Leslie Rutledge,96,70,25,1,0
Little River,ARDEN,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Little River,ARKINDA,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Little River,ASHDOWN WARD 1,Attorney General,,LIB,Kerry Hicks,8,2,6,0,0
Little River,ASHDOWN WARD 2,Attorney General,,LIB,Kerry Hicks,12,9,3,0,0
Little River,ASHDOWN WARD 3,Attorney General,,LIB,Kerry Hicks,3,1,2,0,0
Little River,BURKE,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Little River,CANEY,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Little River,CLEVELAND,Attorney General,,LIB,Kerry Hicks,12,11,1,0,0
Little River,FOREMAN WARD 1,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Little River,FOREMAN WARD 2,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Little River,FOREMAN WARD 3,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Little River,FRANKLIN,Attorney General,,LIB,Kerry Hicks,7,4,3,0,0
Little River,JACKSON,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Little River,JEFFERSON,Attorney General,,LIB,Kerry Hicks,6,3,3,0,0
Little River,JEWELL,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Little River,JOHNSON,Attorney General,,LIB,Kerry Hicks,5,3,2,0,0
Little River,LICK CREEK,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Little River,LITTLE RIVER,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Little River,RED RIVER,Attorney General,,LIB,Kerry Hicks,5,4,1,0,0
Little River,WALLACE/RICHLAND,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Little River,ARDEN,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Little River,ARKINDA,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Little River,ASHDOWN WARD 1,Secretary of State,,LIB,Christopher Olson,6,3,3,0,0
Little River,ASHDOWN WARD 2,Secretary of State,,LIB,Christopher Olson,7,5,2,0,0
Little River,ASHDOWN WARD 3,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Little River,BURKE,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Little River,CANEY,Secretary of State,,LIB,Christopher Olson,4,3,1,0,0
Little River,CLEVELAND,Secretary of State,,LIB,Christopher Olson,4,4,0,0,0
Little River,FOREMAN WARD 1,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Little River,FOREMAN WARD 2,Secretary of State,,LIB,Christopher Olson,5,5,0,0,0
Little River,FOREMAN WARD 3,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Little River,FRANKLIN,Secretary of State,,LIB,Christopher Olson,6,4,2,0,0
Little River,JACKSON,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Little River,JEFFERSON,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Little River,JEWELL,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Little River,JOHNSON,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Little River,LICK CREEK,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Little River,LITTLE RIVER,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Little River,RED RIVER,Secretary of State,,LIB,Christopher Olson,4,1,3,0,0
Little River,WALLACE/RICHLAND,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Little River,ARDEN,Secretary of State,,DEM,Susan Inman,29,15,14,0,0
Little River,ARKINDA,Secretary of State,,DEM,Susan Inman,11,9,2,0,0
Little River,ASHDOWN WARD 1,Secretary of State,,DEM,Susan Inman,147,63,70,14,0
Little River,ASHDOWN WARD 2,Secretary of State,,DEM,Susan Inman,206,95,108,3,0
Little River,ASHDOWN WARD 3,Secretary of State,,DEM,Susan Inman,143,64,79,0,0
Little River,BURKE,Secretary of State,,DEM,Susan Inman,25,12,11,2,0
Little River,CANEY,Secretary of State,,DEM,Susan Inman,18,16,2,0,0
Little River,CLEVELAND,Secretary of State,,DEM,Susan Inman,111,68,41,2,0
Little River,FOREMAN WARD 1,Secretary of State,,DEM,Susan Inman,30,21,9,0,0
Little River,FOREMAN WARD 2,Secretary of State,,DEM,Susan Inman,35,25,10,0,0
Little River,FOREMAN WARD 3,Secretary of State,,DEM,Susan Inman,43,32,11,0,0
Little River,FRANKLIN,Secretary of State,,DEM,Susan Inman,52,30,21,1,0
Little River,JACKSON,Secretary of State,,DEM,Susan Inman,26,19,7,0,0
Little River,JEFFERSON,Secretary of State,,DEM,Susan Inman,46,21,23,2,0
Little River,JEWELL,Secretary of State,,DEM,Susan Inman,11,8,3,0,0
Little River,JOHNSON,Secretary of State,,DEM,Susan Inman,104,76,27,1,0
Little River,LICK CREEK,Secretary of State,,DEM,Susan Inman,20,9,11,0,0
Little River,LITTLE RIVER,Secretary of State,,DEM,Susan Inman,21,16,5,0,0
Little River,RED RIVER,Secretary of State,,DEM,Susan Inman,31,9,22,0,0
Little River,WALLACE/RICHLAND,Secretary of State,,DEM,Susan Inman,62,44,15,3,0
Little River,ARDEN,Secretary of State,,REP,John Thurston Commissioner of State Lands,93,26,65,2,0
Little River,ARKINDA,Secretary of State,,REP,John Thurston Commissioner of State Lands,6,3,3,0,0
Little River,ASHDOWN WARD 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,436,174,250,12,0
Little River,ASHDOWN WARD 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,144,63,77,4,0
Little River,ASHDOWN WARD 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,176,76,97,3,0
Little River,BURKE,Secretary of State,,REP,John Thurston Commissioner of State Lands,62,28,29,5,0
Little River,CANEY,Secretary of State,,REP,John Thurston Commissioner of State Lands,66,48,16,2,0
Little River,CLEVELAND,Secretary of State,,REP,John Thurston Commissioner of State Lands,194,93,98,3,0
Little River,FOREMAN WARD 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,22,11,9,2,0
Little River,FOREMAN WARD 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,87,71,14,2,0
Little River,FOREMAN WARD 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,91,65,21,5,0
Little River,FRANKLIN,Secretary of State,,REP,John Thurston Commissioner of State Lands,265,167,93,3,2
Little River,JACKSON,Secretary of State,,REP,John Thurston Commissioner of State Lands,175,121,48,6,0
Little River,JEFFERSON,Secretary of State,,REP,John Thurston Commissioner of State Lands,183,68,112,3,0
