county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Marion,P0022,U.S. House,3,Dem,Josh Mahony,3,1,1,1,0
Marion,P0023,U.S. House,3,Dem,Josh Mahony,30,8,21,1,0
Marion,P0024,U.S. House,3,Dem,Josh Mahony,15,4,11,0,0
Marion,P0025,U.S. House,3,Dem,Josh Mahony,65,14,50,1,0
Marion,P0026,U.S. House,3,Dem,Josh Mahony,55,28,27,0,0
Marion,P0027,U.S. House,3,Dem,Josh Mahony,0,0,0,0,0
Marion,P0028,U.S. House,3,Dem,Josh Mahony,21,13,7,1,0
Marion,P0029,U.S. House,3,Dem,Josh Mahony,1,0,1,0,0
Marion,P0030,U.S. House,3,Dem,Josh Mahony,55,12,39,2,2
Marion,P0001,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0002,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0003,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0004,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0005,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0006,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0007,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0008,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0009,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0010,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0011,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0012,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0013,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0014,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0015,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0016,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0017,U.S. House,3,Non,Write-In,1,1,0,0,0
Marion,P0018,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0019,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0020,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0021,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0022,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0023,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0024,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0025,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0026,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0027,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0028,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0029,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0030,U.S. House,3,Non,Write-In,0,0,0,0,0
Marion,P0001,Governor,,Dem,Jared K. Henderson,25,3,18,3,1
Marion,P0002,Governor,,Dem,Jared K. Henderson,48,27,18,3,0
Marion,P0003,Governor,,Dem,Jared K. Henderson,45,24,17,4,0
Marion,P0004,Governor,,Dem,Jared K. Henderson,35,8,25,2,0
Marion,P0005,Governor,,Dem,Jared K. Henderson,32,29,1,2,0
Marion,P0006,Governor,,Dem,Jared K. Henderson,155,52,93,9,1
Marion,P0007,Governor,,Dem,Jared K. Henderson,14,7,6,1,0
Marion,P0008,Governor,,Dem,Jared K. Henderson,84,22,55,6,1
Marion,P0009,Governor,,Dem,Jared K. Henderson,54,26,27,1,0
Marion,P0010,Governor,,Dem,Jared K. Henderson,10,5,4,1,0
Marion,P0011,Governor,,Dem,Jared K. Henderson,7,3,4,0,0
Marion,P0012,Governor,,Dem,Jared K. Henderson,3,2,1,0,0
Marion,P0013,Governor,,Dem,Jared K. Henderson,4,1,3,0,0
Marion,P0014,Governor,,Dem,Jared K. Henderson,2,1,1,0,0
Marion,P0015,Governor,,Dem,Jared K. Henderson,16,2,13,1,0
Marion,P0016,Governor,,Dem,Jared K. Henderson,95,29,64,2,0
Marion,P0017,Governor,,Dem,Jared K. Henderson,61,32,23,6,0
Marion,P0018,Governor,,Dem,Jared K. Henderson,27,13,13,1,0
Marion,P0019,Governor,,Dem,Jared K. Henderson,39,18,21,0,0
Marion,P0020,Governor,,Dem,Jared K. Henderson,36,14,22,0,0
Marion,P0021,Governor,,Dem,Jared K. Henderson,0,0,0,0,0
Marion,P0022,Governor,,Dem,Jared K. Henderson,3,1,1,1,0
Marion,P0023,Governor,,Dem,Jared K. Henderson,28,6,21,1,0
Marion,P0024,Governor,,Dem,Jared K. Henderson,9,1,8,0,0
Marion,P0025,Governor,,Dem,Jared K. Henderson,56,10,46,0,0
Marion,P0026,Governor,,Dem,Jared K. Henderson,53,26,27,0,0
Marion,P0027,Governor,,Dem,Jared K. Henderson,0,0,0,0,0
Marion,P0028,Governor,,Dem,Jared K. Henderson,23,13,9,1,0
Marion,P0029,Governor,,Dem,Jared K. Henderson,0,0,0,0,0
Marion,P0030,Governor,,Dem,Jared K. Henderson,63,16,42,3,2
Marion,P0001,Governor,,Rep,Governor Asa Hutchinson,62,4,51,5,2
Marion,P0002,Governor,,Rep,Governor Asa Hutchinson,178,127,44,6,1
Marion,P0003,Governor,,Rep,Governor Asa Hutchinson,134,66,59,5,4
Marion,P0004,Governor,,Rep,Governor Asa Hutchinson,56,22,31,2,1
Marion,P0005,Governor,,Rep,Governor Asa Hutchinson,90,72,11,7,0
Marion,P0006,Governor,,Rep,Governor Asa Hutchinson,559,192,340,24,3
Marion,P0007,Governor,,Rep,Governor Asa Hutchinson,31,9,21,1,0
Marion,P0008,Governor,,Rep,Governor Asa Hutchinson,502,195,292,10,5
Marion,P0009,Governor,,Rep,Governor Asa Hutchinson,247,139,102,6,0
Marion,P0010,Governor,,Rep,Governor Asa Hutchinson,52,19,30,2,1
Marion,P0011,Governor,,Rep,Governor Asa Hutchinson,29,17,11,1,0
Marion,P0012,Governor,,Rep,Governor Asa Hutchinson,9,4,5,0,0
Marion,P0013,Governor,,Rep,Governor Asa Hutchinson,16,11,5,0,0
Marion,P0014,Governor,,Rep,Governor Asa Hutchinson,11,2,8,1,0
Marion,P0015,Governor,,Rep,Governor Asa Hutchinson,51,15,35,1,0
Marion,P0016,Governor,,Rep,Governor Asa Hutchinson,360,135,209,12,4
Marion,P0017,Governor,,Rep,Governor Asa Hutchinson,196,113,73,5,5
Marion,P0018,Governor,,Rep,Governor Asa Hutchinson,94,55,33,4,2
Marion,P0019,Governor,,Rep,Governor Asa Hutchinson,162,88,67,6,1
Marion,P0020,Governor,,Rep,Governor Asa Hutchinson,170,66,96,7,1
Marion,P0021,Governor,,Rep,Governor Asa Hutchinson,20,11,7,1,1
Marion,P0022,Governor,,Rep,Governor Asa Hutchinson,5,2,3,0,0
Marion,P0023,Governor,,Rep,Governor Asa Hutchinson,99,54,41,4,0
Marion,P0024,Governor,,Rep,Governor Asa Hutchinson,97,34,61,2,0
Marion,P0025,Governor,,Rep,Governor Asa Hutchinson,199,75,119,4,1
Marion,P0026,Governor,,Rep,Governor Asa Hutchinson,254,172,78,2,2
Marion,P0027,Governor,,Rep,Governor Asa Hutchinson,1,0,1,0,0
Marion,P0028,Governor,,Rep,Governor Asa Hutchinson,71,51,19,1,0
Marion,P0029,Governor,,Rep,Governor Asa Hutchinson,8,0,8,0,0
Marion,P0030,Governor,,Rep,Governor Asa Hutchinson,196,74,117,3,2
Marion,P0001,Governor,,Lib,Mark West,3,0,3,0,0
Marion,P0002,Governor,,Lib,Mark West,5,1,4,0,0
Marion,P0003,Governor,,Lib,Mark West,2,2,0,0,0
Marion,P0004,Governor,,Lib,Mark West,1,0,1,0,0
Marion,P0005,Governor,,Lib,Mark West,1,1,0,0,0
Marion,P0006,Governor,,Lib,Mark West,20,9,10,0,1
Marion,P0007,Governor,,Lib,Mark West,1,1,0,0,0
Marion,P0008,Governor,,Lib,Mark West,22,4,16,2,0
Marion,P0009,Governor,,Lib,Mark West,12,8,2,2,0
Marion,P0010,Governor,,Lib,Mark West,6,2,0,4,0
Marion,P0011,Governor,,Lib,Mark West,6,5,1,0,0
Marion,P0012,Governor,,Lib,Mark West,0,0,0,0,0
Marion,P0013,Governor,,Lib,Mark West,0,0,0,0,0
Marion,P0014,Governor,,Lib,Mark West,1,0,1,0,0
Marion,P0015,Governor,,Lib,Mark West,2,0,2,0,0
Marion,P0016,Governor,,Lib,Mark West,15,6,9,0,0
Marion,P0017,Governor,,Lib,Mark West,10,7,3,0,0
Marion,P0018,Governor,,Lib,Mark West,7,6,1,0,0
Marion,P0019,Governor,,Lib,Mark West,4,1,3,0,0
Marion,P0020,Governor,,Lib,Mark West,7,1,5,1,0
Marion,P0021,Governor,,Lib,Mark West,2,2,0,0,0
Marion,P0022,Governor,,Lib,Mark West,0,0,0,0,0
Marion,P0023,Governor,,Lib,Mark West,5,5,0,0,0
Marion,P0024,Governor,,Lib,Mark West,3,0,3,0,0
Marion,P0025,Governor,,Lib,Mark West,13,8,5,0,0
Marion,P0026,Governor,,Lib,Mark West,15,7,8,0,0
Marion,P0027,Governor,,Lib,Mark West,0,0,0,0,0
Marion,P0028,Governor,,Lib,Mark West,2,1,1,0,0
Marion,P0029,Governor,,Lib,Mark West,1,0,1,0,0
Marion,P0030,Governor,,Lib,Mark West,11,4,6,0,1
Marion,P0001,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,61,3,51,5,2
Marion,P0002,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,177,125,45,6,1
Marion,P0003,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,131,65,57,5,4
Marion,P0004,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,54,21,30,2,1
Marion,P0005,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,86,69,10,7,0
Marion,P0006,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,525,180,320,21,4
Marion,P0007,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,33,9,23,1,0
Marion,P0008,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,513,199,298,11,5
Marion,P0009,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,247,137,103,7,0
Marion,P0010,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,50,19,28,2,1
Marion,P0011,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,30,18,11,1,0
Marion,P0012,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,9,4,5,0,0
Marion,P0013,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,17,11,6,0,0
Marion,P0014,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,12,2,9,1,0
Marion,P0015,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,49,14,35,0,0
Marion,P0016,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,353,136,204,9,4
Marion,P0017,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,192,112,70,5,5
Marion,P0018,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,96,57,33,4,2
Marion,P0019,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,160,88,66,6,0
Marion,P0020,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,169,67,95,6,1
Marion,P0021,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,22,13,7,1,1
Marion,P0022,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,5,2,3,0,0
Marion,P0023,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,101,56,41,4,0
Marion,P0024,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,92,30,60,2,0
Marion,P0025,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,195,73,117,4,1
Marion,P0026,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,252,164,84,2,2
Marion,P0027,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,1,0,1,0,0
Marion,P0028,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,70,49,20,1,0
Marion,P0029,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,7,0,7,0,0
Marion,P0030,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,197,72,119,4,2
Marion,P0001,Lieutenant Governor,,Dem,Anthony Bland,27,4,19,3,1
Marion,P0002,Lieutenant Governor,,Dem,Anthony Bland,52,28,21,3,0
Marion,P0003,Lieutenant Governor,,Dem,Anthony Bland,50,27,19,4,0
Marion,P0004,Lieutenant Governor,,Dem,Anthony Bland,35,9,24,2,0
Marion,P0005,Lieutenant Governor,,Dem,Anthony Bland,36,32,2,2,0
Marion,P0006,Lieutenant Governor,,Dem,Anthony Bland,185,60,113,11,1
Marion,P0007,Lieutenant Governor,,Dem,Anthony Bland,12,7,4,1,0
Marion,P0008,Lieutenant Governor,,Dem,Anthony Bland,83,21,55,6,1
Marion,P0009,Lieutenant Governor,,Dem,Anthony Bland,60,32,27,1,0
Marion,P0010,Lieutenant Governor,,Dem,Anthony Bland,13,7,5,1,0
Marion,P0011,Lieutenant Governor,,Dem,Anthony Bland,9,5,4,0,0
Marion,P0012,Lieutenant Governor,,Dem,Anthony Bland,3,2,1,0,0
Marion,P0013,Lieutenant Governor,,Dem,Anthony Bland,2,1,1,0,0
Marion,P0014,Lieutenant Governor,,Dem,Anthony Bland,3,1,2,0,0
Marion,P0015,Lieutenant Governor,,Dem,Anthony Bland,18,3,13,2,0
Marion,P0016,Lieutenant Governor,,Dem,Anthony Bland,101,32,67,2,0
Marion,P0017,Lieutenant Governor,,Dem,Anthony Bland,66,35,26,5,0
Marion,P0018,Lieutenant Governor,,Dem,Anthony Bland,27,12,14,1,0
Marion,P0019,Lieutenant Governor,,Dem,Anthony Bland,41,19,22,0,0
Marion,P0020,Lieutenant Governor,,Dem,Anthony Bland,39,13,26,0,0
Marion,P0021,Lieutenant Governor,,Dem,Anthony Bland,0,0,0,0,0
Marion,P0022,Lieutenant Governor,,Dem,Anthony Bland,3,1,1,1,0
Marion,P0023,Lieutenant Governor,,Dem,Anthony Bland,31,9,21,1,0
Marion,P0024,Lieutenant Governor,,Dem,Anthony Bland,10,1,9,0,0
Marion,P0025,Lieutenant Governor,,Dem,Anthony Bland,58,11,47,0,0
Marion,P0026,Lieutenant Governor,,Dem,Anthony Bland,58,30,28,0,0
Marion,P0027,Lieutenant Governor,,Dem,Anthony Bland,0,0,0,0,0
Marion,P0028,Lieutenant Governor,,Dem,Anthony Bland,20,12,7,1,0
Marion,P0029,Lieutenant Governor,,Dem,Anthony Bland,2,0,2,0,0
Marion,P0030,Lieutenant Governor,,Dem,Anthony Bland,61,17,40,2,2
Marion,P0001,Lieutenant Governor,,Lib,Frank Gilbert,2,0,2,0,0
Marion,P0002,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Marion,P0003,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Marion,P0004,Lieutenant Governor,,Lib,Frank Gilbert,3,0,3,0,0
Marion,P0005,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Marion,P0006,Lieutenant Governor,,Lib,Frank Gilbert,20,10,10,0,0
Marion,P0007,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Marion,P0008,Lieutenant Governor,,Lib,Frank Gilbert,14,2,11,1,0
Marion,P0009,Lieutenant Governor,,Lib,Frank Gilbert,5,4,1,0,0
Marion,P0010,Lieutenant Governor,,Lib,Frank Gilbert,6,1,1,4,0
Marion,P0011,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0,0
Marion,P0012,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0013,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Marion,P0014,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0015,Lieutenant Governor,,Lib,Frank Gilbert,2,0,2,0,0
Marion,P0016,Lieutenant Governor,,Lib,Frank Gilbert,13,3,10,0,0
Marion,P0017,Lieutenant Governor,,Lib,Frank Gilbert,8,4,4,0,0
Marion,P0018,Lieutenant Governor,,Lib,Frank Gilbert,6,6,0,0,0
Marion,P0019,Lieutenant Governor,,Lib,Frank Gilbert,3,0,2,0,1
Marion,P0020,Lieutenant Governor,,Lib,Frank Gilbert,4,1,1,2,0
Marion,P0021,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0022,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0023,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0024,Lieutenant Governor,,Lib,Frank Gilbert,6,3,3,0,0
Marion,P0025,Lieutenant Governor,,Lib,Frank Gilbert,14,8,6,0,0
Marion,P0026,Lieutenant Governor,,Lib,Frank Gilbert,11,10,1,0,0
Marion,P0027,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0028,Lieutenant Governor,,Lib,Frank Gilbert,6,4,2,0,0
Marion,P0029,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Marion,P0030,Lieutenant Governor,,Lib,Frank Gilbert,11,4,6,0,1
Marion,P0001,Attorney General,,Lib,Kerry Hicks,2,0,2,0,0
Marion,P0002,Attorney General,,Lib,Kerry Hicks,2,1,0,1,0
Marion,P0003,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0
Marion,P0004,Attorney General,,Lib,Kerry Hicks,1,0,1,0,0
Marion,P0005,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0
Marion,P0006,Attorney General,,Lib,Kerry Hicks,21,8,13,0,0
Marion,P0007,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0
Marion,P0008,Attorney General,,Lib,Kerry Hicks,17,7,10,0,0
Marion,P0009,Attorney General,,Lib,Kerry Hicks,8,6,2,0,0
Marion,P0010,Attorney General,,Lib,Kerry Hicks,1,0,1,0,0
Marion,P0011,Attorney General,,Lib,Kerry Hicks,3,2,1,0,0
Marion,P0012,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Marion,P0013,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0
Marion,P0014,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Marion,P0015,Attorney General,,Lib,Kerry Hicks,2,0,2,0,0
Marion,P0016,Attorney General,,Lib,Kerry Hicks,11,4,7,0,0
Marion,P0017,Attorney General,,Lib,Kerry Hicks,11,6,5,0,0
Marion,P0018,Attorney General,,Lib,Kerry Hicks,5,4,1,0,0
Marion,P0019,Attorney General,,Lib,Kerry Hicks,2,0,2,0,0
Marion,P0020,Attorney General,,Lib,Kerry Hicks,7,4,2,1,0
Marion,P0021,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0
Marion,P0022,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Marion,P0023,Attorney General,,Lib,Kerry Hicks,2,2,0,0,0
Marion,P0024,Attorney General,,Lib,Kerry Hicks,3,1,2,0,0
Marion,P0025,Attorney General,,Lib,Kerry Hicks,13,6,7,0,0
Marion,P0026,Attorney General,,Lib,Kerry Hicks,14,11,1,0,2
Marion,P0027,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Marion,P0028,Attorney General,,Lib,Kerry Hicks,5,4,1,0,0
Marion,P0029,Attorney General,,Lib,Kerry Hicks,1,0,1,0,0
Marion,P0030,Attorney General,,Lib,Kerry Hicks,10,4,6,0,0
Marion,P0001,Attorney General,,Rep,Attorney General Leslie Rutledge,61,3,51,5,2
Marion,P0002,Attorney General,,Rep,Attorney General Leslie Rutledge,179,124,47,7,1
Marion,P0003,Attorney General,,Rep,Attorney General Leslie Rutledge,130,64,57,5,4
Marion,P0004,Attorney General,,Rep,Attorney General Leslie Rutledge,55,22,30,2,1
Marion,P0005,Attorney General,,Rep,Attorney General Leslie Rutledge,82,65,10,7,0
Marion,P0006,Attorney General,,Rep,Attorney General Leslie Rutledge,518,180,311,23,4
Marion,P0007,Attorney General,,Rep,Attorney General Leslie Rutledge,32,9,22,1,0
Marion,P0008,Attorney General,,Rep,Attorney General Leslie Rutledge,515,195,302,13,5
Marion,P0009,Attorney General,,Rep,Attorney General Leslie Rutledge,245,135,102,8,0
Marion,P0010,Attorney General,,Rep,Attorney General Leslie Rutledge,53,21,29,2,1
Marion,P0011,Attorney General,,Rep,Attorney General Leslie Rutledge,30,18,11,1,0
Marion,P0012,Attorney General,,Rep,Attorney General Leslie Rutledge,9,4,5,0,0
Marion,P0013,Attorney General,,Rep,Attorney General Leslie Rutledge,17,11,6,0,0
Marion,P0014,Attorney General,,Rep,Attorney General Leslie Rutledge,12,2,9,1,0
Marion,P0015,Attorney General,,Rep,Attorney General Leslie Rutledge,49,14,35,0,0
Marion,P0016,Attorney General,,Rep,Attorney General Leslie Rutledge,351,131,207,9,4
Marion,P0017,Attorney General,,Rep,Attorney General Leslie Rutledge,186,108,68,5,5
Marion,P0018,Attorney General,,Rep,Attorney General Leslie Rutledge,98,61,31,4,2
Marion,P0019,Attorney General,,Rep,Attorney General Leslie Rutledge,162,89,66,6,1
Marion,P0020,Attorney General,,Rep,Attorney General Leslie Rutledge,170,67,96,6,1
Marion,P0021,Attorney General,,Rep,Attorney General Leslie Rutledge,21,12,7,1,1
Marion,P0022,Attorney General,,Rep,Attorney General Leslie Rutledge,5,2,3,0,0
