county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,28,Jacksonville Council Member,,IND,Jeff Elmore,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Jeff Elmore,15,0,5,9,0,1
Pulaski,30,Jacksonville Council Member,,IND,Jeff Elmore,22,0,8,12,2,0
Pulaski,32,Jacksonville Council Member,,IND,Jeff Elmore,118,0,41,76,1,0
Pulaski,33,Jacksonville Council Member,,IND,Jeff Elmore,214,0,63,150,1,0
Pulaski,34,Jacksonville Council Member,,IND,Jeff Elmore,188,0,99,89,0,0
Pulaski,35,Jacksonville Council Member,,IND,Jeff Elmore,253,0,144,108,0,1
Pulaski,36,Jacksonville Council Member,,IND,Jeff Elmore,144,0,64,78,2,0
Pulaski,37,Jacksonville Council Member,,IND,Jeff Elmore,308,0,152,151,4,1
Pulaski,38,Jacksonville Council Member,,IND,Jeff Elmore,124,0,63,61,0,0
Pulaski,44,Jacksonville Council Member,,IND,Jeff Elmore,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Jeff Elmore,135,0,45,89,1,0
Pulaski,46,Jacksonville Council Member,,IND,Jeff Elmore,93,0,47,46,0,0
Pulaski,47,Jacksonville Council Member,,IND,Jeff Elmore,9,0,4,5,0,0
Pulaski,48,Jacksonville Council Member,,IND,Jeff Elmore,41,0,22,19,0,0
Pulaski,27,Jacksonville Council Member,,IND,Kenny Elliott,207,0,88,114,4,1
Pulaski,28,Jacksonville Council Member,,IND,Kenny Elliott,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Kenny Elliott,39,0,13,26,0,0
Pulaski,30,Jacksonville Council Member,,IND,Kenny Elliott,43,0,21,20,2,0
Pulaski,32,Jacksonville Council Member,,IND,Kenny Elliott,178,0,70,108,0,0
Pulaski,33,Jacksonville Council Member,,IND,Kenny Elliott,396,0,116,272,5,3
Pulaski,34,Jacksonville Council Member,,IND,Kenny Elliott,290,0,151,131,8,0
Pulaski,35,Jacksonville Council Member,,IND,Kenny Elliott,337,0,173,160,4,0
Pulaski,36,Jacksonville Council Member,,IND,Kenny Elliott,224,0,108,115,1,0
Pulaski,37,Jacksonville Council Member,,IND,Kenny Elliott,408,0,199,203,6,0
Pulaski,38,Jacksonville Council Member,,IND,Kenny Elliott,169,0,107,60,0,2
Pulaski,44,Jacksonville Council Member,,IND,Kenny Elliott,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Kenny Elliott,305,0,127,171,7,0
Pulaski,46,Jacksonville Council Member,,IND,Kenny Elliott,162,0,78,84,0,0
Pulaski,47,Jacksonville Council Member,,IND,Kenny Elliott,6,0,6,0,0,0
Pulaski,48,Jacksonville Council Member,,IND,Kenny Elliott,73,0,35,36,1,1
Pulaski,27,Jacksonville Council Member,,IND,Jody L. Urquhart,127,0,55,70,2,0
Pulaski,28,Jacksonville Council Member,,IND,Jody L. Urquhart,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Jody L. Urquhart,22,0,8,12,2,0
Pulaski,30,Jacksonville Council Member,,IND,Jody L. Urquhart,27,0,16,9,2,0
Pulaski,32,Jacksonville Council Member,,IND,Jody L. Urquhart,96,0,33,62,1,0
Pulaski,33,Jacksonville Council Member,,IND,Jody L. Urquhart,196,0,67,127,2,0
Pulaski,34,Jacksonville Council Member,,IND,Jody L. Urquhart,171,0,110,57,1,3
Pulaski,35,Jacksonville Council Member,,IND,Jody L. Urquhart,195,0,101,89,5,0
Pulaski,36,Jacksonville Council Member,,IND,Jody L. Urquhart,150,0,71,77,2,0
Pulaski,37,Jacksonville Council Member,,IND,Jody L. Urquhart,243,0,130,112,1,0
Pulaski,38,Jacksonville Council Member,,IND,Jody L. Urquhart,115,0,65,48,1,1
Pulaski,44,Jacksonville Council Member,,IND,Jody L. Urquhart,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Jody L. Urquhart,175,0,71,102,2,0
Pulaski,46,Jacksonville Council Member,,IND,Jody L. Urquhart,88,0,42,45,1,0
Pulaski,47,Jacksonville Council Member,,IND,Jody L. Urquhart,10,0,5,5,0,0
Pulaski,48,Jacksonville Council Member,,IND,Jody L. Urquhart,39,0,15,24,0,0
Pulaski,27,Jacksonville Council Member,,IND,C. Rolanda Robinson,96,0,44,50,2,0
Pulaski,28,Jacksonville Council Member,,IND,C. Rolanda Robinson,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,C. Rolanda Robinson,26,0,11,12,2,1
Pulaski,30,Jacksonville Council Member,,IND,C. Rolanda Robinson,30,0,16,12,2,0
Pulaski,32,Jacksonville Council Member,,IND,C. Rolanda Robinson,126,0,46,78,2,0
Pulaski,33,Jacksonville Council Member,,IND,C. Rolanda Robinson,216,0,78,134,4,0
Pulaski,34,Jacksonville Council Member,,IND,C. Rolanda Robinson,214,0,127,80,3,4
Pulaski,35,Jacksonville Council Member,,IND,C. Rolanda Robinson,163,0,84,76,3,0
Pulaski,36,Jacksonville Council Member,,IND,C. Rolanda Robinson,156,0,78,75,3,0
Pulaski,37,Jacksonville Council Member,,IND,C. Rolanda Robinson,314,0,173,137,4,0
Pulaski,38,Jacksonville Council Member,,IND,C. Rolanda Robinson,162,0,100,62,0,0
Pulaski,44,Jacksonville Council Member,,IND,C. Rolanda Robinson,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,C. Rolanda Robinson,249,0,98,148,3,0
Pulaski,46,Jacksonville Council Member,,IND,C. Rolanda Robinson,137,0,72,64,1,0
Pulaski,47,Jacksonville Council Member,,IND,C. Rolanda Robinson,10,0,5,5,0,0
Pulaski,48,Jacksonville Council Member,,IND,C. Rolanda Robinson,75,0,35,39,1,0
Pulaski,27,Jacksonville Council Member,,IND,Gary Sipes,197,0,71,124,1,1
Pulaski,28,Jacksonville Council Member,,IND,Gary Sipes,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Gary Sipes,12,0,3,9,0,0
Pulaski,30,Jacksonville Council Member,,IND,Gary Sipes,30,0,14,15,1,0
Pulaski,32,Jacksonville Council Member,,IND,Gary Sipes,138,0,41,96,1,0
Pulaski,33,Jacksonville Council Member,,IND,Gary Sipes,311,0,80,228,2,1
Pulaski,34,Jacksonville Council Member,,IND,Gary Sipes,218,0,119,98,1,0
Pulaski,35,Jacksonville Council Member,,IND,Gary Sipes,336,0,177,156,2,1
Pulaski,36,Jacksonville Council Member,,IND,Gary Sipes,202,0,94,108,0,0
Pulaski,37,Jacksonville Council Member,,IND,Gary Sipes,352,0,164,184,4,0
Pulaski,38,Jacksonville Council Member,,IND,Gary Sipes,148,0,68,78,0,2
Pulaski,44,Jacksonville Council Member,,IND,Gary Sipes,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Gary Sipes,179,0,73,105,1,0
Pulaski,46,Jacksonville Council Member,,IND,Gary Sipes,109,0,54,55,0,0
Pulaski,47,Jacksonville Council Member,,IND,Gary Sipes,3,0,2,1,0,0
Pulaski,48,Jacksonville Council Member,,IND,Gary Sipes,40,0,21,19,0,0
Pulaski,27,Jacksonville Council Member,,IND,Kevin McCleary,169,0,84,82,3,0
Pulaski,28,Jacksonville Council Member,,IND,Kevin McCleary,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Kevin McCleary,37,0,12,25,0,0
Pulaski,30,Jacksonville Council Member,,IND,Kevin McCleary,31,0,15,13,3,0
Pulaski,32,Jacksonville Council Member,,IND,Kevin McCleary,129,0,55,74,0,0
Pulaski,33,Jacksonville Council Member,,IND,Kevin McCleary,283,0,87,192,2,2
Pulaski,34,Jacksonville Council Member,,IND,Kevin McCleary,219,0,115,100,4,0
Pulaski,35,Jacksonville Council Member,,IND,Kevin McCleary,268,0,145,119,4,0
Pulaski,36,Jacksonville Council Member,,IND,Kevin McCleary,156,0,70,84,2,0
Pulaski,37,Jacksonville Council Member,,IND,Kevin McCleary,308,0,149,155,3,1
Pulaski,38,Jacksonville Council Member,,IND,Kevin McCleary,108,0,70,36,1,1
Pulaski,44,Jacksonville Council Member,,IND,Kevin McCleary,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Kevin McCleary,197,0,73,119,5,0
Pulaski,46,Jacksonville Council Member,,IND,Kevin McCleary,109,0,48,61,0,0
Pulaski,47,Jacksonville Council Member,,IND,Kevin McCleary,13,0,9,4,0,0
Pulaski,48,Jacksonville Council Member,,IND,Kevin McCleary,39,0,15,23,0,1
Pulaski,27,Jacksonville Council Member,,IND,Ratchell Richter,49,0,23,24,2,0
Pulaski,28,Jacksonville Council Member,,IND,Ratchell Richter,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Ratchell Richter,11,0,2,7,1,1
Pulaski,30,Jacksonville Council Member,,IND,Ratchell Richter,14,0,7,5,2,0
Pulaski,32,Jacksonville Council Member,,IND,Ratchell Richter,55,0,21,33,1,0
Pulaski,33,Jacksonville Council Member,,IND,Ratchell Richter,105,0,36,67,2,0
Pulaski,34,Jacksonville Council Member,,IND,Ratchell Richter,89,0,46,42,0,1
Pulaski,35,Jacksonville Council Member,,IND,Ratchell Richter,98,0,56,40,2,0
Pulaski,36,Jacksonville Council Member,,IND,Ratchell Richter,81,0,46,35,0,0
Pulaski,37,Jacksonville Council Member,,IND,Ratchell Richter,129,0,79,48,2,0
Pulaski,38,Jacksonville Council Member,,IND,Ratchell Richter,70,0,43,26,0,1
Pulaski,44,Jacksonville Council Member,,IND,Ratchell Richter,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Ratchell Richter,89,0,34,55,0,0
Pulaski,46,Jacksonville Council Member,,IND,Ratchell Richter,62,0,26,36,0,0
Pulaski,47,Jacksonville Council Member,,IND,Ratchell Richter,3,0,3,0,0,0
Pulaski,48,Jacksonville Council Member,,IND,Ratchell Richter,24,0,13,11,0,0
Pulaski,27,Jacksonville Council Member,,IND,Tara Smith,319,0,132,184,3,0
Pulaski,28,Jacksonville Council Member,,IND,Tara Smith,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,Tara Smith,50,0,18,31,1,0
Pulaski,30,Jacksonville Council Member,,IND,Tara Smith,62,0,28,32,2,0
Pulaski,32,Jacksonville Council Member,,IND,Tara Smith,258,0,95,161,2,0
Pulaski,33,Jacksonville Council Member,,IND,Tara Smith,517,0,160,351,4,2
Pulaski,34,Jacksonville Council Member,,IND,Tara Smith,410,0,227,176,5,2
Pulaski,35,Jacksonville Council Member,,IND,Tara Smith,458,0,235,217,5,1
Pulaski,36,Jacksonville Council Member,,IND,Tara Smith,318,0,142,172,3,1
Pulaski,37,Jacksonville Council Member,,IND,Tara Smith,628,0,304,318,6,0
Pulaski,38,Jacksonville Council Member,,IND,Tara Smith,263,0,151,111,1,0
Pulaski,44,Jacksonville Council Member,,IND,Tara Smith,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,Tara Smith,424,0,169,245,10,0
Pulaski,46,Jacksonville Council Member,,IND,Tara Smith,236,0,119,115,2,0
Pulaski,47,Jacksonville Council Member,,IND,Tara Smith,15,0,8,7,0,0
Pulaski,48,Jacksonville Council Member,,IND,Tara Smith,112,0,54,57,1,0
Pulaski,27,Jacksonville Council Member,,IND,John A. Donnelly,103,0,49,51,2,1
Pulaski,28,Jacksonville Council Member,,IND,John A. Donnelly,0,0,0,0,0,0
Pulaski,29,Jacksonville Council Member,,IND,John A. Donnelly,16,0,7,9,0,0
Pulaski,30,Jacksonville Council Member,,IND,John A. Donnelly,18,0,11,5,2,0
Pulaski,32,Jacksonville Council Member,,IND,John A. Donnelly,82,0,28,54,0,0
Pulaski,33,Jacksonville Council Member,,IND,John A. Donnelly,178,0,51,124,2,1
Pulaski,34,Jacksonville Council Member,,IND,John A. Donnelly,159,0,92,62,4,1
Pulaski,35,Jacksonville Council Member,,IND,John A. Donnelly,208,0,117,89,2,0
Pulaski,36,Jacksonville Council Member,,IND,John A. Donnelly,111,0,47,62,2,0
Pulaski,37,Jacksonville Council Member,,IND,John A. Donnelly,200,0,95,101,3,1
Pulaski,38,Jacksonville Council Member,,IND,John A. Donnelly,74,0,40,32,0,2
Pulaski,44,Jacksonville Council Member,,IND,John A. Donnelly,0,0,0,0,0,0
Pulaski,45,Jacksonville Council Member,,IND,John A. Donnelly,107,0,39,68,0,0
Pulaski,46,Jacksonville Council Member,,IND,John A. Donnelly,52,0,26,26,0,0
Pulaski,47,Jacksonville Council Member,,IND,John A. Donnelly,7,0,4,3,0,0
Pulaski,48,Jacksonville Council Member,,IND,John A. Donnelly,19,0,5,13,0,1
Pulaski,58,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,38,0,19,18,1,0
Pulaski,60,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,51,0,19,31,1,0
Pulaski,61,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,3,0,0,3,0,0
Pulaski,63,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,4,0,3,1,0,0
Pulaski,64,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,53,0,24,27,2,0
Pulaski,65,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,11,7,1,0
Pulaski,66,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,27,0,15,12,0,0
Pulaski,67,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,43,0,26,16,1,0
Pulaski,68,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,36,0,17,19,0,0
Pulaski,69,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,22,0,9,13,0,0
Pulaski,70,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,11,0,4,5,2,0
Pulaski,71,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,41,0,14,24,3,0
Pulaski,72,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,18,0,9,9,0,0
Pulaski,73,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,45,0,20,20,2,3
Pulaski,74,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,31,0,20,11,0,0
Pulaski,75,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,29,0,19,10,0,0
Pulaski,76,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,47,0,27,17,2,1
Pulaski,77,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,45,0,16,27,2,0
Pulaski,78,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,48,0,28,20,0,0
Pulaski,79,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,20,0,8,11,0,1
Pulaski,80,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,32,0,12,20,0,0
Pulaski,81,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,54,0,29,24,1,0
Pulaski,82,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,29,0,14,15,0,0
Pulaski,83,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,38,0,19,16,2,1
Pulaski,84,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,27,0,15,12,0,0
Pulaski,85,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,33,0,16,14,3,0
Pulaski,86,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,6,11,1,1
Pulaski,87,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,35,0,19,15,1,0
Pulaski,88,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,31,0,14,15,2,0
Pulaski,89,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,21,0,12,8,1,0
Pulaski,90,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,24,0,10,13,1,0
Pulaski,91,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,14,0,7,7,0,0
Pulaski,92,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,21,0,13,7,1,0
Pulaski,93,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,27,0,16,8,3,0
Pulaski,94,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,14,0,10,4,0,0
Pulaski,95,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,28,0,18,9,1,0
Pulaski,96,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,12,0,10,2,0,0
Pulaski,97,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,16,0,12,4,0,0
Pulaski,98,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,13,0,6,7,0,0
Pulaski,99,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,17,0,12,5,0,0
Pulaski,100,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,6,0,5,1,0,0
Pulaski,101,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,23,0,16,7,0,0
Pulaski,102,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,36,0,19,15,2,0
Pulaski,103,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,38,0,20,18,0,0
Pulaski,104,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,26,0,17,9,0,0
Pulaski,105,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,25,0,18,7,0,0
Pulaski,106,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,8,10,1,0
Pulaski,107,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,7,0,7,0,0,0
Pulaski,108,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,14,0,10,4,0,0
Pulaski,109,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,25,0,19,5,0,1
Pulaski,110,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,16,0,7,9,0,0
Pulaski,111,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,44,0,30,13,1,0
Pulaski,112,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,17,0,10,6,1,0
Pulaski,113,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,28,0,16,12,0,0
Pulaski,114,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,32,0,11,19,0,2
Pulaski,115,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,23,0,14,8,1,0
Pulaski,116,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,17,0,11,6,0,0
Pulaski,117,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,16,0,10,6,0,0
Pulaski,118,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,11,7,1,0
Pulaski,119,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,9,0,2,6,1,0
Pulaski,120,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,17,0,9,8,0,0
Pulaski,121,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,26,0,18,8,0,0
Pulaski,122,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,10,0,5,5,0,0
Pulaski,123,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,7,12,0,0
Pulaski,124,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,27,0,13,13,0,1
Pulaski,125,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,9,0,6,3,0,0
Pulaski,128,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,27,0,16,11,0,0
Pulaski,129,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,19,0,15,4,0,0
Pulaski,130,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,2,0,2,0,0,0
Pulaski,131,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,0,0,0,0,0,0
Pulaski,134,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,9,0,4,4,0,1
Pulaski,135,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,5,0,4,1,0,0
Pulaski,137,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Glen Schwarz,42,0,18,22,2,0
Pulaski,58,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,331,0,157,169,5,0
Pulaski,60,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,530,0,189,330,11,0
Pulaski,61,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,32,0,9,23,0,0
Pulaski,63,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,29,0,16,13,0,0
Pulaski,64,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,502,0,219,265,11,7
Pulaski,65,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,240,0,120,116,4,0
Pulaski,66,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,351,0,183,161,6,1
Pulaski,67,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,377,0,213,162,2,0
Pulaski,68,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,458,0,205,242,10,1
Pulaski,69,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,392,0,190,185,12,5
Pulaski,70,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,253,0,136,111,6,0
Pulaski,71,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,559,0,266,277,15,1
Pulaski,72,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,173,0,95,74,4,0
Pulaski,73,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,325,0,154,160,9,2
Pulaski,74,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,244,0,100,135,9,0
Pulaski,75,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,317,0,163,143,10,1
Pulaski,76,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,347,0,191,151,5,0
Pulaski,77,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,576,0,225,338,13,0
Pulaski,78,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,411,0,141,263,7,0
Pulaski,79,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,107,0,47,59,1,0
Pulaski,80,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,286,0,141,143,1,1
Pulaski,81,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,243,0,126,113,4,0
Pulaski,82,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,140,0,78,62,0,0
Pulaski,83,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,159,0,75,80,4,0
Pulaski,84,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,105,0,49,52,3,1
Pulaski,85,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,150,0,46,91,12,1
Pulaski,86,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,128,0,44,69,15,0
Pulaski,87,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,301,0,190,103,8,0
Pulaski,88,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,453,0,240,198,15,0
Pulaski,89,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,276,0,165,105,5,1
Pulaski,90,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,426,0,207,203,14,2
Pulaski,91,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,274,0,139,129,6,0
Pulaski,92,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,397,0,223,165,7,2
Pulaski,93,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,390,0,222,157,9,2
Pulaski,94,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,337,0,193,136,6,2
Pulaski,95,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,530,0,251,254,23,2
Pulaski,96,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,278,0,154,117,7,0
Pulaski,97,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,280,0,172,104,3,1
Pulaski,98,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,68,0,33,34,1,0
Pulaski,99,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,188,0,115,66,7,0
Pulaski,100,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,44,0,19,23,2,0
Pulaski,101,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,143,0,82,56,2,3
Pulaski,102,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,89,0,57,32,0,0
Pulaski,103,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,65,0,29,35,0,1
Pulaski,104,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,129,0,74,51,2,2
Pulaski,105,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,75,0,27,47,1,0
Pulaski,106,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,337,0,156,171,8,2
Pulaski,107,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,387,0,206,171,9,1
Pulaski,108,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,376,0,192,172,11,1
Pulaski,109,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,1069,0,521,518,26,4
Pulaski,110,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,263,0,108,149,6,0
Pulaski,111,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,739,0,401,328,10,0
Pulaski,112,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,358,0,187,169,2,0
Pulaski,113,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,611,0,302,301,7,1
Pulaski,114,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,523,0,237,278,5,3
Pulaski,115,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,160,0,76,83,1,0
Pulaski,116,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,59,0,33,26,0,0
Pulaski,117,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,96,0,50,45,1,0
Pulaski,118,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,402,0,122,267,10,3
Pulaski,119,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,162,0,68,90,3,1
