county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Logan,Tomlinson,U.S. Congress District 4,,Non,Write-In,1,1,0,0,0
Logan,Cane Creek,Governor,,Dem,Jared K. Henderson,35,26,9,0,0
Logan,Clark Crossroads,Governor,,Dem,Jared K. Henderson,27,17,10,0,0
Logan,Clark City,Governor,,Dem,Jared K. Henderson,33,27,6,0,0
Logan,Clark Rural,Governor,,Dem,Jared K. Henderson,15,10,5,0,0
Logan,Delaware,Governor,,Dem,Jared K. Henderson,25,21,4,0,0
Logan,Driggs,Governor,,Dem,Jared K. Henderson,23,7,16,0,0
Logan,Ellsworth,Governor,,Dem,Jared K. Henderson,19,13,5,1,0
Logan,Johnson,Governor,,Dem,Jared K. Henderson,7,1,5,1,0
Logan,Logan,Governor,,Dem,Jared K. Henderson,22,18,3,0,1
Logan,Mountain,Governor,,Dem,Jared K. Henderson,11,9,2,0,0
Logan,River City,Governor,,Dem,Jared K. Henderson,11,9,2,0,0
Logan,River Rural,Governor,,Dem,Jared K. Henderson,27,25,2,0,0
Logan,Shoal Creek,Governor,,Dem,Jared K. Henderson,40,34,6,0,0
Logan,Short Mtn Ward 1,Governor,,Dem,Jared K. Henderson,85,50,34,1,0
Logan,Short Mtn Ward 2,Governor,,Dem,Jared K. Henderson,48,23,24,1,0
Logan,Short Mtn Ward 3,Governor,,Dem,Jared K. Henderson,32,17,15,0,0
Logan,Short Mtn Ward 4,Governor,,Dem,Jared K. Henderson,63,30,31,2,0
Logan,Caulksville City,Governor,,Dem,Jared K. Henderson,12,11,1,0,0
Logan,Caulksville Rural,Governor,,Dem,Jared K. Henderson,33,21,11,1,0
Logan,Ratcliff City,Governor,,Dem,Jared K. Henderson,13,10,3,0,0
Logan,Ratcliff Rural,Governor,,Dem,Jared K. Henderson,17,16,1,0,0
Logan,Morrison Bluff,Governor,,Dem,Jared K. Henderson,7,7,0,0,0
Logan,Blue Mtn City,Governor,,Dem,Jared K. Henderson,1,1,0,0,0
Logan,Blue Mtn Rural,Governor,,Dem,Jared K. Henderson,2,0,2,0,0
Logan,Boone Ward 1,Governor,,Dem,Jared K. Henderson,55,21,32,2,0
Logan,Boone Ward 2,Governor,,Dem,Jared K. Henderson,58,27,31,0,0
Logan,Boone Ward 3,Governor,,Dem,Jared K. Henderson,76,21,53,2,0
Logan,Boone Ward 4,Governor,,Dem,Jared K. Henderson,74,28,45,1,0
Logan,Cauthron,Governor,,Dem,Jared K. Henderson,14,3,11,0,0
Logan,Petit Jean,Governor,,Dem,Jared K. Henderson,13,6,7,0,0
Logan,Reveille City,Governor,,Dem,Jared K. Henderson,22,17,5,0,0
Logan,Reveille Rural,Governor,,Dem,Jared K. Henderson,33,25,7,1,0
Logan,Sugar Creek,Governor,,Dem,Jared K. Henderson,27,11,15,1,0
Logan,Washburn,Governor,,Dem,Jared K. Henderson,33,8,25,0,0
Logan,Barber,Governor,,Dem,Jared K. Henderson,11,3,8,0,0
Logan,Tomlinson,Governor,,Dem,Jared K. Henderson,17,14,3,0,0
Logan,Cane Creek,Governor,,Lib,Mark West,3,2,1,0,0
Logan,Clark Crossroads,Governor,,Lib,Mark West,2,1,1,0,0
Logan,Clark City,Governor,,Lib,Mark West,5,4,1,0,0
Logan,Clark Rural,Governor,,Lib,Mark West,3,1,2,0,0
Logan,Delaware,Governor,,Lib,Mark West,6,3,3,0,0
Logan,Driggs,Governor,,Lib,Mark West,2,2,0,0,0
Logan,Ellsworth,Governor,,Lib,Mark West,5,3,2,0,0
Logan,Johnson,Governor,,Lib,Mark West,0,0,0,0,0
Logan,Logan,Governor,,Lib,Mark West,2,2,0,0,0
Logan,Mountain,Governor,,Lib,Mark West,1,1,0,0,0
Logan,River City,Governor,,Lib,Mark West,3,3,0,0,0
Logan,River Rural,Governor,,Lib,Mark West,1,1,0,0,0
Logan,Shoal Creek,Governor,,Lib,Mark West,5,4,1,0,0
Logan,Short Mtn Ward 1,Governor,,Lib,Mark West,8,6,2,0,0
Logan,Short Mtn Ward 2,Governor,,Lib,Mark West,8,4,4,0,0
Logan,Short Mtn Ward 3,Governor,,Lib,Mark West,9,7,2,0,0
Logan,Short Mtn Ward 4,Governor,,Lib,Mark West,10,5,5,0,0
Logan,Caulksville City,Governor,,Lib,Mark West,4,2,2,0,0
Logan,Caulksville Rural,Governor,,Lib,Mark West,4,2,2,0,0
Logan,Ratcliff City,Governor,,Lib,Mark West,1,1,0,0,0
Logan,Ratcliff Rural,Governor,,Lib,Mark West,0,0,0,0,0
Logan,Morrison Bluff,Governor,,Lib,Mark West,1,1,0,0,0
Logan,Blue Mtn City,Governor,,Lib,Mark West,0,0,0,0,0
Logan,Blue Mtn Rural,Governor,,Lib,Mark West,1,1,0,0,0
Logan,Boone Ward 1,Governor,,Lib,Mark West,15,9,6,0,0
Logan,Boone Ward 2,Governor,,Lib,Mark West,14,11,3,0,0
Logan,Boone Ward 3,Governor,,Lib,Mark West,13,6,7,0,0
Logan,Boone Ward 4,Governor,,Lib,Mark West,17,3,14,0,0
Logan,Cauthron,Governor,,Lib,Mark West,2,0,2,0,0
Logan,Petit Jean,Governor,,Lib,Mark West,3,1,2,0,0
Logan,Reveille City,Governor,,Lib,Mark West,9,4,5,0,0
Logan,Reveille Rural,Governor,,Lib,Mark West,4,4,0,0,0
Logan,Sugar Creek,Governor,,Lib,Mark West,6,5,1,0,0
Logan,Washburn,Governor,,Lib,Mark West,7,4,3,0,0
Logan,Barber,Governor,,Lib,Mark West,5,3,2,0,0
Logan,Tomlinson,Governor,,Lib,Mark West,5,3,2,0,0
Logan,Cane Creek,Governor,,Rep,Governor Asa Hutchinson,96,77,18,1,0
Logan,Clark Crossroads,Governor,,Rep,Governor Asa Hutchinson,101,67,33,1,0
Logan,Clark City,Governor,,Rep,Governor Asa Hutchinson,98,71,27,0,0
Logan,Clark Rural,Governor,,Rep,Governor Asa Hutchinson,74,44,30,0,0
Logan,Delaware,Governor,,Rep,Governor Asa Hutchinson,128,99,26,2,1
Logan,Driggs,Governor,,Rep,Governor Asa Hutchinson,113,70,42,1,0
Logan,Ellsworth,Governor,,Rep,Governor Asa Hutchinson,167,116,51,0,0
Logan,Johnson,Governor,,Rep,Governor Asa Hutchinson,72,39,33,0,0
Logan,Logan,Governor,,Rep,Governor Asa Hutchinson,77,69,8,0,0
Logan,Mountain,Governor,,Rep,Governor Asa Hutchinson,38,30,8,0,0
Logan,River City,Governor,,Rep,Governor Asa Hutchinson,40,32,6,2,0
Logan,River Rural,Governor,,Rep,Governor Asa Hutchinson,76,71,5,0,0
Logan,Shoal Creek,Governor,,Rep,Governor Asa Hutchinson,166,133,32,1,0
Logan,Short Mtn Ward 1,Governor,,Rep,Governor Asa Hutchinson,260,129,128,3,0
Logan,Short Mtn Ward 2,Governor,,Rep,Governor Asa Hutchinson,175,92,82,1,0
Logan,Short Mtn Ward 3,Governor,,Rep,Governor Asa Hutchinson,155,92,59,4,0
Logan,Short Mtn Ward 4,Governor,,Rep,Governor Asa Hutchinson,277,131,146,0,0
Logan,Caulksville City,Governor,,Rep,Governor Asa Hutchinson,65,46,18,1,0
Logan,Caulksville Rural,Governor,,Rep,Governor Asa Hutchinson,111,82,29,0,0
Logan,Ratcliff City,Governor,,Rep,Governor Asa Hutchinson,37,29,8,0,0
Logan,Ratcliff Rural,Governor,,Rep,Governor Asa Hutchinson,35,31,2,2,0
Logan,Morrison Bluff,Governor,,Rep,Governor Asa Hutchinson,19,17,2,0,0
Logan,Blue Mtn City,Governor,,Rep,Governor Asa Hutchinson,17,8,9,0,0
Logan,Blue Mtn Rural,Governor,,Rep,Governor Asa Hutchinson,18,12,6,0,0
Logan,Boone Ward 1,Governor,,Rep,Governor Asa Hutchinson,203,92,107,4,0
Logan,Boone Ward 2,Governor,,Rep,Governor Asa Hutchinson,226,73,150,3,0
Logan,Boone Ward 3,Governor,,Rep,Governor Asa Hutchinson,238,88,145,5,0
Logan,Boone Ward 4,Governor,,Rep,Governor Asa Hutchinson,381,132,244,5,0
Logan,Cauthron,Governor,,Rep,Governor Asa Hutchinson,56,22,33,1,0
Logan,Petit Jean,Governor,,Rep,Governor Asa Hutchinson,55,29,26,0,0
Logan,Reveille City,Governor,,Rep,Governor Asa Hutchinson,120,94,26,0,0
Logan,Reveille Rural,Governor,,Rep,Governor Asa Hutchinson,146,109,36,1,0
Logan,Sugar Creek,Governor,,Rep,Governor Asa Hutchinson,101,56,45,0,0
Logan,Washburn,Governor,,Rep,Governor Asa Hutchinson,191,66,124,1,0
Logan,Barber,Governor,,Rep,Governor Asa Hutchinson,83,32,50,1,0
Logan,Tomlinson,Governor,,Rep,Governor Asa Hutchinson,88,73,15,0,0
Logan,Cane Creek,Lieutenant Governor,,Dem,Anthony Bland,31,23,8,0,0
Logan,Clark Crossroads,Lieutenant Governor,,Dem,Anthony Bland,27,18,9,0,0
Logan,Clark City,Lieutenant Governor,,Dem,Anthony Bland,37,31,6,0,0
Logan,Clark Rural,Lieutenant Governor,,Dem,Anthony Bland,19,15,4,0,0
Logan,Delaware,Lieutenant Governor,,Dem,Anthony Bland,32,25,6,0,1
Logan,Driggs,Lieutenant Governor,,Dem,Anthony Bland,21,7,14,0,0
Logan,Ellsworth,Lieutenant Governor,,Dem,Anthony Bland,17,12,5,0,0
Logan,Johnson,Lieutenant Governor,,Dem,Anthony Bland,10,3,6,1,0
Logan,Logan,Lieutenant Governor,,Dem,Anthony Bland,25,21,3,0,1
Logan,Mountain,Lieutenant Governor,,Dem,Anthony Bland,13,11,2,0,0
Logan,River City,Lieutenant Governor,,Dem,Anthony Bland,12,9,3,0,0
Logan,River Rural,Lieutenant Governor,,Dem,Anthony Bland,29,27,2,0,0
Logan,Shoal Creek,Lieutenant Governor,,Dem,Anthony Bland,41,35,6,0,0
Logan,Short Mtn Ward 1,Lieutenant Governor,,Dem,Anthony Bland,97,57,39,1,0
Logan,Short Mtn Ward 2,Lieutenant Governor,,Dem,Anthony Bland,57,30,26,1,0
Logan,Short Mtn Ward 3,Lieutenant Governor,,Dem,Anthony Bland,36,20,16,0,0
Logan,Short Mtn Ward 4,Lieutenant Governor,,Dem,Anthony Bland,75,36,38,1,0
Logan,Caulksville City,Lieutenant Governor,,Dem,Anthony Bland,13,12,1,0,0
Logan,Caulksville Rural,Lieutenant Governor,,Dem,Anthony Bland,33,20,12,1,0
Logan,Ratcliff City,Lieutenant Governor,,Dem,Anthony Bland,13,10,3,0,0
Logan,Ratcliff Rural,Lieutenant Governor,,Dem,Anthony Bland,18,17,1,0,0
Logan,Morrison Bluff,Lieutenant Governor,,Dem,Anthony Bland,8,8,0,0,0
Logan,Blue Mtn City,Lieutenant Governor,,Dem,Anthony Bland,1,1,0,0,0
Logan,Blue Mtn Rural,Lieutenant Governor,,Dem,Anthony Bland,2,0,2,0,0
Logan,Boone Ward 1,Lieutenant Governor,,Dem,Anthony Bland,54,23,28,3,0
Logan,Boone Ward 2,Lieutenant Governor,,Dem,Anthony Bland,58,24,34,0,0
Logan,Boone Ward 3,Lieutenant Governor,,Dem,Anthony Bland,88,22,64,2,0
Logan,Boone Ward 4,Lieutenant Governor,,Dem,Anthony Bland,76,30,44,2,0
Logan,Cauthron,Lieutenant Governor,,Dem,Anthony Bland,18,4,14,0,0
Logan,Petit Jean,Lieutenant Governor,,Dem,Anthony Bland,12,6,6,0,0
Logan,Reveille City,Lieutenant Governor,,Dem,Anthony Bland,31,24,7,0,0
Logan,Reveille Rural,Lieutenant Governor,,Dem,Anthony Bland,40,30,9,1,0
Logan,Sugar Creek,Lieutenant Governor,,Dem,Anthony Bland,30,15,14,1,0
Logan,Washburn,Lieutenant Governor,,Dem,Anthony Bland,38,8,29,1,0
Logan,Barber,Lieutenant Governor,,Dem,Anthony Bland,12,3,9,0,0
Logan,Tomlinson,Lieutenant Governor,,Dem,Anthony Bland,25,22,3,0,0
Logan,Cane Creek,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0,0
Logan,Clark Crossroads,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Logan,Clark City,Lieutenant Governor,,Lib,Frank Gilbert,6,6,0,0,0
Logan,Clark Rural,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0,0
Logan,Delaware,Lieutenant Governor,,Lib,Frank Gilbert,4,3,1,0,0
Logan,Driggs,Lieutenant Governor,,Lib,Frank Gilbert,4,3,1,0,0
Logan,Ellsworth,Lieutenant Governor,,Lib,Frank Gilbert,4,3,1,0,0
Logan,Johnson,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Logan,Logan,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Logan,Mountain,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Logan,River City,Lieutenant Governor,,Lib,Frank Gilbert,3,3,0,0,0
Logan,River Rural,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Logan,Shoal Creek,Lieutenant Governor,,Lib,Frank Gilbert,5,4,1,0,0
Logan,Short Mtn Ward 1,Lieutenant Governor,,Lib,Frank Gilbert,14,11,3,0,0
Logan,Short Mtn Ward 2,Lieutenant Governor,,Lib,Frank Gilbert,7,4,3,0,0
Logan,Short Mtn Ward 3,Lieutenant Governor,,Lib,Frank Gilbert,7,6,1,0,0
Logan,Short Mtn Ward 4,Lieutenant Governor,,Lib,Frank Gilbert,9,6,3,0,0
Logan,Caulksville City,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Logan,Caulksville Rural,Lieutenant Governor,,Lib,Frank Gilbert,3,1,2,0,0
Logan,Ratcliff City,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0,0
Logan,Ratcliff Rural,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Logan,Morrison Bluff,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Logan,Blue Mtn City,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Logan,Blue Mtn Rural,Lieutenant Governor,,Lib,Frank Gilbert,2,1,1,0,0
Logan,Boone Ward 1,Lieutenant Governor,,Lib,Frank Gilbert,14,6,7,1,0
Logan,Boone Ward 2,Lieutenant Governor,,Lib,Frank Gilbert,11,7,3,1,0
Logan,Boone Ward 3,Lieutenant Governor,,Lib,Frank Gilbert,10,7,3,0,0
Logan,Boone Ward 4,Lieutenant Governor,,Lib,Frank Gilbert,12,5,7,0,0
