county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Woodruff,Babbs Cottn PL/Freeman-07,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,3,0,12
Woodruff,Babbs/Cotton Plant-08,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,3,0,17
Woodruff,Babbs/Cotton Plant-09,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,0,0,9
Woodruff,Hunter Methodist/Rural-10,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,1,0,17
Woodruff,Hunter Methodist-11,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,4,0,16
Woodruff,Fairgrounds/Howell-12,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,5,0,19
Woodruff,White Hall Church-13,Secretary of State,,REP,John Thurston Commissioner of State Lands,37,10,0,27
Woodruff,Morton Baptist-14,Secretary of State,,REP,John Thurston Commissioner of State Lands,62,11,0,51
Woodruff,Frgrnds/McCrory Rural-15,Secretary of State,,REP,John Thurston Commissioner of State Lands,68,17,0,51
Woodruff,Patterson Fire Station-16,Secretary of State,,REP,John Thurston Commissioner of State Lands,67,16,0,51
Woodruff,McCrory Civic Center-17,Secretary of State,,REP,John Thurston Commissioner of State Lands,186,53,6,127
Woodruff,McCrory Civic-18,Secretary of State,,REP,John Thurston Commissioner of State Lands,69,17,0,52
Woodruff,Pumpkin Bend Church-19,Secretary of State,,REP,John Thurston Commissioner of State Lands,79,15,1,63
Woodruff,Fairgrounds Fakes Chpl-20,Secretary of State,,REP,John Thurston Commissioner of State Lands,14,5,0,9
Woodruff,Augusta Armory -01,State Treasurer,,REP,Treasurer of State Dennis Milligan,163,87,0,76
Woodruff,Augusta Armory-02,State Treasurer,,REP,Treasurer of State Dennis Milligan,165,98,6,61
Woodruff,Augusta Hsng Authority-03,State Treasurer,,REP,Treasurer of State Dennis Milligan,59,20,0,39
Woodruff,Augusta Armory-04,State Treasurer,,REP,Treasurer of State Dennis Milligan,61,33,0,28
Woodruff,Augusta Armory-05,State Treasurer,,REP,Treasurer of State Dennis Milligan,36,15,0,21
Woodruff,Gregory-06,State Treasurer,,REP,Treasurer of State Dennis Milligan,15,0,0,15
Woodruff,Babbs Cottn PL/Freeman-07,State Treasurer,,REP,Treasurer of State Dennis Milligan,22,4,0,18
Woodruff,Babbs/Cotton Plant-08,State Treasurer,,REP,Treasurer of State Dennis Milligan,52,6,0,46
Woodruff,Babbs/Cotton Plant-09,State Treasurer,,REP,Treasurer of State Dennis Milligan,27,10,0,17
Woodruff,Hunter Methodist/Rural-10,State Treasurer,,REP,Treasurer of State Dennis Milligan,20,1,0,19
Woodruff,Hunter Methodist-11,State Treasurer,,REP,Treasurer of State Dennis Milligan,24,4,0,20
Woodruff,Fairgrounds/Howell-12,State Treasurer,,REP,Treasurer of State Dennis Milligan,28,7,0,21
Woodruff,White Hall Church-13,State Treasurer,,REP,Treasurer of State Dennis Milligan,43,11,0,32
Woodruff,Morton Baptist-14,State Treasurer,,REP,Treasurer of State Dennis Milligan,65,12,0,53
Woodruff,Frgrnds/McCrory Rural-15,State Treasurer,,REP,Treasurer of State Dennis Milligan,87,20,0,67
Woodruff,Patterson Fire Station-16,State Treasurer,,REP,Treasurer of State Dennis Milligan,77,24,0,53
Woodruff,McCrory Civic Center-17,State Treasurer,,REP,Treasurer of State Dennis Milligan,235,62,6,167
Woodruff,McCrory Civic-18,State Treasurer,,REP,Treasurer of State Dennis Milligan,90,20,2,68
Woodruff,Pumpkin Bend Church-19,State Treasurer,,REP,Treasurer of State Dennis Milligan,91,17,1,73
Woodruff,Fairgrounds Fakes Chpl-20,State Treasurer,,REP,Treasurer of State Dennis Milligan,18,7,0,11
Woodruff,Augusta Armory -01,State Treasurer,,LIB,Ashley Ewald,101,52,2,47
Woodruff,Augusta Armory-02,State Treasurer,,LIB,Ashley Ewald,121,58,2,61
Woodruff,Augusta Hsng Authority-03,State Treasurer,,LIB,Ashley Ewald,103,37,5,61
Woodruff,Augusta Armory-04,State Treasurer,,LIB,Ashley Ewald,9,2,0,7
Woodruff,Augusta Armory-05,State Treasurer,,LIB,Ashley Ewald,8,4,0,4
Woodruff,Gregory-06,State Treasurer,,LIB,Ashley Ewald,9,0,0,9
Woodruff,Babbs Cottn PL/Freeman-07,State Treasurer,,LIB,Ashley Ewald,8,2,0,6
Woodruff,Babbs/Cotton Plant-08,State Treasurer,,LIB,Ashley Ewald,52,7,0,45
Woodruff,Babbs/Cotton Plant-09,State Treasurer,,LIB,Ashley Ewald,49,8,0,41
Woodruff,Hunter Methodist/Rural-10,State Treasurer,,LIB,Ashley Ewald,4,0,0,4
Woodruff,Hunter Methodist-11,State Treasurer,,LIB,Ashley Ewald,1,0,0,1
Woodruff,Fairgrounds/Howell-12,State Treasurer,,LIB,Ashley Ewald,3,3,0,0
Woodruff,White Hall Church-13,State Treasurer,,LIB,Ashley Ewald,4,1,0,3
Woodruff,Morton Baptist-14,State Treasurer,,LIB,Ashley Ewald,10,0,1,9
Woodruff,Frgrnds/McCrory Rural-15,State Treasurer,,LIB,Ashley Ewald,10,4,0,6
Woodruff,Patterson Fire Station-16,State Treasurer,,LIB,Ashley Ewald,13,2,1,10
Woodruff,McCrory Civic Center-17,State Treasurer,,LIB,Ashley Ewald,57,18,3,36
Woodruff,McCrory Civic-18,State Treasurer,,LIB,Ashley Ewald,36,7,0,29
Woodruff,Pumpkin Bend Church-19,State Treasurer,,LIB,Ashley Ewald,18,2,0,16
Woodruff,Fairgrounds Fakes Chpl-20,State Treasurer,,LIB,Ashley Ewald,0,0,0,0
Woodruff,Augusta Armory -01,Auditor of State,,REP,Andrea Lea,165,90,0,75
Woodruff,Augusta Armory-02,Auditor of State,,REP,Andrea Lea,166,94,5,67
Woodruff,Augusta Hsng Authority-03,Auditor of State,,REP,Andrea Lea,60,22,1,37
Woodruff,Augusta Armory-04,Auditor of State,,REP,Andrea Lea,61,33,0,28
Woodruff,Augusta Armory-05,Auditor of State,,REP,Andrea Lea,35,14,0,21
Woodruff,Gregory-06,Auditor of State,,REP,Andrea Lea,17,0,0,17
Woodruff,Babbs Cottn PL/Freeman-07,Auditor of State,,REP,Andrea Lea,19,3,0,16
Woodruff,Babbs/Cotton Plant-08,Auditor of State,,REP,Andrea Lea,40,5,0,35
Woodruff,Babbs/Cotton Plant-09,Auditor of State,,REP,Andrea Lea,34,6,0,28
Woodruff,Hunter Methodist/Rural-10,Auditor of State,,REP,Andrea Lea,20,2,0,18
Woodruff,Hunter Methodist-11,Auditor of State,,REP,Andrea Lea,26,4,0,22
Woodruff,Fairgrounds/Howell-12,Auditor of State,,REP,Andrea Lea,28,7,0,21
Woodruff,White Hall Church-13,Auditor of State,,REP,Andrea Lea,45,11,0,34
Woodruff,Morton Baptist-14,Auditor of State,,REP,Andrea Lea,66,11,1,54
Woodruff,Frgrnds/McCrory Rural-15,Auditor of State,,REP,Andrea Lea,91,20,0,71
Woodruff,Patterson Fire Station-16,Auditor of State,,REP,Andrea Lea,69,21,0,48
Woodruff,McCrory Civic Center-17,Auditor of State,,REP,Andrea Lea,232,64,5,163
Woodruff,McCrory Civic-18,Auditor of State,,REP,Andrea Lea,90,19,2,69
Woodruff,Pumpkin Bend Church-19,Auditor of State,,REP,Andrea Lea,88,17,0,71
Woodruff,Fairgrounds Fakes Chpl-20,Auditor of State,,REP,Andrea Lea,17,6,0,11
Woodruff,Augusta Armory -01,Auditor of State,,LIB,David E. Dinwiddle,99,47,2,50
Woodruff,Augusta Armory-02,Auditor of State,,LIB,David E. Dinwiddle,118,60,3,55
Woodruff,Augusta Hsng Authority-03,Auditor of State,,LIB,David E. Dinwiddle,105,38,3,64
Woodruff,Augusta Armory-04,Auditor of State,,LIB,David E. Dinwiddle,9,2,0,7
Woodruff,Augusta Armory-05,Auditor of State,,LIB,David E. Dinwiddle,9,5,0,4
Woodruff,Gregory-06,Auditor of State,,LIB,David E. Dinwiddle,8,0,0,8
Woodruff,Babbs Cottn PL/Freeman-07,Auditor of State,,LIB,David E. Dinwiddle,11,3,0,8
Woodruff,Babbs/Cotton Plant-08,Auditor of State,,LIB,David E. Dinwiddle,68,8,0,60
Woodruff,Babbs/Cotton Plant-09,Auditor of State,,LIB,David E. Dinwiddle,44,12,0,32
Woodruff,Hunter Methodist/Rural-10,Auditor of State,,LIB,David E. Dinwiddle,4,0,0,4
Woodruff,Hunter Methodist-11,Auditor of State,,LIB,David E. Dinwiddle,0,0,0,0
Woodruff,Fairgrounds/Howell-12,Auditor of State,,LIB,David E. Dinwiddle,3,3,0,0
Woodruff,White Hall Church-13,Auditor of State,,LIB,David E. Dinwiddle,2,1,0,1
Woodruff,Morton Baptist-14,Auditor of State,,LIB,David E. Dinwiddle,8,0,0,8
Woodruff,Frgrnds/McCrory Rural-15,Auditor of State,,LIB,David E. Dinwiddle,6,4,0,2
Woodruff,Patterson Fire Station-16,Auditor of State,,LIB,David E. Dinwiddle,20,4,1,15
Woodruff,McCrory Civic Center-17,Auditor of State,,LIB,David E. Dinwiddle,58,16,4,38
Woodruff,McCrory Civic-18,Auditor of State,,LIB,David E. Dinwiddle,38,9,0,29
Woodruff,Pumpkin Bend Church-19,Auditor of State,,LIB,David E. Dinwiddle,20,2,1,17
Woodruff,Fairgrounds Fakes Chpl-20,Auditor of State,,LIB,David E. Dinwiddle,1,1,0,0
Woodruff,Augusta Armory -01,Commissioner of State Lands,,DEM,Larry Williams,174,94,2,78
Woodruff,Augusta Armory-02,Commissioner of State Lands,,DEM,Larry Williams,181,90,4,87
Woodruff,Augusta Hsng Authority-03,Commissioner of State Lands,,DEM,Larry Williams,139,55,2,82
Woodruff,Augusta Armory-04,Commissioner of State Lands,,DEM,Larry Williams,16,3,0,13
Woodruff,Augusta Armory-05,Commissioner of State Lands,,DEM,Larry Williams,16,10,0,6
Woodruff,Gregory-06,Commissioner of State Lands,,DEM,Larry Williams,16,0,0,16
Woodruff,Babbs Cottn PL/Freeman-07,Commissioner of State Lands,,DEM,Larry Williams,14,2,0,12
Woodruff,Babbs/Cotton Plant-08,Commissioner of State Lands,,DEM,Larry Williams,98,11,0,87
Woodruff,Babbs/Cotton Plant-09,Commissioner of State Lands,,DEM,Larry Williams,68,19,0,49
Woodruff,Hunter Methodist/Rural-10,Commissioner of State Lands,,DEM,Larry Williams,7,1,0,6
Woodruff,Hunter Methodist-11,Commissioner of State Lands,,DEM,Larry Williams,2,0,0,2
Woodruff,Fairgrounds/Howell-12,Commissioner of State Lands,,DEM,Larry Williams,8,6,0,2
Woodruff,White Hall Church-13,Commissioner of State Lands,,DEM,Larry Williams,11,2,0,9
Woodruff,Morton Baptist-14,Commissioner of State Lands,,DEM,Larry Williams,13,0,1,12
Woodruff,Frgrnds/McCrory Rural-15,Commissioner of State Lands,,DEM,Larry Williams,26,9,0,17
Woodruff,Patterson Fire Station-16,Commissioner of State Lands,,DEM,Larry Williams,30,14,1,15
Woodruff,McCrory Civic Center-17,Commissioner of State Lands,,DEM,Larry Williams,104,28,4,72
Woodruff,McCrory Civic-18,Commissioner of State Lands,,DEM,Larry Williams,51,12,0,39
Woodruff,Pumpkin Bend Church-19,Commissioner of State Lands,,DEM,Larry Williams,31,3,0,28
Woodruff,Fairgrounds Fakes Chpl-20,Commissioner of State Lands,,DEM,Larry Williams,3,2,0,1
Woodruff,Augusta Armory -01,Commissioner of State Lands,,LIB,T.J. Campbell,10,5,0,5
Woodruff,Augusta Armory-02,Commissioner of State Lands,,LIB,T.J. Campbell,11,6,0,5
Woodruff,Augusta Hsng Authority-03,Commissioner of State Lands,,LIB,T.J. Campbell,7,0,2,5
Woodruff,Augusta Armory-04,Commissioner of State Lands,,LIB,T.J. Campbell,4,4,0,0
Woodruff,Augusta Armory-05,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,3
Woodruff,Gregory-06,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1
Woodruff,Babbs Cottn PL/Freeman-07,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0
Woodruff,Babbs/Cotton Plant-08,Commissioner of State Lands,,LIB,T.J. Campbell,8,0,0,8
Woodruff,Babbs/Cotton Plant-09,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,0,4
Woodruff,Hunter Methodist/Rural-10,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,2
Woodruff,Hunter Methodist-11,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1
Woodruff,Fairgrounds/Howell-12,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0
Woodruff,White Hall Church-13,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1
Woodruff,Morton Baptist-14,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1
Woodruff,Frgrnds/McCrory Rural-15,Commissioner of State Lands,,LIB,T.J. Campbell,4,2,0,2
Woodruff,Patterson Fire Station-16,Commissioner of State Lands,,LIB,T.J. Campbell,5,2,0,3
Woodruff,McCrory Civic Center-17,Commissioner of State Lands,,LIB,T.J. Campbell,8,1,0,7
Woodruff,McCrory Civic-18,Commissioner of State Lands,,LIB,T.J. Campbell,4,1,0,3
Woodruff,Pumpkin Bend Church-19,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,1,2
Woodruff,Fairgrounds Fakes Chpl-20,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0
Woodruff,Augusta Armory -01,Commissioner of State Lands,,REP,Tommy Land,90,43,0,47
Woodruff,Augusta Armory-02,Commissioner of State Lands,,REP,Tommy Land,104,65,4,35
Woodruff,Augusta Hsng Authority-03,Commissioner of State Lands,,REP,Tommy Land,29,13,0,16
Woodruff,Augusta Armory-04,Commissioner of State Lands,,REP,Tommy Land,52,29,0,23
Woodruff,Augusta Armory-05,Commissioner of State Lands,,REP,Tommy Land,25,9,0,16
Woodruff,Gregory-06,Commissioner of State Lands,,REP,Tommy Land,10,0,0,10
Woodruff,Babbs Cottn PL/Freeman-07,Commissioner of State Lands,,REP,Tommy Land,17,4,0,13
Woodruff,Babbs/Cotton Plant-08,Commissioner of State Lands,,REP,Tommy Land,12,2,0,10
Woodruff,Babbs/Cotton Plant-09,Commissioner of State Lands,,REP,Tommy Land,9,0,0,9
Woodruff,Hunter Methodist/Rural-10,Commissioner of State Lands,,REP,Tommy Land,16,1,0,15
Woodruff,Hunter Methodist-11,Commissioner of State Lands,,REP,Tommy Land,23,4,0,19
Woodruff,Fairgrounds/Howell-12,Commissioner of State Lands,,REP,Tommy Land,24,5,0,19
Woodruff,White Hall Church-13,Commissioner of State Lands,,REP,Tommy Land,35,10,0,25
Woodruff,Morton Baptist-14,Commissioner of State Lands,,REP,Tommy Land,63,12,0,51
Woodruff,Frgrnds/McCrory Rural-15,Commissioner of State Lands,,REP,Tommy Land,67,13,0,54
Woodruff,Patterson Fire Station-16,Commissioner of State Lands,,REP,Tommy Land,61,15,0,46
Woodruff,McCrory Civic Center-17,Commissioner of State Lands,,REP,Tommy Land,184,51,5,128
Woodruff,McCrory Civic-18,Commissioner of State Lands,,REP,Tommy Land,78,17,2,59
Woodruff,Pumpkin Bend Church-19,Commissioner of State Lands,,REP,Tommy Land,76,16,0,60
Woodruff,Fairgrounds Fakes Chpl-20,Commissioner of State Lands,,REP,Tommy Land,14,5,0,9
Woodruff,Augusta Armory -01,State Representative District 47,,DEM,Representative Michael John Gray,246,131,2,113
Woodruff,Augusta Armory-02,State Representative District 47,,DEM,Representative Michael John Gray,262,138,5,119
Woodruff,Augusta Hsng Authority-03,State Representative District 47,,DEM,Representative Michael John Gray,164,62,5,97
Woodruff,Augusta Armory-04,State Representative District 47,,DEM,Representative Michael John Gray,45,21,0,24
Woodruff,Augusta Armory-05,State Representative District 47,,DEM,Representative Michael John Gray,32,15,0,17
Woodruff,Gregory-06,State Representative District 47,,DEM,Representative Michael John Gray,21,0,0,21
Woodruff,Babbs Cottn PL/Freeman-07,State Representative District 47,,DEM,Representative Michael John Gray,18,6,0,12
Woodruff,Babbs/Cotton Plant-08,State Representative District 47,,DEM,Representative Michael John Gray,110,11,0,99
Woodruff,Babbs/Cotton Plant-09,State Representative District 47,,DEM,Representative Michael John Gray,76,21,0,55
Woodruff,Hunter Methodist/Rural-10,State Representative District 47,,DEM,Representative Michael John Gray,11,1,0,10
Woodruff,Hunter Methodist-11,State Representative District 47,,DEM,Representative Michael John Gray,8,3,0,5
Woodruff,Fairgrounds/Howell-12,State Representative District 47,,DEM,Representative Michael John Gray,22,9,0,13
Woodruff,White Hall Church-13,State Representative District 47,,DEM,Representative Michael John Gray,22,3,0,19
Woodruff,Morton Baptist-14,State Representative District 47,,DEM,Representative Michael John Gray,42,5,1,36
Woodruff,Frgrnds/McCrory Rural-15,State Representative District 47,,DEM,Representative Michael John Gray,61,16,0,45
Woodruff,Patterson Fire Station-16,State Representative District 47,,DEM,Representative Michael John Gray,57,17,1,39
Woodruff,McCrory Civic Center-17,State Representative District 47,,DEM,Representative Michael John Gray,183,50,3,130
Woodruff,McCrory Civic-18,State Representative District 47,,DEM,Representative Michael John Gray,86,21,2,63
Woodruff,Pumpkin Bend Church-19,State Representative District 47,,DEM,Representative Michael John Gray,58,9,1,48
Woodruff,Fairgrounds Fakes Chpl-20,State Representative District 47,,DEM,Representative Michael John Gray,5,2,0,3
Woodruff,Augusta Armory -01,State Representative District 47,,REP,Craig Christiansen,33,13,0,20
Woodruff,Augusta Armory-02,State Representative District 47,,REP,Craig Christiansen,34,21,3,10
Woodruff,Augusta Hsng Authority-03,State Representative District 47,,REP,Craig Christiansen,14,7,0,7
Woodruff,Augusta Armory-04,State Representative District 47,,REP,Craig Christiansen,29,17,0,12
Woodruff,Augusta Armory-05,State Representative District 47,,REP,Craig Christiansen,12,4,0,8
Woodruff,Gregory-06,State Representative District 47,,REP,Craig Christiansen,5,0,0,5
Woodruff,Babbs Cottn PL/Freeman-07,State Representative District 47,,REP,Craig Christiansen,13,0,0,13
Woodruff,Babbs/Cotton Plant-08,State Representative District 47,,REP,Craig Christiansen,10,2,0,8
Woodruff,Babbs/Cotton Plant-09,State Representative District 47,,REP,Craig Christiansen,7,0,0,7
Woodruff,Hunter Methodist/Rural-10,State Representative District 47,,REP,Craig Christiansen,14,1,0,13
Woodruff,Hunter Methodist-11,State Representative District 47,,REP,Craig Christiansen,18,1,0,17
Woodruff,Fairgrounds/Howell-12,State Representative District 47,,REP,Craig Christiansen,14,5,0,9
Woodruff,White Hall Church-13,State Representative District 47,,REP,Craig Christiansen,24,9,0,15
Woodruff,Morton Baptist-14,State Representative District 47,,REP,Craig Christiansen,37,7,0,30
Woodruff,Frgrnds/McCrory Rural-15,State Representative District 47,,REP,Craig Christiansen,37,8,0,29
Woodruff,Patterson Fire Station-16,State Representative District 47,,REP,Craig Christiansen,42,14,0,28
Woodruff,McCrory Civic Center-17,State Representative District 47,,REP,Craig Christiansen,117,32,6,79
Woodruff,McCrory Civic-18,State Representative District 47,,REP,Craig Christiansen,47,9,0,38
Woodruff,Pumpkin Bend Church-19,State Representative District 47,,REP,Craig Christiansen,52,10,0,42
Woodruff,Fairgrounds Fakes Chpl-20,State Representative District 47,,REP,Craig Christiansen,12,5,0,7
Woodruff,Augusta Armory -01,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,158,89,1,68
Woodruff,Augusta Armory-02,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,180,98,5,77
Woodruff,Augusta Hsng Authority-03,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,101,38,4,59
Woodruff,Augusta Armory-04,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,38,19,0,19
Woodruff,Augusta Armory-05,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,29,14,0,15
Woodruff,Gregory-06,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,17,0,0,17
Woodruff,Babbs Cottn PL/Freeman-07,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,12,1,0,11
Woodruff,Babbs/Cotton Plant-08,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,61,8,0,53
Woodruff,Babbs/Cotton Plant-09,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,42,17,0,25
Woodruff,Hunter Methodist/Rural-10,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,7,0,0,7
Woodruff,Hunter Methodist-11,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,13,2,0,11
Woodruff,Fairgrounds/Howell-12,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,18,7,0,11
Woodruff,White Hall Church-13,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,26,5,0,21
Woodruff,Morton Baptist-14,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,39,2,1,36
Woodruff,Frgrnds/McCrory Rural-15,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,53,19,0,34
Woodruff,Patterson Fire Station-16,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,47,15,1,31
Woodruff,McCrory Civic Center-17,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,168,48,3,117
Woodruff,McCrory Civic-18,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,73,23,2,48
Woodruff,Pumpkin Bend Church-19,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,67,13,1,53
Woodruff,Fairgrounds Fakes Chpl-20,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,5,2,0,3
Woodruff,Augusta Armory -01,State Supreme Court Associate Justice Position 3,,NON,David Sterling,91,40,1,50
Woodruff,Augusta Armory-02,State Supreme Court Associate Justice Position 3,,NON,David Sterling,86,42,3,41
Woodruff,Augusta Hsng Authority-03,State Supreme Court Associate Justice Position 3,,NON,David Sterling,56,18,0,38
Woodruff,Augusta Armory-04,State Supreme Court Associate Justice Position 3,,NON,David Sterling,28,14,0,14
Woodruff,Augusta Armory-05,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,5,0,10
Woodruff,Gregory-06,State Supreme Court Associate Justice Position 3,,NON,David Sterling,7,0,0,7
Woodruff,Babbs Cottn PL/Freeman-07,State Supreme Court Associate Justice Position 3,,NON,David Sterling,16,5,0,11
Woodruff,Babbs/Cotton Plant-08,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,3,0,37
Woodruff,Babbs/Cotton Plant-09,State Supreme Court Associate Justice Position 3,,NON,David Sterling,33,2,0,31
Woodruff,Hunter Methodist/Rural-10,State Supreme Court Associate Justice Position 3,,NON,David Sterling,10,2,0,8
Woodruff,Hunter Methodist-11,State Supreme Court Associate Justice Position 3,,NON,David Sterling,11,2,0,9
Woodruff,Fairgrounds/Howell-12,State Supreme Court Associate Justice Position 3,,NON,David Sterling,12,2,0,10
Woodruff,White Hall Church-13,State Supreme Court Associate Justice Position 3,,NON,David Sterling,18,5,0,13
Woodruff,Morton Baptist-14,State Supreme Court Associate Justice Position 3,,NON,David Sterling,32,6,0,26
Woodruff,Frgrnds/McCrory Rural-15,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,3,0,37
Woodruff,Patterson Fire Station-16,State Supreme Court Associate Justice Position 3,,NON,David Sterling,35,9,0,26
Woodruff,McCrory Civic Center-17,State Supreme Court Associate Justice Position 3,,NON,David Sterling,114,29,5,80
Woodruff,McCrory Civic-18,State Supreme Court Associate Justice Position 3,,NON,David Sterling,54,6,0,48
Woodruff,Pumpkin Bend Church-19,State Supreme Court Associate Justice Position 3,,NON,David Sterling,32,4,0,28
Woodruff,Fairgrounds Fakes Chpl-20,State Supreme Court Associate Justice Position 3,,NON,David Sterling,12,5,0,7
Woodruff,Augusta Armory -01,Woodruff County Circuit Clerk,,DEM,Jean Burkett,262,138,2,122
Woodruff,Augusta Armory-02,Woodruff County Circuit Clerk,,DEM,Jean Burkett,290,155,8,127
Woodruff,Augusta Hsng Authority-03,Woodruff County Circuit Clerk,,DEM,Jean Burkett,172,65,5,102
Woodruff,Augusta Armory-04,Woodruff County Circuit Clerk,,DEM,Jean Burkett,68,33,0,35
Woodruff,Augusta Armory-05,Woodruff County Circuit Clerk,,DEM,Jean Burkett,40,17,0,23
Woodruff,Gregory-06,Woodruff County Circuit Clerk,,DEM,Jean Burkett,25,0,0,25
Woodruff,Babbs Cottn PL/Freeman-07,Woodruff County Circuit Clerk,,DEM,Jean Burkett,29,6,0,23
Woodruff,Babbs/Cotton Plant-08,Woodruff County Circuit Clerk,,DEM,Jean Burkett,114,13,0,101
Woodruff,Babbs/Cotton Plant-09,Woodruff County Circuit Clerk,,DEM,Jean Burkett,81,21,0,60
Woodruff,Hunter Methodist/Rural-10,Woodruff County Circuit Clerk,,DEM,Jean Burkett,22,2,0,20
Woodruff,Hunter Methodist-11,Woodruff County Circuit Clerk,,DEM,Jean Burkett,24,4,0,20
Woodruff,Fairgrounds/Howell-12,Woodruff County Circuit Clerk,,DEM,Jean Burkett,34,13,0,21
Woodruff,White Hall Church-13,Woodruff County Circuit Clerk,,DEM,Jean Burkett,42,8,0,34
Woodruff,Morton Baptist-14,Woodruff County Circuit Clerk,,DEM,Jean Burkett,62,8,1,53
Woodruff,Frgrnds/McCrory Rural-15,Woodruff County Circuit Clerk,,DEM,Jean Burkett,91,23,0,68
Woodruff,Patterson Fire Station-16,Woodruff County Circuit Clerk,,DEM,Jean Burkett,77,23,1,53
Woodruff,McCrory Civic Center-17,Woodruff County Circuit Clerk,,DEM,Jean Burkett,268,76,5,187
Woodruff,McCrory Civic-18,Woodruff County Circuit Clerk,,DEM,Jean Burkett,123,27,2,94
Woodruff,Pumpkin Bend Church-19,Woodruff County Circuit Clerk,,DEM,Jean Burkett,98,17,1,80
Woodruff,Fairgrounds Fakes Chpl-20,Woodruff County Circuit Clerk,,DEM,Jean Burkett,14,7,0,7
Woodruff,Augusta Armory -01,Augusta Mayor,,IND,Edward Anthony Pitts,28,16,1,11
Woodruff,Augusta Armory-02,Augusta Mayor,,IND,Edward Anthony Pitts,29,19,1,9
Woodruff,Augusta Hsng Authority-03,Augusta Mayor,,IND,Edward Anthony Pitts,45,23,2,20
Woodruff,Augusta Armory -01,Augusta Mayor,,IND,Jeff Collins,81,39,1,41
Woodruff,Augusta Armory-02,Augusta Mayor,,IND,Jeff Collins,112,50,2,60
Woodruff,Augusta Hsng Authority-03,Augusta Mayor,,IND,Jeff Collins,60,20,0,40
Woodruff,Augusta Armory -01,Augusta Mayor,,IND,Bobby Earl Brannon,52,31,0,21
Woodruff,Augusta Armory-02,Augusta Mayor,,IND,Bobby Earl Brannon,56,35,2,19
Woodruff,Augusta Hsng Authority-03,Augusta Mayor,,IND,Bobby Earl Brannon,18,5,1,12
Woodruff,Augusta Armory -01,Augusta Mayor,,IND,Jimmy L. Rhodes Jr.,55,26,0,29
Woodruff,Augusta Armory-02,Augusta Mayor,,IND,Jimmy L. Rhodes Jr.,55,36,3,16
Woodruff,Augusta Hsng Authority-03,Augusta Mayor,,IND,Jimmy L. Rhodes Jr.,30,13,2,15
Woodruff,Augusta Armory -01,Augusta Mayor,,IND,Billy Wayne Hollis,63,31,0,32
Woodruff,Augusta Armory-02,Augusta Mayor,,IND,Billy Wayne Hollis,52,23,0,29
Woodruff,Augusta Hsng Authority-03,Augusta Mayor,,IND,Billy Wayne Hollis,24,7,0,17
