county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Sharp,Big Creek,Governor,,REP,Asa Hutchinson,103,62,41,0,0
Sharp,Cave,Governor,,REP,Asa Hutchinson,504,208,291,5,0
Sharp,Cherokee,Governor,,REP,Asa Hutchinson,1092,380,677,34,1
Sharp,Davidson,Governor,,REP,Asa Hutchinson,66,18,48,0,0
Sharp,East Sullivan,Governor,,REP,Asa Hutchinson,111,41,66,4,0
Sharp,Hardy,Governor,,REP,Asa Hutchinson,336,143,182,11,0
Sharp,Highland,Governor,,REP,Asa Hutchinson,357,178,160,19,0
Sharp,Jackson,Governor,,REP,Asa Hutchinson,79,48,31,0,0
Sharp,Lave Creek,Governor,,REP,Asa Hutchinson,104,41,58,5,0
Sharp,Lower North,Governor,,REP,Asa Hutchinson,151,84,63,4,0
Sharp,Morgan,Governor,,REP,Asa Hutchinson,50,17,31,2,0
Sharp,North Big Rock,Governor,,REP,Asa Hutchinson,38,26,12,0,0
Sharp,North Lebanon,Governor,,REP,Asa Hutchinson,10,1,7,2,0
Sharp,North Union,Governor,,REP,Asa Hutchinson,43,20,23,0,0
Sharp,Ozark,Governor,,REP,Asa Hutchinson,137,75,61,1,0
Sharp,Piney Fork,Governor,,REP,Asa Hutchinson,269,178,84,6,1
Sharp,Richwood,Governor,,REP,Asa Hutchinson,459,116,322,21,0
Sharp,Scott,Governor,,REP,Asa Hutchinson,93,55,37,1,0
Sharp,South Big Rock,Governor,,REP,Asa Hutchinson,46,26,20,0,0
Sharp,South Lebanon,Governor,,REP,Asa Hutchinson,30,20,10,0,0
Sharp,South Union,Governor,,REP,Asa Hutchinson,67,38,29,0,0
Sharp,Strawberry,Governor,,REP,Asa Hutchinson,55,32,22,1,0
Sharp,Upper North,Governor,,REP,Asa Hutchinson,63,51,12,0,0
Sharp,Washington,Governor,,REP,Asa Hutchinson,51,31,18,2,0
Sharp,West Sullivan,Governor,,REP,Asa Hutchinson,116,59,57,0,0
Sharp,Big Creek,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Sharp,Cave,Lieutenant Governor,,LIB,Frank Gilbert,14,10,2,2,0
Sharp,Cherokee,Lieutenant Governor,,LIB,Frank Gilbert,44,16,24,4,0
Sharp,Davidson,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Sharp,East Sullivan,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Sharp,Hardy,Lieutenant Governor,,LIB,Frank Gilbert,20,8,11,1,0
Sharp,Highland,Lieutenant Governor,,LIB,Frank Gilbert,11,7,3,1,0
Sharp,Jackson,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Sharp,Lave Creek,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Sharp,Lower North,Lieutenant Governor,,LIB,Frank Gilbert,4,1,3,0,0
Sharp,Morgan,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Sharp,North Big Rock,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Sharp,North Lebanon,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Sharp,North Union,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Sharp,Ozark,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Sharp,Piney Fork,Lieutenant Governor,,LIB,Frank Gilbert,6,5,1,0,0
Sharp,Richwood,Lieutenant Governor,,LIB,Frank Gilbert,14,3,11,0,0
Sharp,Scott,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Sharp,South Big Rock,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Sharp,South Lebanon,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Sharp,South Union,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0,0
Sharp,Strawberry,Lieutenant Governor,,LIB,Frank Gilbert,1,0,1,0,0
Sharp,Upper North,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Sharp,Washington,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Sharp,West Sullivan,Lieutenant Governor,,LIB,Frank Gilbert,4,3,1,0,0
Sharp,Big Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,104,61,43,0,0
Sharp,Cave,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,520,215,301,4,0
Sharp,Cherokee,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1064,375,654,35,0
Sharp,Davidson,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,68,20,48,0,0
Sharp,East Sullivan,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,113,45,67,1,0
Sharp,Hardy,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,303,132,161,10,0
Sharp,Highland,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,366,178,169,19,0
Sharp,Jackson,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,78,45,33,0,0
Sharp,Lave Creek,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,103,40,58,5,0
Sharp,Lower North,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,147,87,56,4,0
Sharp,Morgan,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,50,15,33,2,0
Sharp,North Big Rock,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,39,27,12,0,0
Sharp,North Lebanon,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,10,1,7,2,0
Sharp,North Union,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,42,20,22,0,0
Sharp,Ozark,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,139,77,61,1,0
Sharp,Piney Fork,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,267,176,84,6,1
Sharp,Richwood,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,448,109,317,22,0
Sharp,Scott,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,96,54,41,1,0
Sharp,South Big Rock,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,49,27,22,0,0
Sharp,South Lebanon,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,29,19,10,0,0
Sharp,South Union,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,68,39,29,0,0
Sharp,Strawberry,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,54,32,21,1,0
Sharp,Upper North,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,50,12,0,0
Sharp,Washington,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,52,30,20,2,0
Sharp,West Sullivan,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,119,62,57,0,0
Sharp,Big Creek,Lieutenant Governor,,DEM,Anthony Bland,15,5,10,0,0
Sharp,Cave,Lieutenant Governor,,DEM,Anthony Bland,98,45,53,0,0
Sharp,Cherokee,Lieutenant Governor,,DEM,Anthony Bland,359,118,218,22,1
Sharp,Davidson,Lieutenant Governor,,DEM,Anthony Bland,11,4,7,0,0
Sharp,East Sullivan,Lieutenant Governor,,DEM,Anthony Bland,10,4,5,1,0
Sharp,Hardy,Lieutenant Governor,,DEM,Anthony Bland,117,35,72,10,0
Sharp,Highland,Lieutenant Governor,,DEM,Anthony Bland,84,45,36,3,0
Sharp,Jackson,Lieutenant Governor,,DEM,Anthony Bland,22,14,5,3,0
Sharp,Lave Creek,Lieutenant Governor,,DEM,Anthony Bland,18,6,11,1,0
Sharp,Lower North,Lieutenant Governor,,DEM,Anthony Bland,21,8,12,1,0
Sharp,Morgan,Lieutenant Governor,,DEM,Anthony Bland,14,9,5,0,0
Sharp,North Big Rock,Lieutenant Governor,,DEM,Anthony Bland,12,9,3,0,0
Sharp,North Lebanon,Lieutenant Governor,,DEM,Anthony Bland,3,2,1,0,0
Sharp,North Union,Lieutenant Governor,,DEM,Anthony Bland,5,3,2,0,0
Sharp,Ozark,Lieutenant Governor,,DEM,Anthony Bland,39,27,10,2,0
Sharp,Piney Fork,Lieutenant Governor,,DEM,Anthony Bland,53,31,22,0,0
Sharp,Richwood,Lieutenant Governor,,DEM,Anthony Bland,132,43,84,5,0
Sharp,Scott,Lieutenant Governor,,DEM,Anthony Bland,12,5,7,0,0
Sharp,South Big Rock,Lieutenant Governor,,DEM,Anthony Bland,12,6,6,0,0
Sharp,South Lebanon,Lieutenant Governor,,DEM,Anthony Bland,10,3,7,0,0
Sharp,South Union,Lieutenant Governor,,DEM,Anthony Bland,18,10,8,0,0
Sharp,Strawberry,Lieutenant Governor,,DEM,Anthony Bland,11,8,2,1,0
Sharp,Upper North,Lieutenant Governor,,DEM,Anthony Bland,20,15,5,0,0
Sharp,Washington,Lieutenant Governor,,DEM,Anthony Bland,8,6,2,0,0
Sharp,West Sullivan,Lieutenant Governor,,DEM,Anthony Bland,29,11,18,0,0
Sharp,Big Creek,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Sharp,Cave,Attorney General,,LIB,Kerry Hicks,14,11,3,0,0
Sharp,Cherokee,Attorney General,,LIB,Kerry Hicks,50,24,21,4,1
Sharp,Davidson,Attorney General,,LIB,Kerry Hicks,1,0,1,0,0
Sharp,East Sullivan,Attorney General,,LIB,Kerry Hicks,1,0,1,0,0
Sharp,Hardy,Attorney General,,LIB,Kerry Hicks,15,5,9,1,0
Sharp,Highland,Attorney General,,LIB,Kerry Hicks,11,4,5,2,0
Sharp,Jackson,Attorney General,,LIB,Kerry Hicks,3,1,2,0,0
Sharp,Lave Creek,Attorney General,,LIB,Kerry Hicks,2,2,0,0,0
Sharp,Lower North,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Sharp,Morgan,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Sharp,North Big Rock,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Sharp,North Lebanon,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Sharp,North Union,Attorney General,,LIB,Kerry Hicks,3,1,2,0,0
Sharp,Ozark,Attorney General,,LIB,Kerry Hicks,6,6,0,0,0
Sharp,Piney Fork,Attorney General,,LIB,Kerry Hicks,6,5,1,0,0
Sharp,Richwood,Attorney General,,LIB,Kerry Hicks,11,2,8,1,0
Sharp,Scott,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Sharp,South Big Rock,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Sharp,South Lebanon,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Sharp,South Union,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Sharp,Strawberry,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Sharp,Upper North,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Sharp,Washington,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Sharp,West Sullivan,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Sharp,Big Creek,Attorney General,,DEM,Mike Lee,16,5,11,0,0
Sharp,Cave,Attorney General,,DEM,Mike Lee,105,49,56,0,0
Sharp,Cherokee,Attorney General,,DEM,Mike Lee,382,122,238,22,0
Sharp,Davidson,Attorney General,,DEM,Mike Lee,14,6,8,0,0
Sharp,East Sullivan,Attorney General,,DEM,Mike Lee,13,7,6,0,0
Sharp,Hardy,Attorney General,,DEM,Mike Lee,121,39,72,10,0
Sharp,Highland,Attorney General,,DEM,Mike Lee,92,51,39,2,0
Sharp,Jackson,Attorney General,,DEM,Mike Lee,23,14,6,3,0
Sharp,Lave Creek,Attorney General,,DEM,Mike Lee,19,6,12,1,0
Sharp,Lower North,Attorney General,,DEM,Mike Lee,22,8,13,1,0
Sharp,Morgan,Attorney General,,DEM,Mike Lee,13,7,6,0,0
Sharp,North Big Rock,Attorney General,,DEM,Mike Lee,13,8,5,0,0
Sharp,North Lebanon,Attorney General,,DEM,Mike Lee,3,2,1,0,0
Sharp,North Union,Attorney General,,DEM,Mike Lee,6,4,2,0,0
Sharp,Ozark,Attorney General,,DEM,Mike Lee,42,30,10,2,0
Sharp,Piney Fork,Attorney General,,DEM,Mike Lee,56,30,26,0,0
Sharp,Richwood,Attorney General,,DEM,Mike Lee,137,48,81,8,0
Sharp,Scott,Attorney General,,DEM,Mike Lee,15,6,9,0,0
Sharp,South Big Rock,Attorney General,,DEM,Mike Lee,15,8,7,0,0
Sharp,South Lebanon,Attorney General,,DEM,Mike Lee,12,4,8,0,0
Sharp,South Union,Attorney General,,DEM,Mike Lee,18,12,6,0,0
Sharp,Strawberry,Attorney General,,DEM,Mike Lee,11,8,2,1,0
Sharp,Upper North,Attorney General,,DEM,Mike Lee,23,17,6,0,0
Sharp,Washington,Attorney General,,DEM,Mike Lee,8,6,2,0,0
Sharp,West Sullivan,Attorney General,,DEM,Mike Lee,31,11,20,0,0
Sharp,Big Creek,Attorney General,,REP,Leslie Rutledge,103,60,43,0,0
Sharp,Cave,Attorney General,,REP,Leslie Rutledge,511,210,295,6,0
Sharp,Cherokee,Attorney General,,REP,Leslie Rutledge,1037,362,640,35,0
Sharp,Davidson,Attorney General,,REP,Leslie Rutledge,65,19,46,0,0
Sharp,East Sullivan,Attorney General,,REP,Leslie Rutledge,110,43,65,2,0
Sharp,Hardy,Attorney General,,REP,Leslie Rutledge,304,129,165,10,0
Sharp,Highland,Attorney General,,REP,Leslie Rutledge,358,175,165,18,0
Sharp,Jackson,Attorney General,,REP,Leslie Rutledge,79,47,32,0,0
Sharp,Lave Creek,Attorney General,,REP,Leslie Rutledge,102,40,57,5,0
Sharp,Lower North,Attorney General,,REP,Leslie Rutledge,146,88,54,4,0
Sharp,Morgan,Attorney General,,REP,Leslie Rutledge,51,17,32,2,0
Sharp,North Big Rock,Attorney General,,REP,Leslie Rutledge,39,29,10,0,0
Sharp,North Lebanon,Attorney General,,REP,Leslie Rutledge,10,1,7,2,0
Sharp,North Union,Attorney General,,REP,Leslie Rutledge,39,18,21,0,0
Sharp,Ozark,Attorney General,,REP,Leslie Rutledge,134,72,61,1,0
Sharp,Piney Fork,Attorney General,,REP,Leslie Rutledge,265,177,81,6,1
Sharp,Richwood,Attorney General,,REP,Leslie Rutledge,442,105,319,18,0
Sharp,Scott,Attorney General,,REP,Leslie Rutledge,93,53,39,1,0
Sharp,South Big Rock,Attorney General,,REP,Leslie Rutledge,44,24,20,0,0
Sharp,South Lebanon,Attorney General,,REP,Leslie Rutledge,28,19,9,0,0
Sharp,South Union,Attorney General,,REP,Leslie Rutledge,67,37,30,0,0
Sharp,Strawberry,Attorney General,,REP,Leslie Rutledge,55,32,22,1,0
Sharp,Upper North,Attorney General,,REP,Leslie Rutledge,60,49,11,0,0
Sharp,Washington,Attorney General,,REP,Leslie Rutledge,52,30,20,2,0
Sharp,West Sullivan,Attorney General,,REP,Leslie Rutledge,117,63,54,0,0
Sharp,Big Creek,Secretary of State,,DEM,Susan Inman,20,7,13,0,0
Sharp,Cave,Secretary of State,,DEM,Susan Inman,116,54,61,1,0
Sharp,Cherokee,Secretary of State,,DEM,Susan Inman,400,136,242,21,1
Sharp,Davidson,Secretary of State,,DEM,Susan Inman,15,4,11,0,0
Sharp,East Sullivan,Secretary of State,,DEM,Susan Inman,10,4,6,0,0
Sharp,Hardy,Secretary of State,,DEM,Susan Inman,131,50,71,10,0
Sharp,Highland,Secretary of State,,DEM,Susan Inman,92,51,39,2,0
Sharp,Jackson,Secretary of State,,DEM,Susan Inman,25,15,7,3,0
Sharp,Lave Creek,Secretary of State,,DEM,Susan Inman,19,6,12,1,0
Sharp,Lower North,Secretary of State,,DEM,Susan Inman,27,11,15,1,0
Sharp,Morgan,Secretary of State,,DEM,Susan Inman,14,10,4,0,0
Sharp,North Big Rock,Secretary of State,,DEM,Susan Inman,14,10,4,0,0
Sharp,North Lebanon,Secretary of State,,DEM,Susan Inman,3,2,1,0,0
Sharp,North Union,Secretary of State,,DEM,Susan Inman,11,8,3,0,0
Sharp,Ozark,Secretary of State,,DEM,Susan Inman,41,30,9,2,0
Sharp,Piney Fork,Secretary of State,,DEM,Susan Inman,63,39,24,0,0
Sharp,Richwood,Secretary of State,,DEM,Susan Inman,154,50,96,8,0
Sharp,Scott,Secretary of State,,DEM,Susan Inman,16,8,8,0,0
Sharp,South Big Rock,Secretary of State,,DEM,Susan Inman,15,7,8,0,0
Sharp,South Lebanon,Secretary of State,,DEM,Susan Inman,11,4,7,0,0
Sharp,South Union,Secretary of State,,DEM,Susan Inman,23,15,8,0,0
Sharp,Strawberry,Secretary of State,,DEM,Susan Inman,15,8,6,1,0
Sharp,Upper North,Secretary of State,,DEM,Susan Inman,23,17,6,0,0
Sharp,Washington,Secretary of State,,DEM,Susan Inman,9,6,3,0,0
Sharp,West Sullivan,Secretary of State,,DEM,Susan Inman,33,14,19,0,0
Sharp,Big Creek,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Sharp,Cave,Secretary of State,,LIB,Christopher Olson,19,13,6,0,0
Sharp,Cherokee,Secretary of State,,LIB,Christopher Olson,54,26,26,2,0
Sharp,Davidson,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Sharp,East Sullivan,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Sharp,Hardy,Secretary of State,,LIB,Christopher Olson,15,7,8,0,0
Sharp,Highland,Secretary of State,,LIB,Christopher Olson,11,3,8,0,0
Sharp,Jackson,Secretary of State,,LIB,Christopher Olson,4,0,4,0,0
Sharp,Lave Creek,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Sharp,Lower North,Secretary of State,,LIB,Christopher Olson,6,1,5,0,0
Sharp,Morgan,Secretary of State,,LIB,Christopher Olson,3,3,0,0,0
Sharp,North Big Rock,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Sharp,North Lebanon,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Sharp,North Union,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
