county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Ouachita,Stephens Ward 3,Attorney General,,REP,Attorney General Leslie Rutledge,15,11,4,0
Ouachita,Stephens Ward 4,Attorney General,,REP,Attorney General Leslie Rutledge,20,16,4,0
Ouachita,Smackover Ward 1,Attorney General,,REP,Attorney General Leslie Rutledge,49,40,9,0
Ouachita,Smackover Ward 2,Attorney General,,REP,Attorney General Leslie Rutledge,0,0,0,0
Ouachita,Behestian,Attorney General,,REP,Attorney General Leslie Rutledge,18,13,5,0
Ouachita,Liberty,Attorney General,,REP,Attorney General Leslie Rutledge,9,1,8,0
Ouachita,Chidester,Attorney General,,REP,Attorney General Leslie Rutledge,41,32,9,0
Ouachita,Red Hill,Attorney General,,REP,Attorney General Leslie Rutledge,102,58,42,2
Ouachita,Jefferson,Attorney General,,REP,Attorney General Leslie Rutledge,49,24,24,1
Ouachita,Washington Ward 1,Attorney General,,REP,Attorney General Leslie Rutledge,110,71,38,1
Ouachita,River,Attorney General,,REP,Attorney General Leslie Rutledge,11,5,4,2
Ouachita,Marion,Attorney General,,REP,Attorney General Leslie Rutledge,168,48,116,4
Ouachita,Ecore Fabre,Attorney General,,REP,Attorney General Leslie Rutledge,108,33,72,3
Ouachita,Ecore Fabre Maul,Attorney General,,REP,Attorney General Leslie Rutledge,101,26,73,2
Ouachita,Circle C,Attorney General,,REP,Attorney General Leslie Rutledge,22,11,11,0
Ouachita,CAMDEN WARD 01,Attorney General,,REP,Attorney General Leslie Rutledge,13,4,9,0
Ouachita,CAMDEN WARD 02,Attorney General,,REP,Attorney General Leslie Rutledge,19,4,15,0
Ouachita,CAMDEN WARD 03,Attorney General,,REP,Attorney General Leslie Rutledge,37,11,25,1
Ouachita,CAMDEN WARD 04,Attorney General,,REP,Attorney General Leslie Rutledge,34,9,25,0
Ouachita,CAMDEN WARD 04A,Attorney General,,REP,Attorney General Leslie Rutledge,19,5,14,0
Ouachita,CAMDEN WARD 04B,Attorney General,,REP,Attorney General Leslie Rutledge,13,3,10,0
Ouachita,CAMDEN WARD 05,Attorney General,,REP,Attorney General Leslie Rutledge,380,89,285,6
Ouachita,CAMDEN WARD 06,Attorney General,,REP,Attorney General Leslie Rutledge,50,10,40,0
Ouachita,CAMDEN WARD 06A,Attorney General,,REP,Attorney General Leslie Rutledge,29,4,23,2
Ouachita,CAMDEN WARD 07,Attorney General,,REP,Attorney General Leslie Rutledge,27,11,15,1
Ouachita,CAMDEN WARD 08,Attorney General,,REP,Attorney General Leslie Rutledge,16,3,13,0
Ouachita,CAMDEN WARD 09,Attorney General,,REP,Attorney General Leslie Rutledge,5,1,4,0
Ouachita,CAMDEN WARD 09A,Attorney General,,REP,Attorney General Leslie Rutledge,7,2,5,0
Ouachita,CAMDEN WARD 10,Attorney General,,REP,Attorney General Leslie Rutledge,2,0,2,0
Ouachita,CAMDEN WARD 11,Attorney General,,REP,Attorney General Leslie Rutledge,6,0,6,0
Ouachita,CAMDEN WARD 12,Attorney General,,REP,Attorney General Leslie Rutledge,3,0,2,1
Ouachita,CAMDEN WARD 12A,Attorney General,,REP,Attorney General Leslie Rutledge,3,0,3,0
Ouachita,CAMDEN WARD 13,Attorney General,,REP,Attorney General Leslie Rutledge,21,7,14,0
Ouachita,CAMDEN WARD 13A,Attorney General,,REP,Attorney General Leslie Rutledge,8,4,4,0
Ouachita,CAMDEN WARD 14,Attorney General,,REP,Attorney General Leslie Rutledge,45,13,32,0
Ouachita,CAMDEN WARD 14A,Attorney General,,REP,Attorney General Leslie Rutledge,10,6,4,0
Ouachita,CAMDEN WARD 15,Attorney General,,REP,Attorney General Leslie Rutledge,188,62,123,3
Ouachita,CAMDEN WARD 15A,Attorney General,,REP,Attorney General Leslie Rutledge,134,33,100,1
Ouachita,CAMDEN WARD 16,Attorney General,,REP,Attorney General Leslie Rutledge,30,14,16,0
Ouachita,CAMDEN WARD 16A,Attorney General,,REP,Attorney General Leslie Rutledge,46,15,30,1
Ouachita,CAMDEN WARD 17,Attorney General,,REP,Attorney General Leslie Rutledge,31,11,19,1
Ouachita,CAMDEN WARD 17A,Attorney General,,REP,Attorney General Leslie Rutledge,155,55,100,0
Ouachita,CAMDEN WARD 17B,Attorney General,,REP,Attorney General Leslie Rutledge,45,11,33,1
Ouachita,Bragg,Attorney General,,REP,Attorney General Leslie Rutledge,80,33,44,3
Ouachita,Valley 1,Secretary of State,,LIB,Christopher Olson,5,2,2,1
Ouachita,Valley 2,Secretary of State,,LIB,Christopher Olson,4,2,2,0
Ouachita,Carroll,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Ouachita,Bradley,Secretary of State,,LIB,Christopher Olson,6,5,1,0
Ouachita,East Camden,Secretary of State,,LIB,Christopher Olson,3,1,2,0
Ouachita,Bearden Ward 1,Secretary of State,,LIB,Christopher Olson,3,3,0,0
Ouachita,Bearden Ward 2,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Bearden Ward 3,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Cleveland Township,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Freeo,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Ouachita,Union,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Lafayette A,Secretary of State,,LIB,Christopher Olson,6,3,3,0
Ouachita,Lafayette B,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Ouachita,Bridge Creek,Secretary of State,,LIB,Christopher Olson,4,3,1,0
Ouachita,Louann,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Stephens Ward 1,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Stephens Ward 2,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Stephens Ward 3,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Stephens Ward 4,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Smackover Ward 1,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Smackover Ward 2,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Behestian,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Liberty,Secretary of State,,LIB,Christopher Olson,1,0,1,0
Ouachita,Chidester,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Red Hill,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Jefferson,Secretary of State,,LIB,Christopher Olson,2,2,0,0
Ouachita,Washington Ward 1,Secretary of State,,LIB,Christopher Olson,2,2,0,0
Ouachita,River,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Marion,Secretary of State,,LIB,Christopher Olson,4,0,4,0
Ouachita,Ecore Fabre,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Ecore Fabre Maul,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,Circle C,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 01,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 02,Secretary of State,,LIB,Christopher Olson,1,0,1,0
Ouachita,CAMDEN WARD 03,Secretary of State,,LIB,Christopher Olson,2,0,2,0
Ouachita,CAMDEN WARD 04,Secretary of State,,LIB,Christopher Olson,1,0,1,0
Ouachita,CAMDEN WARD 04A,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Ouachita,CAMDEN WARD 04B,Secretary of State,,LIB,Christopher Olson,1,0,1,0
Ouachita,CAMDEN WARD 05,Secretary of State,,LIB,Christopher Olson,10,3,7,0
Ouachita,CAMDEN WARD 06,Secretary of State,,LIB,Christopher Olson,5,2,3,0
Ouachita,CAMDEN WARD 06A,Secretary of State,,LIB,Christopher Olson,5,1,3,1
Ouachita,CAMDEN WARD 07,Secretary of State,,LIB,Christopher Olson,2,2,0,0
Ouachita,CAMDEN WARD 08,Secretary of State,,LIB,Christopher Olson,1,0,1,0
Ouachita,CAMDEN WARD 09,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 09A,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Ouachita,CAMDEN WARD 10,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 11,Secretary of State,,LIB,Christopher Olson,2,0,2,0
Ouachita,CAMDEN WARD 12,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 12A,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 13,Secretary of State,,LIB,Christopher Olson,2,0,2,0
Ouachita,CAMDEN WARD 13A,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 14,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 14A,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 15,Secretary of State,,LIB,Christopher Olson,4,1,3,0
Ouachita,CAMDEN WARD 15A,Secretary of State,,LIB,Christopher Olson,3,2,1,0
Ouachita,CAMDEN WARD 16,Secretary of State,,LIB,Christopher Olson,1,1,0,0
Ouachita,CAMDEN WARD 16A,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,CAMDEN WARD 17,Secretary of State,,LIB,Christopher Olson,2,0,2,0
Ouachita,CAMDEN WARD 17A,Secretary of State,,LIB,Christopher Olson,5,2,3,0
Ouachita,CAMDEN WARD 17B,Secretary of State,,LIB,Christopher Olson,0,0,0,0
Ouachita,Bragg,Secretary of State,,LIB,Christopher Olson,2,0,2,0
Ouachita,Valley 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,240,79,138,23
Ouachita,Valley 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,21,12,9,0
Ouachita,Carroll,Secretary of State,,REP,John Thurston Commissioner of State Lands,27,12,15,0
Ouachita,Bradley,Secretary of State,,REP,John Thurston Commissioner of State Lands,289,166,119,4
Ouachita,East Camden,Secretary of State,,REP,John Thurston Commissioner of State Lands,103,57,45,1
Ouachita,Bearden Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,95,66,28,1
Ouachita,Bearden Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,23,18,5,0
Ouachita,Bearden Ward 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,15,3,0
Ouachita,Cleveland Township,Secretary of State,,REP,John Thurston Commissioner of State Lands,53,42,11,0
Ouachita,Freeo,Secretary of State,,REP,John Thurston Commissioner of State Lands,43,28,15,0
Ouachita,Union,Secretary of State,,REP,John Thurston Commissioner of State Lands,35,32,3,0
Ouachita,Lafayette A,Secretary of State,,REP,John Thurston Commissioner of State Lands,295,107,185,3
Ouachita,Lafayette B,Secretary of State,,REP,John Thurston Commissioner of State Lands,247,106,137,4
Ouachita,Bridge Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,124,84,39,1
Ouachita,Louann,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,12,3,0
Ouachita,Stephens Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,26,18,8,0
Ouachita,Stephens Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,39,33,6,0
Ouachita,Stephens Ward 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,13,11,2,0
Ouachita,Stephens Ward 4,Secretary of State,,REP,John Thurston Commissioner of State Lands,21,17,4,0
Ouachita,Smackover Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,48,39,9,0
Ouachita,Smackover Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,0,0,0,0
Ouachita,Behestian,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,14,4,0
Ouachita,Liberty,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,1,8,0
Ouachita,Chidester,Secretary of State,,REP,John Thurston Commissioner of State Lands,40,31,9,0
Ouachita,Red Hill,Secretary of State,,REP,John Thurston Commissioner of State Lands,96,52,42,2
Ouachita,Jefferson,Secretary of State,,REP,John Thurston Commissioner of State Lands,48,24,23,1
Ouachita,Washington Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,106,67,38,1
Ouachita,River,Secretary of State,,REP,John Thurston Commissioner of State Lands,11,5,4,2
Ouachita,Marion,Secretary of State,,REP,John Thurston Commissioner of State Lands,170,50,116,4
Ouachita,Ecore Fabre,Secretary of State,,REP,John Thurston Commissioner of State Lands,110,33,74,3
Ouachita,Ecore Fabre Maul,Secretary of State,,REP,John Thurston Commissioner of State Lands,94,25,67,2
Ouachita,Circle C,Secretary of State,,REP,John Thurston Commissioner of State Lands,21,10,11,0
Ouachita,CAMDEN WARD 01,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,4,5,0
Ouachita,CAMDEN WARD 02,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,3,12,0
Ouachita,CAMDEN WARD 03,Secretary of State,,REP,John Thurston Commissioner of State Lands,41,11,28,2
Ouachita,CAMDEN WARD 04,Secretary of State,,REP,John Thurston Commissioner of State Lands,33,8,25,0
Ouachita,CAMDEN WARD 04A,Secretary of State,,REP,John Thurston Commissioner of State Lands,10,3,7,0
Ouachita,CAMDEN WARD 04B,Secretary of State,,REP,John Thurston Commissioner of State Lands,10,3,7,0
Ouachita,CAMDEN WARD 05,Secretary of State,,REP,John Thurston Commissioner of State Lands,372,84,281,7
Ouachita,CAMDEN WARD 06,Secretary of State,,REP,John Thurston Commissioner of State Lands,44,8,36,0
Ouachita,CAMDEN WARD 06A,Secretary of State,,REP,John Thurston Commissioner of State Lands,25,3,20,2
Ouachita,CAMDEN WARD 07,Secretary of State,,REP,John Thurston Commissioner of State Lands,28,11,16,1
Ouachita,CAMDEN WARD 08,Secretary of State,,REP,John Thurston Commissioner of State Lands,13,3,10,0
Ouachita,CAMDEN WARD 09,Secretary of State,,REP,John Thurston Commissioner of State Lands,5,1,4,0
Ouachita,CAMDEN WARD 09A,Secretary of State,,REP,John Thurston Commissioner of State Lands,3,1,2,0
Ouachita,CAMDEN WARD 10,Secretary of State,,REP,John Thurston Commissioner of State Lands,1,0,1,0
Ouachita,CAMDEN WARD 11,Secretary of State,,REP,John Thurston Commissioner of State Lands,6,1,5,0
Ouachita,CAMDEN WARD 12,Secretary of State,,REP,John Thurston Commissioner of State Lands,5,0,4,1
Ouachita,CAMDEN WARD 12A,Secretary of State,,REP,John Thurston Commissioner of State Lands,3,0,3,0
Ouachita,CAMDEN WARD 13,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,7,11,0
Ouachita,CAMDEN WARD 13A,Secretary of State,,REP,John Thurston Commissioner of State Lands,10,5,5,0
Ouachita,CAMDEN WARD 14,Secretary of State,,REP,John Thurston Commissioner of State Lands,47,14,33,0
Ouachita,CAMDEN WARD 14A,Secretary of State,,REP,John Thurston Commissioner of State Lands,10,6,4,0
Ouachita,CAMDEN WARD 15,Secretary of State,,REP,John Thurston Commissioner of State Lands,183,64,116,3
Ouachita,CAMDEN WARD 15A,Secretary of State,,REP,John Thurston Commissioner of State Lands,138,33,104,1
Ouachita,CAMDEN WARD 16,Secretary of State,,REP,John Thurston Commissioner of State Lands,28,15,13,0
Ouachita,CAMDEN WARD 16A,Secretary of State,,REP,John Thurston Commissioner of State Lands,40,15,24,1
Ouachita,CAMDEN WARD 17,Secretary of State,,REP,John Thurston Commissioner of State Lands,31,12,18,1
Ouachita,CAMDEN WARD 17A,Secretary of State,,REP,John Thurston Commissioner of State Lands,156,52,104,0
Ouachita,CAMDEN WARD 17B,Secretary of State,,REP,John Thurston Commissioner of State Lands,47,11,35,1
Ouachita,Bragg,Secretary of State,,REP,John Thurston Commissioner of State Lands,80,32,45,3
Ouachita,Valley 1,Secretary of State,,DEM,Susan Inman,126,27,72,27
Ouachita,Valley 2,Secretary of State,,DEM,Susan Inman,24,15,9,0
Ouachita,Carroll,Secretary of State,,DEM,Susan Inman,27,6,21,0
Ouachita,Bradley,Secretary of State,,DEM,Susan Inman,51,21,28,2
Ouachita,East Camden,Secretary of State,,DEM,Susan Inman,82,23,59,0
Ouachita,Bearden Ward 1,Secretary of State,,DEM,Susan Inman,56,40,16,0
Ouachita,Bearden Ward 2,Secretary of State,,DEM,Susan Inman,46,34,12,0
Ouachita,Bearden Ward 3,Secretary of State,,DEM,Susan Inman,12,7,5,0
Ouachita,Cleveland Township,Secretary of State,,DEM,Susan Inman,13,7,6,0
Ouachita,Freeo,Secretary of State,,DEM,Susan Inman,47,29,17,1
Ouachita,Union,Secretary of State,,DEM,Susan Inman,47,29,17,1
Ouachita,Lafayette A,Secretary of State,,DEM,Susan Inman,84,18,66,0
Ouachita,Lafayette B,Secretary of State,,DEM,Susan Inman,92,38,53,1
Ouachita,Bridge Creek,Secretary of State,,DEM,Susan Inman,70,34,35,1
Ouachita,Louann,Secretary of State,,DEM,Susan Inman,19,16,3,0
Ouachita,Stephens Ward 1,Secretary of State,,DEM,Susan Inman,74,44,28,2
Ouachita,Stephens Ward 2,Secretary of State,,DEM,Susan Inman,50,24,26,0
Ouachita,Stephens Ward 3,Secretary of State,,DEM,Susan Inman,24,13,11,0
Ouachita,Stephens Ward 4,Secretary of State,,DEM,Susan Inman,6,3,3,0
Ouachita,Smackover Ward 1,Secretary of State,,DEM,Susan Inman,49,34,15,0
Ouachita,Smackover Ward 2,Secretary of State,,DEM,Susan Inman,0,0,0,0
Ouachita,Behestian,Secretary of State,,DEM,Susan Inman,36,18,18,0
Ouachita,Liberty,Secretary of State,,DEM,Susan Inman,3,0,3,0
Ouachita,Chidester,Secretary of State,,DEM,Susan Inman,65,37,27,1
Ouachita,Red Hill,Secretary of State,,DEM,Susan Inman,59,40,19,0
Ouachita,Jefferson,Secretary of State,,DEM,Susan Inman,23,8,13,2
Ouachita,Washington Ward 1,Secretary of State,,DEM,Susan Inman,25,9,16,0
Ouachita,River,Secretary of State,,DEM,Susan Inman,4,2,2,0
Ouachita,Marion,Secretary of State,,DEM,Susan Inman,91,17,72,2
Ouachita,Ecore Fabre,Secretary of State,,DEM,Susan Inman,36,9,27,0
Ouachita,Ecore Fabre Maul,Secretary of State,,DEM,Susan Inman,57,14,42,1
Ouachita,Circle C,Secretary of State,,DEM,Susan Inman,1,1,0,0
Ouachita,CAMDEN WARD 01,Secretary of State,,DEM,Susan Inman,78,20,55,3
Ouachita,CAMDEN WARD 02,Secretary of State,,DEM,Susan Inman,71,14,56,1
Ouachita,CAMDEN WARD 03,Secretary of State,,DEM,Susan Inman,110,29,81,0
Ouachita,CAMDEN WARD 04,Secretary of State,,DEM,Susan Inman,25,5,20,0
Ouachita,CAMDEN WARD 04A,Secretary of State,,DEM,Susan Inman,77,16,61,0
Ouachita,CAMDEN WARD 04B,Secretary of State,,DEM,Susan Inman,37,2,35,0
Ouachita,CAMDEN WARD 05,Secretary of State,,DEM,Susan Inman,289,54,226,9
Ouachita,CAMDEN WARD 06,Secretary of State,,DEM,Susan Inman,55,14,38,3
Ouachita,CAMDEN WARD 06A,Secretary of State,,DEM,Susan Inman,88,20,67,1
Ouachita,CAMDEN WARD 07,Secretary of State,,DEM,Susan Inman,124,26,96,2
Ouachita,CAMDEN WARD 08,Secretary of State,,DEM,Susan Inman,45,9,35,1
Ouachita,CAMDEN WARD 09,Secretary of State,,DEM,Susan Inman,40,4,35,1
Ouachita,CAMDEN WARD 09A,Secretary of State,,DEM,Susan Inman,48,12,36,0
Ouachita,CAMDEN WARD 10,Secretary of State,,DEM,Susan Inman,47,15,26,6
Ouachita,CAMDEN WARD 11,Secretary of State,,DEM,Susan Inman,147,20,123,4
Ouachita,CAMDEN WARD 12,Secretary of State,,DEM,Susan Inman,24,1,21,2
Ouachita,CAMDEN WARD 12A,Secretary of State,,DEM,Susan Inman,32,2,30,0
Ouachita,CAMDEN WARD 13,Secretary of State,,DEM,Susan Inman,118,22,91,5
Ouachita,CAMDEN WARD 13A,Secretary of State,,DEM,Susan Inman,18,3,15,0
Ouachita,CAMDEN WARD 14,Secretary of State,,DEM,Susan Inman,43,7,36,0
Ouachita,CAMDEN WARD 14A,Secretary of State,,DEM,Susan Inman,1,0,1,0
Ouachita,CAMDEN WARD 15,Secretary of State,,DEM,Susan Inman,131,18,108,5
Ouachita,CAMDEN WARD 15A,Secretary of State,,DEM,Susan Inman,62,14,46,2
Ouachita,CAMDEN WARD 16,Secretary of State,,DEM,Susan Inman,42,11,31,0
Ouachita,CAMDEN WARD 16A,Secretary of State,,DEM,Susan Inman,54,7,45,2
Ouachita,CAMDEN WARD 17,Secretary of State,,DEM,Susan Inman,6,0,6,0
Ouachita,CAMDEN WARD 17A,Secretary of State,,DEM,Susan Inman,67,20,45,2
Ouachita,CAMDEN WARD 17B,Secretary of State,,DEM,Susan Inman,19,3,16,0
Ouachita,Bragg,Secretary of State,,DEM,Susan Inman,66,10,56,0
Ouachita,Valley 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,256,82,146,28
Ouachita,Valley 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,21,12,9,0
Ouachita,Carroll,State Treasurer,,REP,Treasurer of State Dennis Milligan,30,12,18,0
Ouachita,Bradley,State Treasurer,,REP,Treasurer of State Dennis Milligan,306,172,128,6
Ouachita,East Camden,State Treasurer,,REP,Treasurer of State Dennis Milligan,119,63,55,1
Ouachita,Bearden Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,103,73,29,1
Ouachita,Bearden Ward 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,29,24,5,0
Ouachita,Bearden Ward 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,21,17,4,0
Ouachita,Cleveland Township,State Treasurer,,REP,Treasurer of State Dennis Milligan,61,48,13,0
Ouachita,Freeo,State Treasurer,,REP,Treasurer of State Dennis Milligan,51,35,16,0
Ouachita,Union,State Treasurer,,REP,Treasurer of State Dennis Milligan,38,33,5,0
Ouachita,Lafayette A,State Treasurer,,REP,Treasurer of State Dennis Milligan,318,114,201,3
Ouachita,Lafayette B,State Treasurer,,REP,Treasurer of State Dennis Milligan,273,119,150,4
Ouachita,Bridge Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,133,90,42,1
Ouachita,Louann,State Treasurer,,REP,Treasurer of State Dennis Milligan,18,15,3,0
Ouachita,Stephens Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,39,25,13,1
Ouachita,Stephens Ward 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,44,36,8,0
Ouachita,Stephens Ward 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,18,13,5,0
Ouachita,Stephens Ward 4,State Treasurer,,REP,Treasurer of State Dennis Milligan,21,17,4,0
Ouachita,Smackover Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,56,45,11,0
Ouachita,Smackover Ward 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,0,0,0,0
Ouachita,Behestian,State Treasurer,,REP,Treasurer of State Dennis Milligan,21,13,8,0
Ouachita,Liberty,State Treasurer,,REP,Treasurer of State Dennis Milligan,10,1,9,0
Ouachita,Chidester,State Treasurer,,REP,Treasurer of State Dennis Milligan,51,37,14,0
Ouachita,Red Hill,State Treasurer,,REP,Treasurer of State Dennis Milligan,112,64,46,2
Ouachita,Jefferson,State Treasurer,,REP,Treasurer of State Dennis Milligan,50,25,24,1
Ouachita,Washington Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,110,70,39,1
Ouachita,River,State Treasurer,,REP,Treasurer of State Dennis Milligan,12,5,5,2
Ouachita,Marion,State Treasurer,,REP,Treasurer of State Dennis Milligan,188,50,134,4
Ouachita,Ecore Fabre,State Treasurer,,REP,Treasurer of State Dennis Milligan,113,35,75,3
Ouachita,Ecore Fabre Maul,State Treasurer,,REP,Treasurer of State Dennis Milligan,116,31,83,2
Ouachita,Circle C,State Treasurer,,REP,Treasurer of State Dennis Milligan,22,11,11,0
Ouachita,CAMDEN WARD 01,State Treasurer,,REP,Treasurer of State Dennis Milligan,18,8,9,1
Ouachita,CAMDEN WARD 02,State Treasurer,,REP,Treasurer of State Dennis Milligan,29,5,24,0
Ouachita,CAMDEN WARD 03,State Treasurer,,REP,Treasurer of State Dennis Milligan,62,14,46,2
Ouachita,CAMDEN WARD 04,State Treasurer,,REP,Treasurer of State Dennis Milligan,35,9,26,0
Ouachita,CAMDEN WARD 04A,State Treasurer,,REP,Treasurer of State Dennis Milligan,25,5,20,0
Ouachita,CAMDEN WARD 04B,State Treasurer,,REP,Treasurer of State Dennis Milligan,15,3,12,0
Ouachita,CAMDEN WARD 05,State Treasurer,,REP,Treasurer of State Dennis Milligan,433,97,329,7
Ouachita,CAMDEN WARD 06,State Treasurer,,REP,Treasurer of State Dennis Milligan,55,13,42,0
Ouachita,CAMDEN WARD 06A,State Treasurer,,REP,Treasurer of State Dennis Milligan,41,9,30,2
Ouachita,CAMDEN WARD 07,State Treasurer,,REP,Treasurer of State Dennis Milligan,43,14,28,1
Ouachita,CAMDEN WARD 08,State Treasurer,,REP,Treasurer of State Dennis Milligan,25,3,22,0
Ouachita,CAMDEN WARD 09,State Treasurer,,REP,Treasurer of State Dennis Milligan,8,2,5,1
Ouachita,CAMDEN WARD 09A,State Treasurer,,REP,Treasurer of State Dennis Milligan,12,4,8,0
Ouachita,CAMDEN WARD 10,State Treasurer,,REP,Treasurer of State Dennis Milligan,11,3,8,0
Ouachita,CAMDEN WARD 11,State Treasurer,,REP,Treasurer of State Dennis Milligan,23,1,22,0
Ouachita,CAMDEN WARD 12,State Treasurer,,REP,Treasurer of State Dennis Milligan,7,0,6,1
Ouachita,CAMDEN WARD 12A,State Treasurer,,REP,Treasurer of State Dennis Milligan,4,0,4,0
Ouachita,CAMDEN WARD 13,State Treasurer,,REP,Treasurer of State Dennis Milligan,31,8,23,0
Ouachita,CAMDEN WARD 13A,State Treasurer,,REP,Treasurer of State Dennis Milligan,11,4,7,0
Ouachita,CAMDEN WARD 14,State Treasurer,,REP,Treasurer of State Dennis Milligan,49,15,34,0
Ouachita,CAMDEN WARD 14A,State Treasurer,,REP,Treasurer of State Dennis Milligan,11,6,5,0
Ouachita,CAMDEN WARD 15,State Treasurer,,REP,Treasurer of State Dennis Milligan,211,67,138,6
Ouachita,CAMDEN WARD 15A,State Treasurer,,REP,Treasurer of State Dennis Milligan,146,36,109,1
Ouachita,CAMDEN WARD 16,State Treasurer,,REP,Treasurer of State Dennis Milligan,36,14,22,0
Ouachita,CAMDEN WARD 16A,State Treasurer,,REP,Treasurer of State Dennis Milligan,48,14,32,2
Ouachita,CAMDEN WARD 17,State Treasurer,,REP,Treasurer of State Dennis Milligan,33,12,20,1
Ouachita,CAMDEN WARD 17A,State Treasurer,,REP,Treasurer of State Dennis Milligan,165,54,111,0
Ouachita,CAMDEN WARD 17B,State Treasurer,,REP,Treasurer of State Dennis Milligan,49,11,37,1
Ouachita,Bragg,State Treasurer,,REP,Treasurer of State Dennis Milligan,85,34,48,3
Ouachita,Valley 1,State Treasurer,,LIB,Ashley Ewald,102,22,59,21
Ouachita,Valley 2,State Treasurer,,LIB,Ashley Ewald,24,12,12,0
Ouachita,Carroll,State Treasurer,,LIB,Ashley Ewald,24,7,17,0
Ouachita,Bradley,State Treasurer,,LIB,Ashley Ewald,41,21,20,0
Ouachita,East Camden,State Treasurer,,LIB,Ashley Ewald,66,17,49,0
Ouachita,Bearden Ward 1,State Treasurer,,LIB,Ashley Ewald,42,29,13,0
Ouachita,Bearden Ward 2,State Treasurer,,LIB,Ashley Ewald,33,24,9,0
Ouachita,Bearden Ward 3,State Treasurer,,LIB,Ashley Ewald,9,5,4,0
Ouachita,Cleveland Township,State Treasurer,,LIB,Ashley Ewald,7,3,4,0
