county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Randolph,CURRENT RIVER,U.S. House,1,Lib,Elvis Presley,6,4,2,0,0
Randolph,DALTON,U.S. House,1,Lib,Elvis Presley,1,0,1,0,0
Randolph,ELEVEN POINT,U.S. House,1,Lib,Elvis Presley,2,2,0,0,0
Randolph,FOSTER,U.S. House,1,Lib,Elvis Presley,6,3,2,0,1
Randolph,INGRAM,U.S. House,1,Lib,Elvis Presley,1,1,0,0,0
Randolph,JACKSON,U.S. House,1,Lib,Elvis Presley,2,0,2,0,0
Randolph,JANES CREEK,U.S. House,1,Lib,Elvis Presley,11,8,3,0,0
Randolph,LITTLE BLACK,U.S. House,1,Lib,Elvis Presley,5,3,2,0,0
Randolph,O'KEAN,U.S. House,1,Lib,Elvis Presley,1,1,0,0,0
Randolph,REYNO,U.S. House,1,Lib,Elvis Presley,2,1,1,0,0
Randolph,RICHARDSON,U.S. House,1,Lib,Elvis Presley,7,3,4,0,0
Randolph,EAST ROANOKE,U.S. House,1,Lib,Elvis Presley,7,5,2,0,0
Randolph,WEST ROANOKE,U.S. House,1,Lib,Elvis Presley,8,4,4,0,0
Randolph,RUNNING LAKE,U.S. House,1,Lib,Elvis Presley,2,2,0,0,0
Randolph,SHILOH,U.S. House,1,Lib,Elvis Presley,14,3,11,0,0
Randolph,SILOAM,U.S. House,1,Lib,Elvis Presley,3,1,2,0,0
Randolph,SPRING RIVER,U.S. House,1,Lib,Elvis Presley,3,1,0,2,0
Randolph,UNION,U.S. House,1,Lib,Elvis Presley,3,0,3,0,0
Randolph,WARM SPRINGS,U.S. House,1,Lib,Elvis Presley,0,0,0,0,0
Randolph,WATER VALLEY,U.S. House,1,Lib,Elvis Presley,3,2,1,0,0
Randolph,WILEY,U.S. House,1,Lib,Elvis Presley,0,0,0,0,0
Randolph,WARD 1,U.S. House,1,Lib,Elvis Presley,32,12,20,0,0
Randolph,WARD 2,U.S. House,1,Lib,Elvis Presley,23,6,17,0,0
Randolph,WARD 3,U.S. House,1,Lib,Elvis Presley,20,3,16,1,0
Randolph,DEMUN RURAL,U.S. House,1,Lib,Elvis Presley,11,1,10,0,0
Randolph,BAKER,Governor,,Rep,Governor Asa Hutchinson,17,10,7,0,0
Randolph,BRISTOW,Governor,,Rep,Governor Asa Hutchinson,25,10,15,0,0
Randolph,BUTLER,Governor,,Rep,Governor Asa Hutchinson,22,10,11,1,0
Randolph,COLUMBIA,Governor,,Rep,Governor Asa Hutchinson,180,86,92,1,1
Randolph,CURRENT RIVER,Governor,,Rep,Governor Asa Hutchinson,92,71,20,1,0
Randolph,DALTON,Governor,,Rep,Governor Asa Hutchinson,80,45,34,1,0
Randolph,ELEVEN POINT,Governor,,Rep,Governor Asa Hutchinson,83,42,39,1,1
Randolph,FOSTER,Governor,,Rep,Governor Asa Hutchinson,222,67,149,3,3
Randolph,INGRAM,Governor,,Rep,Governor Asa Hutchinson,45,20,22,3,0
Randolph,JACKSON,Governor,,Rep,Governor Asa Hutchinson,27,12,15,0,0
Randolph,JANES CREEK,Governor,,Rep,Governor Asa Hutchinson,152,109,42,0,1
Randolph,LITTLE BLACK,Governor,,Rep,Governor Asa Hutchinson,119,55,62,0,2
Randolph,O'KEAN,Governor,,Rep,Governor Asa Hutchinson,46,42,4,0,0
Randolph,REYNO,Governor,,Rep,Governor Asa Hutchinson,85,74,10,0,1
Randolph,RICHARDSON,Governor,,Rep,Governor Asa Hutchinson,189,98,85,4,2
Randolph,EAST ROANOKE,Governor,,Rep,Governor Asa Hutchinson,130,53,77,0,0
Randolph,WEST ROANOKE,Governor,,Rep,Governor Asa Hutchinson,242,93,144,4,1
Randolph,RUNNING LAKE,Governor,,Rep,Governor Asa Hutchinson,50,39,9,2,0
Randolph,SHILOH,Governor,,Rep,Governor Asa Hutchinson,273,45,225,1,2
Randolph,SILOAM,Governor,,Rep,Governor Asa Hutchinson,73,52,20,1,0
Randolph,SPRING RIVER,Governor,,Rep,Governor Asa Hutchinson,69,37,32,0,0
Randolph,UNION,Governor,,Rep,Governor Asa Hutchinson,17,6,9,0,2
Randolph,WARM SPRINGS,Governor,,Rep,Governor Asa Hutchinson,51,30,19,2,0
Randolph,WATER VALLEY,Governor,,Rep,Governor Asa Hutchinson,72,42,26,2,2
Randolph,WILEY,Governor,,Rep,Governor Asa Hutchinson,19,8,10,1,0
Randolph,WARD 1,Governor,,Rep,Governor Asa Hutchinson,423,97,317,5,4
Randolph,WARD 2,Governor,,Rep,Governor Asa Hutchinson,360,89,259,9,3
Randolph,WARD 3,Governor,,Rep,Governor Asa Hutchinson,624,102,501,11,10
Randolph,DEMUN RURAL,Governor,,Rep,Governor Asa Hutchinson,498,83,409,4,2
Randolph,BAKER,Governor,,Lib,Mark West,1,0,1,0,0
Randolph,BRISTOW,Governor,,Lib,Mark West,3,0,3,0,0
Randolph,BUTLER,Governor,,Lib,Mark West,0,0,0,0,0
Randolph,COLUMBIA,Governor,,Lib,Mark West,5,4,1,0,0
Randolph,CURRENT RIVER,Governor,,Lib,Mark West,9,5,4,0,0
Randolph,DALTON,Governor,,Lib,Mark West,3,0,3,0,0
Randolph,ELEVEN POINT,Governor,,Lib,Mark West,11,6,5,0,0
Randolph,FOSTER,Governor,,Lib,Mark West,16,5,10,0,1
Randolph,INGRAM,Governor,,Lib,Mark West,2,1,1,0,0
Randolph,JACKSON,Governor,,Lib,Mark West,3,0,3,0,0
Randolph,JANES CREEK,Governor,,Lib,Mark West,12,11,1,0,0
Randolph,LITTLE BLACK,Governor,,Lib,Mark West,5,3,2,0,0
Randolph,O'KEAN,Governor,,Lib,Mark West,3,3,0,0,0
Randolph,REYNO,Governor,,Lib,Mark West,9,6,3,0,0
Randolph,RICHARDSON,Governor,,Lib,Mark West,12,10,2,0,0
Randolph,EAST ROANOKE,Governor,,Lib,Mark West,10,3,7,0,0
Randolph,WEST ROANOKE,Governor,,Lib,Mark West,21,6,15,0,0
Randolph,RUNNING LAKE,Governor,,Lib,Mark West,4,2,2,0,0
Randolph,SHILOH,Governor,,Lib,Mark West,34,8,26,0,0
Randolph,SILOAM,Governor,,Lib,Mark West,7,2,5,0,0
Randolph,SPRING RIVER,Governor,,Lib,Mark West,3,1,0,2,0
Randolph,UNION,Governor,,Lib,Mark West,3,2,1,0,0
Randolph,WARM SPRINGS,Governor,,Lib,Mark West,1,1,0,0,0
Randolph,WATER VALLEY,Governor,,Lib,Mark West,1,1,0,0,0
Randolph,WILEY,Governor,,Lib,Mark West,1,1,0,0,0
Randolph,WARD 1,Governor,,Lib,Mark West,31,15,16,0,0
Randolph,WARD 2,Governor,,Lib,Mark West,34,13,21,0,0
Randolph,WARD 3,Governor,,Lib,Mark West,35,7,27,1,0
Randolph,DEMUN RURAL,Governor,,Lib,Mark West,35,4,31,0,0
Randolph,BAKER,Governor,,Dem,Jared K. Henderson,5,2,3,0,0
Randolph,BRISTOW,Governor,,Dem,Jared K. Henderson,10,4,6,0,0
Randolph,BUTLER,Governor,,Dem,Jared K. Henderson,3,0,3,0,0
Randolph,COLUMBIA,Governor,,Dem,Jared K. Henderson,36,17,17,0,2
Randolph,CURRENT RIVER,Governor,,Dem,Jared K. Henderson,18,12,5,1,0
Randolph,DALTON,Governor,,Dem,Jared K. Henderson,11,2,9,0,0
Randolph,ELEVEN POINT,Governor,,Dem,Jared K. Henderson,22,14,8,0,0
Randolph,FOSTER,Governor,,Dem,Jared K. Henderson,46,12,29,4,1
Randolph,INGRAM,Governor,,Dem,Jared K. Henderson,9,4,4,1,0
Randolph,JACKSON,Governor,,Dem,Jared K. Henderson,15,10,5,0,0
Randolph,JANES CREEK,Governor,,Dem,Jared K. Henderson,41,29,12,0,0
Randolph,LITTLE BLACK,Governor,,Dem,Jared K. Henderson,27,15,12,0,0
Randolph,O'KEAN,Governor,,Dem,Jared K. Henderson,19,14,5,0,0
Randolph,REYNO,Governor,,Dem,Jared K. Henderson,21,18,3,0,0
Randolph,RICHARDSON,Governor,,Dem,Jared K. Henderson,39,31,8,0,0
Randolph,EAST ROANOKE,Governor,,Dem,Jared K. Henderson,34,16,18,0,0
Randolph,WEST ROANOKE,Governor,,Dem,Jared K. Henderson,52,21,29,2,0
Randolph,RUNNING LAKE,Governor,,Dem,Jared K. Henderson,15,9,5,1,0
Randolph,SHILOH,Governor,,Dem,Jared K. Henderson,55,5,48,2,0
Randolph,SILOAM,Governor,,Dem,Jared K. Henderson,23,10,11,0,2
Randolph,SPRING RIVER,Governor,,Dem,Jared K. Henderson,6,1,5,0,0
Randolph,UNION,Governor,,Dem,Jared K. Henderson,9,7,2,0,0
Randolph,WARM SPRINGS,Governor,,Dem,Jared K. Henderson,11,5,6,0,0
Randolph,WATER VALLEY,Governor,,Dem,Jared K. Henderson,14,6,8,0,0
Randolph,WILEY,Governor,,Dem,Jared K. Henderson,4,1,2,1,0
Randolph,WARD 1,Governor,,Dem,Jared K. Henderson,138,21,112,3,2
Randolph,WARD 2,Governor,,Dem,Jared K. Henderson,111,23,81,2,5
Randolph,WARD 3,Governor,,Dem,Jared K. Henderson,171,30,135,6,0
Randolph,DEMUN RURAL,Governor,,Dem,Jared K. Henderson,98,17,78,2,1
Randolph,BAKER,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Randolph,BRISTOW,Lieutenant Governor,,Lib,Frank Gilbert,2,0,2,0,0
Randolph,BUTLER,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Randolph,COLUMBIA,Lieutenant Governor,,Lib,Frank Gilbert,8,4,4,0,0
Randolph,CURRENT RIVER,Lieutenant Governor,,Lib,Frank Gilbert,8,5,3,0,0
Randolph,DALTON,Lieutenant Governor,,Lib,Frank Gilbert,2,0,2,0,0
Randolph,ELEVEN POINT,Lieutenant Governor,,Lib,Frank Gilbert,2,1,1,0,0
Randolph,FOSTER,Lieutenant Governor,,Lib,Frank Gilbert,10,4,4,0,2
Randolph,INGRAM,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Randolph,JACKSON,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Randolph,JANES CREEK,Lieutenant Governor,,Lib,Frank Gilbert,8,4,4,0,0
Randolph,LITTLE BLACK,Lieutenant Governor,,Lib,Frank Gilbert,6,3,3,0,0
Randolph,O'KEAN,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Randolph,REYNO,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Randolph,RICHARDSON,Lieutenant Governor,,Lib,Frank Gilbert,10,5,4,0,1
Randolph,EAST ROANOKE,Lieutenant Governor,,Lib,Frank Gilbert,5,4,1,0,0
Randolph,WEST ROANOKE,Lieutenant Governor,,Lib,Frank Gilbert,12,4,8,0,0
Randolph,RUNNING LAKE,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Randolph,SHILOH,Lieutenant Governor,,Lib,Frank Gilbert,14,3,11,0,0
Randolph,SILOAM,Lieutenant Governor,,Lib,Frank Gilbert,5,2,3,0,0
Randolph,SPRING RIVER,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0
Randolph,UNION,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Randolph,WARM SPRINGS,Lieutenant Governor,,Lib,Frank Gilbert,2,1,1,0,0
Randolph,WATER VALLEY,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0,0
Randolph,WILEY,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0,0
Randolph,WARD 1,Lieutenant Governor,,Lib,Frank Gilbert,26,12,14,0,0
Randolph,WARD 2,Lieutenant Governor,,Lib,Frank Gilbert,31,7,24,0,0
Randolph,WARD 3,Lieutenant Governor,,Lib,Frank Gilbert,22,5,17,0,0
Randolph,DEMUN RURAL,Lieutenant Governor,,Lib,Frank Gilbert,17,2,15,0,0
Randolph,BAKER,Lieutenant Governor,,Dem,Anthony Bland,6,2,4,0,0
Randolph,BRISTOW,Lieutenant Governor,,Dem,Anthony Bland,12,5,7,0,0
Randolph,BUTLER,Lieutenant Governor,,Dem,Anthony Bland,3,0,3,0,0
Randolph,COLUMBIA,Lieutenant Governor,,Dem,Anthony Bland,40,22,16,0,2
Randolph,CURRENT RIVER,Lieutenant Governor,,Dem,Anthony Bland,21,16,4,1,0
Randolph,DALTON,Lieutenant Governor,,Dem,Anthony Bland,18,7,11,0,0
Randolph,ELEVEN POINT,Lieutenant Governor,,Dem,Anthony Bland,27,17,10,0,0
Randolph,FOSTER,Lieutenant Governor,,Dem,Anthony Bland,44,9,30,4,1
Randolph,INGRAM,Lieutenant Governor,,Dem,Anthony Bland,14,6,6,2,0
Randolph,JACKSON,Lieutenant Governor,,Dem,Anthony Bland,13,9,4,0,0
Randolph,JANES CREEK,Lieutenant Governor,,Dem,Anthony Bland,56,46,10,0,0
Randolph,LITTLE BLACK,Lieutenant Governor,,Dem,Anthony Bland,31,18,13,0,0
Randolph,O'KEAN,Lieutenant Governor,,Dem,Anthony Bland,23,17,6,0,0
Randolph,REYNO,Lieutenant Governor,,Dem,Anthony Bland,29,24,5,0,0
Randolph,RICHARDSON,Lieutenant Governor,,Dem,Anthony Bland,44,36,8,0,0
Randolph,EAST ROANOKE,Lieutenant Governor,,Dem,Anthony Bland,35,15,20,0,0
Randolph,WEST ROANOKE,Lieutenant Governor,,Dem,Anthony Bland,59,22,35,2,0
Randolph,RUNNING LAKE,Lieutenant Governor,,Dem,Anthony Bland,20,17,3,0,0
Randolph,SHILOH,Lieutenant Governor,,Dem,Anthony Bland,72,9,61,2,0
Randolph,SILOAM,Lieutenant Governor,,Dem,Anthony Bland,24,12,10,0,2
Randolph,SPRING RIVER,Lieutenant Governor,,Dem,Anthony Bland,9,3,6,0,0
Randolph,UNION,Lieutenant Governor,,Dem,Anthony Bland,9,6,3,0,0
Randolph,WARM SPRINGS,Lieutenant Governor,,Dem,Anthony Bland,13,7,6,0,0
Randolph,WATER VALLEY,Lieutenant Governor,,Dem,Anthony Bland,16,8,8,0,0
Randolph,WILEY,Lieutenant Governor,,Dem,Anthony Bland,5,2,2,1,0
Randolph,WARD 1,Lieutenant Governor,,Dem,Anthony Bland,161,27,127,5,2
Randolph,WARD 2,Lieutenant Governor,,Dem,Anthony Bland,143,31,103,4,5
Randolph,WARD 3,Lieutenant Governor,,Dem,Anthony Bland,204,32,164,7,1
Randolph,DEMUN RURAL,Lieutenant Governor,,Dem,Anthony Bland,115,18,95,1,1
Randolph,BAKER,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,17,10,7,0,0
Randolph,BRISTOW,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,23,8,15,0,0
Randolph,BUTLER,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,21,10,10,1,0
Randolph,COLUMBIA,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,175,82,91,1,1
Randolph,CURRENT RIVER,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,89,66,22,1,0
Randolph,DALTON,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,73,39,33,1,0
Randolph,ELEVEN POINT,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,86,44,40,1,1
Randolph,FOSTER,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,227,69,153,3,2
Randolph,INGRAM,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,42,20,20,2,0
Randolph,JACKSON,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,30,13,17,0,0
Randolph,JANES CREEK,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,138,97,40,0,1
Randolph,LITTLE BLACK,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,112,53,57,0,2
Randolph,O'KEAN,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,43,40,3,0,0
Randolph,REYNO,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,84,72,11,0,1
Randolph,RICHARDSON,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,183,96,82,4,1
Randolph,EAST ROANOKE,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,131,53,78,0,0
Randolph,WEST ROANOKE,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,242,92,145,4,1
Randolph,RUNNING LAKE,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,45,29,13,3,0
Randolph,SHILOH,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,270,45,222,1,2
Randolph,SILOAM,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,74,50,23,1,0
Randolph,SPRING RIVER,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,66,33,31,2,0
Randolph,UNION,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,19,9,8,0,2
Randolph,WARM SPRINGS,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,47,27,18,2,0
Randolph,WATER VALLEY,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,68,38,26,2,2
Randolph,WILEY,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,18,8,9,1,0
Randolph,WARD 1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,403,93,303,3,4
Randolph,WARD 2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,325,85,230,7,3
Randolph,WARD 3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,596,101,475,11,9
Randolph,DEMUN RURAL,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,494,81,406,5,2
Randolph,BAKER,Secretary of State,,Dem,Susan Inman,8,3,5,0,0
Randolph,BRISTOW,Secretary of State,,Dem,Susan Inman,13,6,7,0,0
Randolph,BUTLER,Secretary of State,,Dem,Susan Inman,3,0,3,0,0
Randolph,COLUMBIA,Secretary of State,,Dem,Susan Inman,46,24,20,0,2
Randolph,CURRENT RIVER,Secretary of State,,Dem,Susan Inman,30,24,5,1,0
Randolph,DALTON,Secretary of State,,Dem,Susan Inman,22,11,11,0,0
Randolph,ELEVEN POINT,Secretary of State,,Dem,Susan Inman,32,21,11,0,0
Randolph,FOSTER,Secretary of State,,Dem,Susan Inman,60,18,36,4,2
Randolph,INGRAM,Secretary of State,,Dem,Susan Inman,21,10,8,3,0
Randolph,JACKSON,Secretary of State,,Dem,Susan Inman,14,9,5,0,0
Randolph,JANES CREEK,Secretary of State,,Dem,Susan Inman,66,55,11,0,0
Randolph,LITTLE BLACK,Secretary of State,,Dem,Susan Inman,39,21,18,0,0
Randolph,O'KEAN,Secretary of State,,Dem,Susan Inman,27,21,6,0,0
Randolph,REYNO,Secretary of State,,Dem,Susan Inman,31,26,5,0,0
Randolph,RICHARDSON,Secretary of State,,Dem,Susan Inman,62,46,15,1,0
Randolph,EAST ROANOKE,Secretary of State,,Dem,Susan Inman,45,18,27,0,0
Randolph,WEST ROANOKE,Secretary of State,,Dem,Susan Inman,83,35,45,3,0
Randolph,RUNNING LAKE,Secretary of State,,Dem,Susan Inman,22,17,5,0,0
Randolph,SHILOH,Secretary of State,,Dem,Susan Inman,92,13,77,2,0
Randolph,SILOAM,Secretary of State,,Dem,Susan Inman,24,11,11,0,2
Randolph,SPRING RIVER,Secretary of State,,Dem,Susan Inman,10,4,6,0,0
Randolph,UNION,Secretary of State,,Dem,Susan Inman,7,4,3,0,0
Randolph,WARM SPRINGS,Secretary of State,,Dem,Susan Inman,15,8,7,0,0
Randolph,WATER VALLEY,Secretary of State,,Dem,Susan Inman,18,8,9,0,1
Randolph,WILEY,Secretary of State,,Dem,Susan Inman,7,3,3,1,0
Randolph,WARD 1,Secretary of State,,Dem,Susan Inman,184,30,147,5,2
Randolph,WARD 2,Secretary of State,,Dem,Susan Inman,172,41,122,3,6
Randolph,WARD 3,Secretary of State,,Dem,Susan Inman,246,38,200,7,1
Randolph,DEMUN RURAL,Secretary of State,,Dem,Susan Inman,153,24,127,1,1
Randolph,BAKER,Secretary of State,,Rep,John Thurston Commissioner of State Lands,15,9,6,0,0
Randolph,BRISTOW,Secretary of State,,Rep,John Thurston Commissioner of State Lands,21,6,15,0,0
Randolph,BUTLER,Secretary of State,,Rep,John Thurston Commissioner of State Lands,22,10,11,1,0
Randolph,COLUMBIA,Secretary of State,,Rep,John Thurston Commissioner of State Lands,165,76,87,1,1
Randolph,CURRENT RIVER,Secretary of State,,Rep,John Thurston Commissioner of State Lands,79,56,22,1,0
Randolph,DALTON,Secretary of State,,Rep,John Thurston Commissioner of State Lands,68,35,32,1,0
Randolph,ELEVEN POINT,Secretary of State,,Rep,John Thurston Commissioner of State Lands,81,39,40,1,1
Randolph,FOSTER,Secretary of State,,Rep,John Thurston Commissioner of State Lands,213,58,150,3,2
Randolph,INGRAM,Secretary of State,,Rep,John Thurston Commissioner of State Lands,36,16,19,1,0
Randolph,JACKSON,Secretary of State,,Rep,John Thurston Commissioner of State Lands,30,14,16,0,0
Randolph,JANES CREEK,Secretary of State,,Rep,John Thurston Commissioner of State Lands,132,91,40,0,1
Randolph,LITTLE BLACK,Secretary of State,,Rep,John Thurston Commissioner of State Lands,102,48,52,0,2
Randolph,O'KEAN,Secretary of State,,Rep,John Thurston Commissioner of State Lands,38,35,3,0,0
Randolph,REYNO,Secretary of State,,Rep,John Thurston Commissioner of State Lands,80,70,9,0,1
Randolph,RICHARDSON,Secretary of State,,Rep,John Thurston Commissioner of State Lands,167,85,77,3,2
Randolph,EAST ROANOKE,Secretary of State,,Rep,John Thurston Commissioner of State Lands,120,49,71,0,0
Randolph,WEST ROANOKE,Secretary of State,,Rep,John Thurston Commissioner of State Lands,218,78,136,3,1
Randolph,RUNNING LAKE,Secretary of State,,Rep,John Thurston Commissioner of State Lands,41,28,10,3,0
Randolph,SHILOH,Secretary of State,,Rep,John Thurston Commissioner of State Lands,250,41,206,1,2
Randolph,SILOAM,Secretary of State,,Rep,John Thurston Commissioner of State Lands,73,50,22,1,0
Randolph,SPRING RIVER,Secretary of State,,Rep,John Thurston Commissioner of State Lands,66,33,31,2,0
Randolph,UNION,Secretary of State,,Rep,John Thurston Commissioner of State Lands,21,11,8,0,2
Randolph,WARM SPRINGS,Secretary of State,,Rep,John Thurston Commissioner of State Lands,45,25,18,2,0
