county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Greene,Lake,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Greene,Poland,Lieutenant Governor,,LIB,Frank Gilbert,16,11,5,0,0
Greene,Salem,Lieutenant Governor,,LIB,Frank Gilbert,5,4,1,0,0
Greene,Spring Grove,Lieutenant Governor,,LIB,Frank Gilbert,13,6,7,0,0
Greene,Union,Lieutenant Governor,,LIB,Frank Gilbert,16,6,9,0,1
Greene,Shady Grove,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Delaplaine-Jones,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Lafe-Breckenridge,Lieutenant Governor,,LIB,Frank Gilbert,3,3,0,0,0
Greene,Marmaduke-Hurricane,Lieutenant Governor,,LIB,Frank Gilbert,9,6,3,0,0
Greene,Oak Grove-Union,Lieutenant Governor,,LIB,Frank Gilbert,14,10,4,0,0
Greene,Ward 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,757,221,528,7,1
Greene,Ward 1A,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,773,251,519,3,0
Greene,Ward 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,866,310,537,19,0
Greene,Ward 2A,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,456,140,311,5,0
Greene,Ward 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,414,164,248,2,0
Greene,Ward 3A,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,0,0,0,0,0
Greene,Ward 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,981,312,662,6,1
Greene,Ward 4A,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,635,260,371,4,0
Greene,Ward 4B,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,7,1,6,0,0
Greene,Ward 4C,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,0,0,0,0,0
Greene,Blue Cane,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,6,3,3,0,0
Greene,Hopewell,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,83,60,23,0,0
Greene,Hurricane,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,131,82,48,1,0
Greene,Reynolds,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,10,8,2,0,0
Greene,Breckenridge,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,192,127,64,1,0
Greene,Bryan,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,24,12,12,0,0
Greene,Walnut Corner,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,8,7,1,0,0
Greene,Cache,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,315,188,125,2,0
Greene,Clark,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,35,16,19,0,0
Greene,Collier,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,28,33,1,0
Greene,St. Francis,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,265,125,139,1,0
