county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Mississippi,Dell Community Center,Secretary of State,,DEM,Susan Inman,35,17,18,0,0,0
Mississippi,Leachville City Hall,Secretary of State,,DEM,Susan Inman,75,44,29,1,0,1
Mississippi,Manila Depot,Secretary of State,,DEM,Susan Inman,187,101,84,2,0,0
Mississippi,ANC Burdette,Secretary of State,,DEM,Susan Inman,20,11,7,2,0,0
Mississippi,Charles Strong CC,Secretary of State,,DEM,Susan Inman,243,106,105,30,0,2
Mississippi,Osceola Main Street,Secretary of State,,DEM,Susan Inman,1028,246,745,34,0,3
Mississippi,Keiser FBC,Secretary of State,,DEM,Susan Inman,41,34,7,0,0,0
Mississippi,Wilson Library,Secretary of State,,DEM,Susan Inman,87,60,24,1,0,2
Mississippi,Joiner CH,Secretary of State,,DEM,Susan Inman,84,67,14,3,0,0
Mississippi,Birdsong FS,Secretary of State,,DEM,Susan Inman,46,40,5,1,0,0
Mississippi,Dyess City Hall,Secretary of State,,DEM,Susan Inman,21,18,3,0,0,0
Mississippi,Etowah FS,Secretary of State,,DEM,Susan Inman,38,30,8,0,0,0
Mississippi,Bassett CH,Secretary of State,,DEM,Susan Inman,31,23,3,4,0,1
Mississippi,Trinity Baptist Church,State Treasurer,,LIB,Ashley Ewald,487,132,352,3,0,0
Mississippi,Miss County Election Cent,State Treasurer,,LIB,Ashley Ewald,525,127,385,11,0,2
Mississippi,AAMOD Bldg,State Treasurer,,LIB,Ashley Ewald,484,121,354,6,0,3
Mississippi,Armorel Planting Co,State Treasurer,,LIB,Ashley Ewald,41,25,16,0,0,0
Mississippi,Gosnell Comm Center,State Treasurer,,LIB,Ashley Ewald,46,23,22,0,0,1
Mississippi,Frim Foundation Ministrie,State Treasurer,,LIB,Ashley Ewald,48,26,22,0,0,0
Mississippi,Gosnell School,State Treasurer,,LIB,Ashley Ewald,62,23,39,0,0,0
Mississippi,Dell Community Center,State Treasurer,,LIB,Ashley Ewald,22,12,10,0,0,0
Mississippi,Leachville City Hall,State Treasurer,,LIB,Ashley Ewald,70,31,38,1,0,0
Mississippi,Manila Depot,State Treasurer,,LIB,Ashley Ewald,154,79,74,1,0,0
Mississippi,ANC Burdette,State Treasurer,,LIB,Ashley Ewald,14,8,5,1,0,0
Mississippi,Charles Strong CC,State Treasurer,,LIB,Ashley Ewald,200,89,86,23,0,2
Mississippi,Osceola Main Street,State Treasurer,,LIB,Ashley Ewald,807,191,587,26,0,3
Mississippi,Keiser FBC,State Treasurer,,LIB,Ashley Ewald,41,28,13,0,0,0
Mississippi,Wilson Library,State Treasurer,,LIB,Ashley Ewald,66,47,17,1,0,1
Mississippi,Joiner CH,State Treasurer,,LIB,Ashley Ewald,57,45,9,3,0,0
Mississippi,Birdsong FS,State Treasurer,,LIB,Ashley Ewald,39,33,5,1,0,0
Mississippi,Dyess City Hall,State Treasurer,,LIB,Ashley Ewald,24,20,4,0,0,0
Mississippi,Etowah FS,State Treasurer,,LIB,Ashley Ewald,38,29,9,0,0,0
Mississippi,Bassett CH,State Treasurer,,LIB,Ashley Ewald,24,19,3,1,0,1
Mississippi,Trinity Baptist Church,State Treasurer,,REP,Treasurer of State Dennis Milligan,394,77,311,6,0,0
Mississippi,Miss County Election Cent,State Treasurer,,REP,Treasurer of State Dennis Milligan,1267,189,1053,23,0,2
Mississippi,AAMOD Bldg,State Treasurer,,REP,Treasurer of State Dennis Milligan,237,29,205,3,0,0
Mississippi,Armorel Planting Co,State Treasurer,,REP,Treasurer of State Dennis Milligan,327,173,147,6,0,1
Mississippi,Gosnell Comm Center,State Treasurer,,REP,Treasurer of State Dennis Milligan,161,86,74,1,0,0
Mississippi,Frim Foundation Ministrie,State Treasurer,,REP,Treasurer of State Dennis Milligan,208,113,92,2,0,1
Mississippi,Gosnell School,State Treasurer,,REP,Treasurer of State Dennis Milligan,238,99,137,2,0,0
Mississippi,Dell Community Center,State Treasurer,,REP,Treasurer of State Dennis Milligan,254,152,102,0,0,0
Mississippi,Leachville City Hall,State Treasurer,,REP,Treasurer of State Dennis Milligan,487,206,279,2,0,0
Mississippi,Manila Depot,State Treasurer,,REP,Treasurer of State Dennis Milligan,889,458,426,5,0,0
Mississippi,ANC Burdette,State Treasurer,,REP,Treasurer of State Dennis Milligan,41,31,9,1,0,0
Mississippi,Charles Strong CC,State Treasurer,,REP,Treasurer of State Dennis Milligan,150,64,76,9,0,1
Mississippi,Osceola Main Street,State Treasurer,,REP,Treasurer of State Dennis Milligan,1040,159,850,30,0,1
Mississippi,Keiser FBC,State Treasurer,,REP,Treasurer of State Dennis Milligan,216,158,58,0,0,0
Mississippi,Wilson Library,State Treasurer,,REP,Treasurer of State Dennis Milligan,272,170,101,0,0,1
Mississippi,Joiner CH,State Treasurer,,REP,Treasurer of State Dennis Milligan,70,61,9,0,0,0
Mississippi,Birdsong FS,State Treasurer,,REP,Treasurer of State Dennis Milligan,60,46,12,0,0,2
Mississippi,Dyess City Hall,State Treasurer,,REP,Treasurer of State Dennis Milligan,98,84,13,1,0,0
Mississippi,Etowah FS,State Treasurer,,REP,Treasurer of State Dennis Milligan,162,114,47,1,0,0
Mississippi,Bassett CH,State Treasurer,,REP,Treasurer of State Dennis Milligan,103,81,11,11,0,0
Mississippi,Trinity Baptist Church,Auditor of State,,LIB,David E. Dinwiddie,468,125,340,3,0,0
Mississippi,Miss County Election Cent,Auditor of State,,LIB,David E. Dinwiddie,494,122,360,11,0,1
Mississippi,AAMOD Bldg,Auditor of State,,LIB,David E. Dinwiddie,465,106,350,6,0,3
Mississippi,Armorel Planting Co,Auditor of State,,LIB,David E. Dinwiddie,39,26,13,0,0,0
Mississippi,Gosnell Comm Center,Auditor of State,,LIB,David E. Dinwiddie,44,24,20,0,0,0
Mississippi,Frim Foundation Ministrie,Auditor of State,,LIB,David E. Dinwiddie,42,20,22,0,0,0
Mississippi,Gosnell School,Auditor of State,,LIB,David E. Dinwiddie,69,27,42,0,0,0
Mississippi,Dell Community Center,Auditor of State,,LIB,David E. Dinwiddie,25,11,14,0,0,0
Mississippi,Leachville City Hall,Auditor of State,,LIB,David E. Dinwiddie,74,34,38,1,0,1
Mississippi,Manila Depot,Auditor of State,,LIB,David E. Dinwiddie,161,75,84,2,0,0
Mississippi,ANC Burdette,Auditor of State,,LIB,David E. Dinwiddie,16,11,4,1,0,0
Mississippi,Charles Strong CC,Auditor of State,,LIB,David E. Dinwiddie,194,94,77,21,0,2
Mississippi,Osceola Main Street,Auditor of State,,LIB,David E. Dinwiddie,776,173,573,27,0,3
Mississippi,Keiser FBC,Auditor of State,,LIB,David E. Dinwiddie,38,26,12,0,0,0
Mississippi,Wilson Library,Auditor of State,,LIB,David E. Dinwiddie,69,48,19,1,0,1
Mississippi,Joiner CH,Auditor of State,,LIB,David E. Dinwiddie,61,48,10,3,0,0
Mississippi,Birdsong FS,Auditor of State,,LIB,David E. Dinwiddie,35,29,5,1,0,0
Mississippi,Dyess City Hall,Auditor of State,,LIB,David E. Dinwiddie,16,12,4,0,0,0
Mississippi,Etowah FS,Auditor of State,,LIB,David E. Dinwiddie,38,31,7,0,0,0
Mississippi,Bassett CH,Auditor of State,,LIB,David E. Dinwiddie,23,15,3,4,0,1
Mississippi,Trinity Baptist Church,Auditor of State,,REP,Auditor Andrea Lea,411,84,321,6,0,0
Mississippi,Miss County Election Cent,Auditor of State,,REP,Auditor Andrea Lea,1293,196,1071,23,0,3
Mississippi,AAMOD Bldg,Auditor of State,,REP,Auditor Andrea Lea,256,44,208,4,0,0
Mississippi,Armorel Planting Co,Auditor of State,,REP,Auditor Andrea Lea,329,172,150,6,0,1
Mississippi,Gosnell Comm Center,Auditor of State,,REP,Auditor Andrea Lea,162,84,76,1,0,1
Mississippi,Frim Foundation Ministrie,Auditor of State,,REP,Auditor Andrea Lea,215,120,92,2,0,1
Mississippi,Gosnell School,Auditor of State,,REP,Auditor Andrea Lea,232,95,135,2,0,0
Mississippi,Dell Community Center,Auditor of State,,REP,Auditor Andrea Lea,252,154,98,0,0,0
Mississippi,Leachville City Hall,Auditor of State,,REP,Auditor Andrea Lea,484,204,278,2,0,0
Mississippi,Manila Depot,Auditor of State,,REP,Auditor Andrea Lea,875,458,413,4,0,0
Mississippi,ANC Burdette,Auditor of State,,REP,Auditor Andrea Lea,40,29,11,0,0,0
Mississippi,Charles Strong CC,Auditor of State,,REP,Auditor Andrea Lea,155,60,84,10,0,1
Mississippi,Osceola Main Street,Auditor of State,,REP,Auditor Andrea Lea,1073,178,864,30,0,1
Mississippi,Keiser FBC,Auditor of State,,REP,Auditor Andrea Lea,218,160,58,0,0,0
Mississippi,Wilson Library,Auditor of State,,REP,Auditor Andrea Lea,268,168,99,0,0,1
Mississippi,Joiner CH,Auditor of State,,REP,Auditor Andrea Lea,69,61,8,0,0,0
Mississippi,Birdsong FS,Auditor of State,,REP,Auditor Andrea Lea,63,49,12,0,0,2
Mississippi,Dyess City Hall,Auditor of State,,REP,Auditor Andrea Lea,105,91,13,1,0,0
Mississippi,Etowah FS,Auditor of State,,REP,Auditor Andrea Lea,160,111,48,1,0,0
Mississippi,Bassett CH,Auditor of State,,REP,Auditor Andrea Lea,102,82,11,9,0,0
Mississippi,Trinity Baptist Church,Commissioner of State Lands,,REP,Tommy Land,299,63,230,6,0,0
Mississippi,Miss County Election Cent,Commissioner of State Lands,,REP,Tommy Land,1136,164,953,18,0,1
Mississippi,AAMOD Bldg,Commissioner of State Lands,,REP,Tommy Land,130,17,112,1,0,0
Mississippi,Armorel Planting Co,Commissioner of State Lands,,REP,Tommy Land,317,167,143,6,0,1
Mississippi,Gosnell Comm Center,Commissioner of State Lands,,REP,Tommy Land,141,78,62,1,0,0
Mississippi,Frim Foundation Ministrie,Commissioner of State Lands,,REP,Tommy Land,195,103,89,2,0,1
Mississippi,Gosnell School,Commissioner of State Lands,,REP,Tommy Land,213,90,121,2,0,0
Mississippi,Dell Community Center,Commissioner of State Lands,,REP,Tommy Land,238,146,92,0,0,0
Mississippi,Leachville City Hall,Commissioner of State Lands,,REP,Tommy Land,466,191,273,2,0,0
Mississippi,Manila Depot,Commissioner of State Lands,,REP,Tommy Land,793,412,377,4,0,0
Mississippi,ANC Burdette,Commissioner of State Lands,,REP,Tommy Land,34,25,9,0,0,0
Mississippi,Charles Strong CC,Commissioner of State Lands,,REP,Tommy Land,103,38,60,5,0,0
Mississippi,Osceola Main Street,Commissioner of State Lands,,REP,Tommy Land,786,112,649,24,0,1
Mississippi,Keiser FBC,Commissioner of State Lands,,REP,Tommy Land,200,145,55,0,0,0
Mississippi,Wilson Library,Commissioner of State Lands,,REP,Tommy Land,239,146,93,0,0,0
Mississippi,Joiner CH,Commissioner of State Lands,,REP,Tommy Land,51,46,5,0,0,0
Mississippi,Birdsong FS,Commissioner of State Lands,,REP,Tommy Land,58,44,12,0,0,2
Mississippi,Dyess City Hall,Commissioner of State Lands,,REP,Tommy Land,96,82,13,1,0,0
Mississippi,Etowah FS,Commissioner of State Lands,,REP,Tommy Land,148,103,44,1,0,0
Mississippi,Bassett CH,Commissioner of State Lands,,REP,Tommy Land,92,71,12,9,0,0
Mississippi,Trinity Baptist Church,Commissioner of State Lands,,LIB,T.J. Campbell,33,6,27,0,0,0
Mississippi,Miss County Election Cent,Commissioner of State Lands,,LIB,T.J. Campbell,45,11,33,1,0,0
Mississippi,AAMOD Bldg,Commissioner of State Lands,,LIB,T.J. Campbell,37,11,25,0,0,1
Mississippi,Armorel Planting Co,Commissioner of State Lands,,LIB,T.J. Campbell,7,5,2,0,0,0
Mississippi,Gosnell Comm Center,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0,0
Mississippi,Frim Foundation Ministrie,Commissioner of State Lands,,LIB,T.J. Campbell,5,4,1,0,0,0
Mississippi,Gosnell School,Commissioner of State Lands,,LIB,T.J. Campbell,9,2,7,0,0,0
Mississippi,Dell Community Center,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0,0
Mississippi,Leachville City Hall,Commissioner of State Lands,,LIB,T.J. Campbell,15,8,7,0,0,0
Mississippi,Manila Depot,Commissioner of State Lands,,LIB,T.J. Campbell,28,19,9,0,0,0
Mississippi,ANC Burdette,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0,0
Mississippi,Charles Strong CC,Commissioner of State Lands,,LIB,T.J. Campbell,25,21,3,1,0,0
Mississippi,Osceola Main Street,Commissioner of State Lands,,LIB,T.J. Campbell,72,19,52,1,0,0
Mississippi,Keiser FBC,Commissioner of State Lands,,LIB,T.J. Campbell,8,1,7,0,0,0
Mississippi,Wilson Library,Commissioner of State Lands,,LIB,T.J. Campbell,11,7,4,0,0,0
Mississippi,Joiner CH,Commissioner of State Lands,,LIB,T.J. Campbell,8,6,1,1,0,0
Mississippi,Birdsong FS,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0,0
Mississippi,Dyess City Hall,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0,0
Mississippi,Etowah FS,Commissioner of State Lands,,LIB,T.J. Campbell,8,4,4,0,0,0
Mississippi,Bassett CH,Commissioner of State Lands,,LIB,T.J. Campbell,4,3,0,1,0,0
Mississippi,Trinity Baptist Church,Commissioner of State Lands,,DEM,Larry Williams,619,150,464,5,0,0
Mississippi,Miss County Election Cent,Commissioner of State Lands,,DEM,Larry Williams,662,148,495,16,0,3
Mississippi,AAMOD Bldg,Commissioner of State Lands,,DEM,Larry Williams,655,144,497,12,0,2
Mississippi,Armorel Planting Co,Commissioner of State Lands,,DEM,Larry Williams,44,25,19,0,0,0
Mississippi,Gosnell Comm Center,Commissioner of State Lands,,DEM,Larry Williams,63,29,33,0,0,1
Mississippi,Frim Foundation Ministrie,Commissioner of State Lands,,DEM,Larry Williams,61,37,24,0,0,0
Mississippi,Gosnell School,Commissioner of State Lands,,DEM,Larry Williams,81,32,49,0,0,0
Mississippi,Dell Community Center,Commissioner of State Lands,,DEM,Larry Williams,38,18,20,0,0,0
Mississippi,Leachville City Hall,Commissioner of State Lands,,DEM,Larry Williams,81,42,37,1,0,1
Mississippi,Manila Depot,Commissioner of State Lands,,DEM,Larry Williams,227,114,111,2,0,0
Mississippi,ANC Burdette,Commissioner of State Lands,,DEM,Larry Williams,20,12,6,2,0,0
Mississippi,Charles Strong CC,Commissioner of State Lands,,DEM,Larry Williams,250,107,110,30,0,3
Mississippi,Osceola Main Street,Commissioner of State Lands,,DEM,Larry Williams,1091,244,810,34,0,3
Mississippi,Keiser FBC,Commissioner of State Lands,,DEM,Larry Williams,53,44,9,0,0,0
Mississippi,Wilson Library,Commissioner of State Lands,,DEM,Larry Williams,91,64,24,1,0,2
Mississippi,Joiner CH,Commissioner of State Lands,,DEM,Larry Williams,85,69,14,2,0,0
Mississippi,Birdsong FS,Commissioner of State Lands,,DEM,Larry Williams,47,41,5,1,0,0
Mississippi,Dyess City Hall,Commissioner of State Lands,,DEM,Larry Williams,25,22,3,0,0,0
Mississippi,Etowah FS,Commissioner of State Lands,,DEM,Larry Williams,47,40,7,0,0,0
Mississippi,Bassett CH,Commissioner of State Lands,,DEM,Larry Williams,34,27,2,4,0,1
Mississippi,Miss County Election Cent,State Representative,54,REP,Representative Johnny Rye,689,108,565,15,0,1
Mississippi,Gosnell Comm Center,State Representative,54,REP,Representative Johnny Rye,154,81,72,1,0,0
Mississippi,Frim Foundation Ministrie,State Representative,54,REP,Representative Johnny Rye,211,117,91,2,0,1
Mississippi,Gosnell School,State Representative,54,REP,Representative Johnny Rye,231,95,134,2,0,0
Mississippi,Dell Community Center,State Representative,54,REP,Representative Johnny Rye,256,153,103,0,0,0
Mississippi,Leachville City Hall,State Representative,54,REP,Representative Johnny Rye,513,214,297,2,0,0
Mississippi,Manila Depot,State Representative,54,REP,Representative Johnny Rye,893,455,434,4,0,0
Mississippi,Osceola Main Street,State Representative,54,REP,Representative Johnny Rye,341,47,284,10,0,0
Mississippi,Keiser FBC,State Representative,54,REP,Representative Johnny Rye,33,15,18,0,0,0
Mississippi,Dyess City Hall,State Representative,54,REP,Representative Johnny Rye,107,94,13,0,0,0
Mississippi,Etowah FS,State Representative,54,REP,Representative Johnny Rye,170,119,50,1,0,0
Mississippi,Miss County Election Cent,State Representative,54,DEM,Austin W. Jones,266,49,211,6,0,0
Mississippi,Gosnell Comm Center,State Representative,54,DEM,Austin W. Jones,54,29,24,0,0,1
Mississippi,Frim Foundation Ministrie,State Representative,54,DEM,Austin W. Jones,51,26,25,0,0,0
Mississippi,Gosnell School,State Representative,54,DEM,Austin W. Jones,71,30,41,0,0,0
Mississippi,Dell Community Center,State Representative,54,DEM,Austin W. Jones,23,13,10,0,0,0
Mississippi,Leachville City Hall,State Representative,54,DEM,Austin W. Jones,57,30,25,1,0,1
Mississippi,Manila Depot,State Representative,54,DEM,Austin W. Jones,171,94,75,2,0,0
Mississippi,Osceola Main Street,State Representative,54,DEM,Austin W. Jones,220,54,163,2,0,1
Mississippi,Keiser FBC,State Representative,54,DEM,Austin W. Jones,2,1,1,0,0,0
Mississippi,Dyess City Hall,State Representative,54,DEM,Austin W. Jones,16,12,4,0,0,0
Mississippi,Etowah FS,State Representative,54,DEM,Austin W. Jones,30,25,5,0,0,0
Mississippi,Trinity Baptist Church,State Representative,55,REP,Gary Tobar,279,63,208,8,0,0
Mississippi,Miss County Election Cent,State Representative,55,REP,Gary Tobar,413,66,344,3,0,0
Mississippi,AAMOD Bldg,State Representative,55,REP,Gary Tobar,194,22,169,2,0,1
Mississippi,Armorel Planting Co,State Representative,55,REP,Gary Tobar,233,131,97,5,0,0
Mississippi,Gosnell School,State Representative,55,REP,Gary Tobar,2,1,1,0,0,0
Mississippi,Dell Community Center,State Representative,55,REP,Gary Tobar,0,0,0,0,0,0
Mississippi,ANC Burdette,State Representative,55,REP,Gary Tobar,25,20,4,1,0,0
Mississippi,Charles Strong CC,State Representative,55,REP,Gary Tobar,91,41,46,4,0,0
Mississippi,Osceola Main Street,State Representative,55,REP,Gary Tobar,463,71,372,19,0,1
Mississippi,Keiser FBC,State Representative,55,REP,Gary Tobar,148,116,32,0,0,0
Mississippi,Wilson Library,State Representative,55,REP,Gary Tobar,208,132,76,0,0,0
Mississippi,Joiner CH,State Representative,55,REP,Gary Tobar,56,50,5,1,0,0
Mississippi,Birdsong FS,State Representative,55,REP,Gary Tobar,57,47,10,0,0,0
Mississippi,Bassett CH,State Representative,55,REP,Gary Tobar,81,64,11,6,0,0
Mississippi,Trinity Baptist Church,State Representative,55,DEM,Representative Monte Hodges,708,164,539,5,0,0
Mississippi,Miss County Election Cent,State Representative,55,DEM,Representative Monte Hodges,495,110,373,10,0,2
Mississippi,AAMOD Bldg,State Representative,55,DEM,Representative Monte Hodges,686,160,509,13,0,4
Mississippi,Armorel Planting Co,State Representative,55,DEM,Representative Monte Hodges,138,70,65,2,0,1
Mississippi,Gosnell School,State Representative,55,DEM,Representative Monte Hodges,1,1,0,0,0,0
Mississippi,Dell Community Center,State Representative,55,DEM,Representative Monte Hodges,0,0,0,0,0,0
Mississippi,ANC Burdette,State Representative,55,DEM,Representative Monte Hodges,32,20,11,1,0,0
Mississippi,Charles Strong CC,State Representative,55,DEM,Representative Monte Hodges,296,131,130,32,0,3
Mississippi,Osceola Main Street,State Representative,55,DEM,Representative Monte Hodges,945,204,712,27,0,2
Mississippi,Keiser FBC,State Representative,55,DEM,Representative Monte Hodges,81,60,21,0,0,0
Mississippi,Wilson Library,State Representative,55,DEM,Representative Monte Hodges,135,86,46,1,0,2
Mississippi,Joiner CH,State Representative,55,DEM,Representative Monte Hodges,91,74,15,2,0,0
Mississippi,Birdsong FS,State Representative,55,DEM,Representative Monte Hodges,50,40,7,1,0,2
Mississippi,Bassett CH,State Representative,55,DEM,Representative Monte Hodges,52,38,3,10,0,1
Mississippi,Trinity Baptist Church,State Supreme Court Associate Justice Position 3,,NON,David Sterling,348,89,256,3,0,0
Mississippi,Miss County Election Cent,State Supreme Court Associate Justice Position 3,,NON,David Sterling,636,109,516,11,0,0
Mississippi,AAMOD Bldg,State Supreme Court Associate Justice Position 3,,NON,David Sterling,308,62,241,4,0,1
Mississippi,Armorel Planting Co,State Supreme Court Associate Justice Position 3,,NON,David Sterling,128,76,48,4,0,0
Mississippi,Gosnell Comm Center,State Supreme Court Associate Justice Position 3,,NON,David Sterling,78,40,37,1,0,0
Mississippi,Frim Foundation Ministrie,State Supreme Court Associate Justice Position 3,,NON,David Sterling,82,37,44,0,0,1
Mississippi,Gosnell School,State Supreme Court Associate Justice Position 3,,NON,David Sterling,108,42,66,0,0,0
Mississippi,Dell Community Center,State Supreme Court Associate Justice Position 3,,NON,David Sterling,104,67,37,0,0,0
Mississippi,Leachville City Hall,State Supreme Court Associate Justice Position 3,,NON,David Sterling,243,100,143,0,0,0
Mississippi,Manila Depot,State Supreme Court Associate Justice Position 3,,NON,David Sterling,371,194,177,0,0,0
Mississippi,ANC Burdette,State Supreme Court Associate Justice Position 3,,NON,David Sterling,23,15,7,1,0,0
Mississippi,Charles Strong CC,State Supreme Court Associate Justice Position 3,,NON,David Sterling,157,77,66,11,0,3
Mississippi,Osceola Main Street,State Supreme Court Associate Justice Position 3,,NON,David Sterling,822,171,627,23,0,1
Mississippi,Keiser FBC,State Supreme Court Associate Justice Position 3,,NON,David Sterling,116,85,31,0,0,0
Mississippi,Wilson Library,State Supreme Court Associate Justice Position 3,,NON,David Sterling,145,97,48,0,0,0
Mississippi,Joiner CH,State Supreme Court Associate Justice Position 3,,NON,David Sterling,56,46,7,3,0,0
Mississippi,Birdsong FS,State Supreme Court Associate Justice Position 3,,NON,David Sterling,40,33,7,0,0,0
Mississippi,Dyess City Hall,State Supreme Court Associate Justice Position 3,,NON,David Sterling,65,53,12,0,0,0
Mississippi,Etowah FS,State Supreme Court Associate Justice Position 3,,NON,David Sterling,75,53,21,1,0,0
Mississippi,Bassett CH,State Supreme Court Associate Justice Position 3,,NON,David Sterling,66,54,9,3,0,0
Mississippi,Trinity Baptist Church,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,484,103,375,6,0,0
Mississippi,Miss County Election Cent,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,989,166,797,22,0,4
Mississippi,AAMOD Bldg,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,385,86,292,5,0,2
Mississippi,Armorel Planting Co,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,198,105,90,2,0,1
Mississippi,Gosnell Comm Center,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,107,52,54,0,0,1
Mississippi,Frim Foundation Ministrie,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,149,87,60,2,0,0
Mississippi,Gosnell School,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,164,67,95,2,0,0
Mississippi,Dell Community Center,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,148,82,66,0,0,0
Mississippi,Leachville City Hall,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,264,112,149,2,0,1
Mississippi,Manila Depot,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,591,297,289,5,0,0
Mississippi,ANC Burdette,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,29,20,8,1,0,0
Mississippi,Charles Strong CC,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,178,75,82,21,0,0
Mississippi,Osceola Main Street,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,917,168,712,34,0,3
Mississippi,Keiser FBC,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,127,93,34,0,0,0
Mississippi,Wilson Library,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,167,101,63,1,0,2
Mississippi,Joiner CH,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,66,56,10,0,0,0
Mississippi,Birdsong FS,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,50,41,6,1,0,2
Mississippi,Dyess City Hall,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,45,39,5,1,0,0
Mississippi,Etowah FS,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,99,73,26,0,0,0
Mississippi,Bassett CH,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,49,37,3,8,0,1
Mississippi,Trinity Baptist Church,Cty Judge,,IND,"Darrell ""Frog"" Gist",479,132,342,5,0,0
Mississippi,Miss County Election Cent,Cty Judge,,IND,"Darrell ""Frog"" Gist",545,126,406,12,0,1
Mississippi,AAMOD Bldg,Cty Judge,,IND,"Darrell ""Frog"" Gist",454,118,327,7,0,2
Mississippi,Armorel Planting Co,Cty Judge,,IND,"Darrell ""Frog"" Gist",65,36,29,0,0,0
Mississippi,Gosnell Comm Center,Cty Judge,,IND,"Darrell ""Frog"" Gist",55,28,27,0,0,0
Mississippi,Frim Foundation Ministrie,Cty Judge,,IND,"Darrell ""Frog"" Gist",63,34,29,0,0,0
Mississippi,Gosnell School,Cty Judge,,IND,"Darrell ""Frog"" Gist",80,37,43,0,0,0
Mississippi,Dell Community Center,Cty Judge,,IND,"Darrell ""Frog"" Gist",43,22,21,0,0,0
Mississippi,Leachville City Hall,Cty Judge,,IND,"Darrell ""Frog"" Gist",125,52,71,1,0,1
Mississippi,Manila Depot,Cty Judge,,IND,"Darrell ""Frog"" Gist",322,165,155,2,0,0
Mississippi,ANC Burdette,Cty Judge,,IND,"Darrell ""Frog"" Gist",20,15,5,0,0,0
Mississippi,Charles Strong CC,Cty Judge,,IND,"Darrell ""Frog"" Gist",276,125,123,26,0,2
Mississippi,Osceola Main Street,Cty Judge,,IND,"Darrell ""Frog"" Gist",1258,252,963,40,0,3
Mississippi,Keiser FBC,Cty Judge,,IND,"Darrell ""Frog"" Gist",87,64,23,0,0,0
Mississippi,Wilson Library,Cty Judge,,IND,"Darrell ""Frog"" Gist",155,104,48,1,0,2
Mississippi,Joiner CH,Cty Judge,,IND,"Darrell ""Frog"" Gist",73,61,9,3,0,0
Mississippi,Birdsong FS,Cty Judge,,IND,"Darrell ""Frog"" Gist",47,40,7,0,0,0
Mississippi,Dyess City Hall,Cty Judge,,IND,"Darrell ""Frog"" Gist",55,49,6,0,0,0
Mississippi,Etowah FS,Cty Judge,,IND,"Darrell ""Frog"" Gist",79,55,23,1,0,0
Mississippi,Bassett CH,Cty Judge,,IND,"Darrell ""Frog"" Gist",54,45,5,3,0,1
Mississippi,Trinity Baptist Church,Cty Judge,,REP,John Alan Nelson,460,82,371,7,0,0
Mississippi,Miss County Election Cent,Cty Judge,,REP,John Alan Nelson,1295,199,1068,25,0,3
Mississippi,AAMOD Bldg,Cty Judge,,REP,John Alan Nelson,361,49,303,6,0,3
Mississippi,Armorel Planting Co,Cty Judge,,REP,John Alan Nelson,310,165,137,7,0,1
Mississippi,Gosnell Comm Center,Cty Judge,,REP,John Alan Nelson,152,82,68,1,0,1
Mississippi,Frim Foundation Ministrie,Cty Judge,,REP,John Alan Nelson,197,109,85,2,0,1
Mississippi,Gosnell School,Cty Judge,,REP,John Alan Nelson,224,86,136,2,0,0
Mississippi,Dell Community Center,Cty Judge,,REP,John Alan Nelson,230,140,90,0,0,0
Mississippi,Leachville City Hall,Cty Judge,,REP,John Alan Nelson,434,187,245,2,0,0
