county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Hempstead,McCaskill,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,105,86,18,1
Hempstead,McNab,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,10,5,5,0
Hempstead,Ozan,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,75,59,14,2
Hempstead,Patmos,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,66,51,15,0
Hempstead,Perrytown,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,63,25,37,1
Hempstead,Rocky Mound,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,75,30,40,5
Hempstead,Saratoga,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,52,47,5,0
Hempstead,Shover Springs,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,95,38,52,5
Hempstead,Spring Hill,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,218,138,76,4
Hempstead,Washington,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,30,19,9,2
Hempstead,Hope 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,356,156,186,14
Hempstead,Hope 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,221,108,97,16
Hempstead,Hope 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,184,71,103,10
Hempstead,Hope 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,178,75,96,7
Hempstead,Hope 5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,292,113,169,10
Hempstead,Hope 6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,86,38,48,0
Hempstead,Hope 7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,242,103,131,8
Hempstead,Bingen,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,141,119,21,1
Hempstead,Blevins,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,140,98,34,8
Hempstead,Columbus,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,65,47,14,4
Hempstead,Crossroads,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,53,41,11,1
Hempstead,Deann,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,89,45,43,1
Hempstead,Fulton,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,116,84,30,2
Hempstead,Guernsey,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,73,44,28,1
Hempstead,McCaskill,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,111,85,25,1
Hempstead,McNab,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,17,12,5,0
Hempstead,Ozan,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,142,125,15,2
Hempstead,Patmos,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,82,60,20,2
Hempstead,Perrytown,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,71,31,35,5
Hempstead,Rocky Mound,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,87,30,54,3
Hempstead,Saratoga,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,63,55,8,0
Hempstead,Shover Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,110,47,59,4
Hempstead,Spring Hill,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,181,111,64,6
Hempstead,Washington,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,79,43,35,1
Hempstead,Hope 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,74,33,41,0
Hempstead,Hope 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,31,15,15,1
Hempstead,Hope 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,137,63,69,5
Hempstead,Hope 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,27,11,14,2
Hempstead,Hope 5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,107,43,60,4
Hempstead,Hope 6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,95,37,53,5
Hempstead,Hope 7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,171,62,106,3
Hempstead,Bingen,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,106,90,14,2
Hempstead,Blevins,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,103,89,14,0
Hempstead,Columbus,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,16,14,2,0
Hempstead,Crossroads,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,34,25,9,0
Hempstead,Deann,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,82,46,34,2
Hempstead,Fulton,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,33,29,4,0
Hempstead,Guernsey,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,36,23,13,0
Hempstead,McCaskill,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,75,57,17,1
Hempstead,McNab,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,11,7,4,0
Hempstead,Ozan,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,43,36,7,0
Hempstead,Patmos,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,57,40,17,0
Hempstead,Perrytown,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,57,29,28,0
Hempstead,Rocky Mound,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,62,24,34,4
Hempstead,Saratoga,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,33,30,3,0
Hempstead,Shover Springs,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,74,34,39,1
Hempstead,Spring Hill,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,256,183,72,1
Hempstead,Washington,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,35,22,11,2
