county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Pope,London In,Attorney General,,LIB,Kerry Hicks,9,5,4,0,0
Pope,London Out,Attorney General,,LIB,Kerry Hicks,32,13,18,1,0
Pope,Martin #1,Attorney General,,LIB,Kerry Hicks,11,8,3,0,0
Pope,Martin #2,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Pope,Martin #3,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Pope,Moreland #1,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Pope,Moreland #2,Attorney General,,LIB,Kerry Hicks,2,1,1,0,0
Pope,Pea Ridge,Attorney General,,LIB,Kerry Hicks,8,2,6,0,0
Pope,Pottsville In #1,Attorney General,,LIB,Kerry Hicks,27,13,14,0,0
Pope,Pottsville In #2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Pottsville Out #1,Attorney General,,LIB,Kerry Hicks,20,8,11,1,0
Pope,Pottsville Out #2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Russellville 1A,Attorney General,,LIB,Kerry Hicks,4,2,2,0,0
Pope,Russellville 1B,Attorney General,,LIB,Kerry Hicks,35,11,24,0,0
Pope,Russellville 1C,Attorney General,,LIB,Kerry Hicks,10,3,7,0,0
Pope,Russellville 2A,Attorney General,,LIB,Kerry Hicks,16,7,9,0,0
Pope,Russellville 2B,Attorney General,,LIB,Kerry Hicks,46,7,36,3,0
Pope,Russellville 2C,Attorney General,,LIB,Kerry Hicks,9,5,4,0,0
Pope,Russellville 3A,Attorney General,,LIB,Kerry Hicks,24,8,16,0,0
Pope,Russellville 3B,Attorney General,,LIB,Kerry Hicks,25,5,20,0,0
Pope,Russellville 4A,Attorney General,,LIB,Kerry Hicks,17,7,10,0,0
Pope,Russellville 4B,Attorney General,,LIB,Kerry Hicks,2,0,2,0,0
Pope,Russellville 4C,Attorney General,,LIB,Kerry Hicks,12,5,7,0,0
Pope,Russellville 4D,Attorney General,,LIB,Kerry Hicks,3,0,3,0,0
Pope,Russellville 4E,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Russellville 4F,Attorney General,,LIB,Kerry Hicks,4,1,3,0,0
Pope,Russellville 4G,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Russellville 4H,Attorney General,,LIB,Kerry Hicks,21,6,15,0,0
Pope,Russellville Out #1,Attorney General,,LIB,Kerry Hicks,6,2,4,0,0
Pope,Russellville Out #2,Attorney General,,LIB,Kerry Hicks,4,1,3,0,0
Pope,Russellville Out #3,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Russellville Out #4,Attorney General,,LIB,Kerry Hicks,17,4,13,0,0
Pope,Scottsville #1,Attorney General,,LIB,Kerry Hicks,3,2,1,0,0
Pope,Scottsville #2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Pope,Nogo,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Pope,Appleton #1,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Pope,Appleton #2,Secretary of State,,LIB,Christopher Olson,4,3,1,0,0
Pope,Atkins In,Secretary of State,,LIB,Christopher Olson,24,19,5,0,0
Pope,Atkins Out #1,Secretary of State,,LIB,Christopher Olson,9,6,3,0,0
Pope,Atkins Out #2,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Pope,Atkins Out #3,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Pope,Bayliss,Secretary of State,,LIB,Christopher Olson,7,3,4,0,0
Pope,Buck Mountain,Secretary of State,,LIB,Christopher Olson,11,2,9,0,0
Pope,Caglesville #1,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Pope,Caglesville #2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Pope,Crow Mountain East #1,Secretary of State,,LIB,Christopher Olson,11,5,6,0,0
Pope,Crow Mountain East #2,Secretary of State,,LIB,Christopher Olson,8,3,5,0,0
Pope,Crow Mountain West #1,Secretary of State,,LIB,Christopher Olson,12,7,5,0,0
Pope,Crow Mountain West #2,Secretary of State,,LIB,Christopher Olson,12,3,9,0,0
Pope,Dover In,Secretary of State,,LIB,Christopher Olson,14,9,5,0,0
Pope,Dover Out,Secretary of State,,LIB,Christopher Olson,55,17,37,1,0
Pope,Economy,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Pope,Freeman,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Pope,Hector In,Secretary of State,,LIB,Christopher Olson,4,4,0,0,0
Pope,Hector Out,Secretary of State,,LIB,Christopher Olson,4,4,0,0,0
Pope,London In,Secretary of State,,LIB,Christopher Olson,7,5,2,0,0
Pope,London Out,Secretary of State,,LIB,Christopher Olson,45,15,29,1,0
Pope,Martin #1,Secretary of State,,LIB,Christopher Olson,7,6,1,0,0
Pope,Martin #2,Secretary of State,,LIB,Christopher Olson,5,2,3,0,0
Pope,Martin #3,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Pope,Moreland #1,Secretary of State,,LIB,Christopher Olson,2,0,2,0,0
Pope,Moreland #2,Secretary of State,,LIB,Christopher Olson,4,1,3,0,0
Pope,Pea Ridge,Secretary of State,,LIB,Christopher Olson,11,5,6,0,0
Pope,Pottsville In #1,Secretary of State,,LIB,Christopher Olson,30,16,14,0,0
Pope,Pottsville In #2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Pope,Pottsville Out #1,Secretary of State,,LIB,Christopher Olson,26,9,16,1,0
Pope,Pottsville Out #2,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Pope,Russellville 1A,Secretary of State,,LIB,Christopher Olson,5,3,2,0,0
Pope,Russellville 1B,Secretary of State,,LIB,Christopher Olson,86,27,58,1,0
Pope,Russellville 1C,Secretary of State,,LIB,Christopher Olson,11,1,10,0,0
Pope,Russellville 2A,Secretary of State,,LIB,Christopher Olson,48,20,28,0,0
Pope,Russellville 2B,Secretary of State,,LIB,Christopher Olson,102,19,78,3,2
Pope,Russellville 2C,Secretary of State,,LIB,Christopher Olson,24,11,13,0,0
Pope,Russellville 3A,Secretary of State,,LIB,Christopher Olson,34,11,23,0,0
Pope,Russellville 3B,Secretary of State,,LIB,Christopher Olson,41,14,27,0,0
Pope,Russellville 4A,Secretary of State,,LIB,Christopher Olson,26,12,14,0,0
Pope,Russellville 4B,Secretary of State,,LIB,Christopher Olson,3,0,3,0,0
Pope,Russellville 4C,Secretary of State,,LIB,Christopher Olson,15,7,8,0,0
Pope,Russellville 4D,Secretary of State,,LIB,Christopher Olson,7,1,6,0,0
Pope,Russellville 4E,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Pope,Russellville 4F,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Pope,Russellville 4G,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Pope,Russellville 4H,Secretary of State,,LIB,Christopher Olson,26,3,23,0,0
Pope,Russellville Out #1,Secretary of State,,LIB,Christopher Olson,18,2,16,0,0
Pope,Russellville Out #2,Secretary of State,,LIB,Christopher Olson,17,6,11,0,0
Pope,Russellville Out #3,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Pope,Russellville Out #4,Secretary of State,,LIB,Christopher Olson,25,7,18,0,0
Pope,Scottsville #1,Secretary of State,,LIB,Christopher Olson,13,7,5,1,0
Pope,Scottsville #2,Secretary of State,,LIB,Christopher Olson,1,0,1,0,0
Pope,Nogo,Secretary of State,,LIB,Christopher Olson,2,0,2,0,0
Pope,Appleton #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,72,55,17,0,0
Pope,Appleton #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,128,74,54,0,0
Pope,Atkins In,Secretary of State,,REP,John Thurston Commissioner of State Lands,561,287,264,9,1
Pope,Atkins Out #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,274,148,124,2,0
Pope,Atkins Out #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,28,11,17,0,0
Pope,Atkins Out #3,Secretary of State,,REP,John Thurston Commissioner of State Lands,72,40,31,1,0
Pope,Bayliss,Secretary of State,,REP,John Thurston Commissioner of State Lands,194,80,111,3,0
Pope,Buck Mountain,Secretary of State,,REP,John Thurston Commissioner of State Lands,174,72,100,2,0
Pope,Caglesville #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,113,44,69,0,0
Pope,Caglesville #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,23,13,10,0,0
Pope,Crow Mountain East #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,98,36,62,0,0
Pope,Crow Mountain East #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,176,76,100,0,0
Pope,Crow Mountain West #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,366,112,253,1,0
Pope,Crow Mountain West #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,370,159,208,3,0
Pope,Dover In,Secretary of State,,REP,John Thurston Commissioner of State Lands,286,144,142,0,0
Pope,Dover Out,Secretary of State,,REP,John Thurston Commissioner of State Lands,1003,369,623,10,1
Pope,Economy,Secretary of State,,REP,John Thurston Commissioner of State Lands,132,67,61,3,1
Pope,Freeman,Secretary of State,,REP,John Thurston Commissioner of State Lands,22,9,13,0,0
Pope,Hector In,Secretary of State,,REP,John Thurston Commissioner of State Lands,88,61,27,0,0
Pope,Hector Out,Secretary of State,,REP,John Thurston Commissioner of State Lands,164,117,45,2,0
Pope,London In,Secretary of State,,REP,John Thurston Commissioner of State Lands,213,126,86,1,0
Pope,London Out,Secretary of State,,REP,John Thurston Commissioner of State Lands,679,250,421,8,0
Pope,Martin #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,192,85,106,1,0
Pope,Martin #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,90,41,46,3,0
Pope,Martin #3,Secretary of State,,REP,John Thurston Commissioner of State Lands,28,18,9,1,0
Pope,Moreland #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,75,18,55,2,0
Pope,Moreland #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,42,12,30,0,0
Pope,Pea Ridge,Secretary of State,,REP,John Thurston Commissioner of State Lands,175,71,103,0,1
Pope,Pottsville In #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,681,337,341,3,0
Pope,Pottsville In #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,21,33,0,0
Pope,Pottsville Out #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,579,182,391,6,0
Pope,Pottsville Out #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,5,4,1,0,0
Pope,Russellville 1A,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,26,25,3,0
Pope,Russellville 1B,Secretary of State,,REP,John Thurston Commissioner of State Lands,848,130,696,21,1
Pope,Russellville 1C,Secretary of State,,REP,John Thurston Commissioner of State Lands,108,31,75,2,0
Pope,Russellville 2A,Secretary of State,,REP,John Thurston Commissioner of State Lands,596,88,500,7,1
Pope,Russellville 2B,Secretary of State,,REP,John Thurston Commissioner of State Lands,968,133,826,8,1
Pope,Russellville 2C,Secretary of State,,REP,John Thurston Commissioner of State Lands,144,28,110,6,0
Pope,Russellville 3A,Secretary of State,,REP,John Thurston Commissioner of State Lands,311,74,235,2,0
Pope,Russellville 3B,Secretary of State,,REP,John Thurston Commissioner of State Lands,471,111,356,3,1
Pope,Russellville 4A,Secretary of State,,REP,John Thurston Commissioner of State Lands,317,71,241,3,2
Pope,Russellville 4B,Secretary of State,,REP,John Thurston Commissioner of State Lands,36,9,27,0,0
Pope,Russellville 4C,Secretary of State,,REP,John Thurston Commissioner of State Lands,122,26,96,0,0
Pope,Russellville 4D,Secretary of State,,REP,John Thurston Commissioner of State Lands,34,8,26,0,0
Pope,Russellville 4E,Secretary of State,,REP,John Thurston Commissioner of State Lands,4,0,4,0,0
Pope,Russellville 4F,Secretary of State,,REP,John Thurston Commissioner of State Lands,43,14,29,0,0
Pope,Russellville 4G,Secretary of State,,REP,John Thurston Commissioner of State Lands,16,7,9,0,0
Pope,Russellville 4H,Secretary of State,,REP,John Thurston Commissioner of State Lands,234,63,170,1,0
Pope,Russellville Out #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,353,46,306,1,0
Pope,Russellville Out #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,199,28,169,2,0
Pope,Russellville Out #3,Secretary of State,,REP,John Thurston Commissioner of State Lands,33,8,25,0,0
Pope,Russellville Out #4,Secretary of State,,REP,John Thurston Commissioner of State Lands,582,99,472,10,1
Pope,Scottsville #1,Secretary of State,,REP,John Thurston Commissioner of State Lands,149,73,75,1,0
Pope,Scottsville #2,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,8,12,0,0
Pope,Nogo,Secretary of State,,REP,John Thurston Commissioner of State Lands,40,21,17,2,0
Pope,Appleton #1,Secretary of State,,DEM,Susan Inman,28,13,15,0,0
Pope,Appleton #2,Secretary of State,,DEM,Susan Inman,28,15,13,0,0
Pope,Atkins In,Secretary of State,,DEM,Susan Inman,138,76,58,4,0
Pope,Atkins Out #1,Secretary of State,,DEM,Susan Inman,65,38,27,0,0
Pope,Atkins Out #2,Secretary of State,,DEM,Susan Inman,3,0,3,0,0
Pope,Atkins Out #3,Secretary of State,,DEM,Susan Inman,17,9,8,0,0
Pope,Bayliss,Secretary of State,,DEM,Susan Inman,40,16,24,0,0
Pope,Buck Mountain,Secretary of State,,DEM,Susan Inman,45,20,25,0,0
Pope,Caglesville #1,Secretary of State,,DEM,Susan Inman,22,7,14,1,0
Pope,Caglesville #2,Secretary of State,,DEM,Susan Inman,6,3,3,0,0
Pope,Crow Mountain East #1,Secretary of State,,DEM,Susan Inman,28,12,15,1,0
Pope,Crow Mountain East #2,Secretary of State,,DEM,Susan Inman,23,10,12,1,0
Pope,Crow Mountain West #1,Secretary of State,,DEM,Susan Inman,77,30,47,0,0
Pope,Crow Mountain West #2,Secretary of State,,DEM,Susan Inman,87,28,55,4,0
Pope,Dover In,Secretary of State,,DEM,Susan Inman,81,49,31,1,0
Pope,Dover Out,Secretary of State,,DEM,Susan Inman,212,83,126,3,0
Pope,Economy,Secretary of State,,DEM,Susan Inman,39,21,18,0,0
Pope,Freeman,Secretary of State,,DEM,Susan Inman,5,1,4,0,0
Pope,Hector In,Secretary of State,,DEM,Susan Inman,27,18,7,2,0
Pope,Hector Out,Secretary of State,,DEM,Susan Inman,46,31,15,0,0
Pope,London In,Secretary of State,,DEM,Susan Inman,52,26,22,4,0
Pope,London Out,Secretary of State,,DEM,Susan Inman,157,59,95,3,0
Pope,Martin #1,Secretary of State,,DEM,Susan Inman,63,27,36,0,0
Pope,Martin #2,Secretary of State,,DEM,Susan Inman,15,6,9,0,0
Pope,Martin #3,Secretary of State,,DEM,Susan Inman,12,7,4,1,0
Pope,Moreland #1,Secretary of State,,DEM,Susan Inman,21,9,12,0,0
Pope,Moreland #2,Secretary of State,,DEM,Susan Inman,7,5,2,0,0
Pope,Pea Ridge,Secretary of State,,DEM,Susan Inman,42,22,18,2,0
Pope,Pottsville In #1,Secretary of State,,DEM,Susan Inman,144,75,68,1,0
Pope,Pottsville In #2,Secretary of State,,DEM,Susan Inman,14,6,8,0,0
Pope,Pottsville Out #1,Secretary of State,,DEM,Susan Inman,120,36,82,2,0
Pope,Pottsville Out #2,Secretary of State,,DEM,Susan Inman,7,3,4,0,0
Pope,Russellville 1A,Secretary of State,,DEM,Susan Inman,60,21,39,0,0
Pope,Russellville 1B,Secretary of State,,DEM,Susan Inman,295,55,227,13,0
Pope,Russellville 1C,Secretary of State,,DEM,Susan Inman,82,25,54,3,0
Pope,Russellville 2A,Secretary of State,,DEM,Susan Inman,244,35,204,4,1
Pope,Russellville 2B,Secretary of State,,DEM,Susan Inman,499,89,398,11,1
Pope,Russellville 2C,Secretary of State,,DEM,Susan Inman,110,32,77,1,0
Pope,Russellville 3A,Secretary of State,,DEM,Susan Inman,184,48,134,2,0
Pope,Russellville 3B,Secretary of State,,DEM,Susan Inman,253,84,167,2,0
Pope,Russellville 4A,Secretary of State,,DEM,Susan Inman,145,35,107,3,0
Pope,Russellville 4B,Secretary of State,,DEM,Susan Inman,15,1,14,0,0
Pope,Russellville 4C,Secretary of State,,DEM,Susan Inman,94,33,61,0,0
Pope,Russellville 4D,Secretary of State,,DEM,Susan Inman,35,12,23,0,0
Pope,Russellville 4E,Secretary of State,,DEM,Susan Inman,0,0,0,0,0
Pope,Russellville 4F,Secretary of State,,DEM,Susan Inman,36,14,22,0,0
Pope,Russellville 4G,Secretary of State,,DEM,Susan Inman,3,2,1,0,0
Pope,Russellville 4H,Secretary of State,,DEM,Susan Inman,149,44,105,0,0
Pope,Russellville Out #1,Secretary of State,,DEM,Susan Inman,75,11,62,2,0
Pope,Russellville Out #2,Secretary of State,,DEM,Susan Inman,71,16,54,1,0
Pope,Russellville Out #3,Secretary of State,,DEM,Susan Inman,6,1,5,0,0
Pope,Russellville Out #4,Secretary of State,,DEM,Susan Inman,150,40,107,3,0
Pope,Scottsville #1,Secretary of State,,DEM,Susan Inman,30,12,18,0,0
Pope,Scottsville #2,Secretary of State,,DEM,Susan Inman,3,0,3,0,0
Pope,Nogo,Secretary of State,,DEM,Susan Inman,7,2,5,0,0
Pope,Appleton #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,84,63,21,0,0
Pope,Appleton #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,136,78,58,0,0
Pope,Atkins In,State Treasurer,,REP,Treasurer of State Dennis Milligan,616,322,284,9,1
Pope,Atkins Out #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,296,156,138,2,0
Pope,Atkins Out #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,29,11,18,0,0
Pope,Atkins Out #3,State Treasurer,,REP,Treasurer of State Dennis Milligan,77,41,35,1,0
Pope,Bayliss,State Treasurer,,REP,Treasurer of State Dennis Milligan,207,88,116,3,0
Pope,Buck Mountain,State Treasurer,,REP,Treasurer of State Dennis Milligan,182,76,104,2,0
Pope,Caglesville #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,118,45,73,0,0
Pope,Caglesville #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,23,14,9,0,0
Pope,Crow Mountain East #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,109,41,67,1,0
Pope,Crow Mountain East #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,188,80,108,0,0
Pope,Crow Mountain West #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,391,123,267,1,0
Pope,Crow Mountain West #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,404,170,229,5,0
Pope,Dover In,State Treasurer,,REP,Treasurer of State Dennis Milligan,315,160,155,0,0
Pope,Dover Out,State Treasurer,,REP,Treasurer of State Dennis Milligan,1069,404,654,11,0
Pope,Economy,State Treasurer,,REP,Treasurer of State Dennis Milligan,143,74,65,3,1
Pope,Freeman,State Treasurer,,REP,Treasurer of State Dennis Milligan,22,9,13,0,0
Pope,Hector In,State Treasurer,,REP,Treasurer of State Dennis Milligan,95,66,28,1,0
Pope,Hector Out,State Treasurer,,REP,Treasurer of State Dennis Milligan,176,127,47,2,0
Pope,London In,State Treasurer,,REP,Treasurer of State Dennis Milligan,223,136,86,1,0
Pope,London Out,State Treasurer,,REP,Treasurer of State Dennis Milligan,752,286,458,8,0
Pope,Martin #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,207,92,114,1,0
Pope,Martin #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,95,44,48,3,0
Pope,Martin #3,State Treasurer,,REP,Treasurer of State Dennis Milligan,32,19,12,1,0
Pope,Moreland #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,77,19,56,2,0
Pope,Moreland #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,48,14,34,0,0
Pope,Pea Ridge,State Treasurer,,REP,Treasurer of State Dennis Milligan,193,81,111,0,1
Pope,Pottsville In #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,735,370,362,3,0
Pope,Pottsville In #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,57,22,35,0,0
Pope,Pottsville Out #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,635,204,424,7,0
Pope,Pottsville Out #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,7,4,3,0,0
Pope,Russellville 1A,State Treasurer,,REP,Treasurer of State Dennis Milligan,63,31,29,3,0
Pope,Russellville 1B,State Treasurer,,REP,Treasurer of State Dennis Milligan,1016,162,824,29,1
Pope,Russellville 1C,State Treasurer,,REP,Treasurer of State Dennis Milligan,134,37,95,2,0
Pope,Russellville 2A,State Treasurer,,REP,Treasurer of State Dennis Milligan,691,111,571,7,2
Pope,Russellville 2B,State Treasurer,,REP,Treasurer of State Dennis Milligan,1182,170,999,12,1
Pope,Russellville 2C,State Treasurer,,REP,Treasurer of State Dennis Milligan,184,41,137,6,0
Pope,Russellville 3A,State Treasurer,,REP,Treasurer of State Dennis Milligan,358,82,273,3,0
Pope,Russellville 3B,State Treasurer,,REP,Treasurer of State Dennis Milligan,555,137,414,3,1
Pope,Russellville 4A,State Treasurer,,REP,Treasurer of State Dennis Milligan,365,89,271,3,2
Pope,Russellville 4B,State Treasurer,,REP,Treasurer of State Dennis Milligan,42,8,34,0,0
Pope,Russellville 4C,State Treasurer,,REP,Treasurer of State Dennis Milligan,156,43,113,0,0
Pope,Russellville 4D,State Treasurer,,REP,Treasurer of State Dennis Milligan,42,11,31,0,0
Pope,Russellville 4E,State Treasurer,,REP,Treasurer of State Dennis Milligan,5,0,5,0,0
Pope,Russellville 4F,State Treasurer,,REP,Treasurer of State Dennis Milligan,54,20,34,0,0
Pope,Russellville 4G,State Treasurer,,REP,Treasurer of State Dennis Milligan,16,7,9,0,0
Pope,Russellville 4H,State Treasurer,,REP,Treasurer of State Dennis Milligan,264,66,197,1,0
Pope,Russellville Out #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,377,50,324,3,0
Pope,Russellville Out #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,225,35,188,2,0
Pope,Russellville Out #3,State Treasurer,,REP,Treasurer of State Dennis Milligan,32,8,24,0,0
Pope,Russellville Out #4,State Treasurer,,REP,Treasurer of State Dennis Milligan,637,115,509,12,1
Pope,Scottsville #1,State Treasurer,,REP,Treasurer of State Dennis Milligan,162,82,79,1,0
Pope,Scottsville #2,State Treasurer,,REP,Treasurer of State Dennis Milligan,23,8,15,0,0
Pope,Nogo,State Treasurer,,REP,Treasurer of State Dennis Milligan,41,20,19,2,0
Pope,Appleton #1,State Treasurer,,LIB,Ashley Ewald,20,7,13,0,0
Pope,Appleton #2,State Treasurer,,LIB,Ashley Ewald,25,14,11,0,0
Pope,Atkins In,State Treasurer,,LIB,Ashley Ewald,109,61,45,3,0
Pope,Atkins Out #1,State Treasurer,,LIB,Ashley Ewald,46,34,12,0,0
Pope,Atkins Out #2,State Treasurer,,LIB,Ashley Ewald,2,1,1,0,0
Pope,Atkins Out #3,State Treasurer,,LIB,Ashley Ewald,12,7,5,0,0
Pope,Bayliss,State Treasurer,,LIB,Ashley Ewald,36,13,23,0,0
Pope,Buck Mountain,State Treasurer,,LIB,Ashley Ewald,46,18,28,0,0
Pope,Caglesville #1,State Treasurer,,LIB,Ashley Ewald,19,7,11,1,0
Pope,Caglesville #2,State Treasurer,,LIB,Ashley Ewald,3,2,1,0,0
Pope,Crow Mountain East #1,State Treasurer,,LIB,Ashley Ewald,30,14,16,0,0
Pope,Crow Mountain East #2,State Treasurer,,LIB,Ashley Ewald,20,9,10,1,0
Pope,Crow Mountain West #1,State Treasurer,,LIB,Ashley Ewald,61,26,35,0,0
Pope,Crow Mountain West #2,State Treasurer,,LIB,Ashley Ewald,64,20,42,2,0
Pope,Dover In,State Treasurer,,LIB,Ashley Ewald,65,40,24,1,0
Pope,Dover Out,State Treasurer,,LIB,Ashley Ewald,193,66,123,3,1
Pope,Economy,State Treasurer,,LIB,Ashley Ewald,31,15,16,0,0
Pope,Freeman,State Treasurer,,LIB,Ashley Ewald,6,1,5,0,0
Pope,Hector In,State Treasurer,,LIB,Ashley Ewald,21,15,5,1,0
Pope,Hector Out,State Treasurer,,LIB,Ashley Ewald,33,22,11,0,0
Pope,London In,State Treasurer,,LIB,Ashley Ewald,45,21,22,2,0
Pope,London Out,State Treasurer,,LIB,Ashley Ewald,128,37,88,3,0
Pope,Martin #1,State Treasurer,,LIB,Ashley Ewald,53,25,28,0,0
Pope,Martin #2,State Treasurer,,LIB,Ashley Ewald,14,4,10,0,0
Pope,Martin #3,State Treasurer,,LIB,Ashley Ewald,9,7,1,1,0
Pope,Moreland #1,State Treasurer,,LIB,Ashley Ewald,22,8,14,0,0
Pope,Moreland #2,State Treasurer,,LIB,Ashley Ewald,5,4,1,0,0
Pope,Pea Ridge,State Treasurer,,LIB,Ashley Ewald,35,17,16,2,0
Pope,Pottsville In #1,State Treasurer,,LIB,Ashley Ewald,119,58,60,1,0
Pope,Pottsville In #2,State Treasurer,,LIB,Ashley Ewald,11,5,6,0,0
Pope,Pottsville Out #1,State Treasurer,,LIB,Ashley Ewald,88,23,63,2,0
Pope,Pottsville Out #2,State Treasurer,,LIB,Ashley Ewald,6,3,3,0,0
Pope,Russellville 1A,State Treasurer,,LIB,Ashley Ewald,53,19,34,0,0
Pope,Russellville 1B,State Treasurer,,LIB,Ashley Ewald,205,48,151,6,0
Pope,Russellville 1C,State Treasurer,,LIB,Ashley Ewald,67,21,43,3,0
Pope,Russellville 2A,State Treasurer,,LIB,Ashley Ewald,187,31,152,4,0
Pope,Russellville 2B,State Treasurer,,LIB,Ashley Ewald,368,70,288,8,2
Pope,Russellville 2C,State Treasurer,,LIB,Ashley Ewald,85,27,57,1,0
Pope,Russellville 3A,State Treasurer,,LIB,Ashley Ewald,169,51,117,1,0
Pope,Russellville 3B,State Treasurer,,LIB,Ashley Ewald,204,68,134,2,0
Pope,Russellville 4A,State Treasurer,,LIB,Ashley Ewald,116,28,85,3,0
Pope,Russellville 4B,State Treasurer,,LIB,Ashley Ewald,12,2,10,0,0
Pope,Russellville 4C,State Treasurer,,LIB,Ashley Ewald,75,24,51,0,0
Pope,Russellville 4D,State Treasurer,,LIB,Ashley Ewald,32,9,23,0,0
Pope,Russellville 4E,State Treasurer,,LIB,Ashley Ewald,0,0,0,0,0
Pope,Russellville 4F,State Treasurer,,LIB,Ashley Ewald,28,10,18,0,0
Pope,Russellville 4G,State Treasurer,,LIB,Ashley Ewald,3,2,1,0,0
Pope,Russellville 4H,State Treasurer,,LIB,Ashley Ewald,141,44,97,0,0
Pope,Russellville Out #1,State Treasurer,,LIB,Ashley Ewald,66,8,58,0,0
Pope,Russellville Out #2,State Treasurer,,LIB,Ashley Ewald,62,16,45,1,0
Pope,Russellville Out #3,State Treasurer,,LIB,Ashley Ewald,7,1,6,0,0
Pope,Russellville Out #4,State Treasurer,,LIB,Ashley Ewald,120,31,88,1,0
Pope,Scottsville #1,State Treasurer,,LIB,Ashley Ewald,30,10,19,1,0
Pope,Scottsville #2,State Treasurer,,LIB,Ashley Ewald,1,0,1,0,0
Pope,Nogo,State Treasurer,,LIB,Ashley Ewald,7,2,5,0,0
Pope,Appleton #1,Auditor of State,,LIB,David E. Dinwiddie,18,5,13,0,0
Pope,Appleton #2,Auditor of State,,LIB,David E. Dinwiddie,24,16,8,0,0
Pope,Atkins In,Auditor of State,,LIB,David E. Dinwiddie,103,56,45,2,0
Pope,Atkins Out #1,Auditor of State,,LIB,David E. Dinwiddie,47,30,17,0,0
Pope,Atkins Out #2,Auditor of State,,LIB,David E. Dinwiddie,4,1,3,0,0
Pope,Atkins Out #3,Auditor of State,,LIB,David E. Dinwiddie,10,6,4,0,0
