county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Lonoke,43 - Pulaski Twp,Governor,,Rep,Governor Asa Hutchinson,42,23,0,19,0,0
Lonoke,44 - Richwood Twp,Governor,,Rep,Governor Asa Hutchinson,22,11,0,11,0,0
Lonoke,45 - Totten Twp.,Governor,,Rep,Governor Asa Hutchinson,85,32,0,53,0,0
Lonoke,46 - Walls Twp.,Governor,,Rep,Governor Asa Hutchinson,14,11,0,3,0,0
Lonoke,47 - Ward City W/1,Governor,,Rep,Governor Asa Hutchinson,267,58,5,204,0,0
Lonoke,48 - Ward City W/2,Governor,,Rep,Governor Asa Hutchinson,282,78,2,201,0,1
Lonoke,49 - Ward City W/3,Governor,,Rep,Governor Asa Hutchinson,357,85,4,268,0,0
Lonoke,50 - Ward Twp,Governor,,Rep,Governor Asa Hutchinson,311,64,5,242,0,0
Lonoke,51 - Williams Twp.,Governor,,Rep,Governor Asa Hutchinson,144,78,5,61,0,0
Lonoke,53 - Lonoke City W/5,Governor,,Rep,Governor Asa Hutchinson,65,10,0,55,0,0
Lonoke,54 - Lonoke City W/6,Governor,,Rep,Governor Asa Hutchinson,37,12,0,25,0,0
Lonoke,55 - Lonoke City W/7,Governor,,Rep,Governor Asa Hutchinson,135,34,1,100,0,0
Lonoke,56 - Lonoke City W/8,Governor,,Rep,Governor Asa Hutchinson,173,33,0,140,0,0
Lonoke,01- Allport City,Governor,,Lib,Mark West,1,1,0,0,0,0
Lonoke,02 - Caroline Twp,Governor,,Lib,Mark West,25,5,0,20,0,0
Lonoke,03 - Austin City,Governor,,Lib,Mark West,27,12,0,15,0,0
Lonoke,04 - Butler Twp,Governor,,Lib,Mark West,25,10,0,14,0,1
Lonoke,05 - Cabot City W/1,Governor,,Lib,Mark West,52,14,0,38,0,0
Lonoke,06 - Cabot City W/2,Governor,,Lib,Mark West,84,21,1,62,0,0
Lonoke,07 - Cabot City W/3,Governor,,Lib,Mark West,67,20,0,47,0,0
Lonoke,08 - Cabot City W/4,Governor,,Lib,Mark West,56,16,0,40,0,0
Lonoke,09 - York Twp,Governor,,Lib,Mark West,13,2,0,11,0,0
Lonoke,10 - Carlisle City Ward 1,Governor,,Lib,Mark West,7,1,0,6,0,0
Lonoke,11 -Carlisle City Ward 2,Governor,,Lib,Mark West,4,2,0,2,0,0
Lonoke,12 - Carlisle City Ward 3,Governor,,Lib,Mark West,1,0,0,1,0,0
Lonoke,13 - Carlisle Twp.,Governor,,Lib,Mark West,2,1,0,1,0,0
Lonoke,14 - Cleveland Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,15 - Dortch Twp,Governor,,Lib,Mark West,2,2,0,0,0,0
Lonoke,16 - Eagle Twp,Governor,,Lib,Mark West,15,7,0,8,0,0
Lonoke,17 - England City Ward 1,Governor,,Lib,Mark West,5,2,0,3,0,0
Lonoke,18 - England City Ward 2,Governor,,Lib,Mark West,4,2,0,2,0,0
Lonoke,19- England City Ward 3,Governor,,Lib,Mark West,2,1,0,1,0,0
Lonoke,20 - England City Ward 4,Governor,,Lib,Mark West,2,0,0,2,0,0
Lonoke,21 - Fletcher Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,22 - Furlow Twp,Governor,,Lib,Mark West,14,9,0,5,0,0
Lonoke,23 - Goodrum Twp,Governor,,Lib,Mark West,29,5,0,24,0,0
Lonoke,24 - Gray Twp,Governor,,Lib,Mark West,19,14,0,5,0,0
Lonoke,25 - Gumwood Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,26 - Hamilton Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,27 - Crooked Creek Twp,Governor,,Lib,Mark West,2,0,0,2,0,0
Lonoke,28 - Humnoke City,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,29 - Indian Bayou Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,30 - Coy City,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,31 - Isbell Twp,Governor,,Lib,Mark West,2,1,0,1,0,0
Lonoke,32 - Lafayette Twp,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,33 - Keo City,Governor,,Lib,Mark West,2,2,0,0,0,0
Lonoke,34 - Lonoke City W/1,Governor,,Lib,Mark West,2,1,1,0,0,0
Lonoke,35 - Lonoke City W/2,Governor,,Lib,Mark West,4,2,0,2,0,0
Lonoke,36 - Lonoke City W/3,Governor,,Lib,Mark West,3,0,0,3,0,0
Lonoke,37 - Lonoke City W/4,Governor,,Lib,Mark West,2,1,0,1,0,0
Lonoke,38 - Lonoke Twp,Governor,,Lib,Mark West,11,3,0,8,0,0
Lonoke,39 - Magness Twp,Governor,,Lib,Mark West,23,13,0,10,0,0
Lonoke,40 - Oak Grove Twp,Governor,,Lib,Mark West,49,19,0,30,0,0
Lonoke,41 - Pettus Twp,Governor,,Lib,Mark West,1,0,0,1,0,0
Lonoke,42 - Prairie Twp.,Governor,,Lib,Mark West,4,1,0,3,0,0
Lonoke,43 - Pulaski Twp,Governor,,Lib,Mark West,2,1,0,1,0,0
Lonoke,44 - Richwood Twp,Governor,,Lib,Mark West,1,0,0,1,0,0
Lonoke,45 - Totten Twp.,Governor,,Lib,Mark West,2,0,0,2,0,0
Lonoke,46 - Walls Twp.,Governor,,Lib,Mark West,0,0,0,0,0,0
Lonoke,47 - Ward City W/1,Governor,,Lib,Mark West,8,4,0,4,0,0
Lonoke,48 - Ward City W/2,Governor,,Lib,Mark West,13,3,0,10,0,0
Lonoke,49 - Ward City W/3,Governor,,Lib,Mark West,20,3,0,17,0,0
Lonoke,50 - Ward Twp,Governor,,Lib,Mark West,17,4,0,13,0,0
Lonoke,51 - Williams Twp.,Governor,,Lib,Mark West,12,7,0,5,0,0
Lonoke,53 - Lonoke City W/5,Governor,,Lib,Mark West,2,0,0,2,0,0
Lonoke,54 - Lonoke City W/6,Governor,,Lib,Mark West,4,3,0,1,0,0
Lonoke,55 - Lonoke City W/7,Governor,,Lib,Mark West,4,1,0,3,0,0
Lonoke,56 - Lonoke City W/8,Governor,,Lib,Mark West,5,2,0,3,0,0
Lonoke,01- Allport City,Lieutenant Governor,,Dem,Anthony Bland,42,19,0,23,0,0
Lonoke,02 - Caroline Twp,Lieutenant Governor,,Dem,Anthony Bland,91,24,0,67,0,0
Lonoke,03 - Austin City,Lieutenant Governor,,Dem,Anthony Bland,148,37,3,107,0,1
Lonoke,04 - Butler Twp,Lieutenant Governor,,Dem,Anthony Bland,99,26,2,71,0,0
Lonoke,05 - Cabot City W/1,Lieutenant Governor,,Dem,Anthony Bland,272,66,6,200,0,0
Lonoke,06 - Cabot City W/2,Lieutenant Governor,,Dem,Anthony Bland,413,87,5,321,0,0
Lonoke,07 - Cabot City W/3,Lieutenant Governor,,Dem,Anthony Bland,312,57,3,252,0,0
Lonoke,08 - Cabot City W/4,Lieutenant Governor,,Dem,Anthony Bland,262,78,2,182,0,0
Lonoke,09 - York Twp,Lieutenant Governor,,Dem,Anthony Bland,91,16,1,74,0,0
Lonoke,10 - Carlisle City Ward 1,Lieutenant Governor,,Dem,Anthony Bland,61,20,2,39,0,0
Lonoke,11 -Carlisle City Ward 2,Lieutenant Governor,,Dem,Anthony Bland,61,13,0,48,0,0
Lonoke,12 - Carlisle City Ward 3,Lieutenant Governor,,Dem,Anthony Bland,39,17,0,22,0,0
Lonoke,13 - Carlisle Twp.,Lieutenant Governor,,Dem,Anthony Bland,9,4,0,5,0,0
Lonoke,14 - Cleveland Twp,Lieutenant Governor,,Dem,Anthony Bland,14,4,0,10,0,0
Lonoke,15 - Dortch Twp,Lieutenant Governor,,Dem,Anthony Bland,17,6,3,8,0,0
Lonoke,16 - Eagle Twp,Lieutenant Governor,,Dem,Anthony Bland,71,25,2,44,0,0
Lonoke,17 - England City Ward 1,Lieutenant Governor,,Dem,Anthony Bland,48,17,0,31,0,0
Lonoke,18 - England City Ward 2,Lieutenant Governor,,Dem,Anthony Bland,42,16,0,26,0,0
Lonoke,19- England City Ward 3,Lieutenant Governor,,Dem,Anthony Bland,131,65,0,66,0,0
Lonoke,20 - England City Ward 4,Lieutenant Governor,,Dem,Anthony Bland,39,16,0,23,0,0
Lonoke,21 - Fletcher Twp,Lieutenant Governor,,Dem,Anthony Bland,3,1,0,2,0,0
Lonoke,22 - Furlow Twp,Lieutenant Governor,,Dem,Anthony Bland,87,26,1,60,0,0
Lonoke,23 - Goodrum Twp,Lieutenant Governor,,Dem,Anthony Bland,116,44,0,72,0,0
Lonoke,24 - Gray Twp,Lieutenant Governor,,Dem,Anthony Bland,233,98,0,135,0,0
Lonoke,25 - Gumwood Twp,Lieutenant Governor,,Dem,Anthony Bland,12,6,0,6,0,0
Lonoke,26 - Hamilton Twp,Lieutenant Governor,,Dem,Anthony Bland,1,1,0,0,0,0
Lonoke,27 - Crooked Creek Twp,Lieutenant Governor,,Dem,Anthony Bland,5,2,1,2,0,0
Lonoke,28 - Humnoke City,Lieutenant Governor,,Dem,Anthony Bland,12,8,0,4,0,0
Lonoke,29 - Indian Bayou Twp,Lieutenant Governor,,Dem,Anthony Bland,6,2,0,4,0,0
Lonoke,30 - Coy City,Lieutenant Governor,,Dem,Anthony Bland,3,3,0,0,0,0
Lonoke,31 - Isbell Twp,Lieutenant Governor,,Dem,Anthony Bland,2,0,0,2,0,0
Lonoke,32 - Lafayette Twp,Lieutenant Governor,,Dem,Anthony Bland,3,3,0,0,0,0
Lonoke,33 - Keo City,Lieutenant Governor,,Dem,Anthony Bland,27,20,1,6,0,0
Lonoke,34 - Lonoke City W/1,Lieutenant Governor,,Dem,Anthony Bland,62,17,0,45,0,0
Lonoke,35 - Lonoke City W/2,Lieutenant Governor,,Dem,Anthony Bland,26,1,0,25,0,0
Lonoke,36 - Lonoke City W/3,Lieutenant Governor,,Dem,Anthony Bland,61,27,0,34,0,0
Lonoke,37 - Lonoke City W/4,Lieutenant Governor,,Dem,Anthony Bland,52,15,1,36,0,0
Lonoke,38 - Lonoke Twp,Lieutenant Governor,,Dem,Anthony Bland,71,21,0,50,0,0
Lonoke,39 - Magness Twp,Lieutenant Governor,,Dem,Anthony Bland,116,36,4,76,0,0
Lonoke,40 - Oak Grove Twp,Lieutenant Governor,,Dem,Anthony Bland,200,61,3,136,0,0
Lonoke,41 - Pettus Twp,Lieutenant Governor,,Dem,Anthony Bland,11,4,0,7,0,0
Lonoke,42 - Prairie Twp.,Lieutenant Governor,,Dem,Anthony Bland,18,13,0,5,0,0
Lonoke,43 - Pulaski Twp,Lieutenant Governor,,Dem,Anthony Bland,116,93,1,22,0,0
Lonoke,44 - Richwood Twp,Lieutenant Governor,,Dem,Anthony Bland,10,6,0,4,0,0
Lonoke,45 - Totten Twp.,Lieutenant Governor,,Dem,Anthony Bland,16,7,0,9,0,0
Lonoke,46 - Walls Twp.,Lieutenant Governor,,Dem,Anthony Bland,5,1,0,4,0,0
Lonoke,47 - Ward City W/1,Lieutenant Governor,,Dem,Anthony Bland,62,15,0,47,0,0
Lonoke,48 - Ward City W/2,Lieutenant Governor,,Dem,Anthony Bland,53,11,2,40,0,0
Lonoke,49 - Ward City W/3,Lieutenant Governor,,Dem,Anthony Bland,90,26,0,64,0,0
Lonoke,50 - Ward Twp,Lieutenant Governor,,Dem,Anthony Bland,51,10,0,41,0,0
Lonoke,51 - Williams Twp.,Lieutenant Governor,,Dem,Anthony Bland,68,29,1,38,0,0
Lonoke,53 - Lonoke City W/5,Lieutenant Governor,,Dem,Anthony Bland,97,24,3,70,0,0
Lonoke,54 - Lonoke City W/6,Lieutenant Governor,,Dem,Anthony Bland,105,28,2,75,0,0
Lonoke,55 - Lonoke City W/7,Lieutenant Governor,,Dem,Anthony Bland,64,10,2,52,0,0
Lonoke,56 - Lonoke City W/8,Lieutenant Governor,,Dem,Anthony Bland,64,11,0,53,0,0
Lonoke,01- Allport City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,5,4,0,1,0,0
Lonoke,02 - Caroline Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,570,155,2,413,0,0
Lonoke,03 - Austin City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,639,214,1,424,0,0
Lonoke,04 - Butler Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,631,248,6,376,0,1
Lonoke,05 - Cabot City W/1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,955,247,13,695,0,0
Lonoke,06 - Cabot City W/2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,1962,423,12,1527,0,0
Lonoke,07 - Cabot City W/3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,1539,326,9,1204,0,0
Lonoke,08 - Cabot City W/4,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,1052,273,13,765,0,1
Lonoke,09 - York Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,387,108,7,272,0,0
Lonoke,10 - Carlisle City Ward 1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,253,85,0,168,0,0
Lonoke,11 -Carlisle City Ward 2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,83,26,1,56,0,0
Lonoke,12 - Carlisle City Ward 3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,122,38,0,84,0,0
Lonoke,13 - Carlisle Twp.,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,106,44,2,60,0,0
Lonoke,14 - Cleveland Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,61,19,1,41,0,0
Lonoke,15 - Dortch Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,43,28,3,12,0,0
Lonoke,16 - Eagle Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,522,171,12,338,0,1
Lonoke,17 - England City Ward 1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,200,70,0,130,0,0
Lonoke,18 - England City Ward 2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,123,37,0,86,0,0
Lonoke,19- England City Ward 3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,41,24,0,17,0,0
Lonoke,20 - England City Ward 4,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,64,19,0,45,0,0
Lonoke,21 - Fletcher Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,43,19,0,24,0,0
Lonoke,22 - Furlow Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,190,68,4,118,0,0
Lonoke,23 - Goodrum Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,763,214,11,538,0,0
Lonoke,24 - Gray Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,637,336,3,298,0,0
Lonoke,25 - Gumwood Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,67,24,0,43,0,0
Lonoke,26 - Hamilton Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,29,17,1,11,0,0
Lonoke,27 - Crooked Creek Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,71,23,5,43,0,0
Lonoke,28 - Humnoke City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,94,32,1,61,0,0
Lonoke,29 - Indian Bayou Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,33,20,0,13,0,0
Lonoke,30 - Coy City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,20,14,0,6,0,0
Lonoke,31 - Isbell Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,36,22,0,14,0,0
Lonoke,32 - Lafayette Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,5,1,0,4,0,0
Lonoke,33 - Keo City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,80,60,0,20,0,0
Lonoke,34 - Lonoke City W/1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,162,31,4,127,0,0
Lonoke,35 - Lonoke City W/2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,115,26,2,87,0,0
Lonoke,36 - Lonoke City W/3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,89,25,6,58,0,0
Lonoke,37 - Lonoke City W/4,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,140,30,2,108,0,0
Lonoke,38 - Lonoke Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,223,59,1,163,0,0
Lonoke,39 - Magness Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,535,174,2,359,0,0
Lonoke,40 - Oak Grove Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,1111,349,11,751,0,0
Lonoke,41 - Pettus Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,26,17,0,9,0,0
Lonoke,42 - Prairie Twp.,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,128,66,0,62,0,0
Lonoke,43 - Pulaski Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,40,22,0,18,0,0
Lonoke,44 - Richwood Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,20,8,0,12,0,0
Lonoke,45 - Totten Twp.,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,84,32,0,52,0,0
Lonoke,46 - Walls Twp.,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,13,12,0,1,0,0
Lonoke,47 - Ward City W/1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,267,58,5,204,0,0
Lonoke,48 - Ward City W/2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,280,80,2,197,0,1
Lonoke,49 - Ward City W/3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,364,86,4,274,0,0
Lonoke,50 - Ward Twp,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,319,68,5,246,0,0
Lonoke,51 - Williams Twp.,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,151,81,5,65,0,0
Lonoke,53 - Lonoke City W/5,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,58,10,0,48,0,0
Lonoke,54 - Lonoke City W/6,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,24,8,0,16,0,0
Lonoke,55 - Lonoke City W/7,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,125,33,1,91,0,0
Lonoke,56 - Lonoke City W/8,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,174,32,0,142,0,0
Lonoke,01- Allport City,Lieutenant Governor,,Lib,Frank Gilbert,3,2,0,1,0,0
Lonoke,02 - Caroline Twp,Lieutenant Governor,,Lib,Frank Gilbert,16,6,0,10,0,0
Lonoke,03 - Austin City,Lieutenant Governor,,Lib,Frank Gilbert,17,3,1,13,0,0
Lonoke,04 - Butler Twp,Lieutenant Governor,,Lib,Frank Gilbert,17,6,0,11,0,0
Lonoke,05 - Cabot City W/1,Lieutenant Governor,,Lib,Frank Gilbert,44,12,1,31,0,0
Lonoke,06 - Cabot City W/2,Lieutenant Governor,,Lib,Frank Gilbert,69,19,3,47,0,0
Lonoke,07 - Cabot City W/3,Lieutenant Governor,,Lib,Frank Gilbert,53,17,0,36,0,0
Lonoke,08 - Cabot City W/4,Lieutenant Governor,,Lib,Frank Gilbert,48,15,0,33,0,0
Lonoke,09 - York Twp,Lieutenant Governor,,Lib,Frank Gilbert,15,2,0,13,0,0
Lonoke,10 - Carlisle City Ward 1,Lieutenant Governor,,Lib,Frank Gilbert,4,2,0,2,0,0
Lonoke,11 -Carlisle City Ward 2,Lieutenant Governor,,Lib,Frank Gilbert,4,2,0,2,0,0
Lonoke,12 - Carlisle City Ward 3,Lieutenant Governor,,Lib,Frank Gilbert,3,0,0,3,0,0
Lonoke,13 - Carlisle Twp.,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,14 - Cleveland Twp,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,15 - Dortch Twp,Lieutenant Governor,,Lib,Frank Gilbert,2,2,0,0,0,0
Lonoke,16 - Eagle Twp,Lieutenant Governor,,Lib,Frank Gilbert,12,6,0,6,0,0
Lonoke,17 - England City Ward 1,Lieutenant Governor,,Lib,Frank Gilbert,7,6,0,1,0,0
Lonoke,18 - England City Ward 2,Lieutenant Governor,,Lib,Frank Gilbert,5,2,0,3,0,0
Lonoke,19- England City Ward 3,Lieutenant Governor,,Lib,Frank Gilbert,4,1,0,3,0,0
Lonoke,20 - England City Ward 4,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0,0
Lonoke,21 - Fletcher Twp,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,22 - Furlow Twp,Lieutenant Governor,,Lib,Frank Gilbert,7,3,0,4,0,0
Lonoke,23 - Goodrum Twp,Lieutenant Governor,,Lib,Frank Gilbert,11,2,0,9,0,0
Lonoke,24 - Gray Twp,Lieutenant Governor,,Lib,Frank Gilbert,25,19,0,6,0,0
Lonoke,25 - Gumwood Twp,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,26 - Hamilton Twp,Lieutenant Governor,,Lib,Frank Gilbert,3,1,0,2,0,0
Lonoke,27 - Crooked Creek Twp,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0,0
Lonoke,28 - Humnoke City,Lieutenant Governor,,Lib,Frank Gilbert,3,3,0,0,0,0
Lonoke,29 - Indian Bayou Twp,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0,0
Lonoke,30 - Coy City,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,31 - Isbell Twp,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,1,0,0
Lonoke,32 - Lafayette Twp,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,33 - Keo City,Lieutenant Governor,,Lib,Frank Gilbert,3,3,0,0,0,0
Lonoke,34 - Lonoke City W/1,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0,0
Lonoke,35 - Lonoke City W/2,Lieutenant Governor,,Lib,Frank Gilbert,3,1,0,2,0,0
Lonoke,36 - Lonoke City W/3,Lieutenant Governor,,Lib,Frank Gilbert,4,1,0,3,0,0
Lonoke,37 - Lonoke City W/4,Lieutenant Governor,,Lib,Frank Gilbert,4,2,0,2,0,0
Lonoke,38 - Lonoke Twp,Lieutenant Governor,,Lib,Frank Gilbert,7,1,0,6,0,0
Lonoke,39 - Magness Twp,Lieutenant Governor,,Lib,Frank Gilbert,17,9,1,7,0,0
Lonoke,40 - Oak Grove Twp,Lieutenant Governor,,Lib,Frank Gilbert,36,14,0,22,0,0
Lonoke,41 - Pettus Twp,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,42 - Prairie Twp.,Lieutenant Governor,,Lib,Frank Gilbert,4,2,0,2,0,0
Lonoke,43 - Pulaski Twp,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0,0
Lonoke,44 - Richwood Twp,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,1,0,0
Lonoke,45 - Totten Twp.,Lieutenant Governor,,Lib,Frank Gilbert,4,0,0,4,0,0
Lonoke,46 - Walls Twp.,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0,0
Lonoke,47 - Ward City W/1,Lieutenant Governor,,Lib,Frank Gilbert,7,1,1,5,0,0
Lonoke,48 - Ward City W/2,Lieutenant Governor,,Lib,Frank Gilbert,17,1,0,16,0,0
Lonoke,49 - Ward City W/3,Lieutenant Governor,,Lib,Frank Gilbert,15,3,0,12,0,0
Lonoke,50 - Ward Twp,Lieutenant Governor,,Lib,Frank Gilbert,8,1,0,7,0,0
Lonoke,51 - Williams Twp.,Lieutenant Governor,,Lib,Frank Gilbert,4,2,0,2,0,0
Lonoke,53 - Lonoke City W/5,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0,0
Lonoke,54 - Lonoke City W/6,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0,0
Lonoke,55 - Lonoke City W/7,Lieutenant Governor,,Lib,Frank Gilbert,2,1,0,1,0,0
Lonoke,56 - Lonoke City W/8,Lieutenant Governor,,Lib,Frank Gilbert,3,2,0,1,0,0
Lonoke,01- Allport City,Attorney General,,Dem,Mike Lee,46,23,0,23,0,0
Lonoke,02 - Caroline Twp,Attorney General,,Dem,Mike Lee,105,28,0,77,0,0
Lonoke,03 - Austin City,Attorney General,,Dem,Mike Lee,161,33,3,124,0,1
Lonoke,04 - Butler Twp,Attorney General,,Dem,Mike Lee,112,28,1,83,0,0
Lonoke,05 - Cabot City W/1,Attorney General,,Dem,Mike Lee,300,69,7,224,0,0
Lonoke,06 - Cabot City W/2,Attorney General,,Dem,Mike Lee,473,104,6,363,0,0
Lonoke,07 - Cabot City W/3,Attorney General,,Dem,Mike Lee,379,75,3,301,0,0
Lonoke,08 - Cabot City W/4,Attorney General,,Dem,Mike Lee,283,90,2,191,0,0
Lonoke,09 - York Twp,Attorney General,,Dem,Mike Lee,103,18,1,84,0,0
Lonoke,10 - Carlisle City Ward 1,Attorney General,,Dem,Mike Lee,82,31,2,49,0,0
Lonoke,11 -Carlisle City Ward 2,Attorney General,,Dem,Mike Lee,60,13,0,47,0,0
Lonoke,12 - Carlisle City Ward 3,Attorney General,,Dem,Mike Lee,44,16,0,28,0,0
Lonoke,13 - Carlisle Twp.,Attorney General,,Dem,Mike Lee,13,7,0,6,0,0
Lonoke,14 - Cleveland Twp,Attorney General,,Dem,Mike Lee,18,6,0,12,0,0
Lonoke,15 - Dortch Twp,Attorney General,,Dem,Mike Lee,21,11,2,8,0,0
Lonoke,16 - Eagle Twp,Attorney General,,Dem,Mike Lee,83,30,2,51,0,0
Lonoke,17 - England City Ward 1,Attorney General,,Dem,Mike Lee,61,19,0,42,0,0
Lonoke,18 - England City Ward 2,Attorney General,,Dem,Mike Lee,48,19,0,29,0,0
Lonoke,19- England City Ward 3,Attorney General,,Dem,Mike Lee,136,69,0,67,0,0
Lonoke,20 - England City Ward 4,Attorney General,,Dem,Mike Lee,41,18,0,23,0,0
Lonoke,21 - Fletcher Twp,Attorney General,,Dem,Mike Lee,3,1,0,2,0,0
Lonoke,22 - Furlow Twp,Attorney General,,Dem,Mike Lee,97,28,1,68,0,0
Lonoke,23 - Goodrum Twp,Attorney General,,Dem,Mike Lee,135,50,0,85,0,0
Lonoke,24 - Gray Twp,Attorney General,,Dem,Mike Lee,255,107,0,148,0,0
Lonoke,25 - Gumwood Twp,Attorney General,,Dem,Mike Lee,17,10,0,7,0,0
Lonoke,26 - Hamilton Twp,Attorney General,,Dem,Mike Lee,4,4,0,0,0,0
Lonoke,27 - Crooked Creek Twp,Attorney General,,Dem,Mike Lee,6,2,1,3,0,0
Lonoke,28 - Humnoke City,Attorney General,,Dem,Mike Lee,10,8,0,2,0,0
Lonoke,29 - Indian Bayou Twp,Attorney General,,Dem,Mike Lee,6,2,0,4,0,0
Lonoke,30 - Coy City,Attorney General,,Dem,Mike Lee,5,5,0,0,0,0
Lonoke,31 - Isbell Twp,Attorney General,,Dem,Mike Lee,3,0,0,3,0,0
Lonoke,32 - Lafayette Twp,Attorney General,,Dem,Mike Lee,3,3,0,0,0,0
Lonoke,33 - Keo City,Attorney General,,Dem,Mike Lee,36,28,1,7,0,0
Lonoke,34 - Lonoke City W/1,Attorney General,,Dem,Mike Lee,77,21,1,55,0,0
Lonoke,35 - Lonoke City W/2,Attorney General,,Dem,Mike Lee,35,3,0,32,0,0
Lonoke,36 - Lonoke City W/3,Attorney General,,Dem,Mike Lee,67,26,0,41,0,0
Lonoke,37 - Lonoke City W/4,Attorney General,,Dem,Mike Lee,71,20,2,49,0,0
