county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Saline,Precinct 37,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,900,284,614,2
Saline,Precinct 38,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,863,247,609,7
Saline,Precinct 39,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,338,119,217,2
Saline,Precinct 40,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,962,251,695,16
Saline,Precinct 41,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,628,195,427,6
Saline,Precinct 42,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,880,282,595,3
Saline,Precinct 01,Lieutenant Governor,,LIB,Frank Gilbert,39,25,14,0
Saline,Precinct 02,Lieutenant Governor,,LIB,Frank Gilbert,23,11,12,0
Saline,Precinct 03,Lieutenant Governor,,LIB,Frank Gilbert,52,23,29,0
Saline,Precinct 04,Lieutenant Governor,,LIB,Frank Gilbert,34,14,20,0
Saline,Precinct 05,Lieutenant Governor,,LIB,Frank Gilbert,49,18,30,1
Saline,Precinct 06,Lieutenant Governor,,LIB,Frank Gilbert,44,24,20,0
Saline,Precinct 07,Lieutenant Governor,,LIB,Frank Gilbert,21,10,11,0
Saline,Precinct 08,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0
Saline,Precinct 09,Lieutenant Governor,,LIB,Frank Gilbert,38,16,21,1
Saline,Precinct 10,Lieutenant Governor,,LIB,Frank Gilbert,22,15,7,0
Saline,Precinct 11,Lieutenant Governor,,LIB,Frank Gilbert,68,29,39,0
Saline,Precinct 12,Lieutenant Governor,,LIB,Frank Gilbert,24,14,10,0
Saline,Precinct 13,Lieutenant Governor,,LIB,Frank Gilbert,39,16,23,0
Saline,Precinct 14,Lieutenant Governor,,LIB,Frank Gilbert,43,21,22,0
Saline,Precinct 15,Lieutenant Governor,,LIB,Frank Gilbert,42,13,28,1
Saline,Precinct 16,Lieutenant Governor,,LIB,Frank Gilbert,35,20,15,0
Saline,Precinct 17,Lieutenant Governor,,LIB,Frank Gilbert,64,30,34,0
Saline,Precinct 18,Lieutenant Governor,,LIB,Frank Gilbert,10,3,7,0
Saline,Precinct 19,Lieutenant Governor,,LIB,Frank Gilbert,10,8,2,0
Saline,Precinct 20,Lieutenant Governor,,LIB,Frank Gilbert,7,2,5,0
Saline,Precinct 21,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0
Saline,Precinct 22,Lieutenant Governor,,LIB,Frank Gilbert,30,26,4,0
Saline,Precinct 23,Lieutenant Governor,,LIB,Frank Gilbert,10,7,3,0
Saline,Precinct 24,Lieutenant Governor,,LIB,Frank Gilbert,37,24,13,0
Saline,Precinct 25,Lieutenant Governor,,LIB,Frank Gilbert,40,30,10,0
Saline,Precinct 26,Lieutenant Governor,,LIB,Frank Gilbert,33,15,18,0
Saline,Precinct 27,Lieutenant Governor,,LIB,Frank Gilbert,44,22,22,0
Saline,Precinct 28,Lieutenant Governor,,LIB,Frank Gilbert,34,28,6,0
Saline,Precinct 29,Lieutenant Governor,,LIB,Frank Gilbert,7,7,0,0
Saline,Precinct 30,Lieutenant Governor,,LIB,Frank Gilbert,4,4,0,0
Saline,Precinct 31,Lieutenant Governor,,LIB,Frank Gilbert,68,31,37,0
Saline,Precinct 32,Lieutenant Governor,,LIB,Frank Gilbert,17,8,9,0
Saline,Precinct 33,Lieutenant Governor,,LIB,Frank Gilbert,25,14,11,0
Saline,Precinct 34,Lieutenant Governor,,LIB,Frank Gilbert,17,13,4,0
Saline,Precinct 35,Lieutenant Governor,,LIB,Frank Gilbert,22,12,9,1
Saline,Precinct 36,Lieutenant Governor,,LIB,Frank Gilbert,21,10,11,0
Saline,Precinct 37,Lieutenant Governor,,LIB,Frank Gilbert,33,16,17,0
Saline,Precinct 38,Lieutenant Governor,,LIB,Frank Gilbert,31,10,21,0
Saline,Precinct 39,Lieutenant Governor,,LIB,Frank Gilbert,14,6,8,0
Saline,Precinct 40,Lieutenant Governor,,LIB,Frank Gilbert,24,13,11,0
Saline,Precinct 41,Lieutenant Governor,,LIB,Frank Gilbert,36,17,19,0
Saline,Precinct 42,Lieutenant Governor,,LIB,Frank Gilbert,36,19,17,0
Saline,Precinct 01,Attorney General,,REP,Attorney General Leslie Rutledge,1299,648,646,5
Saline,Precinct 02,Attorney General,,REP,Attorney General Leslie Rutledge,1479,328,1127,24
Saline,Precinct 03,Attorney General,,REP,Attorney General Leslie Rutledge,743,332,408,3
Saline,Precinct 04,Attorney General,,REP,Attorney General Leslie Rutledge,627,213,413,1
Saline,Precinct 05,Attorney General,,REP,Attorney General Leslie Rutledge,948,275,663,10
Saline,Precinct 06,Attorney General,,REP,Attorney General Leslie Rutledge,1056,353,695,8
Saline,Precinct 07,Attorney General,,REP,Attorney General Leslie Rutledge,546,218,324,4
Saline,Precinct 08,Attorney General,,REP,Attorney General Leslie Rutledge,226,112,106,8
Saline,Precinct 09,Attorney General,,REP,Attorney General Leslie Rutledge,941,340,593,8
Saline,Precinct 10,Attorney General,,REP,Attorney General Leslie Rutledge,677,338,335,4
Saline,Precinct 11,Attorney General,,REP,Attorney General Leslie Rutledge,703,217,478,8
Saline,Precinct 12,Attorney General,,REP,Attorney General Leslie Rutledge,399,114,283,2
Saline,Precinct 13,Attorney General,,REP,Attorney General Leslie Rutledge,1226,345,870,11
Saline,Precinct 14,Attorney General,,REP,Attorney General Leslie Rutledge,750,290,450,10
Saline,Precinct 15,Attorney General,,REP,Attorney General Leslie Rutledge,966,306,651,9
Saline,Precinct 16,Attorney General,,REP,Attorney General Leslie Rutledge,1002,522,470,10
Saline,Precinct 17,Attorney General,,REP,Attorney General Leslie Rutledge,786,230,549,7
Saline,Precinct 18,Attorney General,,REP,Attorney General Leslie Rutledge,62,17,44,1
Saline,Precinct 19,Attorney General,,REP,Attorney General Leslie Rutledge,310,164,145,1
Saline,Precinct 20,Attorney General,,REP,Attorney General Leslie Rutledge,913,133,773,7
Saline,Precinct 21,Attorney General,,REP,Attorney General Leslie Rutledge,140,93,45,2
Saline,Precinct 22,Attorney General,,REP,Attorney General Leslie Rutledge,639,411,217,11
Saline,Precinct 23,Attorney General,,REP,Attorney General Leslie Rutledge,257,213,40,4
Saline,Precinct 24,Attorney General,,REP,Attorney General Leslie Rutledge,873,344,527,2
Saline,Precinct 25,Attorney General,,REP,Attorney General Leslie Rutledge,758,405,348,5
Saline,Precinct 26,Attorney General,,REP,Attorney General Leslie Rutledge,392,217,175,0
Saline,Precinct 27,Attorney General,,REP,Attorney General Leslie Rutledge,1336,480,845,11
Saline,Precinct 28,Attorney General,,REP,Attorney General Leslie Rutledge,422,249,168,5
Saline,Precinct 29,Attorney General,,REP,Attorney General Leslie Rutledge,282,168,112,2
Saline,Precinct 30,Attorney General,,REP,Attorney General Leslie Rutledge,175,131,43,1
Saline,Precinct 31,Attorney General,,REP,Attorney General Leslie Rutledge,814,364,444,6
Saline,Precinct 32,Attorney General,,REP,Attorney General Leslie Rutledge,579,286,291,2
Saline,Precinct 33,Attorney General,,REP,Attorney General Leslie Rutledge,531,269,255,7
Saline,Precinct 34,Attorney General,,REP,Attorney General Leslie Rutledge,224,158,64,2
Saline,Precinct 35,Attorney General,,REP,Attorney General Leslie Rutledge,1195,333,823,39
Saline,Precinct 36,Attorney General,,REP,Attorney General Leslie Rutledge,522,197,321,4
Saline,Precinct 37,Attorney General,,REP,Attorney General Leslie Rutledge,860,270,589,1
Saline,Precinct 38,Attorney General,,REP,Attorney General Leslie Rutledge,825,230,591,4
Saline,Precinct 39,Attorney General,,REP,Attorney General Leslie Rutledge,317,112,203,2
Saline,Precinct 40,Attorney General,,REP,Attorney General Leslie Rutledge,917,249,651,17
Saline,Precinct 41,Attorney General,,REP,Attorney General Leslie Rutledge,601,194,399,8
Saline,Precinct 42,Attorney General,,REP,Attorney General Leslie Rutledge,854,272,579,3
Saline,Precinct 01,Attorney General,,DEM,Mike Lee,340,157,181,2
Saline,Precinct 02,Attorney General,,DEM,Mike Lee,451,101,344,6
Saline,Precinct 03,Attorney General,,DEM,Mike Lee,155,71,84,0
Saline,Precinct 04,Attorney General,,DEM,Mike Lee,349,116,225,8
Saline,Precinct 05,Attorney General,,DEM,Mike Lee,299,69,226,4
Saline,Precinct 06,Attorney General,,DEM,Mike Lee,394,141,250,3
Saline,Precinct 07,Attorney General,,DEM,Mike Lee,147,70,74,3
Saline,Precinct 08,Attorney General,,DEM,Mike Lee,37,18,18,1
Saline,Precinct 09,Attorney General,,DEM,Mike Lee,218,87,126,5
Saline,Precinct 10,Attorney General,,DEM,Mike Lee,150,70,79,1
Saline,Precinct 11,Attorney General,,DEM,Mike Lee,426,123,298,5
Saline,Precinct 12,Attorney General,,DEM,Mike Lee,192,36,153,3
Saline,Precinct 13,Attorney General,,DEM,Mike Lee,570,162,397,11
Saline,Precinct 14,Attorney General,,DEM,Mike Lee,394,159,233,2
Saline,Precinct 15,Attorney General,,DEM,Mike Lee,371,109,257,5
Saline,Precinct 16,Attorney General,,DEM,Mike Lee,252,112,132,8
Saline,Precinct 17,Attorney General,,DEM,Mike Lee,362,99,259,4
Saline,Precinct 18,Attorney General,,DEM,Mike Lee,129,71,58,0
Saline,Precinct 19,Attorney General,,DEM,Mike Lee,57,31,26,0
Saline,Precinct 20,Attorney General,,DEM,Mike Lee,289,46,232,11
Saline,Precinct 21,Attorney General,,DEM,Mike Lee,34,20,13,1
Saline,Precinct 22,Attorney General,,DEM,Mike Lee,302,185,116,1
Saline,Precinct 23,Attorney General,,DEM,Mike Lee,66,44,22,0
Saline,Precinct 24,Attorney General,,DEM,Mike Lee,258,105,146,7
Saline,Precinct 25,Attorney General,,DEM,Mike Lee,221,122,95,4
Saline,Precinct 26,Attorney General,,DEM,Mike Lee,608,286,319,3
Saline,Precinct 27,Attorney General,,DEM,Mike Lee,464,191,262,11
Saline,Precinct 28,Attorney General,,DEM,Mike Lee,110,67,43,0
Saline,Precinct 29,Attorney General,,DEM,Mike Lee,75,50,24,1
Saline,Precinct 30,Attorney General,,DEM,Mike Lee,52,42,10,0
Saline,Precinct 31,Attorney General,,DEM,Mike Lee,366,120,242,4
Saline,Precinct 32,Attorney General,,DEM,Mike Lee,145,61,82,2
Saline,Precinct 33,Attorney General,,DEM,Mike Lee,170,87,81,2
Saline,Precinct 34,Attorney General,,DEM,Mike Lee,223,143,80,0
Saline,Precinct 35,Attorney General,,DEM,Mike Lee,431,121,297,13
Saline,Precinct 36,Attorney General,,DEM,Mike Lee,274,95,179,0
Saline,Precinct 37,Attorney General,,DEM,Mike Lee,278,101,171,6
Saline,Precinct 38,Attorney General,,DEM,Mike Lee,313,102,205,6
Saline,Precinct 39,Attorney General,,DEM,Mike Lee,259,104,152,3
Saline,Precinct 40,Attorney General,,DEM,Mike Lee,418,124,283,11
Saline,Precinct 41,Attorney General,,DEM,Mike Lee,271,79,185,7
Saline,Precinct 42,Attorney General,,DEM,Mike Lee,222,81,136,5
Saline,Precinct 01,Attorney General,,LIB,Kerry Hicks,42,31,11,0
Saline,Precinct 02,Attorney General,,LIB,Kerry Hicks,26,12,13,1
Saline,Precinct 03,Attorney General,,LIB,Kerry Hicks,17,9,8,0
Saline,Precinct 04,Attorney General,,LIB,Kerry Hicks,30,13,16,1
Saline,Precinct 05,Attorney General,,LIB,Kerry Hicks,52,16,35,1
Saline,Precinct 06,Attorney General,,LIB,Kerry Hicks,40,22,18,0
Saline,Precinct 07,Attorney General,,LIB,Kerry Hicks,19,8,11,0
Saline,Precinct 08,Attorney General,,LIB,Kerry Hicks,5,2,3,0
Saline,Precinct 09,Attorney General,,LIB,Kerry Hicks,36,20,15,1
Saline,Precinct 10,Attorney General,,LIB,Kerry Hicks,18,11,7,0
Saline,Precinct 11,Attorney General,,LIB,Kerry Hicks,52,22,30,0
Saline,Precinct 12,Attorney General,,LIB,Kerry Hicks,12,7,5,0
Saline,Precinct 13,Attorney General,,LIB,Kerry Hicks,36,14,22,0
Saline,Precinct 14,Attorney General,,LIB,Kerry Hicks,39,19,19,1
Saline,Precinct 15,Attorney General,,LIB,Kerry Hicks,40,16,23,1
Saline,Precinct 16,Attorney General,,LIB,Kerry Hicks,40,24,16,0
Saline,Precinct 17,Attorney General,,LIB,Kerry Hicks,58,27,31,0
Saline,Precinct 18,Attorney General,,LIB,Kerry Hicks,5,1,4,0
Saline,Precinct 19,Attorney General,,LIB,Kerry Hicks,8,7,1,0
Saline,Precinct 20,Attorney General,,LIB,Kerry Hicks,15,1,14,0
Saline,Precinct 21,Attorney General,,LIB,Kerry Hicks,4,2,2,0
Saline,Precinct 22,Attorney General,,LIB,Kerry Hicks,40,27,12,1
Saline,Precinct 23,Attorney General,,LIB,Kerry Hicks,3,3,0,0
Saline,Precinct 24,Attorney General,,LIB,Kerry Hicks,41,19,21,1
Saline,Precinct 25,Attorney General,,LIB,Kerry Hicks,31,18,13,0
Saline,Precinct 26,Attorney General,,LIB,Kerry Hicks,38,21,16,1
Saline,Precinct 27,Attorney General,,LIB,Kerry Hicks,35,19,15,1
Saline,Precinct 28,Attorney General,,LIB,Kerry Hicks,16,11,5,0
Saline,Precinct 29,Attorney General,,LIB,Kerry Hicks,5,5,0,0
Saline,Precinct 30,Attorney General,,LIB,Kerry Hicks,0,0,0,0
Saline,Precinct 31,Attorney General,,LIB,Kerry Hicks,49,32,17,0
Saline,Precinct 32,Attorney General,,LIB,Kerry Hicks,18,9,9,0
Saline,Precinct 33,Attorney General,,LIB,Kerry Hicks,29,22,7,0
Saline,Precinct 34,Attorney General,,LIB,Kerry Hicks,19,16,3,0
Saline,Precinct 35,Attorney General,,LIB,Kerry Hicks,22,9,12,1
Saline,Precinct 36,Attorney General,,LIB,Kerry Hicks,21,10,11,0
Saline,Precinct 37,Attorney General,,LIB,Kerry Hicks,31,14,17,0
Saline,Precinct 38,Attorney General,,LIB,Kerry Hicks,31,7,24,0
Saline,Precinct 39,Attorney General,,LIB,Kerry Hicks,13,6,7,0
Saline,Precinct 40,Attorney General,,LIB,Kerry Hicks,26,10,16,0
Saline,Precinct 41,Attorney General,,LIB,Kerry Hicks,34,12,21,1
Saline,Precinct 42,Attorney General,,LIB,Kerry Hicks,32,16,16,0
Saline,Precinct 01,Secretary of State,,REP,John Thurston Commissioner of State Lands,1289,644,640,5
Saline,Precinct 02,Secretary of State,,REP,John Thurston Commissioner of State Lands,1438,314,1100,24
Saline,Precinct 03,Secretary of State,,REP,John Thurston Commissioner of State Lands,737,333,401,3
Saline,Precinct 04,Secretary of State,,REP,John Thurston Commissioner of State Lands,617,198,416,3
Saline,Precinct 05,Secretary of State,,REP,John Thurston Commissioner of State Lands,948,268,672,8
Saline,Precinct 06,Secretary of State,,REP,John Thurston Commissioner of State Lands,1034,340,685,9
Saline,Precinct 07,Secretary of State,,REP,John Thurston Commissioner of State Lands,540,217,320,3
Saline,Precinct 08,Secretary of State,,REP,John Thurston Commissioner of State Lands,221,108,105,8
Saline,Precinct 09,Secretary of State,,REP,John Thurston Commissioner of State Lands,951,344,601,6
Saline,Precinct 10,Secretary of State,,REP,John Thurston Commissioner of State Lands,676,333,339,4
Saline,Precinct 11,Secretary of State,,REP,John Thurston Commissioner of State Lands,699,218,473,8
Saline,Precinct 12,Secretary of State,,REP,John Thurston Commissioner of State Lands,396,109,286,1
Saline,Precinct 13,Secretary of State,,REP,John Thurston Commissioner of State Lands,1216,343,861,12
Saline,Precinct 14,Secretary of State,,REP,John Thurston Commissioner of State Lands,741,287,445,9
Saline,Precinct 15,Secretary of State,,REP,John Thurston Commissioner of State Lands,964,312,643,9
Saline,Precinct 16,Secretary of State,,REP,John Thurston Commissioner of State Lands,974,504,460,10
Saline,Precinct 17,Secretary of State,,REP,John Thurston Commissioner of State Lands,744,218,520,6
Saline,Precinct 18,Secretary of State,,REP,John Thurston Commissioner of State Lands,56,14,42,0
Saline,Precinct 19,Secretary of State,,REP,John Thurston Commissioner of State Lands,311,167,143,1
Saline,Precinct 20,Secretary of State,,REP,John Thurston Commissioner of State Lands,915,135,773,7
Saline,Precinct 21,Secretary of State,,REP,John Thurston Commissioner of State Lands,141,92,46,3
Saline,Precinct 22,Secretary of State,,REP,John Thurston Commissioner of State Lands,635,400,224,11
Saline,Precinct 23,Secretary of State,,REP,John Thurston Commissioner of State Lands,251,209,38,4
Saline,Precinct 24,Secretary of State,,REP,John Thurston Commissioner of State Lands,848,334,511,3
Saline,Precinct 25,Secretary of State,,REP,John Thurston Commissioner of State Lands,767,404,358,5
Saline,Precinct 26,Secretary of State,,REP,John Thurston Commissioner of State Lands,398,219,179,0
Saline,Precinct 27,Secretary of State,,REP,John Thurston Commissioner of State Lands,1311,476,823,12
Saline,Precinct 28,Secretary of State,,REP,John Thurston Commissioner of State Lands,441,266,170,5
Saline,Precinct 29,Secretary of State,,REP,John Thurston Commissioner of State Lands,279,168,109,2
Saline,Precinct 30,Secretary of State,,REP,John Thurston Commissioner of State Lands,170,128,41,1
Saline,Precinct 31,Secretary of State,,REP,John Thurston Commissioner of State Lands,796,366,427,3
Saline,Precinct 32,Secretary of State,,REP,John Thurston Commissioner of State Lands,572,280,290,2
Saline,Precinct 33,Secretary of State,,REP,John Thurston Commissioner of State Lands,548,270,271,7
Saline,Precinct 34,Secretary of State,,REP,John Thurston Commissioner of State Lands,203,143,58,2
Saline,Precinct 35,Secretary of State,,REP,John Thurston Commissioner of State Lands,1179,327,818,34
Saline,Precinct 36,Secretary of State,,REP,John Thurston Commissioner of State Lands,502,192,308,2
Saline,Precinct 37,Secretary of State,,REP,John Thurston Commissioner of State Lands,871,282,588,1
Saline,Precinct 38,Secretary of State,,REP,John Thurston Commissioner of State Lands,813,225,582,6
Saline,Precinct 39,Secretary of State,,REP,John Thurston Commissioner of State Lands,319,113,204,2
Saline,Precinct 40,Secretary of State,,REP,John Thurston Commissioner of State Lands,893,237,642,14
Saline,Precinct 41,Secretary of State,,REP,John Thurston Commissioner of State Lands,606,192,408,6
Saline,Precinct 42,Secretary of State,,REP,John Thurston Commissioner of State Lands,852,285,564,3
Saline,Precinct 01,Secretary of State,,LIB,Christopher Olson,49,35,14,0
Saline,Precinct 02,Secretary of State,,LIB,Christopher Olson,27,9,17,1
Saline,Precinct 03,Secretary of State,,LIB,Christopher Olson,28,13,15,0
Saline,Precinct 04,Secretary of State,,LIB,Christopher Olson,36,17,19,0
Saline,Precinct 05,Secretary of State,,LIB,Christopher Olson,47,14,32,1
Saline,Precinct 06,Secretary of State,,LIB,Christopher Olson,34,20,14,0
Saline,Precinct 07,Secretary of State,,LIB,Christopher Olson,20,11,9,0
Saline,Precinct 08,Secretary of State,,LIB,Christopher Olson,2,1,1,0
Saline,Precinct 09,Secretary of State,,LIB,Christopher Olson,24,12,11,1
Saline,Precinct 10,Secretary of State,,LIB,Christopher Olson,27,17,10,0
Saline,Precinct 11,Secretary of State,,LIB,Christopher Olson,67,34,33,0
Saline,Precinct 12,Secretary of State,,LIB,Christopher Olson,19,9,10,0
Saline,Precinct 13,Secretary of State,,LIB,Christopher Olson,40,18,22,0
Saline,Precinct 14,Secretary of State,,LIB,Christopher Olson,43,20,23,0
Saline,Precinct 15,Secretary of State,,LIB,Christopher Olson,37,11,25,1
Saline,Precinct 16,Secretary of State,,LIB,Christopher Olson,52,32,20,0
Saline,Precinct 17,Secretary of State,,LIB,Christopher Olson,62,29,33,0
Saline,Precinct 18,Secretary of State,,LIB,Christopher Olson,4,1,3,0
Saline,Precinct 19,Secretary of State,,LIB,Christopher Olson,12,11,1,0
Saline,Precinct 20,Secretary of State,,LIB,Christopher Olson,13,2,11,0
Saline,Precinct 21,Secretary of State,,LIB,Christopher Olson,6,2,4,0
Saline,Precinct 22,Secretary of State,,LIB,Christopher Olson,28,24,4,0
Saline,Precinct 23,Secretary of State,,LIB,Christopher Olson,9,6,3,0
Saline,Precinct 24,Secretary of State,,LIB,Christopher Olson,42,25,17,0
Saline,Precinct 25,Secretary of State,,LIB,Christopher Olson,37,27,9,1
Saline,Precinct 26,Secretary of State,,LIB,Christopher Olson,35,14,21,0
Saline,Precinct 27,Secretary of State,,LIB,Christopher Olson,52,29,23,0
Saline,Precinct 28,Secretary of State,,LIB,Christopher Olson,12,8,4,0
Saline,Precinct 29,Secretary of State,,LIB,Christopher Olson,10,7,3,0
Saline,Precinct 30,Secretary of State,,LIB,Christopher Olson,4,4,0,0
Saline,Precinct 31,Secretary of State,,LIB,Christopher Olson,51,24,27,0
Saline,Precinct 32,Secretary of State,,LIB,Christopher Olson,19,10,9,0
Saline,Precinct 33,Secretary of State,,LIB,Christopher Olson,19,15,4,0
Saline,Precinct 34,Secretary of State,,LIB,Christopher Olson,21,13,8,0
Saline,Precinct 35,Secretary of State,,LIB,Christopher Olson,21,6,14,1
Saline,Precinct 36,Secretary of State,,LIB,Christopher Olson,27,15,12,0
Saline,Precinct 37,Secretary of State,,LIB,Christopher Olson,30,8,22,0
Saline,Precinct 38,Secretary of State,,LIB,Christopher Olson,43,17,26,0
Saline,Precinct 39,Secretary of State,,LIB,Christopher Olson,12,6,6,0
Saline,Precinct 40,Secretary of State,,LIB,Christopher Olson,38,18,20,0
Saline,Precinct 41,Secretary of State,,LIB,Christopher Olson,37,14,22,1
Saline,Precinct 42,Secretary of State,,LIB,Christopher Olson,29,13,16,0
Saline,Precinct 01,Secretary of State,,DEM,Susan Inman,344,160,182,2
Saline,Precinct 02,Secretary of State,,DEM,Susan Inman,486,112,368,6
Saline,Precinct 03,Secretary of State,,DEM,Susan Inman,146,64,82,0
Saline,Precinct 04,Secretary of State,,DEM,Susan Inman,347,125,215,7
Saline,Precinct 05,Secretary of State,,DEM,Susan Inman,302,75,221,6
Saline,Precinct 06,Secretary of State,,DEM,Susan Inman,412,153,257,2
Saline,Precinct 07,Secretary of State,,DEM,Susan Inman,149,67,78,4
Saline,Precinct 08,Secretary of State,,DEM,Susan Inman,43,23,19,1
Saline,Precinct 09,Secretary of State,,DEM,Susan Inman,216,89,120,7
Saline,Precinct 10,Secretary of State,,DEM,Susan Inman,142,68,73,1
Saline,Precinct 11,Secretary of State,,DEM,Susan Inman,406,108,292,6
Saline,Precinct 12,Secretary of State,,DEM,Susan Inman,186,38,144,4
Saline,Precinct 13,Secretary of State,,DEM,Susan Inman,572,158,404,10
Saline,Precinct 14,Secretary of State,,DEM,Susan Inman,395,161,230,4
Saline,Precinct 15,Secretary of State,,DEM,Susan Inman,370,108,257,5
Saline,Precinct 16,Secretary of State,,DEM,Susan Inman,262,121,133,8
Saline,Precinct 17,Secretary of State,,DEM,Susan Inman,392,105,282,5
Saline,Precinct 18,Secretary of State,,DEM,Susan Inman,136,74,61,1
Saline,Precinct 19,Secretary of State,,DEM,Susan Inman,53,25,28,0
Saline,Precinct 20,Secretary of State,,DEM,Susan Inman,288,45,232,11
Saline,Precinct 21,Secretary of State,,DEM,Susan Inman,31,21,10,0
Saline,Precinct 22,Secretary of State,,DEM,Susan Inman,316,197,117,2
Saline,Precinct 23,Secretary of State,,DEM,Susan Inman,66,45,21,0
Saline,Precinct 24,Secretary of State,,DEM,Susan Inman,276,106,164,6
Saline,Precinct 25,Secretary of State,,DEM,Susan Inman,206,113,90,3
Saline,Precinct 26,Secretary of State,,DEM,Susan Inman,599,288,307,4
Saline,Precinct 27,Secretary of State,,DEM,Susan Inman,464,184,269,11
Saline,Precinct 28,Secretary of State,,DEM,Susan Inman,95,52,43,0
Saline,Precinct 29,Secretary of State,,DEM,Susan Inman,72,47,24,1
Saline,Precinct 30,Secretary of State,,DEM,Susan Inman,51,39,12,0
Saline,Precinct 31,Secretary of State,,DEM,Susan Inman,376,126,243,7
Saline,Precinct 32,Secretary of State,,DEM,Susan Inman,147,62,83,2
Saline,Precinct 33,Secretary of State,,DEM,Susan Inman,160,90,68,2
Saline,Precinct 34,Secretary of State,,DEM,Susan Inman,238,159,79,0
Saline,Precinct 35,Secretary of State,,DEM,Susan Inman,437,123,296,18
Saline,Precinct 36,Secretary of State,,DEM,Susan Inman,283,95,186,2
Saline,Precinct 37,Secretary of State,,DEM,Susan Inman,264,93,165,6
Saline,Precinct 38,Secretary of State,,DEM,Susan Inman,303,92,207,4
Saline,Precinct 39,Secretary of State,,DEM,Susan Inman,256,102,151,3
Saline,Precinct 40,Secretary of State,,DEM,Susan Inman,425,126,286,13
Saline,Precinct 41,Secretary of State,,DEM,Susan Inman,261,77,175,9
Saline,Precinct 42,Secretary of State,,DEM,Susan Inman,220,71,144,5
Saline,Precinct 01,State Treasurer,,LIB,Ashley Ewald,333,159,172,2
Saline,Precinct 02,State Treasurer,,LIB,Ashley Ewald,314,70,238,6
Saline,Precinct 03,State Treasurer,,LIB,Ashley Ewald,196,83,113,0
Saline,Precinct 04,State Treasurer,,LIB,Ashley Ewald,316,117,198,1
Saline,Precinct 05,State Treasurer,,LIB,Ashley Ewald,341,87,249,5
Saline,Precinct 06,State Treasurer,,LIB,Ashley Ewald,362,135,226,1
Saline,Precinct 07,State Treasurer,,LIB,Ashley Ewald,161,75,82,4
Saline,Precinct 08,State Treasurer,,LIB,Ashley Ewald,39,17,21,1
Saline,Precinct 09,State Treasurer,,LIB,Ashley Ewald,193,80,109,4
Saline,Precinct 10,State Treasurer,,LIB,Ashley Ewald,164,86,78,0
Saline,Precinct 11,State Treasurer,,LIB,Ashley Ewald,439,127,309,3
Saline,Precinct 12,State Treasurer,,LIB,Ashley Ewald,209,45,162,2
Saline,Precinct 13,State Treasurer,,LIB,Ashley Ewald,494,143,347,4
Saline,Precinct 14,State Treasurer,,LIB,Ashley Ewald,391,160,229,2
Saline,Precinct 15,State Treasurer,,LIB,Ashley Ewald,335,94,237,4
Saline,Precinct 16,State Treasurer,,LIB,Ashley Ewald,247,110,133,4
Saline,Precinct 17,State Treasurer,,LIB,Ashley Ewald,373,103,268,2
Saline,Precinct 18,State Treasurer,,LIB,Ashley Ewald,104,54,49,1
Saline,Precinct 19,State Treasurer,,LIB,Ashley Ewald,68,37,31,0
Saline,Precinct 20,State Treasurer,,LIB,Ashley Ewald,189,29,153,7
Saline,Precinct 21,State Treasurer,,LIB,Ashley Ewald,37,21,16,0
Saline,Precinct 22,State Treasurer,,LIB,Ashley Ewald,269,178,90,1
Saline,Precinct 23,State Treasurer,,LIB,Ashley Ewald,71,51,20,0
Saline,Precinct 24,State Treasurer,,LIB,Ashley Ewald,269,105,159,5
Saline,Precinct 25,State Treasurer,,LIB,Ashley Ewald,217,126,86,5
Saline,Precinct 26,State Treasurer,,LIB,Ashley Ewald,502,245,253,4
Saline,Precinct 27,State Treasurer,,LIB,Ashley Ewald,458,183,270,5
Saline,Precinct 28,State Treasurer,,LIB,Ashley Ewald,131,77,52,2
Saline,Precinct 29,State Treasurer,,LIB,Ashley Ewald,80,45,35,0
Saline,Precinct 30,State Treasurer,,LIB,Ashley Ewald,58,43,15,0
Saline,Precinct 31,State Treasurer,,LIB,Ashley Ewald,345,128,216,1
Saline,Precinct 32,State Treasurer,,LIB,Ashley Ewald,166,70,95,1
Saline,Precinct 33,State Treasurer,,LIB,Ashley Ewald,146,72,73,1
Saline,Precinct 34,State Treasurer,,LIB,Ashley Ewald,221,144,77,0
Saline,Precinct 35,State Treasurer,,LIB,Ashley Ewald,296,90,198,8
Saline,Precinct 36,State Treasurer,,LIB,Ashley Ewald,262,94,168,0
Saline,Precinct 37,State Treasurer,,LIB,Ashley Ewald,240,86,152,2
Saline,Precinct 38,State Treasurer,,LIB,Ashley Ewald,285,89,195,1
Saline,Precinct 39,State Treasurer,,LIB,Ashley Ewald,222,88,131,3
Saline,Precinct 40,State Treasurer,,LIB,Ashley Ewald,388,121,260,7
Saline,Precinct 41,State Treasurer,,LIB,Ashley Ewald,273,76,191,6
