county,precinct,office,district,party,candidate,votes,absentee,provisional,election_day,early_vote
Clay,South St. Francis,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,72,1,0,28,43
Clay,East Oak Bluff & Blue Cane,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,48,2,0,32,14
Clay,West Oak Bluff,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,43,0,0,32,11
Clay,Bennett and Lemmons,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,22,0,0,22,0
Clay,Bradshaw & Haywood,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,17,0,1,12,4
Clay,Johnson,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,0,0,8,0
Clay,Knob,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,11,0,0,8,3
Clay,Liddell & Chalk Bluff,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,22,0,0,15,7
Clay,Payne & Swain,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,11,0,0,3,8
Clay,Pollard,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,18,1,0,13,4
Clay,Brown & Carpenter,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,24,0,0,20,4
Clay,Cache & Wilson,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,7,0,0,6,1
Clay,Clark,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,0,0,6,2
Clay,Nelson,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,0,0,6,3
Clay,N Kilgore & Cleveland,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,72,0,2,23,47
Clay,S Kilgore & Gleghorn,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,59,3,1,13,42
Clay,North St. Francis,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,521,9,0,205,307
Clay,South St. Francis,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,278,5,0,128,145
Clay,East Oak Bluff & Blue Cane,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,160,5,0,122,33
Clay,West Oak Bluff,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,191,0,0,157,34
Clay,Bennett and Lemmons,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,72,0,0,54,18
Clay,Bradshaw & Haywood,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,89,1,1,59,28
Clay,Johnson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,48,2,0,37,9
Clay,Knob,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,22,0,0,19,3
Clay,Liddell & Chalk Bluff,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,86,1,0,50,35
Clay,Payne & Swain,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,50,0,0,21,29
Clay,Pollard,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,79,1,0,60,18
Clay,Brown & Carpenter,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,54,1,1,39,13
Clay,Cache & Wilson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,37,1,0,29,7
Clay,Clark,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,40,1,0,32,7
Clay,Nelson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,24,0,0,16,8
Clay,N Kilgore & Cleveland,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,390,3,7,169,211
Clay,S Kilgore & Gleghorn,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,293,3,2,119,169
Clay,North St. Francis,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,340,14,0,134,192
Clay,South St. Francis,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,191,1,0,76,114
Clay,East Oak Bluff & Blue Cane,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,124,2,0,81,41
Clay,West Oak Bluff,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,136,0,0,114,22
Clay,Bennett and Lemmons,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,40,0,0,29,11
Clay,Bradshaw & Haywood,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,72,0,0,58,14
Clay,Johnson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,30,1,0,25,4
Clay,Knob,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,23,2,0,18,3
Clay,Liddell & Chalk Bluff,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,66,0,0,41,25
Clay,Payne & Swain,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,40,1,0,19,20
Clay,Pollard,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,88,0,0,65,23
Clay,Brown & Carpenter,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,51,0,0,46,5
Clay,Cache & Wilson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,25,1,0,20,4
Clay,Clark,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,13,1,0,11,1
Clay,Nelson,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,13,0,0,6,7
Clay,N Kilgore & Cleveland,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,205,4,0,80,121
Clay,S Kilgore & Gleghorn,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,205,4,3,60,138
Clay,North St. Francis,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,614,14,0,245,355
Clay,South St. Francis,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,322,5,0,145,172
Clay,East Oak Bluff & Blue Cane,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,219,6,0,163,50
Clay,West Oak Bluff,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,234,0,0,194,40
Clay,Bennett and Lemmons,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,83,0,0,62,21
Clay,Bradshaw & Haywood,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,90,1,0,70,19
Clay,Johnson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,54,2,0,46,6
Clay,Knob,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,23,0,0,19,4
Clay,Liddell & Chalk Bluff,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,102,0,0,62,40
Clay,Payne & Swain,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,63,0,0,28,35
Clay,Pollard,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,107,1,0,75,31
Clay,Brown & Carpenter,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,74,1,1,59,13
Clay,Cache & Wilson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,49,0,0,41,8
Clay,Clark,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,33,2,0,25,6
Clay,Nelson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,26,0,0,18,8
Clay,N Kilgore & Cleveland,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,419,6,5,169,239
Clay,S Kilgore & Gleghorn,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,326,6,2,114,204
Clay,North St. Francis,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,251,7,0,95,149
Clay,South St. Francis,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,149,1,0,61,87
Clay,East Oak Bluff & Blue Cane,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,65,1,0,39,25
Clay,West Oak Bluff,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,93,0,0,76,17
Clay,Bennett and Lemmons,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,28,0,0,20,8
Clay,Bradshaw & Haywood,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,69,0,1,46,22
Clay,Johnson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,24,1,0,16,7
Clay,Knob,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,22,2,0,18,2
Clay,Liddell & Chalk Bluff,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,52,1,0,32,19
Clay,Payne & Swain,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,29,1,0,13,15
Clay,Pollard,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,59,0,0,49,10
Clay,Brown & Carpenter,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,34,0,0,28,6
Clay,Cache & Wilson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,13,2,0,8,3
Clay,Clark,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,20,0,0,18,2
Clay,Nelson,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,12,0,0,5,7
Clay,N Kilgore & Cleveland,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,174,1,3,77,93
Clay,S Kilgore & Gleghorn,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,173,1,0,66,106
Clay,Clark,GCT Millage GREENE COUNTY TECH SCHOOL,,NON,For tax,11,1,0,7,3
Clay,Clark,GCT Millage GREENE COUNTY TECH SCHOOL,,NON,Against tax,30,1,0,25,4
Clay,East Oak Bluff & Blue Cane,Rector Council Members Rector,,NON,FOR,100,2,0,77,21
Clay,West Oak Bluff,Rector Council Members Rector,,NON,FOR,152,0,0,125,27
Clay,East Oak Bluff & Blue Cane,Rector Council Members Rector,,NON,AGAINST,66,2,0,49,15
Clay,West Oak Bluff,Rector Council Members Rector,,NON,AGAINST,87,0,0,74,13
