county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Yell,Magazine 2,Attorney General,,DEM,Mike Lee,11,8,3,0,0
Yell,Mason,Attorney General,,DEM,Mike Lee,13,7,6,0,0
Yell,Mountain,Attorney General,,DEM,Mike Lee,8,3,5,0,0
Yell,Prairie,Attorney General,,DEM,Mike Lee,36,16,20,0,0
Yell,Richland,Attorney General,,DEM,Mike Lee,9,3,6,0,0
Yell,Waveland,Attorney General,,DEM,Mike Lee,19,12,7,0,0
Yell,Riley,Attorney General,,DEM,Mike Lee,31,27,3,1,0
Yell,Rover,Attorney General,,DEM,Mike Lee,14,12,2,0,0
Yell,Ward,Attorney General,,DEM,Mike Lee,90,63,23,3,1
Yell,Ions Creek,Attorney General,,DEM,Mike Lee,1,1,0,0,0
Yell,Bluffton,Attorney General,,REP,Attorney General Leslie Rutledge,50,40,10,0,0
Yell,Briggsville,Attorney General,,REP,Attorney General Leslie Rutledge,30,22,8,0,0
Yell,Centerville,Attorney General,,REP,Attorney General Leslie Rutledge,134,117,16,0,1
Yell,Compton,Attorney General,,REP,Attorney General Leslie Rutledge,25,16,8,1,0
Yell,Crawford,Attorney General,,REP,Attorney General Leslie Rutledge,89,11,78,0,0
Yell,Danville,Attorney General,,REP,Attorney General Leslie Rutledge,272,112,153,4,3
Yell,Dardanelle Outside,Attorney General,,REP,Attorney General Leslie Rutledge,843,242,599,2,0
Yell,Dardanelle Ward 1,Attorney General,,REP,Attorney General Leslie Rutledge,279,85,187,6,1
Yell,Dardanelle Ward 2,Attorney General,,REP,Attorney General Leslie Rutledge,135,43,89,3,0
Yell,Dardanelle Ward 3,Attorney General,,REP,Attorney General Leslie Rutledge,73,14,47,11,1
Yell,Dutch Creek,Attorney General,,REP,Attorney General Leslie Rutledge,14,8,6,0,0
Yell,Ferguson,Attorney General,,REP,Attorney General Leslie Rutledge,275,165,106,4,0
Yell,Galla Rock,Attorney General,,REP,Attorney General Leslie Rutledge,56,31,25,0,0
Yell,Gilkey,Attorney General,,REP,Attorney General Leslie Rutledge,38,22,16,0,0
Yell,Gravelly,Attorney General,,REP,Attorney General Leslie Rutledge,43,33,10,0,0
Yell,Herring,Attorney General,,REP,Attorney General Leslie Rutledge,56,19,37,0,0
Yell,Lamar,Attorney General,,REP,Attorney General Leslie Rutledge,211,150,54,6,1
Yell,Magazine 1,Attorney General,,REP,Attorney General Leslie Rutledge,251,84,163,2,2
Yell,Magazine 2,Attorney General,,REP,Attorney General Leslie Rutledge,50,41,7,2,0
Yell,Mason,Attorney General,,REP,Attorney General Leslie Rutledge,81,66,15,0,0
Yell,Mountain,Attorney General,,REP,Attorney General Leslie Rutledge,43,12,31,0,0
Yell,Prairie,Attorney General,,REP,Attorney General Leslie Rutledge,207,72,133,2,0
Yell,Richland,Attorney General,,REP,Attorney General Leslie Rutledge,75,38,37,0,0
Yell,Waveland,Attorney General,,REP,Attorney General Leslie Rutledge,73,39,33,1,0
Yell,Riley,Attorney General,,REP,Attorney General Leslie Rutledge,175,139,35,1,0
Yell,Rover,Attorney General,,REP,Attorney General Leslie Rutledge,77,67,9,0,1
Yell,Ward,Attorney General,,REP,Attorney General Leslie Rutledge,214,149,61,3,1
Yell,Ions Creek,Attorney General,,REP,Attorney General Leslie Rutledge,15,8,7,0,0
Yell,Bluffton,Secretary of State,,REP,John Thurston Commissioner of State Lands,47,37,10,0,0
Yell,Briggsville,Secretary of State,,REP,John Thurston Commissioner of State Lands,27,20,7,0,0
Yell,Centerville,Secretary of State,,REP,John Thurston Commissioner of State Lands,133,113,18,0,2
Yell,Compton,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,15,8,1,0
Yell,Crawford,Secretary of State,,REP,John Thurston Commissioner of State Lands,88,12,76,0,0
Yell,Danville,Secretary of State,,REP,John Thurston Commissioner of State Lands,259,106,147,3,3
Yell,Dardanelle Outside,Secretary of State,,REP,John Thurston Commissioner of State Lands,823,239,581,3,0
Yell,Dardanelle Ward 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,275,84,184,6,1
Yell,Dardanelle Ward 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,137,39,94,4,0
Yell,Dardanelle Ward 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,73,18,47,6,2
Yell,Dutch Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,8,7,0,0
Yell,Ferguson,Secretary of State,,REP,John Thurston Commissioner of State Lands,271,159,108,4,0
Yell,Galla Rock,Secretary of State,,REP,John Thurston Commissioner of State Lands,53,27,26,0,0
Yell,Gilkey,Secretary of State,,REP,John Thurston Commissioner of State Lands,32,19,13,0,0
Yell,Gravelly,Secretary of State,,REP,John Thurston Commissioner of State Lands,42,32,10,0,0
Yell,Herring,Secretary of State,,REP,John Thurston Commissioner of State Lands,54,19,35,0,0
Yell,Lamar,Secretary of State,,REP,John Thurston Commissioner of State Lands,203,144,52,6,1
Yell,Magazine 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,246,84,159,2,1
Yell,Magazine 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,46,37,7,2,0
Yell,Mason,Secretary of State,,REP,John Thurston Commissioner of State Lands,77,63,14,0,0
Yell,Mountain,Secretary of State,,REP,John Thurston Commissioner of State Lands,44,12,32,0,0
Yell,Prairie,Secretary of State,,REP,John Thurston Commissioner of State Lands,209,74,133,2,0
Yell,Richland,Secretary of State,,REP,John Thurston Commissioner of State Lands,70,34,36,0,0
Yell,Waveland,Secretary of State,,REP,John Thurston Commissioner of State Lands,74,40,33,1,0
Yell,Riley,Secretary of State,,REP,John Thurston Commissioner of State Lands,172,140,31,1,0
Yell,Rover,Secretary of State,,REP,John Thurston Commissioner of State Lands,75,66,8,0,1
Yell,Ward,Secretary of State,,REP,John Thurston Commissioner of State Lands,211,146,63,2,0
Yell,Ions Creek,Secretary of State,,REP,John Thurston Commissioner of State Lands,15,8,7,0,0
Yell,Bluffton,Secretary of State,,DEM,Susan Inman,8,7,1,0,0
Yell,Briggsville,Secretary of State,,DEM,Susan Inman,15,11,4,0,0
Yell,Centerville,Secretary of State,,DEM,Susan Inman,46,45,1,0,0
Yell,Compton,Secretary of State,,DEM,Susan Inman,3,3,0,0,0
Yell,Crawford,Secretary of State,,DEM,Susan Inman,22,3,19,0,0
Yell,Danville,Secretary of State,,DEM,Susan Inman,159,73,77,7,2
Yell,Dardanelle Outside,Secretary of State,,DEM,Susan Inman,249,76,168,5,0
Yell,Dardanelle Ward 1,Secretary of State,,DEM,Susan Inman,146,55,89,2,0
Yell,Dardanelle Ward 2,Secretary of State,,DEM,Susan Inman,82,29,48,5,0
Yell,Dardanelle Ward 3,Secretary of State,,DEM,Susan Inman,83,25,50,7,1
Yell,Dutch Creek,Secretary of State,,DEM,Susan Inman,6,2,4,0,0
Yell,Ferguson,Secretary of State,,DEM,Susan Inman,66,37,29,0,0
Yell,Galla Rock,Secretary of State,,DEM,Susan Inman,18,13,5,0,0
Yell,Gilkey,Secretary of State,,DEM,Susan Inman,15,10,4,1,0
Yell,Gravelly,Secretary of State,,DEM,Susan Inman,14,5,9,0,0
Yell,Herring,Secretary of State,,DEM,Susan Inman,3,1,2,0,0
Yell,Lamar,Secretary of State,,DEM,Susan Inman,75,55,16,2,2
Yell,Magazine 1,Secretary of State,,DEM,Susan Inman,75,27,47,0,1
Yell,Magazine 2,Secretary of State,,DEM,Susan Inman,17,14,3,0,0
Yell,Mason,Secretary of State,,DEM,Susan Inman,13,9,4,0,0
Yell,Mountain,Secretary of State,,DEM,Susan Inman,11,4,7,0,0
Yell,Prairie,Secretary of State,,DEM,Susan Inman,33,13,20,0,0
Yell,Richland,Secretary of State,,DEM,Susan Inman,12,5,7,0,0
Yell,Waveland,Secretary of State,,DEM,Susan Inman,19,11,8,0,0
Yell,Riley,Secretary of State,,DEM,Susan Inman,35,27,6,1,1
Yell,Rover,Secretary of State,,DEM,Susan Inman,17,15,2,0,0
Yell,Ward,Secretary of State,,DEM,Susan Inman,91,64,23,3,1
Yell,Ions Creek,Secretary of State,,DEM,Susan Inman,1,1,0,0,0
Yell,Bluffton,Secretary of State,,LIB,Christopher Olson,2,1,1,0,0
Yell,Briggsville,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Yell,Centerville,Secretary of State,,LIB,Christopher Olson,9,7,2,0,0
Yell,Compton,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Yell,Crawford,Secretary of State,,LIB,Christopher Olson,5,1,4,0,0
Yell,Danville,Secretary of State,,LIB,Christopher Olson,9,3,6,0,0
Yell,Dardanelle Outside,Secretary of State,,LIB,Christopher Olson,36,10,26,0,0
Yell,Dardanelle Ward 1,Secretary of State,,LIB,Christopher Olson,23,9,14,0,0
Yell,Dardanelle Ward 2,Secretary of State,,LIB,Christopher Olson,8,5,3,0,0
Yell,Dardanelle Ward 3,Secretary of State,,LIB,Christopher Olson,9,0,4,5,0
Yell,Dutch Creek,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Yell,Ferguson,Secretary of State,,LIB,Christopher Olson,8,4,4,0,0
Yell,Galla Rock,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Yell,Gilkey,Secretary of State,,LIB,Christopher Olson,4,2,2,0,0
Yell,Gravelly,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Yell,Herring,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Yell,Lamar,Secretary of State,,LIB,Christopher Olson,10,7,3,0,0
Yell,Magazine 1,Secretary of State,,LIB,Christopher Olson,10,2,8,0,0
Yell,Magazine 2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Yell,Mason,Secretary of State,,LIB,Christopher Olson,2,1,1,0,0
Yell,Mountain,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Yell,Prairie,Secretary of State,,LIB,Christopher Olson,3,1,2,0,0
Yell,Richland,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Yell,Waveland,Secretary of State,,LIB,Christopher Olson,3,3,0,0,0
Yell,Riley,Secretary of State,,LIB,Christopher Olson,5,4,1,0,0
Yell,Rover,Secretary of State,,LIB,Christopher Olson,3,2,1,0,0
Yell,Ward,Secretary of State,,LIB,Christopher Olson,12,9,1,1,1
Yell,Ions Creek,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Yell,Bluffton,State Treasurer,,REP,Treasurer of State Dennis Milligan,51,40,11,0,0
Yell,Briggsville,State Treasurer,,REP,Treasurer of State Dennis Milligan,40,31,9,0,0
Yell,Centerville,State Treasurer,,REP,Treasurer of State Dennis Milligan,155,134,19,0,2
Yell,Compton,State Treasurer,,REP,Treasurer of State Dennis Milligan,26,17,8,1,0
Yell,Crawford,State Treasurer,,REP,Treasurer of State Dennis Milligan,97,14,83,0,0
Yell,Danville,State Treasurer,,REP,Treasurer of State Dennis Milligan,316,130,175,7,4
Yell,Dardanelle Outside,State Treasurer,,REP,Treasurer of State Dennis Milligan,924,262,657,5,0
Yell,Dardanelle Ward 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,322,104,210,7,1
Yell,Dardanelle Ward 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,160,50,106,4,0
Yell,Dardanelle Ward 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,97,26,58,12,1
Yell,Dutch Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,17,8,9,0,0
Yell,Ferguson,State Treasurer,,REP,Treasurer of State Dennis Milligan,297,177,116,4,0
Yell,Galla Rock,State Treasurer,,REP,Treasurer of State Dennis Milligan,60,31,29,0,0
Yell,Gilkey,State Treasurer,,REP,Treasurer of State Dennis Milligan,37,23,14,0,0
Yell,Gravelly,State Treasurer,,REP,Treasurer of State Dennis Milligan,47,36,11,0,0
Yell,Herring,State Treasurer,,REP,Treasurer of State Dennis Milligan,56,20,36,0,0
Yell,Lamar,State Treasurer,,REP,Treasurer of State Dennis Milligan,225,160,58,6,1
Yell,Magazine 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,267,89,174,2,2
Yell,Magazine 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,57,48,7,2,0
Yell,Mason,State Treasurer,,REP,Treasurer of State Dennis Milligan,81,66,15,0,0
Yell,Mountain,State Treasurer,,REP,Treasurer of State Dennis Milligan,49,15,34,0,0
Yell,Prairie,State Treasurer,,REP,Treasurer of State Dennis Milligan,222,81,139,2,0
Yell,Richland,State Treasurer,,REP,Treasurer of State Dennis Milligan,80,40,40,0,0
Yell,Waveland,State Treasurer,,REP,Treasurer of State Dennis Milligan,77,42,34,1,0
Yell,Riley,State Treasurer,,REP,Treasurer of State Dennis Milligan,179,143,34,2,0
Yell,Rover,State Treasurer,,REP,Treasurer of State Dennis Milligan,83,72,10,0,1
Yell,Ward,State Treasurer,,REP,Treasurer of State Dennis Milligan,246,173,68,4,1
Yell,Ions Creek,State Treasurer,,REP,Treasurer of State Dennis Milligan,15,8,7,0,0
Yell,Bluffton,State Treasurer,,LIB,Ashley Ewald,4,2,2,0,0
Yell,Briggsville,State Treasurer,,LIB,Ashley Ewald,6,4,2,0,0
Yell,Centerville,State Treasurer,,LIB,Ashley Ewald,31,30,1,0,0
Yell,Compton,State Treasurer,,LIB,Ashley Ewald,1,1,0,0,0
Yell,Crawford,State Treasurer,,LIB,Ashley Ewald,18,2,16,0,0
Yell,Danville,State Treasurer,,LIB,Ashley Ewald,104,49,51,3,1
Yell,Dardanelle Outside,State Treasurer,,LIB,Ashley Ewald,182,62,117,3,0
Yell,Dardanelle Ward 1,State Treasurer,,LIB,Ashley Ewald,114,42,71,1,0
Yell,Dardanelle Ward 2,State Treasurer,,LIB,Ashley Ewald,66,23,38,5,0
Yell,Dardanelle Ward 3,State Treasurer,,LIB,Ashley Ewald,66,17,41,6,2
Yell,Dutch Creek,State Treasurer,,LIB,Ashley Ewald,6,3,3,0,0
Yell,Ferguson,State Treasurer,,LIB,Ashley Ewald,50,25,25,0,0
Yell,Galla Rock,State Treasurer,,LIB,Ashley Ewald,13,8,5,0,0
Yell,Gilkey,State Treasurer,,LIB,Ashley Ewald,12,7,5,0,0
Yell,Gravelly,State Treasurer,,LIB,Ashley Ewald,12,4,8,0,0
Yell,Herring,State Treasurer,,LIB,Ashley Ewald,2,0,2,0,0
Yell,Lamar,State Treasurer,,LIB,Ashley Ewald,56,40,12,2,2
Yell,Magazine 1,State Treasurer,,LIB,Ashley Ewald,59,21,38,0,0
Yell,Magazine 2,State Treasurer,,LIB,Ashley Ewald,8,5,3,0,0
Yell,Mason,State Treasurer,,LIB,Ashley Ewald,11,7,4,0,0
Yell,Mountain,State Treasurer,,LIB,Ashley Ewald,6,1,5,0,0
Yell,Prairie,State Treasurer,,LIB,Ashley Ewald,23,7,16,0,0
Yell,Richland,State Treasurer,,LIB,Ashley Ewald,6,2,4,0,0
Yell,Waveland,State Treasurer,,LIB,Ashley Ewald,18,12,6,0,0
Yell,Riley,State Treasurer,,LIB,Ashley Ewald,29,25,3,0,1
Yell,Rover,State Treasurer,,LIB,Ashley Ewald,12,11,1,0,0
Yell,Ward,State Treasurer,,LIB,Ashley Ewald,67,47,17,2,1
Yell,Ions Creek,State Treasurer,,LIB,Ashley Ewald,1,1,0,0,0
Yell,Bluffton,Auditor of State,,REP,Auditor Andrea Lea,49,38,11,0,0
Yell,Briggsville,Auditor of State,,REP,Auditor Andrea Lea,35,25,10,0,0
Yell,Centerville,Auditor of State,,REP,Auditor Andrea Lea,159,139,18,0,2
Yell,Compton,Auditor of State,,REP,Auditor Andrea Lea,26,17,8,1,0
Yell,Crawford,Auditor of State,,REP,Auditor Andrea Lea,98,14,84,0,0
Yell,Danville,Auditor of State,,REP,Auditor Andrea Lea,318,128,179,7,4
Yell,Dardanelle Outside,Auditor of State,,REP,Auditor Andrea Lea,940,269,667,4,0
Yell,Dardanelle Ward 1,Auditor of State,,REP,Auditor Andrea Lea,329,107,214,7,1
Yell,Dardanelle Ward 2,Auditor of State,,REP,Auditor Andrea Lea,165,49,110,6,0
Yell,Dardanelle Ward 3,Auditor of State,,REP,Auditor Andrea Lea,109,28,67,13,1
Yell,Dutch Creek,Auditor of State,,REP,Auditor Andrea Lea,17,9,8,0,0
Yell,Ferguson,Auditor of State,,REP,Auditor Andrea Lea,297,180,113,4,0
Yell,Galla Rock,Auditor of State,,REP,Auditor Andrea Lea,63,32,31,0,0
Yell,Gilkey,Auditor of State,,REP,Auditor Andrea Lea,37,23,14,0,0
Yell,Gravelly,Auditor of State,,REP,Auditor Andrea Lea,46,35,11,0,0
Yell,Herring,Auditor of State,,REP,Auditor Andrea Lea,56,19,37,0,0
Yell,Lamar,Auditor of State,,REP,Auditor Andrea Lea,236,167,62,6,1
Yell,Magazine 1,Auditor of State,,REP,Auditor Andrea Lea,279,93,183,2,1
Yell,Magazine 2,Auditor of State,,REP,Auditor Andrea Lea,57,47,8,2,0
Yell,Mason,Auditor of State,,REP,Auditor Andrea Lea,84,68,16,0,0
Yell,Mountain,Auditor of State,,REP,Auditor Andrea Lea,50,16,34,0,0
Yell,Prairie,Auditor of State,,REP,Auditor Andrea Lea,226,83,141,2,0
Yell,Richland,Auditor of State,,REP,Auditor Andrea Lea,77,39,38,0,0
Yell,Waveland,Auditor of State,,REP,Auditor Andrea Lea,76,42,33,1,0
Yell,Riley,Auditor of State,,REP,Auditor Andrea Lea,187,149,35,2,1
Yell,Rover,Auditor of State,,REP,Auditor Andrea Lea,82,71,10,0,1
Yell,Ward,Auditor of State,,REP,Auditor Andrea Lea,248,175,69,3,1
Yell,Ions Creek,Auditor of State,,REP,Auditor Andrea Lea,14,7,7,0,0
Yell,Bluffton,Auditor of State,,LIB,David E. Dinwiddie,3,2,1,0,0
Yell,Briggsville,Auditor of State,,LIB,David E. Dinwiddie,11,9,2,0,0
Yell,Centerville,Auditor of State,,LIB,David E. Dinwiddie,24,22,2,0,0
Yell,Compton,Auditor of State,,LIB,David E. Dinwiddie,1,1,0,0,0
Yell,Crawford,Auditor of State,,LIB,David E. Dinwiddie,16,2,14,0,0
Yell,Danville,Auditor of State,,LIB,David E. Dinwiddie,103,51,49,2,1
Yell,Dardanelle Outside,Auditor of State,,LIB,David E. Dinwiddie,164,53,107,4,0
Yell,Dardanelle Ward 1,Auditor of State,,LIB,David E. Dinwiddie,107,38,68,1,0
Yell,Dardanelle Ward 2,Auditor of State,,LIB,David E. Dinwiddie,61,23,35,3,0
Yell,Dardanelle Ward 3,Auditor of State,,LIB,David E. Dinwiddie,53,15,32,4,2
Yell,Dutch Creek,Auditor of State,,LIB,David E. Dinwiddie,5,2,3,0,0
Yell,Ferguson,Auditor of State,,LIB,David E. Dinwiddie,49,21,28,0,0
Yell,Galla Rock,Auditor of State,,LIB,David E. Dinwiddie,11,8,3,0,0
Yell,Gilkey,Auditor of State,,LIB,David E. Dinwiddie,13,7,5,1,0
Yell,Gravelly,Auditor of State,,LIB,David E. Dinwiddie,12,4,8,0,0
Yell,Herring,Auditor of State,,LIB,David E. Dinwiddie,2,1,1,0,0
Yell,Lamar,Auditor of State,,LIB,David E. Dinwiddie,47,35,8,2,2
Yell,Magazine 1,Auditor of State,,LIB,David E. Dinwiddie,50,19,30,0,1
Yell,Magazine 2,Auditor of State,,LIB,David E. Dinwiddie,8,6,2,0,0
Yell,Mason,Auditor of State,,LIB,David E. Dinwiddie,7,4,3,0,0
Yell,Mountain,Auditor of State,,LIB,David E. Dinwiddie,5,0,5,0,0
Yell,Prairie,Auditor of State,,LIB,David E. Dinwiddie,17,4,13,0,0
Yell,Richland,Auditor of State,,LIB,David E. Dinwiddie,9,3,6,0,0
Yell,Waveland,Auditor of State,,LIB,David E. Dinwiddie,20,13,7,0,0
Yell,Riley,Auditor of State,,LIB,David E. Dinwiddie,17,16,1,0,0
Yell,Rover,Auditor of State,,LIB,David E. Dinwiddie,13,12,1,0,0
Yell,Ward,Auditor of State,,LIB,David E. Dinwiddie,63,43,16,3,1
Yell,Ions Creek,Auditor of State,,LIB,David E. Dinwiddie,2,2,0,0,0
Yell,Bluffton,Commissioner of State Lands,,REP,Tommy Land,46,37,9,0,0
Yell,Briggsville,Commissioner of State Lands,,REP,Tommy Land,32,24,8,0,0
Yell,Centerville,Commissioner of State Lands,,REP,Tommy Land,130,110,18,0,2
Yell,Compton,Commissioner of State Lands,,REP,Tommy Land,25,16,8,1,0
Yell,Crawford,Commissioner of State Lands,,REP,Tommy Land,89,11,78,0,0
Yell,Danville,Commissioner of State Lands,,REP,Tommy Land,256,106,143,4,3
Yell,Dardanelle Outside,Commissioner of State Lands,,REP,Tommy Land,831,241,587,3,0
Yell,Dardanelle Ward 1,Commissioner of State Lands,,REP,Tommy Land,272,89,178,4,1
Yell,Dardanelle Ward 2,Commissioner of State Lands,,REP,Tommy Land,133,40,90,3,0
Yell,Dardanelle Ward 3,Commissioner of State Lands,,REP,Tommy Land,67,17,41,8,1
Yell,Dutch Creek,Commissioner of State Lands,,REP,Tommy Land,15,8,7,0,0
Yell,Ferguson,Commissioner of State Lands,,REP,Tommy Land,262,155,103,4,0
Yell,Galla Rock,Commissioner of State Lands,,REP,Tommy Land,53,27,26,0,0
Yell,Gilkey,Commissioner of State Lands,,REP,Tommy Land,36,21,14,1,0
Yell,Gravelly,Commissioner of State Lands,,REP,Tommy Land,42,32,10,0,0
Yell,Herring,Commissioner of State Lands,,REP,Tommy Land,52,19,33,0,0
Yell,Lamar,Commissioner of State Lands,,REP,Tommy Land,200,141,52,6,1
Yell,Magazine 1,Commissioner of State Lands,,REP,Tommy Land,247,85,159,2,1
Yell,Magazine 2,Commissioner of State Lands,,REP,Tommy Land,45,36,7,2,0
Yell,Mason,Commissioner of State Lands,,REP,Tommy Land,78,63,15,0,0
Yell,Mountain,Commissioner of State Lands,,REP,Tommy Land,43,12,31,0,0
Yell,Prairie,Commissioner of State Lands,,REP,Tommy Land,205,74,129,2,0
Yell,Richland,Commissioner of State Lands,,REP,Tommy Land,74,38,36,0,0
Yell,Waveland,Commissioner of State Lands,,REP,Tommy Land,74,40,33,1,0
Yell,Riley,Commissioner of State Lands,,REP,Tommy Land,166,136,29,1,0
Yell,Rover,Commissioner of State Lands,,REP,Tommy Land,72,64,8,0,0
Yell,Ward,Commissioner of State Lands,,REP,Tommy Land,215,152,60,3,0
Yell,Ions Creek,Commissioner of State Lands,,REP,Tommy Land,13,6,7,0,0
Yell,Bluffton,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0
Yell,Briggsville,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Yell,Centerville,Commissioner of State Lands,,LIB,T.J. Campbell,12,11,1,0,0
Yell,Compton,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Yell,Crawford,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,2,0,0
Yell,Danville,Commissioner of State Lands,,LIB,T.J. Campbell,14,7,7,0,0
Yell,Dardanelle Outside,Commissioner of State Lands,,LIB,T.J. Campbell,30,13,17,0,0
Yell,Dardanelle Ward 1,Commissioner of State Lands,,LIB,T.J. Campbell,19,7,12,0,0
Yell,Dardanelle Ward 2,Commissioner of State Lands,,LIB,T.J. Campbell,13,6,6,1,0
Yell,Dardanelle Ward 3,Commissioner of State Lands,,LIB,T.J. Campbell,10,1,6,2,1
Yell,Dutch Creek,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Yell,Ferguson,Commissioner of State Lands,,LIB,T.J. Campbell,13,10,3,0,0
Yell,Galla Rock,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,2,0,0
Yell,Gilkey,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,2,0,0
Yell,Gravelly,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Yell,Herring,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Yell,Lamar,Commissioner of State Lands,,LIB,T.J. Campbell,8,6,2,0,0
Yell,Magazine 1,Commissioner of State Lands,,LIB,T.J. Campbell,11,4,7,0,0
Yell,Magazine 2,Commissioner of State Lands,,LIB,T.J. Campbell,2,2,0,0,0
Yell,Mason,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Yell,Mountain,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,1,0,0
Yell,Prairie,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,2,0,0
Yell,Richland,Commissioner of State Lands,,LIB,T.J. Campbell,2,2,0,0,0
Yell,Waveland,Commissioner of State Lands,,LIB,T.J. Campbell,3,3,0,0,0
Yell,Riley,Commissioner of State Lands,,LIB,T.J. Campbell,7,7,0,0,0
Yell,Rover,Commissioner of State Lands,,LIB,T.J. Campbell,3,2,0,0,1
Yell,Ward,Commissioner of State Lands,,LIB,T.J. Campbell,13,7,4,1,1
Yell,Ions Creek,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Yell,Bluffton,Commissioner of State Lands,,DEM,Larry Williams,7,5,2,0,0
Yell,Briggsville,Commissioner of State Lands,,DEM,Larry Williams,12,9,3,0,0
Yell,Centerville,Commissioner of State Lands,,DEM,Larry Williams,45,43,2,0,0
Yell,Compton,Commissioner of State Lands,,DEM,Larry Williams,2,2,0,0,0
Yell,Crawford,Commissioner of State Lands,,DEM,Larry Williams,22,5,17,0,0
Yell,Danville,Commissioner of State Lands,,DEM,Larry Williams,155,69,78,6,2
Yell,Dardanelle Outside,Commissioner of State Lands,,DEM,Larry Williams,246,71,170,5,0
Yell,Dardanelle Ward 1,Commissioner of State Lands,,DEM,Larry Williams,155,52,99,4,0
Yell,Dardanelle Ward 2,Commissioner of State Lands,,DEM,Larry Williams,79,25,49,5,0
Yell,Dardanelle Ward 3,Commissioner of State Lands,,DEM,Larry Williams,87,25,54,7,1
Yell,Dutch Creek,Commissioner of State Lands,,DEM,Larry Williams,6,2,4,0,0
Yell,Ferguson,Commissioner of State Lands,,DEM,Larry Williams,71,36,35,0,0
Yell,Galla Rock,Commissioner of State Lands,,DEM,Larry Williams,19,14,5,0,0
Yell,Gilkey,Commissioner of State Lands,,DEM,Larry Williams,13,10,3,0,0
Yell,Gravelly,Commissioner of State Lands,,DEM,Larry Williams,15,6,9,0,0
Yell,Herring,Commissioner of State Lands,,DEM,Larry Williams,7,2,5,0,0
Yell,Lamar,Commissioner of State Lands,,DEM,Larry Williams,78,58,16,2,2
Yell,Magazine 1,Commissioner of State Lands,,DEM,Larry Williams,72,23,48,0,1
Yell,Magazine 2,Commissioner of State Lands,,DEM,Larry Williams,18,15,3,0,0
Yell,Mason,Commissioner of State Lands,,DEM,Larry Williams,13,9,4,0,0
Yell,Mountain,Commissioner of State Lands,,DEM,Larry Williams,10,3,7,0,0
Yell,Prairie,Commissioner of State Lands,,DEM,Larry Williams,37,13,24,0,0
Yell,Richland,Commissioner of State Lands,,DEM,Larry Williams,9,1,8,0,0
Yell,Waveland,Commissioner of State Lands,,DEM,Larry Williams,20,12,8,0,0
Yell,Riley,Commissioner of State Lands,,DEM,Larry Williams,37,27,8,1,1
Yell,Rover,Commissioner of State Lands,,DEM,Larry Williams,20,17,3,0,0
Yell,Ward,Commissioner of State Lands,,DEM,Larry Williams,87,61,23,2,1
Yell,Ions Creek,Commissioner of State Lands,,DEM,Larry Williams,2,2,0,0,0
Yell,Bluffton,State Representative District 21,,DEM,Stele Wayne James,26,19,7,0,0
Yell,Briggsville,State Representative District 21,,DEM,Stele Wayne James,5,3,2,0,0
Yell,Crawford,State Representative District 21,,DEM,Stele Wayne James,25,5,20,0,0
Yell,Gravelly,State Representative District 21,,DEM,Stele Wayne James,22,12,10,0,0
Yell,Ions Creek,State Representative District 21,,DEM,Stele Wayne James,2,2,0,0,0
