county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Fulton,ABSENTEE,State Representative District 61,,DEM,Representative Scott Baltz,26,26,0,0,0
Fulton,BENTON/UNION,State Representative District 61,,REP,Marsh Davis,361,0,0,251,110
Fulton,VIDETTE/BIG CREEK,State Representative District 61,,REP,Marsh Davis,174,0,0,58,116
Fulton,CLEVELAND,State Representative District 61,,REP,Marsh Davis,68,0,0,26,42
Fulton,FULTON/MT CALM,State Representative District 61,,REP,Marsh Davis,217,0,0,74,143
Fulton,MAMMOTH SPRING/AFTON,State Representative District 61,,REP,Marsh Davis,428,0,0,183,245
Fulton,MYATT,State Representative District 61,,REP,Marsh Davis,33,0,0,12,21
Fulton,PLEASANT RIDGE,State Representative District 61,,REP,Marsh Davis,206,0,0,94,112
Fulton,CHEROKEE VILLAGE,State Representative District 61,,REP,Marsh Davis,181,0,0,58,123
Fulton,SOUTHFORK/WILSON,State Representative District 61,,REP,Marsh Davis,139,0,0,84,55
Fulton,STRAWBERRY,State Representative District 61,,REP,Marsh Davis,146,0,0,61,85
Fulton,WASHINGTON,State Representative District 61,,REP,Marsh Davis,72,0,0,38,34
Fulton,ABSENTEE,State Representative District 61,,REP,Marsh Davis,52,52,0,0,0
Fulton,BENTON/UNION,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,464,0,0,329,135
Fulton,VIDETTE/BIG CREEK,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,101,0,0,30,71
Fulton,CLEVELAND,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,74,0,0,26,48
Fulton,FULTON/MT CALM,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,178,0,0,52,126
Fulton,MAMMOTH SPRING/AFTON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,395,0,0,176,219
Fulton,MYATT,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,34,0,0,5,29
Fulton,PLEASANT RIDGE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,166,0,0,79,87
Fulton,CHEROKEE VILLAGE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,133,0,0,51,82
Fulton,SOUTHFORK/WILSON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,135,0,0,82,53
Fulton,STRAWBERRY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,122,0,0,59,63
Fulton,WASHINGTON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,71,0,0,26,45
Fulton,ABSENTEE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,34,34,0,0,0
Fulton,BENTON/UNION,State Supreme Court Associate Justice Position 3,,NON,David Sterling,306,0,0,223,83
Fulton,VIDETTE/BIG CREEK,State Supreme Court Associate Justice Position 3,,NON,David Sterling,113,0,0,29,84
Fulton,CLEVELAND,State Supreme Court Associate Justice Position 3,,NON,David Sterling,41,0,0,15,26
Fulton,FULTON/MT CALM,State Supreme Court Associate Justice Position 3,,NON,David Sterling,100,0,0,38,62
Fulton,MAMMOTH SPRING/AFTON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,265,0,0,113,152
Fulton,MYATT,State Supreme Court Associate Justice Position 3,,NON,David Sterling,29,0,0,10,19
Fulton,PLEASANT RIDGE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,128,0,0,56,72
Fulton,CHEROKEE VILLAGE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,116,0,0,37,79
Fulton,SOUTHFORK/WILSON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,100,0,0,47,53
Fulton,STRAWBERRY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,92,0,0,47,45
Fulton,WASHINGTON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,50,0,0,28,22
Fulton,ABSENTEE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,35,35,0,0,0
Fulton,BENTON/UNION,County Judge,,DEM,Darrell Zimmer,585,0,0,450,135
Fulton,VIDETTE/BIG CREEK,County Judge,,DEM,Darrell Zimmer,123,0,0,28,95
Fulton,CLEVELAND,County Judge,,DEM,Darrell Zimmer,78,0,0,25,53
Fulton,FULTON/MT CALM,County Judge,,DEM,Darrell Zimmer,220,0,0,65,155
Fulton,MAMMOTH SPRING/AFTON,County Judge,,DEM,Darrell Zimmer,253,0,0,132,121
Fulton,MYATT,County Judge,,DEM,Darrell Zimmer,30,0,0,4,26
Fulton,PLEASANT RIDGE,County Judge,,DEM,Darrell Zimmer,129,0,0,55,74
Fulton,CHEROKEE VILLAGE,County Judge,,DEM,Darrell Zimmer,88,0,0,33,55
Fulton,SOUTHFORK/WILSON,County Judge,,DEM,Darrell Zimmer,114,0,0,70,44
Fulton,STRAWBERRY,County Judge,,DEM,Darrell Zimmer,96,0,0,59,37
Fulton,WASHINGTON,County Judge,,DEM,Darrell Zimmer,80,0,0,33,47
Fulton,ABSENTEE,County Judge,,DEM,Darrell Zimmer,25,25,0,0,0
Fulton,BENTON/UNION,County Judge,,REP,Jim Kendrick,316,0,0,213,103
Fulton,VIDETTE/BIG CREEK,County Judge,,REP,Jim Kendrick,139,0,0,50,89
Fulton,CLEVELAND,County Judge,,REP,Jim Kendrick,53,0,0,23,30
Fulton,FULTON/MT CALM,County Judge,,REP,Jim Kendrick,145,0,0,52,93
Fulton,MAMMOTH SPRING/AFTON,County Judge,,REP,Jim Kendrick,496,0,0,201,295
Fulton,MYATT,County Judge,,REP,Jim Kendrick,40,0,0,12,28
Fulton,PLEASANT RIDGE,County Judge,,REP,Jim Kendrick,199,0,0,96,103
Fulton,CHEROKEE VILLAGE,County Judge,,REP,Jim Kendrick,203,0,0,71,132
Fulton,SOUTHFORK/WILSON,County Judge,,REP,Jim Kendrick,160,0,0,86,74
Fulton,STRAWBERRY,County Judge,,REP,Jim Kendrick,142,0,0,58,84
Fulton,WASHINGTON,County Judge,,REP,Jim Kendrick,63,0,0,33,30
Fulton,ABSENTEE,County Judge,,REP,Jim Kendrick,54,54,0,0,0
Fulton,BENTON/UNION,JP Dist 3,,DEM,Burton Yarnell,68,0,0,54,14
Fulton,CLEVELAND,JP Dist 3,,DEM,Burton Yarnell,77,0,0,27,50
Fulton,STRAWBERRY,JP Dist 3,,DEM,Burton Yarnell,90,0,0,55,35
Fulton,ABSENTEE,JP Dist 3,,DEM,Burton Yarnell,3,3,0,0,0
Fulton,BENTON/UNION,JP Dist 3,,REP,Gene McBride,39,0,0,29,10
Fulton,CLEVELAND,JP Dist 3,,REP,Gene McBride,45,0,0,18,27
Fulton,STRAWBERRY,JP Dist 3,,REP,Gene McBride,117,0,0,45,72
Fulton,ABSENTEE,JP Dist 3,,REP,Gene McBride,3,3,0,0,0
Fulton,BENTON/UNION,JP Dist 5,,DEM,Johnny Moody,272,0,0,208,64
Fulton,STRAWBERRY,JP Dist 5,,DEM,Johnny Moody,0,0,0,0,0
Fulton,ABSENTEE,JP Dist 5,,DEM,Johnny Moody,9,9,0,0,0
Fulton,BENTON/UNION,JP Dist 5,,REP,Randy L. Wilson,175,0,0,118,57
Fulton,STRAWBERRY,JP Dist 5,,REP,Randy L. Wilson,0,0,0,0,0
Fulton,ABSENTEE,JP Dist 5,,REP,Randy L. Wilson,3,3,0,0,0
Fulton,PLEASANT RIDGE,JP Dist 7,,DEM,Tesa Bishop Nelson,111,0,0,43,68
Fulton,CHEROKEE VILLAGE,JP Dist 7,,DEM,Tesa Bishop Nelson,1,0,0,0,1
Fulton,SOUTHFORK/WILSON,JP Dist 7,,DEM,Tesa Bishop Nelson,91,0,0,59,32
Fulton,STRAWBERRY,JP Dist 7,,DEM,Tesa Bishop Nelson,11,0,0,7,4
Fulton,ABSENTEE,JP Dist 7,,DEM,Tesa Bishop Nelson,0,0,0,0,0
Fulton,PLEASANT RIDGE,JP Dist 7,,REP,Ray Matthew,156,0,0,79,77
Fulton,CHEROKEE VILLAGE,JP Dist 7,,REP,Ray Matthew,1,0,0,0,1
Fulton,SOUTHFORK/WILSON,JP Dist 7,,REP,Ray Matthew,95,0,0,51,44
Fulton,STRAWBERRY,JP Dist 7,,REP,Ray Matthew,18,0,0,10,8
Fulton,ABSENTEE,JP Dist 7,,REP,Ray Matthew,5,5,0,0,0
Fulton,MAMMOTH SPRING/AFTON,JP Dist 9,,DEM,Jimmy Marler,126,0,0,42,84
Fulton,ABSENTEE,JP Dist 9,,DEM,Jimmy Marler,1,1,0,0,0
Fulton,MAMMOTH SPRING/AFTON,JP Dist 9,,REP,Charles R. Kendrick,190,0,0,89,101
Fulton,ABSENTEE,JP Dist 9,,REP,Charles R. Kendrick,4,4,0,0,0
Fulton,BENTON/UNION,County & Circuit Clerk,,DEM,Vickie Bishop,769,0,0,567,202
Fulton,VIDETTE/BIG CREEK,County & Circuit Clerk,,DEM,Vickie Bishop,171,0,0,41,130
Fulton,CLEVELAND,County & Circuit Clerk,,DEM,Vickie Bishop,109,0,0,36,73
Fulton,FULTON/MT CALM,County & Circuit Clerk,,DEM,Vickie Bishop,281,0,0,82,199
Fulton,MAMMOTH SPRING/AFTON,County & Circuit Clerk,,DEM,Vickie Bishop,603,0,0,266,337
Fulton,MYATT,County & Circuit Clerk,,DEM,Vickie Bishop,58,0,0,11,47
Fulton,PLEASANT RIDGE,County & Circuit Clerk,,DEM,Vickie Bishop,262,0,0,122,140
Fulton,CHEROKEE VILLAGE,County & Circuit Clerk,,DEM,Vickie Bishop,188,0,0,72,116
Fulton,SOUTHFORK/WILSON,County & Circuit Clerk,,DEM,Vickie Bishop,229,0,0,125,104
Fulton,STRAWBERRY,County & Circuit Clerk,,DEM,Vickie Bishop,188,0,0,96,92
Fulton,WASHINGTON,County & Circuit Clerk,,DEM,Vickie Bishop,104,0,0,43,61
Fulton,ABSENTEE,County & Circuit Clerk,,DEM,Vickie Bishop,62,62,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City of MS Mayor,,IND,Charles Vaughn,167,0,0,67,100
Fulton,ABSENTEE,City of MS Mayor,,IND,Charles Vaughn,11,11,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City of MS Mayor,,IND,Jean Pace,167,0,0,83,84
Fulton,ABSENTEE,City of MS Mayor,,IND,Jean Pace,6,6,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City MS Alderman W1 P2,,IND,Wilma Rogers,144,0,0,72,72
Fulton,ABSENTEE,City MS Alderman W1 P2,,IND,Wilma Rogers,14,14,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City MS Alderman W1 P2,,IND,Adam Davis,188,0,0,78,110
Fulton,ABSENTEE,City MS Alderman W1 P2,,IND,Adam Davis,3,3,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City MS Alderman W2 P1,,IND,Frankie Joan Baker,179,0,0,77,102
Fulton,ABSENTEE,City MS Alderman W2 P1,,IND,Frankie Joan Baker,15,15,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City MS Alderman W2 P1,,IND,Carla Parnell,144,0,0,70,74
Fulton,ABSENTEE,City MS Alderman W2 P1,,IND,Carla Parnell,2,2,0,0,0
Fulton,CHEROKEE VILLAGE,City CV Mayor,,IND,Russ Stokes,173,0,0,63,110
Fulton,ABSENTEE,City CV Mayor,,IND,Russ Stokes,6,6,0,0,0
Fulton,CHEROKEE VILLAGE,City CV Mayor,,IND,Darryl Matson,113,0,0,34,79
Fulton,ABSENTEE,City CV Mayor,,IND,Darryl Matson,0,0,0,0,0
Fulton,CHEROKEE VILLAGE,City CV City Clerk,,IND,Deb Weichinger,165,0,0,58,107
Fulton,ABSENTEE,City CV City Clerk,,IND,Deb Weichinger,6,6,0,0,0
Fulton,CHEROKEE VILLAGE,City CV City Clerk,,IND,Billie J. Suiters,93,0,0,32,61
Fulton,ABSENTEE,City CV City Clerk,,IND,Billie J. Suiters,0,0,0,0,0
Fulton,CHEROKEE VILLAGE,City CV Alderman W3 P2,,IND,Stephen D. Thompson,202,0,0,70,132
Fulton,ABSENTEE,City CV Alderman W3 P2,,IND,Stephen D. Thompson,6,6,0,0,0
Fulton,CHEROKEE VILLAGE,City CV Alderman W3 P2,,IND,Paul R. Huensch,69,0,0,24,45
Fulton,ABSENTEE,City CV Alderman W3 P2,,IND,Paul R. Huensch,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Mayor,,IND,Ernie Rose,10,0,0,6,4
Fulton,ABSENTEE,City Hardy Mayor,,IND,Ernie Rose,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Mayor,,IND,Nina A. Thornton,2,0,0,2,0
Fulton,ABSENTEE,City Hardy Mayor,,IND,Nina A. Thornton,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Mayor,,IND,Jason Jackson,1,0,0,1,0
Fulton,ABSENTEE,City Hardy Mayor,,IND,Jason Jackson,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Mayor,,IND,Timothy Francis Seager,1,0,0,1,0
Fulton,ABSENTEE,City Hardy Mayor,,IND,Timothy Francis Seager,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W1 P1,,IND,Vickie J. Rice,6,0,0,6,0
Fulton,ABSENTEE,City Hardy Alderman W1 P1,,IND,Vickie J. Rice,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W1 P1,,IND,Bob Gilliland,7,0,0,3,4
Fulton,ABSENTEE,City Hardy Alderman W1 P1,,IND,Bob Gilliland,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W1 P2,,IND,Laura J. Smith,2,0,0,1,1
Fulton,ABSENTEE,City Hardy Alderman W1 P2,,IND,Laura J. Smith,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W1 P2,,IND,Penny Mendes Allen,11,0,0,8,3
Fulton,ABSENTEE,City Hardy Alderman W1 P2,,IND,Penny Mendes Allen,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W2 P1,,IND,Bruce Thurow,5,0,0,3,2
Fulton,ABSENTEE,City Hardy Alderman W2 P1,,IND,Bruce Thurow,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W2 P1,,IND,Nimmi Desai,8,0,0,6,2
Fulton,ABSENTEE,City Hardy Alderman W2 P1,,IND,Nimmi Desai,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W2 P2,,IND,David Bathrick,4,0,0,2,2
Fulton,ABSENTEE,City Hardy Alderman W2 P2,,IND,David Bathrick,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W2 P2,,IND,Matthew Coggins,8,0,0,6,2
Fulton,ABSENTEE,City Hardy Alderman W2 P2,,IND,Matthew Coggins,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W3 P1,,IND,Mark Gordon,4,0,0,3,1
Fulton,ABSENTEE,City Hardy Alderman W3 P1,,IND,Mark Gordon,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W3 P1,,IND,Tracie Moore,8,0,0,5,3
Fulton,ABSENTEE,City Hardy Alderman W3 P1,,IND,Tracie Moore,0,0,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W3 P2,,IND,Sue Taylor,7,0,0,5,2
Fulton,ABSENTEE,City Hardy Alderman W3 P2,,IND,Sue Taylor,2,2,0,0,0
Fulton,MAMMOTH SPRING/AFTON,City Hardy Alderman W3 P2,,IND,Raymond Hicks,6,0,0,4,2
Fulton,ABSENTEE,City Hardy Alderman W3 P2,,IND,Raymond Hicks,0,0,0,0,0
Fulton,STRAWBERRY,City HSB Mayor,,IND,Marty McKnight,1,0,0,1,0
Fulton,ABSENTEE,City HSB Mayor,,IND,Marty McKnight,0,0,0,0,0
Fulton,STRAWBERRY,City HSB Mayor,,IND,Craig M. Huckaby,1,0,0,1,0
Fulton,ABSENTEE,City HSB Mayor,,IND,Craig M. Huckaby,0,0,0,0,0
Fulton,PLEASANT RIDGE,City of Ash Flat Mayor,,IND,Larry Fowler,3,0,0,0,3
Fulton,ABSENTEE,City of Ash Flat Mayor,,IND,Larry Fowler,1,1,0,0,0
Fulton,BENTON/UNION,City Salem Mayor,,DEM,Mayor Daniel Busch,343,0,0,255,88
Fulton,ABSENTEE,City Salem Mayor,,DEM,Mayor Daniel Busch,6,6,0,0,0
Fulton,FULTON/MT CALM,City Viola Mayor,,IND,Lowell (Jackie) Estes,76,0,0,18,58
Fulton,ABSENTEE,City Viola Mayor,,IND,Lowell (Jackie) Estes,3,3,0,0,0
Fulton,BENTON/UNION,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,721,0,0,521,200
Fulton,VIDETTE/BIG CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,225,0,0,69,156
Fulton,CLEVELAND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,104,0,0,35,69
Fulton,FULTON/MT CALM,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,288,0,0,89,199
Fulton,MAMMOTH SPRING/AFTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,588,0,0,265,323
Fulton,MYATT,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,59,0,0,15,44
Fulton,PLEASANT RIDGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,270,0,0,122,148
Fulton,CHEROKEE VILLAGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,242,0,0,80,162
Fulton,SOUTHFORK/WILSON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,211,0,0,123,88
Fulton,STRAWBERRY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,197,0,0,95,102
Fulton,WASHINGTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,109,0,0,50,59
Fulton,ABSENTEE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,67,67,0,0,0
Fulton,BENTON/UNION,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,139,0,0,107,32
Fulton,VIDETTE/BIG CREEK,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,31,0,0,9,22
Fulton,CLEVELAND,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,23,0,0,12,11
Fulton,FULTON/MT CALM,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,50,0,0,25,25
Fulton,MAMMOTH SPRING/AFTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,128,0,0,56,72
Fulton,MYATT,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,0,0,1,7
Fulton,PLEASANT RIDGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,44,0,0,18,26
Fulton,CHEROKEE VILLAGE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,45,0,0,21,24
Fulton,SOUTHFORK/WILSON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,46,0,0,20,26
Fulton,STRAWBERRY,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,34,0,0,20,14
Fulton,WASHINGTON,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,31,0,0,13,18
Fulton,ABSENTEE,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,9,9,0,0,0
Fulton,BENTON/UNION,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,488,0,0,336,152
Fulton,VIDETTE/BIG CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,111,0,0,41,70
Fulton,CLEVELAND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,70,0,0,21,49
Fulton,FULTON/MT CALM,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,159,0,0,45,114
Fulton,MAMMOTH SPRING/AFTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,415,0,0,184,231
Fulton,MYATT,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,31,0,0,6,25
Fulton,PLEASANT RIDGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,188,0,0,88,100
Fulton,CHEROKEE VILLAGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,173,0,0,59,114
Fulton,SOUTHFORK/WILSON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,155,0,0,88,67
Fulton,STRAWBERRY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,139,0,0,79,60
Fulton,WASHINGTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,65,0,0,27,38
Fulton,ABSENTEE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,40,40,0,0,0
Fulton,BENTON/UNION,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,386,0,0,301,85
Fulton,VIDETTE/BIG CREEK,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,141,0,0,34,107
Fulton,CLEVELAND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,56,0,0,25,31
Fulton,FULTON/MT CALM,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,180,0,0,64,116
Fulton,MAMMOTH SPRING/AFTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,306,0,0,137,169
Fulton,MYATT,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,38,0,0,10,28
Fulton,PLEASANT RIDGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,132,0,0,58,74
Fulton,CHEROKEE VILLAGE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,113,0,0,43,70
Fulton,SOUTHFORK/WILSON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,104,0,0,57,47
Fulton,STRAWBERRY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,99,0,0,38,61
Fulton,WASHINGTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,74,0,0,34,40
Fulton,ABSENTEE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,32,32,0,0,0
Fulton,BENTON/UNION,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,607,0,0,452,155
Fulton,VIDETTE/BIG CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,166,0,0,46,120
Fulton,CLEVELAND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,90,0,0,30,60
Fulton,FULTON/MT CALM,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,230,0,0,77,153
Fulton,MAMMOTH SPRING/AFTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,504,0,0,236,268
Fulton,MYATT,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,45,0,0,12,33
Fulton,PLEASANT RIDGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,206,0,0,96,110
