county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Polk,Ink,Auditor of State,,REP,Auditor Andrea Lea,113,69,38,5,1
Polk,Board Camp,Auditor of State,,REP,Auditor Andrea Lea,275,153,118,3,1
Polk,Cherry Hill,Auditor of State,,REP,Auditor Andrea Lea,196,105,89,2,0
Polk,Big Fork,Auditor of State,,REP,Auditor Andrea Lea,66,34,29,3,0
Polk,Dallas Valley,Auditor of State,,REP,Auditor Andrea Lea,627,194,405,25,3
Polk,Shady Grove,Auditor of State,,REP,Auditor Andrea Lea,302,121,169,11,1
Polk,Rocky,Auditor of State,,REP,Auditor Andrea Lea,110,32,76,2,0
Polk,Potter,Auditor of State,,REP,Auditor Andrea Lea,387,118,256,12,1
Polk,Hatfield,Auditor of State,,REP,Auditor Andrea Lea,306,197,99,10,0
Polk,Cove,Auditor of State,,REP,Auditor Andrea Lea,284,203,72,9,0
Polk,Vandervoort,Auditor of State,,REP,Auditor Andrea Lea,132,81,50,1,0
Polk,Wickes,Auditor of State,,REP,Auditor Andrea Lea,240,153,80,6,1
Polk,Grannis,Auditor of State,,REP,Auditor Andrea Lea,146,127,18,1,0
Polk,Precinct 1,Commissioner of State Lands,,REP,Tommy Land,396,146,232,17,1
Polk,Precinct 2,Commissioner of State Lands,,REP,Tommy Land,446,151,273,20,2
Polk,Precinct 3,Commissioner of State Lands,,REP,Tommy Land,437,168,253,12,4
Polk,Acorn,Commissioner of State Lands,,REP,Tommy Land,503,238,251,13,1
Polk,Ink,Commissioner of State Lands,,REP,Tommy Land,110,67,37,5,1
Polk,Board Camp,Commissioner of State Lands,,REP,Tommy Land,272,153,114,3,2
Polk,Cherry Hill,Commissioner of State Lands,,REP,Tommy Land,182,98,82,2,0
Polk,Big Fork,Commissioner of State Lands,,REP,Tommy Land,63,32,28,3,0
Polk,Dallas Valley,Commissioner of State Lands,,REP,Tommy Land,578,187,368,21,2
Polk,Shady Grove,Commissioner of State Lands,,REP,Tommy Land,274,106,157,10,1
Polk,Rocky,Commissioner of State Lands,,REP,Tommy Land,98,28,68,1,1
Polk,Potter,Commissioner of State Lands,,REP,Tommy Land,359,108,238,12,1
Polk,Hatfield,Commissioner of State Lands,,REP,Tommy Land,293,185,99,9,0
Polk,Cove,Commissioner of State Lands,,REP,Tommy Land,269,194,67,8,0
Polk,Vandervoort,Commissioner of State Lands,,REP,Tommy Land,128,80,47,1,0
Polk,Wickes,Commissioner of State Lands,,REP,Tommy Land,228,143,78,6,1
Polk,Grannis,Commissioner of State Lands,,REP,Tommy Land,143,125,17,1,0
Polk,Precinct 1,Commissioner of State Lands,,DEM,Larry Williams,97,32,63,2,0
Polk,Precinct 2,Commissioner of State Lands,,DEM,Larry Williams,134,49,75,10,0
Polk,Precinct 3,Commissioner of State Lands,,DEM,Larry Williams,155,59,88,8,0
Polk,Acorn,Commissioner of State Lands,,DEM,Larry Williams,68,29,34,5,0
Polk,Ink,Commissioner of State Lands,,DEM,Larry Williams,27,11,13,3,0
Polk,Board Camp,Commissioner of State Lands,,DEM,Larry Williams,39,20,19,0,0
Polk,Cherry Hill,Commissioner of State Lands,,DEM,Larry Williams,44,17,26,1,0
Polk,Big Fork,Commissioner of State Lands,,DEM,Larry Williams,9,6,3,0,0
Polk,Dallas Valley,Commissioner of State Lands,,DEM,Larry Williams,115,26,80,8,1
Polk,Shady Grove,Commissioner of State Lands,,DEM,Larry Williams,51,23,28,0,0
Polk,Rocky,Commissioner of State Lands,,DEM,Larry Williams,30,9,20,1,0
Polk,Potter,Commissioner of State Lands,,DEM,Larry Williams,103,34,65,4,0
Polk,Hatfield,Commissioner of State Lands,,DEM,Larry Williams,63,44,14,5,0
Polk,Cove,Commissioner of State Lands,,DEM,Larry Williams,47,26,20,1,0
Polk,Vandervoort,Commissioner of State Lands,,DEM,Larry Williams,20,9,11,0,0
Polk,Wickes,Commissioner of State Lands,,DEM,Larry Williams,35,28,6,1,0
Polk,Grannis,Commissioner of State Lands,,DEM,Larry Williams,28,23,5,0,0
Polk,Precinct 1,Commissioner of State Lands,,LIB,T.J. Campbell,27,17,9,1,0
Polk,Precinct 2,Commissioner of State Lands,,LIB,T.J. Campbell,24,12,12,0,0
Polk,Precinct 3,Commissioner of State Lands,,LIB,T.J. Campbell,24,13,10,1,0
Polk,Acorn,Commissioner of State Lands,,LIB,T.J. Campbell,18,10,8,0,0
Polk,Ink,Commissioner of State Lands,,LIB,T.J. Campbell,3,2,1,0,0
Polk,Board Camp,Commissioner of State Lands,,LIB,T.J. Campbell,10,6,4,0,0
Polk,Cherry Hill,Commissioner of State Lands,,LIB,T.J. Campbell,13,9,4,0,0
Polk,Big Fork,Commissioner of State Lands,,LIB,T.J. Campbell,3,1,2,0,0
Polk,Dallas Valley,Commissioner of State Lands,,LIB,T.J. Campbell,18,8,9,1,0
Polk,Shady Grove,Commissioner of State Lands,,LIB,T.J. Campbell,13,6,7,0,0
Polk,Rocky,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,4,0,0
Polk,Potter,Commissioner of State Lands,,LIB,T.J. Campbell,16,5,9,2,0
Polk,Hatfield,Commissioner of State Lands,,LIB,T.J. Campbell,10,6,4,0,0
Polk,Cove,Commissioner of State Lands,,LIB,T.J. Campbell,11,9,2,0,0
Polk,Vandervoort,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Polk,Wickes,Commissioner of State Lands,,LIB,T.J. Campbell,3,2,1,0,0
Polk,Grannis,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Polk,Precinct 1,State Senate District 10,,LIB,Bobbi Hicks,246,101,136,8,1
Polk,Precinct 2,State Senate District 10,,LIB,Bobbi Hicks,262,101,151,8,2
Polk,Precinct 3,State Senate District 10,,LIB,Bobbi Hicks,242,93,139,8,2
Polk,Acorn,State Senate District 10,,LIB,Bobbi Hicks,331,160,155,15,1
Polk,Ink,State Senate District 10,,LIB,Bobbi Hicks,71,39,30,2,0
Polk,Board Camp,State Senate District 10,,LIB,Bobbi Hicks,175,90,81,3,1
Polk,Cherry Hill,State Senate District 10,,LIB,Bobbi Hicks,115,66,47,2,0
Polk,Big Fork,State Senate District 10,,LIB,Bobbi Hicks,40,23,16,1,0
Polk,Dallas Valley,State Senate District 10,,LIB,Bobbi Hicks,324,112,200,12,0
Polk,Shady Grove,State Senate District 10,,LIB,Bobbi Hicks,171,67,98,5,1
Polk,Rocky,State Senate District 10,,LIB,Bobbi Hicks,68,23,44,1,0
Polk,Potter,State Senate District 10,,LIB,Bobbi Hicks,243,73,159,11,0
Polk,Hatfield,State Senate District 10,,LIB,Bobbi Hicks,179,99,72,8,0
Polk,Cove,State Senate District 10,,LIB,Bobbi Hicks,186,140,39,7,0
Polk,Vandervoort,State Senate District 10,,LIB,Bobbi Hicks,70,43,27,0,0
Polk,Wickes,State Senate District 10,,LIB,Bobbi Hicks,140,88,46,5,1
Polk,Grannis,State Senate District 10,,LIB,Bobbi Hicks,77,72,5,0,0
Polk,Precinct 1,State Senate District 10,,DEM,Senator Larry Teague,253,89,152,12,0
Polk,Precinct 2,State Senate District 10,,DEM,Senator Larry Teague,314,107,188,19,0
Polk,Precinct 3,State Senate District 10,,DEM,Senator Larry Teague,346,134,200,11,1
Polk,Acorn,State Senate District 10,,DEM,Senator Larry Teague,228,110,115,3,0
Polk,Ink,State Senate District 10,,DEM,Senator Larry Teague,53,29,19,5,0
Polk,Board Camp,State Senate District 10,,DEM,Senator Larry Teague,120,73,47,0,0
Polk,Cherry Hill,State Senate District 10,,DEM,Senator Larry Teague,113,53,59,1,0
Polk,Big Fork,State Senate District 10,,DEM,Senator Larry Teague,29,12,15,2,0
Polk,Dallas Valley,State Senate District 10,,DEM,Senator Larry Teague,336,90,229,14,3
Polk,Shady Grove,State Senate District 10,,DEM,Senator Larry Teague,139,59,75,5,0
Polk,Rocky,State Senate District 10,,DEM,Senator Larry Teague,56,12,43,1,0
Polk,Potter,State Senate District 10,,DEM,Senator Larry Teague,211,66,139,6,0
Polk,Hatfield,State Senate District 10,,DEM,Senator Larry Teague,168,122,40,6,0
Polk,Cove,State Senate District 10,,DEM,Senator Larry Teague,122,80,41,1,0
Polk,Vandervoort,State Senate District 10,,DEM,Senator Larry Teague,71,45,25,1,0
Polk,Wickes,State Senate District 10,,DEM,Senator Larry Teague,107,69,36,2,0
Polk,Grannis,State Senate District 10,,DEM,Senator Larry Teague,75,61,14,0,0
Polk,Acorn,State Representative District 21,,REP,Representative Marcus E. Richmond,449,206,230,12,1
Polk,Cherry Hill,State Representative District 21,,REP,Representative Marcus E. Richmond,186,101,83,2,0
Polk,Acorn,State Representative District 21,,DEM,Stele Wayne James,59,28,27,4,0
Polk,Cherry Hill,State Representative District 21,,DEM,Stele Wayne James,53,23,29,1,0
Polk,Precinct 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,232,83,139,9,1
Polk,Precinct 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,250,86,150,12,2
Polk,Precinct 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,254,87,158,8,1
Polk,Acorn,State Supreme Court Associate Justice Position 3,,NON,David Sterling,283,132,146,5,0
Polk,Ink,State Supreme Court Associate Justice Position 3,,NON,David Sterling,59,35,22,2,0
Polk,Board Camp,State Supreme Court Associate Justice Position 3,,NON,David Sterling,152,93,58,0,1
Polk,Cherry Hill,State Supreme Court Associate Justice Position 3,,NON,David Sterling,126,70,53,3,0
Polk,Big Fork,State Supreme Court Associate Justice Position 3,,NON,David Sterling,36,21,14,1,0
Polk,Dallas Valley,State Supreme Court Associate Justice Position 3,,NON,David Sterling,329,99,214,13,3
Polk,Shady Grove,State Supreme Court Associate Justice Position 3,,NON,David Sterling,156,53,96,7,0
Polk,Rocky,State Supreme Court Associate Justice Position 3,,NON,David Sterling,56,17,38,1,0
Polk,Potter,State Supreme Court Associate Justice Position 3,,NON,David Sterling,221,70,141,10,0
Polk,Hatfield,State Supreme Court Associate Justice Position 3,,NON,David Sterling,166,106,54,6,0
Polk,Cove,State Supreme Court Associate Justice Position 3,,NON,David Sterling,128,90,34,4,0
Polk,Vandervoort,State Supreme Court Associate Justice Position 3,,NON,David Sterling,57,35,22,0,0
Polk,Wickes,State Supreme Court Associate Justice Position 3,,NON,David Sterling,119,76,40,3,0
Polk,Grannis,State Supreme Court Associate Justice Position 3,,NON,David Sterling,70,63,6,1,0
Polk,Precinct 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,272,106,155,11,0
Polk,Precinct 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,330,120,195,15,0
Polk,Precinct 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,329,139,176,12,2
Polk,Acorn,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,289,137,138,13,1
Polk,Ink,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,70,37,28,5,0
Polk,Board Camp,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,155,81,71,3,0
Polk,Cherry Hill,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,103,52,51,0,0
Polk,Big Fork,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,39,19,18,2,0
Polk,Dallas Valley,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,344,112,220,12,0
Polk,Shady Grove,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,162,74,83,4,1
Polk,Rocky,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,70,20,49,1,0
Polk,Potter,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,232,67,157,7,1
Polk,Hatfield,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,186,117,61,8,0
Polk,Cove,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,183,131,47,5,0
Polk,Vandervoort,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,81,53,27,1,0
Polk,Wickes,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,131,82,44,4,1
Polk,Grannis,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,82,71,11,0,0
Polk,Precinct 1,Coroner,,IND,Richard Allen Walker,121,50,69,2,0
Polk,Precinct 2,Coroner,,IND,Richard Allen Walker,180,53,117,9,1
Polk,Precinct 3,Coroner,,IND,Richard Allen Walker,191,79,105,6,1
Polk,Acorn,Coroner,,IND,Richard Allen Walker,143,72,64,7,0
Polk,Ink,Coroner,,IND,Richard Allen Walker,31,13,16,2,0
Polk,Board Camp,Coroner,,IND,Richard Allen Walker,55,30,24,0,1
Polk,Cherry Hill,Coroner,,IND,Richard Allen Walker,55,29,25,1,0
Polk,Big Fork,Coroner,,IND,Richard Allen Walker,13,9,4,0,0
Polk,Dallas Valley,Coroner,,IND,Richard Allen Walker,147,35,102,9,1
Polk,Shady Grove,Coroner,,IND,Richard Allen Walker,65,25,39,1,0
Polk,Rocky,Coroner,,IND,Richard Allen Walker,30,7,23,0,0
Polk,Potter,Coroner,,IND,Richard Allen Walker,131,44,80,7,0
Polk,Hatfield,Coroner,,IND,Richard Allen Walker,84,53,27,4,0
Polk,Cove,Coroner,,IND,Richard Allen Walker,69,48,21,0,0
Polk,Vandervoort,Coroner,,IND,Richard Allen Walker,29,14,15,0,0
Polk,Wickes,Coroner,,IND,Richard Allen Walker,37,27,10,0,0
Polk,Grannis,Coroner,,IND,Richard Allen Walker,26,21,5,0,0
Polk,Precinct 1,Coroner,,REP,Brian Bowser,402,146,237,18,1
Polk,Precinct 2,Coroner,,REP,Brian Bowser,423,159,241,22,1
Polk,Precinct 3,Coroner,,REP,Brian Bowser,428,163,246,16,3
Polk,Acorn,Coroner,,REP,Brian Bowser,447,206,229,11,1
Polk,Ink,Coroner,,REP,Brian Bowser,106,65,35,5,1
Polk,Board Camp,Coroner,,REP,Brian Bowser,266,151,111,3,1
Polk,Cherry Hill,Coroner,,REP,Brian Bowser,182,95,85,2,0
Polk,Big Fork,Coroner,,REP,Brian Bowser,63,31,29,3,0
Polk,Dallas Valley,Coroner,,REP,Brian Bowser,563,184,356,21,2
Polk,Shady Grove,Coroner,,REP,Brian Bowser,273,110,152,10,1
Polk,Rocky,Coroner,,REP,Brian Bowser,101,30,69,2,0
Polk,Potter,Coroner,,REP,Brian Bowser,347,103,232,11,1
Polk,Hatfield,Coroner,,REP,Brian Bowser,281,181,90,10,0
Polk,Cove,Coroner,,REP,Brian Bowser,258,181,68,9,0
Polk,Vandervoort,Coroner,,REP,Brian Bowser,118,76,41,1,0
Polk,Wickes,Coroner,,REP,Brian Bowser,229,145,76,7,1
Polk,Grannis,Coroner,,REP,Brian Bowser,144,127,16,1,0
Polk,Precinct 1,Circuit Clerk,,REP,Michelle Heath Schnell,503,191,293,18,1
Polk,Precinct 2,Circuit Clerk,,REP,Michelle Heath Schnell,579,203,347,27,2
Polk,Precinct 3,Circuit Clerk,,REP,Michelle Heath Schnell,587,232,332,20,3
Polk,Acorn,Circuit Clerk,,REP,Michelle Heath Schnell,574,271,287,15,1
Polk,Ink,Circuit Clerk,,REP,Michelle Heath Schnell,131,79,46,5,1
Polk,Board Camp,Circuit Clerk,,REP,Michelle Heath Schnell,314,176,133,3,2
Polk,Cherry Hill,Circuit Clerk,,REP,Michelle Heath Schnell,228,122,103,3,0
Polk,Big Fork,Circuit Clerk,,REP,Michelle Heath Schnell,74,39,32,3,0
Polk,Dallas Valley,Circuit Clerk,,REP,Michelle Heath Schnell,687,217,441,26,3
Polk,Shady Grove,Circuit Clerk,,REP,Michelle Heath Schnell,330,133,186,10,1
Polk,Rocky,Circuit Clerk,,REP,Michelle Heath Schnell,124,35,87,1,1
Polk,Potter,Circuit Clerk,,REP,Michelle Heath Schnell,443,139,291,12,1
Polk,Hatfield,Circuit Clerk,,REP,Michelle Heath Schnell,348,220,116,12,0
Polk,Cove,Circuit Clerk,,REP,Michelle Heath Schnell,317,226,82,9,0
Polk,Vandervoort,Circuit Clerk,,REP,Michelle Heath Schnell,143,89,53,1,0
Polk,Wickes,Circuit Clerk,,REP,Michelle Heath Schnell,260,168,86,5,1
Polk,Grannis,Circuit Clerk,,REP,Michelle Heath Schnell,165,144,20,1,0
Polk,Precinct 1,JP, Dist. 1 Dst1,IND,Chris Daniel,265,103,154,8,0
Polk,Precinct 1,JP, Dist. 1 Dst1,REP,Benjamin Finley,235,87,136,12,0
Polk,Board Camp,JP Dist. 11 Dst11,,IND,Landon Rowe,70,36,32,2,0
Polk,Big Fork,JP Dist. 11 Dst11,,IND,Landon Rowe,10,5,5,0,0
Polk,Dallas Valley,JP Dist. 11 Dst11,,IND,Landon Rowe,222,79,133,8,2
Polk,Board Camp,JP Dist. 11 Dst11,,IND,Tawana L. Gilbert,74,46,27,1,0
Polk,Big Fork,JP Dist. 11 Dst11,,IND,Tawana L. Gilbert,28,13,13,2,0
Polk,Dallas Valley,JP Dist. 11 Dst11,,IND,Tawana L. Gilbert,336,103,221,11,1
Polk,Precinct 1,Mena Mayor Mena,,IND,Brandon Martin,182,70,105,7,0
Polk,Precinct 2,Mena Mayor Mena,,IND,Brandon Martin,203,68,127,7,1
Polk,Precinct 3,Mena Mayor Mena,,IND,Brandon Martin,161,56,98,7,0
Polk,Precinct 1,Mena Mayor Mena,,IND,Seth Smith,181,77,99,5,0
Polk,Precinct 2,Mena Mayor Mena,,IND,Seth Smith,238,94,134,10,0
Polk,Precinct 3,Mena Mayor Mena,,IND,Seth Smith,292,118,164,7,3
Polk,Precinct 1,Mena Mayor Mena,,IND,Ron Tilley,160,48,103,8,1
Polk,Precinct 2,Mena Mayor Mena,,IND,Ron Tilley,158,50,95,12,1
Polk,Precinct 3,Mena Mayor Mena,,IND,Ron Tilley,168,69,89,8,2
Polk,Precinct 1,Mena Ald. W3, P2 Mena,IND,Ed Gibson,366,139,214,13,0
Polk,Precinct 2,Mena Ald. W3, P2 Mena,IND,Ed Gibson,407,143,243,19,2
Polk,Precinct 3,Mena Ald. W3, P2 Mena,IND,Ed Gibson,440,179,244,15,2
Polk,Precinct 1,Mena Ald. W3, P2 Mena,IND,Craig L. Cohen,138,53,78,6,1
Polk,Precinct 2,Mena Ald. W3, P2 Mena,IND,Craig L. Cohen,160,56,96,8,0
Polk,Precinct 3,Mena Ald. W3, P2 Mena,IND,Craig L. Cohen,143,50,87,4,2
Polk,Hatfield,Hatfield Mayor Hatfield,,IND,Linda E. Denton,87,71,10,6,0
Polk,Hatfield,Hatfield Ald. P1 Hatfield,,IND,Cecil Fairless,39,34,2,3,0
Polk,Hatfield,Hatfield Ald. P1 Hatfield,,IND,Diane Osborne,57,43,11,3,0
Polk,Hatfield,Hatfield Ald. P4 Hatfield,,IND,John Gordon,34,26,5,3,0
Polk,Hatfield,Hatfield Ald. P4 Hatfield,,IND,Riley Johnson,61,50,8,3,0
Polk,Hatfield,Hatfield Ald. P5 Hatfield,,IND,Roger Marney,48,37,6,5,0
Polk,Hatfield,Hatfield Ald. P5 Hatfield,,IND,Jay Gisclair,44,37,7,0,0
Polk,Cove,Cove Mayor Cove,,IND,Joan Headley,59,37,19,3,0
Polk,Vandervoort,Vandervoort Mayor Vandervoort,,IND,Teresia Hartley,11,6,4,1,0
Polk,Wickes,Wickes Mayor Wickes,,IND,Sandra Wilcher,63,45,18,0,0
Polk,Grannis,Grannis Mayor Grannis,,IND,Dwight W. Billings,122,108,13,1,0
Polk,Precinct 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,450,172,262,16,0
Polk,Precinct 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,520,187,309,22,2
Polk,Precinct 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,516,207,289,17,3
Polk,Acorn,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,525,250,258,16,1
Polk,Ink,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,119,69,43,6,1
Polk,Board Camp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,293,162,127,3,1
Polk,Cherry Hill,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,205,106,96,3,0
Polk,Big Fork,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,67,38,26,3,0
Polk,Dallas Valley,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,622,192,401,27,2
Polk,Shady Grove,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,312,126,174,11,1
Polk,Rocky,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,112,33,76,2,1
Polk,Potter,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,398,123,260,14,1
Polk,Hatfield,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,329,212,107,10,0
Polk,Cove,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,285,203,73,9,0
Polk,Vandervoort,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,134,83,51,0,0
Polk,Wickes,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,248,162,81,5,0
Polk,Grannis,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,151,132,18,1,0
Polk,Precinct 1,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,71,25,41,4,1
Polk,Precinct 2,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,83,25,51,7,0
Polk,Precinct 3,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,103,36,60,6,1
Polk,Acorn,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,66,29,34,3,0
Polk,Ink,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,20,11,7,2,0
Polk,Board Camp,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,29,18,10,0,1
Polk,Cherry Hill,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,35,19,16,0,0
Polk,Big Fork,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,8,2,6,0,0
Polk,Dallas Valley,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,88,29,54,4,1
Polk,Shady Grove,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,27,10,17,0,0
Polk,Rocky,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,19,4,15,0,0
Polk,Potter,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,80,24,52,4,0
Polk,Hatfield,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,38,24,11,3,0
Polk,Cove,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,45,28,17,0,0
Polk,Vandervoort,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,13,6,6,1,0
Polk,Wickes,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,18,10,5,2,1
Polk,Grannis,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,17,15,2,0,0
Polk,Precinct 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,290,105,171,13,1
Polk,Precinct 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,365,134,212,19,0
Polk,Precinct 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,335,126,193,15,1
Polk,Acorn,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,326,160,158,8,0
