county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Desha,REDFORK,Secretary of State,,REP,John Thurston Commissioner of State Lands,94,4,0,22,68
Desha,RICHLAND,Secretary of State,,REP,John Thurston Commissioner of State Lands,69,3,1,29,36
Desha,SILVERLAKE,Secretary of State,,REP,John Thurston Commissioner of State Lands,81,2,1,35,43
Desha,WALNUT LAKE,Secretary of State,,REP,John Thurston Commissioner of State Lands,36,1,0,14,21
Desha,BOWIE 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,339,3,1,184,151
Desha,BOWIE 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,283,2,1,177,103
Desha,BOWIE 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,70,3,0,42,25
Desha,BOWIE RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,26,0,0,17,9
Desha,CLAYTON MCARTHUR,State Treasurer,,REP,Treasurer of State Dennis Milligan,48,2,0,33,13
Desha,CLAYTON REED,State Treasurer,,REP,Treasurer of State Dennis Milligan,3,0,0,0,3
Desha,CLAYTON TILLAR,State Treasurer,,REP,Treasurer of State Dennis Milligan,6,0,0,5,1
Desha,FRANKLIN,State Treasurer,,REP,Treasurer of State Dennis Milligan,85,6,0,47,32
Desha,HALLEY,State Treasurer,,REP,Treasurer of State Dennis Milligan,53,3,0,40,10
Desha,JEFFERSON,State Treasurer,,REP,Treasurer of State Dennis Milligan,59,5,1,26,27
Desha,MISSISSIPPI,State Treasurer,,REP,Treasurer of State Dennis Milligan,5,5,0,0,0
Desha,MITCHELLVILLE,State Treasurer,,REP,Treasurer of State Dennis Milligan,30,0,0,2,28
Desha,RANDOLPH 1,State Treasurer,,REP,Treasurer of State Dennis Milligan,92,5,0,48,39
Desha,RANDOLPH 2,State Treasurer,,REP,Treasurer of State Dennis Milligan,90,8,1,44,37
Desha,RANDOLPH 3,State Treasurer,,REP,Treasurer of State Dennis Milligan,215,13,0,120,82
Desha,RANDOLPH 4,State Treasurer,,REP,Treasurer of State Dennis Milligan,197,12,0,110,75
Desha,RANDOLPH RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,25,0,0,12,13
Desha,REDFORK,State Treasurer,,REP,Treasurer of State Dennis Milligan,107,7,0,26,74
Desha,RICHLAND,State Treasurer,,REP,Treasurer of State Dennis Milligan,85,3,1,39,42
Desha,SILVERLAKE,State Treasurer,,REP,Treasurer of State Dennis Milligan,86,2,1,38,45
Desha,WALNUT LAKE,State Treasurer,,REP,Treasurer of State Dennis Milligan,42,2,0,16,24
Desha,BOWIE 1,State Treasurer,,LIB,Ashley Ewald,69,1,0,31,37
Desha,BOWIE 2,State Treasurer,,LIB,Ashley Ewald,126,4,1,64,57
Desha,BOWIE 3,State Treasurer,,LIB,Ashley Ewald,178,2,1,110,65
Desha,BOWIE RURAL,State Treasurer,,LIB,Ashley Ewald,17,2,3,8,4
Desha,CLAYTON MCARTHUR,State Treasurer,,LIB,Ashley Ewald,28,1,0,21,6
Desha,CLAYTON REED,State Treasurer,,LIB,Ashley Ewald,30,0,0,3,27
Desha,CLAYTON TILLAR,State Treasurer,,LIB,Ashley Ewald,0,0,0,0,0
Desha,FRANKLIN,State Treasurer,,LIB,Ashley Ewald,52,0,0,31,21
Desha,HALLEY,State Treasurer,,LIB,Ashley Ewald,12,1,0,5,6
Desha,JEFFERSON,State Treasurer,,LIB,Ashley Ewald,10,4,0,5,1
Desha,MISSISSIPPI,State Treasurer,,LIB,Ashley Ewald,6,5,0,0,1
Desha,MITCHELLVILLE,State Treasurer,,LIB,Ashley Ewald,55,0,0,7,48
Desha,RANDOLPH 1,State Treasurer,,LIB,Ashley Ewald,97,7,0,30,60
Desha,RANDOLPH 2,State Treasurer,,LIB,Ashley Ewald,170,5,0,52,113
Desha,RANDOLPH 3,State Treasurer,,LIB,Ashley Ewald,95,4,0,42,49
Desha,RANDOLPH 4,State Treasurer,,LIB,Ashley Ewald,197,1,0,84,112
Desha,RANDOLPH RURAL,State Treasurer,,LIB,Ashley Ewald,11,0,0,3,8
Desha,REDFORK,State Treasurer,,LIB,Ashley Ewald,43,0,1,13,29
Desha,RICHLAND,State Treasurer,,LIB,Ashley Ewald,10,1,0,4,5
Desha,SILVERLAKE,State Treasurer,,LIB,Ashley Ewald,25,0,0,9,16
Desha,WALNUT LAKE,State Treasurer,,LIB,Ashley Ewald,10,0,0,5,5
Desha,BOWIE 1,Auditor of State,,REP,Auditor Andrea Lea,341,3,1,186,151
Desha,BOWIE 2,Auditor of State,,REP,Auditor Andrea Lea,296,3,1,185,107
Desha,BOWIE 3,Auditor of State,,REP,Auditor Andrea Lea,80,2,0,48,30
Desha,BOWIE RURAL,Auditor of State,,REP,Auditor Andrea Lea,27,0,0,18,9
Desha,CLAYTON MCARTHUR,Auditor of State,,REP,Auditor Andrea Lea,49,2,0,34,13
Desha,CLAYTON REED,Auditor of State,,REP,Auditor Andrea Lea,4,0,0,0,4
Desha,CLAYTON TILLAR,Auditor of State,,REP,Auditor Andrea Lea,6,0,0,5,1
Desha,FRANKLIN,Auditor of State,,REP,Auditor Andrea Lea,83,3,0,50,30
Desha,HALLEY,Auditor of State,,REP,Auditor Andrea Lea,53,3,0,40,10
Desha,JEFFERSON,Auditor of State,,REP,Auditor Andrea Lea,56,5,1,24,26
Desha,MISSISSIPPI,Auditor of State,,REP,Auditor Andrea Lea,5,5,0,0,0
Desha,MITCHELLVILLE,Auditor of State,,REP,Auditor Andrea Lea,28,0,0,3,25
Desha,RANDOLPH 1,Auditor of State,,REP,Auditor Andrea Lea,88,6,0,44,38
Desha,RANDOLPH 2,Auditor of State,,REP,Auditor Andrea Lea,92,9,1,37,45
Desha,RANDOLPH 3,Auditor of State,,REP,Auditor Andrea Lea,207,14,0,117,76
Desha,RANDOLPH 4,Auditor of State,,REP,Auditor Andrea Lea,206,11,0,112,83
Desha,RANDOLPH RURAL,Auditor of State,,REP,Auditor Andrea Lea,25,0,0,13,12
Desha,REDFORK,Auditor of State,,REP,Auditor Andrea Lea,109,7,0,31,71
Desha,RICHLAND,Auditor of State,,REP,Auditor Andrea Lea,83,2,1,38,42
Desha,SILVERLAKE,Auditor of State,,REP,Auditor Andrea Lea,90,2,1,41,46
Desha,WALNUT LAKE,Auditor of State,,REP,Auditor Andrea Lea,44,2,0,18,24
Desha,BOWIE 1,Auditor of State,,LIB,David E. Dinwiddie,63,1,0,27,35
Desha,BOWIE 2,Auditor of State,,LIB,David E. Dinwiddie,115,2,1,59,53
Desha,BOWIE 3,Auditor of State,,LIB,David E. Dinwiddie,167,3,1,105,58
Desha,BOWIE RURAL,Auditor of State,,LIB,David E. Dinwiddie,15,1,3,7,4
Desha,CLAYTON MCARTHUR,Auditor of State,,LIB,David E. Dinwiddie,25,1,0,19,5
Desha,CLAYTON REED,Auditor of State,,LIB,David E. Dinwiddie,31,0,0,3,28
Desha,CLAYTON TILLAR,Auditor of State,,LIB,David E. Dinwiddie,0,0,0,0,0
Desha,FRANKLIN,Auditor of State,,LIB,David E. Dinwiddie,55,3,0,29,23
Desha,HALLEY,Auditor of State,,LIB,David E. Dinwiddie,12,1,0,5,6
Desha,JEFFERSON,Auditor of State,,LIB,David E. Dinwiddie,12,4,0,5,3
Desha,MISSISSIPPI,Auditor of State,,LIB,David E. Dinwiddie,6,5,0,0,1
Desha,MITCHELLVILLE,Auditor of State,,LIB,David E. Dinwiddie,55,0,0,5,50
Desha,RANDOLPH 1,Auditor of State,,LIB,David E. Dinwiddie,100,6,0,31,63
Desha,RANDOLPH 2,Auditor of State,,LIB,David E. Dinwiddie,174,4,0,60,110
Desha,RANDOLPH 3,Auditor of State,,LIB,David E. Dinwiddie,102,3,0,47,52
Desha,RANDOLPH 4,Auditor of State,,LIB,David E. Dinwiddie,186,1,0,81,104
Desha,RANDOLPH RURAL,Auditor of State,,LIB,David E. Dinwiddie,11,0,0,2,9
Desha,REDFORK,Auditor of State,,LIB,David E. Dinwiddie,37,0,0,9,28
Desha,RICHLAND,Auditor of State,,LIB,David E. Dinwiddie,9,1,0,4,4
Desha,SILVERLAKE,Auditor of State,,LIB,David E. Dinwiddie,24,0,0,7,17
Desha,WALNUT LAKE,Auditor of State,,LIB,David E. Dinwiddie,9,0,0,4,5
Desha,BOWIE 1,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Desha,BOWIE 2,Commissioner of State Lands,,LIB,T.J. Campbell,8,0,0,5,3
Desha,BOWIE 3,Commissioner of State Lands,,LIB,T.J. Campbell,11,0,0,8,3
Desha,BOWIE RURAL,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Desha,CLAYTON MCARTHUR,Commissioner of State Lands,,LIB,T.J. Campbell,4,2,0,1,1
Desha,CLAYTON REED,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Desha,CLAYTON TILLAR,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Desha,FRANKLIN,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,2,2
Desha,HALLEY,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,1,1
Desha,JEFFERSON,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Desha,MISSISSIPPI,Commissioner of State Lands,,LIB,T.J. Campbell,5,5,0,0,0
Desha,MITCHELLVILLE,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Desha,RANDOLPH 1,Commissioner of State Lands,,LIB,T.J. Campbell,7,0,0,5,2
Desha,RANDOLPH 2,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,2,2
Desha,RANDOLPH 3,Commissioner of State Lands,,LIB,T.J. Campbell,3,0,0,2,1
Desha,RANDOLPH 4,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,4,1
Desha,RANDOLPH RURAL,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Desha,REDFORK,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Desha,RICHLAND,Commissioner of State Lands,,LIB,T.J. Campbell,6,0,0,3,3
Desha,SILVERLAKE,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1,0
Desha,WALNUT LAKE,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,0,1
Desha,BOWIE 1,Commissioner of State Lands,,REP,Tommy Land,274,2,1,148,123
Desha,BOWIE 2,Commissioner of State Lands,,REP,Tommy Land,226,2,1,145,78
Desha,BOWIE 3,Commissioner of State Lands,,REP,Tommy Land,42,1,0,28,13
Desha,BOWIE RURAL,Commissioner of State Lands,,REP,Tommy Land,25,0,0,16,9
Desha,CLAYTON MCARTHUR,Commissioner of State Lands,,REP,Tommy Land,39,0,0,29,10
Desha,CLAYTON REED,Commissioner of State Lands,,REP,Tommy Land,2,0,0,0,2
Desha,CLAYTON TILLAR,Commissioner of State Lands,,REP,Tommy Land,5,0,0,4,1
Desha,FRANKLIN,Commissioner of State Lands,,REP,Tommy Land,64,3,0,34,27
Desha,HALLEY,Commissioner of State Lands,,REP,Tommy Land,50,3,0,36,11
Desha,JEFFERSON,Commissioner of State Lands,,REP,Tommy Land,46,5,1,16,24
Desha,MISSISSIPPI,Commissioner of State Lands,,REP,Tommy Land,5,5,0,0,0
Desha,MITCHELLVILLE,Commissioner of State Lands,,REP,Tommy Land,5,0,0,0,5
Desha,RANDOLPH 1,Commissioner of State Lands,,REP,Tommy Land,50,2,0,19,29
Desha,RANDOLPH 2,Commissioner of State Lands,,REP,Tommy Land,33,2,1,16,14
Desha,RANDOLPH 3,Commissioner of State Lands,,REP,Tommy Land,166,7,0,96,63
Desha,RANDOLPH 4,Commissioner of State Lands,,REP,Tommy Land,138,8,0,79,51
Desha,RANDOLPH RURAL,Commissioner of State Lands,,REP,Tommy Land,19,0,0,9,10
Desha,REDFORK,Commissioner of State Lands,,REP,Tommy Land,91,5,0,22,64
Desha,RICHLAND,Commissioner of State Lands,,REP,Tommy Land,64,2,1,27,34
Desha,SILVERLAKE,Commissioner of State Lands,,REP,Tommy Land,81,2,1,35,43
Desha,WALNUT LAKE,Commissioner of State Lands,,REP,Tommy Land,38,1,0,15,22
Desha,BOWIE 1,Commissioner of State Lands,,DEM,Larry Williams,133,2,0,67,64
Desha,BOWIE 2,Commissioner of State Lands,,DEM,Larry Williams,199,4,2,105,88
Desha,BOWIE 3,Commissioner of State Lands,,DEM,Larry Williams,239,8,1,147,83
Desha,BOWIE RURAL,Commissioner of State Lands,,DEM,Larry Williams,18,2,3,10,3
Desha,CLAYTON MCARTHUR,Commissioner of State Lands,,DEM,Larry Williams,40,1,0,28,11
Desha,CLAYTON REED,Commissioner of State Lands,,DEM,Larry Williams,47,0,0,3,44
Desha,CLAYTON TILLAR,Commissioner of State Lands,,DEM,Larry Williams,2,0,0,1,1
Desha,FRANKLIN,Commissioner of State Lands,,DEM,Larry Williams,77,3,0,49,25
Desha,HALLEY,Commissioner of State Lands,,DEM,Larry Williams,17,1,0,11,5
Desha,JEFFERSON,Commissioner of State Lands,,DEM,Larry Williams,21,4,0,13,4
Desha,MISSISSIPPI,Commissioner of State Lands,,DEM,Larry Williams,1,0,0,0,1
Desha,MITCHELLVILLE,Commissioner of State Lands,,DEM,Larry Williams,92,0,0,10,82
Desha,RANDOLPH 1,Commissioner of State Lands,,DEM,Larry Williams,154,10,0,67,77
Desha,RANDOLPH 2,Commissioner of State Lands,,DEM,Larry Williams,251,11,0,94,146
Desha,RANDOLPH 3,Commissioner of State Lands,,DEM,Larry Williams,144,10,0,67,67
Desha,RANDOLPH 4,Commissioner of State Lands,,DEM,Larry Williams,268,6,0,119,143
Desha,RANDOLPH RURAL,Commissioner of State Lands,,DEM,Larry Williams,18,0,0,7,11
Desha,REDFORK,Commissioner of State Lands,,DEM,Larry Williams,67,2,1,20,44
Desha,RICHLAND,Commissioner of State Lands,,DEM,Larry Williams,24,1,0,15,8
Desha,SILVERLAKE,Commissioner of State Lands,,DEM,Larry Williams,35,0,0,12,23
Desha,WALNUT LAKE,Commissioner of State Lands,,DEM,Larry Williams,13,1,0,6,6
Desha,BOWIE 1,State Representative,11,IND,Representative Mark McElroy,266,2,1,143,120
Desha,BOWIE 2,State Representative,11,IND,Representative Mark McElroy,213,4,0,133,76
Desha,BOWIE 3,State Representative,11,IND,Representative Mark McElroy,61,5,0,38,18
Desha,BOWIE RURAL,State Representative,11,IND,Representative Mark McElroy,21,1,0,14,6
Desha,CLAYTON MCARTHUR,State Representative,11,IND,Representative Mark McElroy,38,1,0,24,13
Desha,CLAYTON REED,State Representative,11,IND,Representative Mark McElroy,5,0,0,0,5
Desha,CLAYTON TILLAR,State Representative,11,IND,Representative Mark McElroy,4,0,0,3,1
Desha,FRANKLIN,State Representative,11,IND,Representative Mark McElroy,79,4,0,49,26
Desha,HALLEY,State Representative,11,IND,Representative Mark McElroy,43,4,0,30,9
Desha,JEFFERSON,State Representative,11,IND,Representative Mark McElroy,49,7,1,21,20
Desha,MITCHELLVILLE,State Representative,11,IND,Representative Mark McElroy,5,0,0,0,5
Desha,RANDOLPH 1,State Representative,11,IND,Representative Mark McElroy,52,2,0,23,27
Desha,RANDOLPH 2,State Representative,11,IND,Representative Mark McElroy,62,3,0,29,30
Desha,RANDOLPH 3,State Representative,11,IND,Representative Mark McElroy,151,11,0,76,64
Desha,RANDOLPH 4,State Representative,11,IND,Representative Mark McElroy,143,13,0,72,58
Desha,RANDOLPH RURAL,State Representative,11,IND,Representative Mark McElroy,16,0,0,8,8
Desha,REDFORK,State Representative,11,IND,Representative Mark McElroy,87,7,0,23,57
Desha,RICHLAND,State Representative,11,IND,Representative Mark McElroy,76,3,1,37,35
Desha,SILVERLAKE,State Representative,11,IND,Representative Mark McElroy,53,0,0,25,28
Desha,WALNUT LAKE,State Representative,11,IND,Representative Mark McElroy,26,0,0,9,17
Desha,BOWIE 1,State Representative,11,DEM,Don Glover,78,1,0,41,36
Desha,BOWIE 2,State Representative,11,DEM,Don Glover,128,1,3,65,59
Desha,BOWIE 3,State Representative,11,DEM,Don Glover,205,4,2,133,66
Desha,BOWIE RURAL,State Representative,11,DEM,Don Glover,14,1,3,5,5
Desha,CLAYTON MCARTHUR,State Representative,11,DEM,Don Glover,35,2,0,23,10
Desha,CLAYTON REED,State Representative,11,DEM,Don Glover,42,0,0,3,39
Desha,CLAYTON TILLAR,State Representative,11,DEM,Don Glover,1,0,0,1,0
Desha,FRANKLIN,State Representative,11,DEM,Don Glover,47,2,0,27,18
Desha,HALLEY,State Representative,11,DEM,Don Glover,12,0,0,9,3
Desha,JEFFERSON,State Representative,11,DEM,Don Glover,8,0,0,7,1
Desha,MITCHELLVILLE,State Representative,11,DEM,Don Glover,76,0,0,9,67
Desha,RANDOLPH 1,State Representative,11,DEM,Don Glover,133,9,0,55,69
Desha,RANDOLPH 2,State Representative,11,DEM,Don Glover,205,8,0,77,120
Desha,RANDOLPH 3,State Representative,11,DEM,Don Glover,113,4,0,61,48
Desha,RANDOLPH 4,State Representative,11,DEM,Don Glover,216,3,0,102,111
Desha,RANDOLPH RURAL,State Representative,11,DEM,Don Glover,15,0,0,4,11
Desha,REDFORK,State Representative,11,DEM,Don Glover,48,1,1,11,35
Desha,RICHLAND,State Representative,11,DEM,Don Glover,8,0,0,5,3
Desha,SILVERLAKE,State Representative,11,DEM,Don Glover,30,0,0,11,19
Desha,WALNUT LAKE,State Representative,11,DEM,Don Glover,11,0,0,7,4
Desha,BOWIE 1,State Representative,11,REP,"Ricky E. Lattimore, Sr.",81,1,0,41,39
Desha,BOWIE 2,State Representative,11,REP,"Ricky E. Lattimore, Sr.",105,1,0,64,40
Desha,BOWIE 3,State Representative,11,REP,"Ricky E. Lattimore, Sr.",39,0,0,24,15
Desha,BOWIE RURAL,State Representative,11,REP,"Ricky E. Lattimore, Sr.",12,0,0,9,3
Desha,CLAYTON MCARTHUR,State Representative,11,REP,"Ricky E. Lattimore, Sr.",16,0,0,13,3
Desha,CLAYTON REED,State Representative,11,REP,"Ricky E. Lattimore, Sr.",3,0,0,0,3
Desha,CLAYTON TILLAR,State Representative,11,REP,"Ricky E. Lattimore, Sr.",2,0,0,1,1
Desha,FRANKLIN,State Representative,11,REP,"Ricky E. Lattimore, Sr.",26,0,0,15,11
Desha,HALLEY,State Representative,11,REP,"Ricky E. Lattimore, Sr.",15,0,0,10,5
Desha,JEFFERSON,State Representative,11,REP,"Ricky E. Lattimore, Sr.",17,3,0,6,8
Desha,MITCHELLVILLE,State Representative,11,REP,"Ricky E. Lattimore, Sr.",15,0,0,1,14
Desha,RANDOLPH 1,State Representative,11,REP,"Ricky E. Lattimore, Sr.",32,1,0,14,17
Desha,RANDOLPH 2,State Representative,11,REP,"Ricky E. Lattimore, Sr.",32,3,1,9,19
Desha,RANDOLPH 3,State Representative,11,REP,"Ricky E. Lattimore, Sr.",70,4,0,38,28
Desha,RANDOLPH 4,State Representative,11,REP,"Ricky E. Lattimore, Sr.",62,1,0,30,31
Desha,RANDOLPH RURAL,State Representative,11,REP,"Ricky E. Lattimore, Sr.",6,0,0,4,2
Desha,REDFORK,State Representative,11,REP,"Ricky E. Lattimore, Sr.",30,0,0,9,21
Desha,RICHLAND,State Representative,11,REP,"Ricky E. Lattimore, Sr.",12,1,0,3,8
Desha,SILVERLAKE,State Representative,11,REP,"Ricky E. Lattimore, Sr.",37,2,1,14,20
Desha,WALNUT LAKE,State Representative,11,REP,"Ricky E. Lattimore, Sr.",18,2,0,7,9
Desha,MISSISSIPPI,State Representative,12,REP,Jason Dobson,0,0,0,0,0
Desha,MISSISSIPPI,State Representative,12,DEM,Representative Chris Richey,1,0,0,0,1
Desha,BOWIE 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,253,3,1,132,117
Desha,BOWIE 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,254,4,0,156,94
Desha,BOWIE 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,135,4,1,78,52
Desha,BOWIE RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,26,0,0,18,8
Desha,CLAYTON MCARTHUR,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,48,2,0,32,14
Desha,CLAYTON REED,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,14,0,0,3,11
Desha,CLAYTON TILLAR,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,3,0,0,2,1
Desha,FRANKLIN,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,83,6,0,56,21
Desha,HALLEY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,41,1,0,29,11
Desha,JEFFERSON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,43,3,1,20,19
Desha,MISSISSIPPI,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,5,5,0,0,0
Desha,MITCHELLVILLE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,50,0,0,4,46
Desha,RANDOLPH 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,108,3,0,47,58
Desha,RANDOLPH 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,142,5,1,63,73
Desha,RANDOLPH 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,182,12,0,99,71
Desha,RANDOLPH 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,223,12,0,114,97
Desha,RANDOLPH RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,14,0,0,6,8
Desha,REDFORK,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,82,5,1,17,59
Desha,RICHLAND,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,56,2,0,27,27
Desha,SILVERLAKE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,59,2,1,22,34
Desha,WALNUT LAKE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,35,2,0,13,20
Desha,BOWIE 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,138,0,0,73,65
Desha,BOWIE 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,143,2,1,81,59
Desha,BOWIE 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,103,2,1,66,34
Desha,BOWIE RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,2,3,4,5
Desha,CLAYTON MCARTHUR,State Supreme Court Associate Justice Position 3,,NON,David Sterling,29,1,0,23,5
Desha,CLAYTON REED,State Supreme Court Associate Justice Position 3,,NON,David Sterling,14,0,0,0,14
Desha,CLAYTON TILLAR,State Supreme Court Associate Justice Position 3,,NON,David Sterling,3,0,0,3,0
Desha,FRANKLIN,State Supreme Court Associate Justice Position 3,,NON,David Sterling,49,0,0,23,26
Desha,HALLEY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,24,2,0,16,6
Desha,JEFFERSON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,26,6,0,11,9
Desha,MISSISSIPPI,State Supreme Court Associate Justice Position 3,,NON,David Sterling,5,4,0,0,1
Desha,MITCHELLVILLE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,26,0,0,5,21
Desha,RANDOLPH 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,84,9,0,31,44
Desha,RANDOLPH 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,116,7,0,34,75
Desha,RANDOLPH 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,118,6,0,58,54
Desha,RANDOLPH 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,157,4,0,72,81
Desha,RANDOLPH RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,22,0,0,10,12
Desha,REDFORK,State Supreme Court Associate Justice Position 3,,NON,David Sterling,61,2,0,20,39
Desha,RICHLAND,State Supreme Court Associate Justice Position 3,,NON,David Sterling,30,2,1,13,14
Desha,SILVERLAKE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,42,0,0,20,22
Desha,WALNUT LAKE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,0,0,8,7
Desha,BOWIE 1,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,79,1,1,30,47
Desha,BOWIE 2,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,87,2,1,48,36
Desha,BOWIE 3,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,46,0,1,35,10
Desha,BOWIE RURAL,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,16,1,3,7,5
Desha,CLAYTON MCARTHUR,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,20,1,0,15,4
Desha,CLAYTON REED,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,2,0,0,0,2
Desha,CLAYTON TILLAR,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,1,0,0,1,0
Desha,FRANKLIN,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,45,1,0,25,19
Desha,HALLEY,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,10,0,0,7,3
Desha,JEFFERSON,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,20,2,0,11,7
Desha,MISSISSIPPI,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,3,2,0,0,1
Desha,MITCHELLVILLE,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,26,0,0,3,23
Desha,RANDOLPH 1,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,63,3,0,28,32
Desha,RANDOLPH 2,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,61,1,0,28,32
Desha,RANDOLPH 3,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,125,9,0,54,62
Desha,RANDOLPH 4,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,123,3,0,58,62
Desha,RANDOLPH RURAL,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,7,0,0,2,5
Desha,REDFORK,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,61,0,0,15,46
Desha,RICHLAND,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,26,0,0,14,12
Desha,SILVERLAKE,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,51,2,0,22,27
Desha,WALNUT LAKE,DESHA CO. JUDGE,,IND,ANITA MONTGOMERY,28,1,0,8,19
Desha,BOWIE 1,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,344,3,0,193,148
Desha,BOWIE 2,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,352,4,1,212,135
Desha,BOWIE 3,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,246,9,1,149,87
Desha,BOWIE RURAL,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,29,1,0,19,9
Desha,CLAYTON MCARTHUR,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,69,2,0,45,22
Desha,CLAYTON REED,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,49,0,0,3,46
Desha,CLAYTON TILLAR,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,6,0,0,4,2
Desha,FRANKLIN,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,103,5,0,63,35
Desha,HALLEY,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,60,4,0,42,14
Desha,JEFFERSON,DESHA CO. JUDGE,,DEM,RICHARD TINDALL,49,7,1,19,22
