county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Boone,District 10.1,Attorney General,,REP,Attorney General Leslie Rutledge,32,0,0,5,27
Boone,District 10.2 to 10.8,Attorney General,,REP,Attorney General Leslie Rutledge,874,22,0,282,570
Boone,District 11.1,Attorney General,,REP,Attorney General Leslie Rutledge,71,2,0,14,55
Boone,District 11.2,Attorney General,,REP,Attorney General Leslie Rutledge,27,0,0,10,17
Boone,"District 11.3,11.4",Attorney General,,REP,Attorney General Leslie Rutledge,519,3,0,213,303
Boone,District 12.1 to 12.3,Attorney General,,REP,Attorney General Leslie Rutledge,184,1,0,42,141
Boone,District 12.4,Attorney General,,REP,Attorney General Leslie Rutledge,10,0,0,3,7
Boone,District 1.1,Attorney General,,DEM,Mike Lee,228,6,0,173,49
Boone,District 1.2,Attorney General,,DEM,Mike Lee,5,1,0,3,1
Boone,District 2.1,Attorney General,,DEM,Mike Lee,360,10,0,274,76
Boone,District 2.2,Attorney General,,DEM,Mike Lee,4,1,0,3,0
Boone,"District 3.1, 3.3",Attorney General,,DEM,Mike Lee,180,5,1,126,48
Boone,District 3.2,Attorney General,,DEM,Mike Lee,8,0,0,7,1
Boone,District 4.1,Attorney General,,DEM,Mike Lee,220,5,0,167,48
Boone,District 4.2,Attorney General,,DEM,Mike Lee,7,0,0,6,1
Boone,District 5.1,Attorney General,,DEM,Mike Lee,35,2,0,10,23
Boone,"District 5.2,5.3,5.5 to 5.9",Attorney General,,DEM,Mike Lee,167,1,0,114,52
Boone,District 5.4,Attorney General,,DEM,Mike Lee,1,0,0,0,1
Boone,District 6.1,Attorney General,,DEM,Mike Lee,21,0,0,6,15
Boone,"District 6.2,6.3,6.5 to 6.8",Attorney General,,DEM,Mike Lee,114,2,0,60,52
Boone,District 6.4,Attorney General,,DEM,Mike Lee,3,0,0,0,3
Boone,"District 7.1,7.3,7.8",Attorney General,,DEM,Mike Lee,124,0,0,60,64
Boone,District 7.2,Attorney General,,DEM,Mike Lee,3,0,0,2,1
Boone,District 7.4 to 7.7,Attorney General,,DEM,Mike Lee,63,2,0,34,27
Boone,"District 8.1,8.5",Attorney General,,DEM,Mike Lee,147,1,0,111,35
Boone,District 8.2 to 8.4,Attorney General,,DEM,Mike Lee,117,1,0,72,44
Boone,District 9.1,Attorney General,,DEM,Mike Lee,19,0,0,4,15
Boone,"District 9.2 to 9.4,9.6",Attorney General,,DEM,Mike Lee,158,1,0,105,52
Boone,District 9.5,Attorney General,,DEM,Mike Lee,17,0,0,9,8
Boone,District 10.1,Attorney General,,DEM,Mike Lee,11,0,0,3,8
Boone,District 10.2 to 10.8,Attorney General,,DEM,Mike Lee,151,1,0,68,82
Boone,District 11.1,Attorney General,,DEM,Mike Lee,22,0,1,2,19
Boone,District 11.2,Attorney General,,DEM,Mike Lee,6,0,0,0,6
Boone,"District 11.3,11.4",Attorney General,,DEM,Mike Lee,88,4,0,37,47
Boone,District 12.1 to 12.3,Attorney General,,DEM,Mike Lee,71,0,0,19,52
Boone,District 12.4,Attorney General,,DEM,Mike Lee,4,1,0,0,3
Boone,District 1.1,Attorney General,,LIB,Kerry Hicks,33,1,0,21,11
Boone,District 1.2,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Boone,District 2.1,Attorney General,,LIB,Kerry Hicks,31,0,1,23,7
Boone,District 2.2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Boone,"District 3.1, 3.3",Attorney General,,LIB,Kerry Hicks,30,1,0,17,12
Boone,District 3.2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Boone,District 4.1,Attorney General,,LIB,Kerry Hicks,14,1,0,11,2
Boone,District 4.2,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Boone,District 5.1,Attorney General,,LIB,Kerry Hicks,5,0,0,3,2
Boone,"District 5.2,5.3,5.5 to 5.9",Attorney General,,LIB,Kerry Hicks,22,0,0,12,10
Boone,District 5.4,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Boone,District 6.1,Attorney General,,LIB,Kerry Hicks,2,0,0,1,1
Boone,"District 6.2,6.3,6.5 to 6.8",Attorney General,,LIB,Kerry Hicks,18,0,0,9,9
Boone,District 6.4,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Boone,"District 7.1,7.3,7.8",Attorney General,,LIB,Kerry Hicks,15,0,0,8,7
Boone,District 7.2,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Boone,District 7.4 to 7.7,Attorney General,,LIB,Kerry Hicks,4,0,0,1,3
Boone,"District 8.1,8.5",Attorney General,,LIB,Kerry Hicks,19,0,0,10,9
Boone,District 8.2 to 8.4,Attorney General,,LIB,Kerry Hicks,13,0,0,3,10
Boone,District 9.1,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Boone,"District 9.2 to 9.4,9.6",Attorney General,,LIB,Kerry Hicks,33,3,0,12,18
Boone,District 9.5,Attorney General,,LIB,Kerry Hicks,5,0,0,2,3
Boone,District 10.1,Attorney General,,LIB,Kerry Hicks,3,0,0,0,3
Boone,District 10.2 to 10.8,Attorney General,,LIB,Kerry Hicks,17,2,0,4,11
Boone,District 11.1,Attorney General,,LIB,Kerry Hicks,2,0,0,0,2
Boone,District 11.2,Attorney General,,LIB,Kerry Hicks,4,0,0,1,3
Boone,"District 11.3,11.4",Attorney General,,LIB,Kerry Hicks,12,0,0,4,8
Boone,District 12.1 to 12.3,Attorney General,,LIB,Kerry Hicks,4,0,0,0,4
Boone,District 12.4,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Boone,District 1.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,594,8,0,438,148
Boone,District 1.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,1,0,12,7
Boone,District 2.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,975,16,0,732,227
Boone,District 2.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,33,0,0,27,6
Boone,"District 3.1, 3.3",Secretary of State,,REP,John Thurston Commissioner of State Lands,488,5,2,347,134
Boone,District 3.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,0,0,12,6
Boone,District 4.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,756,18,0,587,151
Boone,District 4.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,12,0,0,9,3
Boone,District 5.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,102,3,0,45,54
Boone,"District 5.2,5.3,5.5 to 5.9",Secretary of State,,REP,John Thurston Commissioner of State Lands,742,7,0,455,280
Boone,District 5.4,Secretary of State,,REP,John Thurston Commissioner of State Lands,5,0,0,2,3
Boone,District 6.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,111,0,0,38,73
Boone,"District 6.2,6.3,6.5 to 6.8",Secretary of State,,REP,John Thurston Commissioner of State Lands,722,9,0,380,333
Boone,District 6.4,Secretary of State,,REP,John Thurston Commissioner of State Lands,11,0,0,0,11
Boone,"District 7.1,7.3,7.8",Secretary of State,,REP,John Thurston Commissioner of State Lands,498,6,0,190,302
Boone,District 7.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,19,1,0,7,11
Boone,District 7.4 to 7.7,Secretary of State,,REP,John Thurston Commissioner of State Lands,254,1,0,114,139
Boone,"District 8.1,8.5",Secretary of State,,REP,John Thurston Commissioner of State Lands,625,12,0,438,175
Boone,District 8.2 to 8.4,Secretary of State,,REP,John Thurston Commissioner of State Lands,324,9,0,189,126
Boone,District 9.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,58,0,0,11,47
Boone,"District 9.2 to 9.4,9.6",Secretary of State,,REP,John Thurston Commissioner of State Lands,700,10,0,364,326
Boone,District 9.5,Secretary of State,,REP,John Thurston Commissioner of State Lands,42,0,0,24,18
Boone,District 10.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,35,0,0,7,28
Boone,District 10.2 to 10.8,Secretary of State,,REP,John Thurston Commissioner of State Lands,860,23,0,277,560
Boone,District 11.1,Secretary of State,,REP,John Thurston Commissioner of State Lands,73,2,0,15,56
Boone,District 11.2,Secretary of State,,REP,John Thurston Commissioner of State Lands,26,0,0,9,17
Boone,"District 11.3,11.4",Secretary of State,,REP,John Thurston Commissioner of State Lands,519,3,0,214,302
Boone,District 12.1 to 12.3,Secretary of State,,REP,John Thurston Commissioner of State Lands,182,1,0,42,139
Boone,District 12.4,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,0,0,3,6
Boone,District 1.1,Secretary of State,,DEM,Susan Inman,225,6,0,165,54
Boone,District 1.2,Secretary of State,,DEM,Susan Inman,7,1,0,4,2
Boone,District 2.1,Secretary of State,,DEM,Susan Inman,380,9,0,293,78
Boone,District 2.2,Secretary of State,,DEM,Susan Inman,3,1,0,2,0
Boone,"District 3.1, 3.3",Secretary of State,,DEM,Susan Inman,180,5,1,130,44
Boone,District 3.2,Secretary of State,,DEM,Susan Inman,10,0,0,9,1
Boone,District 4.1,Secretary of State,,DEM,Susan Inman,235,6,0,177,52
Boone,District 4.2,Secretary of State,,DEM,Susan Inman,8,0,0,6,2
Boone,District 5.1,Secretary of State,,DEM,Susan Inman,41,3,0,10,28
Boone,"District 5.2,5.3,5.5 to 5.9",Secretary of State,,DEM,Susan Inman,178,1,0,121,56
Boone,District 5.4,Secretary of State,,DEM,Susan Inman,1,0,0,0,1
Boone,District 6.1,Secretary of State,,DEM,Susan Inman,18,0,0,6,12
Boone,"District 6.2,6.3,6.5 to 6.8",Secretary of State,,DEM,Susan Inman,120,2,0,60,58
Boone,District 6.4,Secretary of State,,DEM,Susan Inman,3,0,0,0,3
Boone,"District 7.1,7.3,7.8",Secretary of State,,DEM,Susan Inman,133,0,0,72,61
Boone,District 7.2,Secretary of State,,DEM,Susan Inman,4,0,0,2,2
Boone,District 7.4 to 7.7,Secretary of State,,DEM,Susan Inman,61,2,0,33,26
Boone,"District 8.1,8.5",Secretary of State,,DEM,Susan Inman,164,1,0,125,38
Boone,District 8.2 to 8.4,Secretary of State,,DEM,Susan Inman,125,1,0,72,52
Boone,District 9.1,Secretary of State,,DEM,Susan Inman,20,0,1,5,14
Boone,"District 9.2 to 9.4,9.6",Secretary of State,,DEM,Susan Inman,179,2,0,115,62
Boone,District 9.5,Secretary of State,,DEM,Susan Inman,20,0,0,12,8
Boone,District 10.1,Secretary of State,,DEM,Susan Inman,10,0,0,2,8
Boone,District 10.2 to 10.8,Secretary of State,,DEM,Susan Inman,156,1,0,68,87
Boone,District 11.1,Secretary of State,,DEM,Susan Inman,23,0,1,2,20
Boone,District 11.2,Secretary of State,,DEM,Susan Inman,8,0,0,2,6
Boone,"District 11.3,11.4",Secretary of State,,DEM,Susan Inman,89,4,0,39,46
Boone,District 12.1 to 12.3,Secretary of State,,DEM,Susan Inman,74,0,0,19,55
Boone,District 12.4,Secretary of State,,DEM,Susan Inman,5,1,0,0,4
Boone,District 1.1,Secretary of State,,LIB,Christopher Olson,34,1,0,26,7
Boone,District 1.2,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Boone,District 2.1,Secretary of State,,LIB,Christopher Olson,30,0,1,23,6
Boone,District 2.2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,"District 3.1, 3.3",Secretary of State,,LIB,Christopher Olson,37,1,0,16,20
Boone,District 3.2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,District 4.1,Secretary of State,,LIB,Christopher Olson,25,0,0,18,7
Boone,District 4.2,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,District 5.1,Secretary of State,,LIB,Christopher Olson,3,0,0,2,1
Boone,"District 5.2,5.3,5.5 to 5.9",Secretary of State,,LIB,Christopher Olson,17,0,0,9,8
Boone,District 5.4,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,District 6.1,Secretary of State,,LIB,Christopher Olson,3,0,0,1,2
Boone,"District 6.2,6.3,6.5 to 6.8",Secretary of State,,LIB,Christopher Olson,22,0,0,6,16
Boone,District 6.4,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,"District 7.1,7.3,7.8",Secretary of State,,LIB,Christopher Olson,11,0,0,5,6
Boone,District 7.2,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Boone,District 7.4 to 7.7,Secretary of State,,LIB,Christopher Olson,5,0,0,4,1
Boone,"District 8.1,8.5",Secretary of State,,LIB,Christopher Olson,11,0,0,5,6
Boone,District 8.2 to 8.4,Secretary of State,,LIB,Christopher Olson,11,0,0,5,6
Boone,District 9.1,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,"District 9.2 to 9.4,9.6",Secretary of State,,LIB,Christopher Olson,29,3,0,14,12
Boone,District 9.5,Secretary of State,,LIB,Christopher Olson,5,0,0,2,3
Boone,District 10.1,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,District 10.2 to 10.8,Secretary of State,,LIB,Christopher Olson,25,2,0,9,14
Boone,District 11.1,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Boone,District 11.2,Secretary of State,,LIB,Christopher Olson,2,0,0,0,2
Boone,"District 11.3,11.4",Secretary of State,,LIB,Christopher Olson,12,0,0,1,11
Boone,District 12.1 to 12.3,Secretary of State,,LIB,Christopher Olson,5,0,0,1,4
Boone,District 12.4,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Boone,District 1.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,658,9,0,488,161
Boone,District 1.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,21,1,0,13,7
Boone,District 2.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,1106,20,0,840,246
Boone,District 2.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,31,0,0,25,6
Boone,"District 3.1, 3.3",State Treasurer,,REP,Treasurer of State Dennis Milligan,537,5,3,388,141
Boone,District 3.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,24,0,0,17,7
Boone,District 4.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,841,18,0,644,179
Boone,District 4.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,17,0,0,12,5
Boone,District 5.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,119,4,0,50,65
Boone,"District 5.2,5.3,5.5 to 5.9",State Treasurer,,REP,Treasurer of State Dennis Milligan,786,7,0,486,293
Boone,District 5.4,State Treasurer,,REP,Treasurer of State Dennis Milligan,5,0,0,2,3
Boone,District 6.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,116,0,0,41,75
Boone,"District 6.2,6.3,6.5 to 6.8",State Treasurer,,REP,Treasurer of State Dennis Milligan,755,9,0,391,355
Boone,District 6.4,State Treasurer,,REP,Treasurer of State Dennis Milligan,12,0,0,0,12
Boone,"District 7.1,7.3,7.8",State Treasurer,,REP,Treasurer of State Dennis Milligan,531,6,0,206,319
Boone,District 7.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,20,1,0,7,12
Boone,District 7.4 to 7.7,State Treasurer,,REP,Treasurer of State Dennis Milligan,269,1,0,121,147
Boone,"District 8.1,8.5",State Treasurer,,REP,Treasurer of State Dennis Milligan,671,12,0,474,185
Boone,District 8.2 to 8.4,State Treasurer,,REP,Treasurer of State Dennis Milligan,336,7,0,194,135
Boone,District 9.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,63,0,0,11,52
Boone,"District 9.2 to 9.4,9.6",State Treasurer,,REP,Treasurer of State Dennis Milligan,730,10,0,381,339
Boone,District 9.5,State Treasurer,,REP,Treasurer of State Dennis Milligan,50,0,0,29,21
Boone,District 10.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,38,0,0,8,30
Boone,District 10.2 to 10.8,State Treasurer,,REP,Treasurer of State Dennis Milligan,902,23,0,291,588
Boone,District 11.1,State Treasurer,,REP,Treasurer of State Dennis Milligan,75,1,0,15,59
Boone,District 11.2,State Treasurer,,REP,Treasurer of State Dennis Milligan,29,0,0,9,20
Boone,"District 11.3,11.4",State Treasurer,,REP,Treasurer of State Dennis Milligan,537,3,0,224,310
Boone,District 12.1 to 12.3,State Treasurer,,REP,Treasurer of State Dennis Milligan,191,1,0,42,148
Boone,District 12.4,State Treasurer,,REP,Treasurer of State Dennis Milligan,11,1,0,3,7
Boone,District 1.1,State Treasurer,,LIB,Ashley Ewald,182,6,0,133,43
Boone,District 1.2,State Treasurer,,LIB,Ashley Ewald,7,1,0,4,2
Boone,District 2.1,State Treasurer,,LIB,Ashley Ewald,267,6,1,197,63
Boone,District 2.2,State Treasurer,,LIB,Ashley Ewald,2,1,0,1,0
Boone,"District 3.1, 3.3",State Treasurer,,LIB,Ashley Ewald,161,6,0,98,57
Boone,District 3.2,State Treasurer,,LIB,Ashley Ewald,4,0,0,4,0
Boone,District 4.1,State Treasurer,,LIB,Ashley Ewald,162,4,0,125,33
Boone,District 4.2,State Treasurer,,LIB,Ashley Ewald,3,0,0,3,0
Boone,District 5.1,State Treasurer,,LIB,Ashley Ewald,26,1,0,6,19
Boone,"District 5.2,5.3,5.5 to 5.9",State Treasurer,,LIB,Ashley Ewald,141,1,0,91,49
Boone,District 5.4,State Treasurer,,LIB,Ashley Ewald,1,0,0,0,1
Boone,District 6.1,State Treasurer,,LIB,Ashley Ewald,14,0,0,4,10
Boone,"District 6.2,6.3,6.5 to 6.8",State Treasurer,,LIB,Ashley Ewald,100,2,0,51,47
Boone,District 6.4,State Treasurer,,LIB,Ashley Ewald,2,0,0,0,2
Boone,"District 7.1,7.3,7.8",State Treasurer,,LIB,Ashley Ewald,102,0,0,57,45
Boone,District 7.2,State Treasurer,,LIB,Ashley Ewald,4,0,0,2,2
Boone,District 7.4 to 7.7,State Treasurer,,LIB,Ashley Ewald,47,0,0,28,19
Boone,"District 8.1,8.5",State Treasurer,,LIB,Ashley Ewald,121,1,0,89,31
Boone,District 8.2 to 8.4,State Treasurer,,LIB,Ashley Ewald,113,2,0,67,44
Boone,District 9.1,State Treasurer,,LIB,Ashley Ewald,14,0,1,5,8
Boone,"District 9.2 to 9.4,9.6",State Treasurer,,LIB,Ashley Ewald,168,4,0,107,57
Boone,District 9.5,State Treasurer,,LIB,Ashley Ewald,17,0,0,9,8
Boone,District 10.1,State Treasurer,,LIB,Ashley Ewald,8,0,0,1,7
Boone,District 10.2 to 10.8,State Treasurer,,LIB,Ashley Ewald,133,3,0,55,75
Boone,District 11.1,State Treasurer,,LIB,Ashley Ewald,19,1,1,2,15
Boone,District 11.2,State Treasurer,,LIB,Ashley Ewald,8,0,0,2,6
Boone,"District 11.3,11.4",State Treasurer,,LIB,Ashley Ewald,72,4,0,24,44
Boone,District 12.1 to 12.3,State Treasurer,,LIB,Ashley Ewald,65,0,0,19,46
Boone,District 12.4,State Treasurer,,LIB,Ashley Ewald,4,1,0,0,3
Boone,District 1.1,Auditor of State,,LIB,David E. Dinwiddie,190,6,0,136,48
Boone,District 1.2,Auditor of State,,LIB,David E. Dinwiddie,6,1,0,3,2
Boone,District 2.1,Auditor of State,,LIB,David E. Dinwiddie,278,7,1,206,64
Boone,District 2.2,Auditor of State,,LIB,David E. Dinwiddie,3,1,0,2,0
Boone,"District 3.1, 3.3",Auditor of State,,LIB,David E. Dinwiddie,159,5,0,99,55
Boone,District 3.2,Auditor of State,,LIB,David E. Dinwiddie,4,0,0,4,0
Boone,District 4.1,Auditor of State,,LIB,David E. Dinwiddie,175,2,0,135,38
Boone,District 4.2,Auditor of State,,LIB,David E. Dinwiddie,3,0,0,3,0
Boone,District 5.1,Auditor of State,,LIB,David E. Dinwiddie,28,0,0,7,21
Boone,"District 5.2,5.3,5.5 to 5.9",Auditor of State,,LIB,David E. Dinwiddie,138,1,0,89,48
Boone,District 5.4,Auditor of State,,LIB,David E. Dinwiddie,1,0,0,0,1
Boone,District 6.1,Auditor of State,,LIB,David E. Dinwiddie,16,0,0,3,13
Boone,"District 6.2,6.3,6.5 to 6.8",Auditor of State,,LIB,David E. Dinwiddie,100,2,0,49,49
Boone,District 6.4,Auditor of State,,LIB,David E. Dinwiddie,3,0,0,0,3
Boone,"District 7.1,7.3,7.8",Auditor of State,,LIB,David E. Dinwiddie,94,0,0,49,45
Boone,District 7.2,Auditor of State,,LIB,David E. Dinwiddie,5,0,0,2,3
Boone,District 7.4 to 7.7,Auditor of State,,LIB,David E. Dinwiddie,50,0,0,28,22
Boone,"District 8.1,8.5",Auditor of State,,LIB,David E. Dinwiddie,123,1,0,93,29
Boone,District 8.2 to 8.4,Auditor of State,,LIB,David E. Dinwiddie,103,0,0,62,41
Boone,District 9.1,Auditor of State,,LIB,David E. Dinwiddie,14,0,1,5,8
Boone,"District 9.2 to 9.4,9.6",Auditor of State,,LIB,David E. Dinwiddie,151,3,0,93,55
Boone,District 9.5,Auditor of State,,LIB,David E. Dinwiddie,16,0,0,7,9
Boone,District 10.1,Auditor of State,,LIB,David E. Dinwiddie,8,0,0,2,6
Boone,District 10.2 to 10.8,Auditor of State,,LIB,David E. Dinwiddie,143,4,0,57,82
Boone,District 11.1,Auditor of State,,LIB,David E. Dinwiddie,21,1,1,2,17
Boone,District 11.2,Auditor of State,,LIB,David E. Dinwiddie,7,0,0,2,5
Boone,"District 11.3,11.4",Auditor of State,,LIB,David E. Dinwiddie,78,4,0,27,47
Boone,District 12.1 to 12.3,Auditor of State,,LIB,David E. Dinwiddie,63,0,0,18,45
Boone,District 12.4,Auditor of State,,LIB,David E. Dinwiddie,5,1,0,0,4
Boone,District 1.1,Auditor of State,,REP,Auditor Andrea Lea,652,9,0,486,157
Boone,District 1.2,Auditor of State,,REP,Auditor Andrea Lea,22,1,0,14,7
Boone,District 2.1,Auditor of State,,REP,Auditor Andrea Lea,1090,19,0,827,244
Boone,District 2.2,Auditor of State,,REP,Auditor Andrea Lea,31,0,0,25,6
Boone,"District 3.1, 3.3",Auditor of State,,REP,Auditor Andrea Lea,539,6,3,388,142
Boone,District 3.2,Auditor of State,,REP,Auditor Andrea Lea,24,0,0,17,7
Boone,District 4.1,Auditor of State,,REP,Auditor Andrea Lea,829,21,0,633,175
Boone,District 4.2,Auditor of State,,REP,Auditor Andrea Lea,16,0,0,11,5
Boone,District 5.1,Auditor of State,,REP,Auditor Andrea Lea,114,4,0,48,62
Boone,"District 5.2,5.3,5.5 to 5.9",Auditor of State,,REP,Auditor Andrea Lea,788,7,0,485,296
Boone,District 5.4,Auditor of State,,REP,Auditor Andrea Lea,5,0,0,2,3
Boone,District 6.1,Auditor of State,,REP,Auditor Andrea Lea,114,0,0,42,72
Boone,"District 6.2,6.3,6.5 to 6.8",Auditor of State,,REP,Auditor Andrea Lea,757,9,0,393,355
Boone,District 6.4,Auditor of State,,REP,Auditor Andrea Lea,11,0,0,0,11
Boone,"District 7.1,7.3,7.8",Auditor of State,,REP,Auditor Andrea Lea,537,6,0,212,319
Boone,District 7.2,Auditor of State,,REP,Auditor Andrea Lea,19,1,0,7,11
Boone,District 7.4 to 7.7,Auditor of State,,REP,Auditor Andrea Lea,264,1,0,122,141
Boone,"District 8.1,8.5",Auditor of State,,REP,Auditor Andrea Lea,669,12,0,470,187
Boone,District 8.2 to 8.4,Auditor of State,,REP,Auditor Andrea Lea,346,9,0,199,138
Boone,District 9.1,Auditor of State,,REP,Auditor Andrea Lea,62,0,0,11,51
Boone,"District 9.2 to 9.4,9.6",Auditor of State,,REP,Auditor Andrea Lea,747,10,0,395,342
Boone,District 9.5,Auditor of State,,REP,Auditor Andrea Lea,51,0,0,31,20
Boone,District 10.1,Auditor of State,,REP,Auditor Andrea Lea,37,0,0,7,30
Boone,District 10.2 to 10.8,Auditor of State,,REP,Auditor Andrea Lea,892,22,0,291,579
Boone,District 11.1,Auditor of State,,REP,Auditor Andrea Lea,73,1,0,15,57
Boone,District 11.2,Auditor of State,,REP,Auditor Andrea Lea,30,0,0,9,21
Boone,"District 11.3,11.4",Auditor of State,,REP,Auditor Andrea Lea,534,3,0,222,309
Boone,District 12.1 to 12.3,Auditor of State,,REP,Auditor Andrea Lea,192,1,0,42,149
Boone,District 12.4,Auditor of State,,REP,Auditor Andrea Lea,10,1,0,3,6
Boone,District 1.1,Commissioner of State Lands,,DEM,Larry Williams,234,6,0,178,50
Boone,District 1.2,Commissioner of State Lands,,DEM,Larry Williams,6,1,0,4,1
Boone,District 2.1,Commissioner of State Lands,,DEM,Larry Williams,376,9,0,287,80
Boone,District 2.2,Commissioner of State Lands,,DEM,Larry Williams,4,1,0,3,0
Boone,"District 3.1, 3.3",Commissioner of State Lands,,DEM,Larry Williams,183,5,1,130,47
Boone,District 3.2,Commissioner of State Lands,,DEM,Larry Williams,10,0,0,9,1
Boone,District 4.1,Commissioner of State Lands,,DEM,Larry Williams,229,7,0,177,45
Boone,District 4.2,Commissioner of State Lands,,DEM,Larry Williams,8,0,0,6,2
Boone,District 5.1,Commissioner of State Lands,,DEM,Larry Williams,38,2,0,11,25
Boone,"District 5.2,5.3,5.5 to 5.9",Commissioner of State Lands,,DEM,Larry Williams,180,1,0,121,58
Boone,District 5.4,Commissioner of State Lands,,DEM,Larry Williams,1,0,0,0,1
Boone,District 6.1,Commissioner of State Lands,,DEM,Larry Williams,22,0,0,7,15
Boone,"District 6.2,6.3,6.5 to 6.8",Commissioner of State Lands,,DEM,Larry Williams,109,3,0,57,49
Boone,District 6.4,Commissioner of State Lands,,DEM,Larry Williams,3,0,0,0,3
Boone,"District 7.1,7.3,7.8",Commissioner of State Lands,,DEM,Larry Williams,130,0,0,66,64
Boone,District 7.2,Commissioner of State Lands,,DEM,Larry Williams,5,0,0,2,3
Boone,District 7.4 to 7.7,Commissioner of State Lands,,DEM,Larry Williams,67,2,0,35,30
Boone,"District 8.1,8.5",Commissioner of State Lands,,DEM,Larry Williams,159,2,0,121,36
Boone,District 8.2 to 8.4,Commissioner of State Lands,,DEM,Larry Williams,122,1,0,72,49
Boone,District 9.1,Commissioner of State Lands,,DEM,Larry Williams,24,0,1,6,17
Boone,"District 9.2 to 9.4,9.6",Commissioner of State Lands,,DEM,Larry Williams,176,2,0,115,59
Boone,District 9.5,Commissioner of State Lands,,DEM,Larry Williams,18,0,0,10,8
Boone,District 10.1,Commissioner of State Lands,,DEM,Larry Williams,9,0,0,2,7
Boone,District 10.2 to 10.8,Commissioner of State Lands,,DEM,Larry Williams,158,0,0,68,90
Boone,District 11.1,Commissioner of State Lands,,DEM,Larry Williams,21,0,1,2,18
Boone,District 11.2,Commissioner of State Lands,,DEM,Larry Williams,7,0,0,0,7
Boone,"District 11.3,11.4",Commissioner of State Lands,,DEM,Larry Williams,90,4,0,36,50
Boone,District 12.1 to 12.3,Commissioner of State Lands,,DEM,Larry Williams,72,0,0,18,54
Boone,District 12.4,Commissioner of State Lands,,DEM,Larry Williams,4,1,0,0,3
Boone,District 1.1,Commissioner of State Lands,,REP,Tommy Land,575,8,0,425,142
Boone,District 1.2,Commissioner of State Lands,,REP,Tommy Land,20,1,0,12,7
Boone,District 2.1,Commissioner of State Lands,,REP,Tommy Land,966,18,1,723,224
Boone,District 2.2,Commissioner of State Lands,,REP,Tommy Land,32,0,0,26,6
Boone,"District 3.1, 3.3",Commissioner of State Lands,,REP,Tommy Land,482,6,2,344,130
Boone,District 3.2,Commissioner of State Lands,,REP,Tommy Land,18,0,0,12,6
Boone,District 4.1,Commissioner of State Lands,,REP,Tommy Land,755,16,0,580,159
Boone,District 4.2,Commissioner of State Lands,,REP,Tommy Land,12,0,0,9,3
Boone,District 5.1,Commissioner of State Lands,,REP,Tommy Land,105,4,0,44,57
Boone,"District 5.2,5.3,5.5 to 5.9",Commissioner of State Lands,,REP,Tommy Land,728,6,0,454,268
Boone,District 5.4,Commissioner of State Lands,,REP,Tommy Land,5,0,0,2,3
